MSE, Q-LIKE
   2.79181,   2.54752
   0.07426,   1.82779
   0.01373,   1.67154
   0.00613,   1.95587
   0.48993,   1.48101
   0.00092,   1.69101
   0.00286,   1.65802
   0.21016,   1.84315
   0.32431,   2.00643
   0.66019,   1.53791
   0.20531,   1.51544
   0.16055,   1.38526
   0.05166,   1.53124
   0.03815,   1.42505
   2.50511,   2.45945
   0.14488,   1.88989
   0.01617,   1.66577
   0.00001,   1.59520
   0.14916,   1.27257
   1.73762,   2.30112
   0.00665,   1.62115
   1.00413,   2.15462
   0.09581,   1.73154
   0.04980,   1.48637
   0.00079,   1.64425
   0.00412,   1.54571
   0.18764,   1.23698
   0.00194,   1.59965
   0.37950,   1.95147
   0.07321,   1.51462
   0.04202,   1.73439
   0.29548,   1.41698
   0.00276,   1.50041
   0.21374,   1.80016
   0.22154,   1.30167
   0.62813,   0.90863
   0.13003,   0.97495
   0.09898,   1.40037
   0.00002,   1.17318
   0.14478,   1.44258
   0.02155,   1.13435
   0.00903,   1.28226
   0.00177,   1.28163
   0.04391,   1.62283
   0.11050,   1.33397
   0.18023,   1.05655
   0.27890,   1.63623
   0.30919,   0.86264
   0.19700,   1.62603
   0.43207,   1.76080
   0.03017,   1.34195
   0.12567,   1.20201
   0.00788,   1.25822
   0.04286,   1.41400
   0.01100,   1.24007
   0.22187,   1.24822
   0.17364,   0.97608
   0.33223,   0.74343
   0.21543,   1.55143
   0.01265,   1.22623
   0.05004,   0.99835
   9.50583,   3.80304
   0.10870,   1.54354
   0.00260,   1.31892
   0.29940,   0.95520
   0.04235,   1.02682
   0.02797,   0.90551
   0.40230,   1.71232
   0.00672,   1.39765
   0.00661,   1.16357
   0.07435,   1.01375
   0.07587,   1.04309
   0.00123,   1.30233
   0.05471,   1.37135
   0.00637,   1.15299
   0.00382,   1.12591
   0.00019,   1.22675
   0.64049,   1.86472
   0.39084,   1.73022
   0.00452,   1.35737
   0.20837,   1.68137
   0.00818,   1.47877
   0.40716,   1.09653
   0.00449,   1.24532
   0.70002,   1.90816
   0.11554,   1.57009
   0.02018,   1.44941
   0.06708,   1.59751
   0.03627,   1.36804
   0.42995,   1.91114
   0.59652,   1.21752
   0.07379,   1.43515
   0.26715,   1.49072
   0.03898,   1.70489
   0.04764,   1.48897
   0.77814,   2.05124
   0.12487,   1.39365
   0.40969,   0.96555
   0.28768,   0.99297
   0.02937,   1.32034
   0.02549,   0.98163
   0.11433,   0.89511
   0.41699,   0.55163
   0.38021,   0.28064
   0.08441,   1.05044
   0.02884,   0.69791
   1.81018,   2.46669
   0.26207,   1.42514
   0.01419,   0.93814
   1.82096,   2.37905
   0.05743,   0.73283
   0.00152,   0.83512
   0.32336,   0.43448
   0.53791,   1.69911
   0.00063,   0.96805
   0.00134,   0.91786
   0.24191,   1.45086
   0.06941,   0.83392
   0.11496,   0.58953
   0.04097,   1.14564
