MSE, Q-LIKE
   0.04400,   1.45862
   0.00885,   1.50831
   0.02936,   1.25443
   0.39652,   1.31721
   0.43838,   0.94673
   0.18472,   1.55655
   0.28997,   0.93035
   0.02106,   1.23108
   0.17437,   1.60554
   0.41716,   1.14735
   0.14322,   0.98941
   0.01804,   1.05575
   0.00360,   1.19999
   0.04314,   0.84835
   0.20051,   1.39900
   0.32774,   0.81363
   0.00862,   0.96331
   0.03606,   0.92257
   0.08519,   0.60204
   0.00687,   1.06167
   0.35495,   0.41340
   0.02833,   1.09216
   0.18700,   1.37949
   0.00330,   0.99151
   0.02179,   0.95865
   0.00398,   0.81629
   0.09049,   1.17547
   0.01898,   0.75147
   0.27379,   0.61053
   0.00677,   1.07095
   0.00453,   1.16727
   0.02078,   0.97871
   0.00569,   0.86410
   0.23326,   1.43489
   0.00014,   1.03928
   0.01606,   0.79935
   0.00724,   0.80627
   0.00000,   0.68529
   0.09761,   1.12700
   0.11150,   0.34863
   0.03207,   0.55160
   0.12624,   0.16824
   0.01882,   0.47630
   0.00131,   0.75269
   0.00379,   0.67477
   0.07568,   1.02318
   3.46772,   3.41202
   0.38359,   1.54314
   0.02408,   1.06229
   0.00189,   0.89574
   0.08457,   1.26876
   0.04646,   0.79117
   0.01965,   1.05022
   0.10595,   1.21642
   0.32508,   1.59609
   0.15609,   0.84762
   0.16382,   0.48408
   0.00223,   0.65954
   0.22294,   1.33590
   0.02132,   0.91127
   0.00033,   0.86095
   0.00284,   0.91844
   0.00776,   1.04326
   0.09512,   0.78950
   0.01303,   0.79760
   0.00000,   0.83748
   0.15930,   0.29492
   0.19345,   1.32112
   0.03903,   0.82326
   0.05001,   1.14842
   0.13274,   1.30320
   0.02921,   1.20283
   0.01773,   1.23759
   0.11207,   0.72337
   0.06222,   0.57319
   0.00940,   0.98541
   0.01737,   0.92519
   0.12504,   0.71660
   0.03257,   1.07682
   0.17848,   1.35669
   0.06989,   0.83720
   0.01351,   1.05595
   0.06073,   0.80989
   0.45853,   1.63481
   0.11871,   1.30833
   0.00125,   1.02037
   0.17066,   1.39950
   0.00281,   1.07809
   0.00329,   1.08747
   0.05842,   1.03141
   0.16768,   0.93669
   2.64096,   2.54117
   0.15331,   1.83467
   0.15354,   1.59987
   0.85786,   2.00140
   0.21551,   1.11692
   0.18482,   0.97175
   0.14261,   0.71173
   0.15429,   0.66523
   0.09369,   0.56357
   0.07373,   0.50480
   0.02700,   0.56286
   0.06068,   0.30359
   0.01180,   0.26517
   0.02660,   0.66880
   0.03347,   0.36919
   0.34422,   1.46855
   0.14835,   1.15854
   0.00298,   0.68839
   0.00852,   0.82090
   0.14345,   0.14280
   0.01635,   0.55083
   0.02200,   0.35663
   0.02027,   0.74865
   0.02107,   0.95301
   0.08210,   0.05161
   0.03768,   0.84156
   0.09925,   0.20365
   0.01412,   0.24795
   0.03145,   0.09723
   0.00936,   0.24059
   0.00384,   0.49534
   0.00064,   0.49011
   0.00007,   0.40227
   0.01373,   0.06550
   0.07499,  -0.26006
   0.02438,   0.47994
   0.00373,   0.23412
   0.00173,   0.33037
   0.15186,   1.08637
   0.13842,   1.13370
