MSE, Q-LIKE
   6.16871,   3.01370
   0.08120,   2.44653
   1.01189,   2.56348
   1.41594,   2.22729
   3.67567,   2.83181
   0.07559,   2.25980
   5.62859,   1.88469
   0.53139,   2.34337
   1.04737,   2.57560
   2.29642,   2.04141
  16.38284,   3.42500
   0.50425,   2.50580
   0.00000,   2.49880
   0.35709,   1.99788
   4.41904,   2.80230
   4.83075,   2.93164
   3.27674,   1.88665
   1.39619,   2.07965
   0.10256,   2.09321
   7.21038,   3.00448
   2.20907,   2.75795
   2.56250,   2.14201
   0.88215,   2.63272
  77.90059,   4.56742
  98.68404,   4.53591
   0.28906,   2.87490
   1.58230,   2.28349
   3.52659,   2.19665
   0.93113,   2.35571
   0.45676,   2.40798
   1.33544,   2.22617
   0.28370,   2.27323
   0.05683,   2.23568
   0.04811,   2.20847
   0.70325,   1.95185
   1.20574,   1.66836
   0.21315,   2.16765
   0.57932,   2.28355
   2.21408,   2.50785
   0.91614,   2.41687
  39.75832,   4.09655
   0.53280,   2.54531
   1.07612,   2.63559
  20.10654,   3.50822
   1.55469,   2.30140
   0.15565,   2.43371
   0.45941,   2.53889
   4.79634,   1.89551
  26.46290,   3.68090
   1.84764,   2.13627
   0.39112,   2.40006
   0.78944,   2.35294
   0.94724,   2.26354
   2.24026,   2.10924
   0.92816,   2.42880
   0.33007,   2.69405
   0.03440,   2.49897
   2.18196,   2.75901
 126.89885,   5.05363
   0.01443,   2.69374
  10.10480,   2.07845
   1.26819,   2.70697
   4.27107,   2.01629
   2.63535,   2.17113
   0.16455,   2.41924
   5.44177,   1.88203
   2.61658,   1.72203
   0.09238,   2.30947
   1.20780,   2.22320
   0.22198,   2.25200
   0.12550,   2.33091
   1.25822,   2.07291
   0.03759,   2.35537
   1.24588,   2.06622
   1.80446,   1.70348
   0.01273,   2.08732
   0.31390,   1.98781
   0.40846,   1.85825
   0.11652,   1.73333
   0.61227,   2.14282
   1.91343,   1.53277
   0.71935,   1.63091
   1.61753,   1.59764
   3.04746,   2.65784
   1.93842,   2.63284
   0.56333,   2.38047
  27.08619,   3.80983
   2.74952,   1.85951
  35.97015,   3.96189
