MSE, Q-LIKE
   0.76476,   2.21548
   0.02847,   1.78636
   0.10538,   1.48150
   0.00064,   1.83755
   0.07854,   1.84638
   0.01589,   1.55782
   0.00946,   1.63894
   0.08140,   1.68837
   0.78987,   2.12399
   2.73677,   1.29446
   0.04695,   1.49254
   0.00809,   1.51159
   0.04713,   1.61470
   0.00608,   1.40708
   0.91081,   2.02070
   0.32365,   1.46867
   0.00737,   1.56013
   0.04143,   1.72341
   0.02165,   1.50982
   0.18387,   1.28348
   0.08933,   1.40119
   0.00476,   1.60598
   0.01335,   1.59258
   0.87144,   1.12548
   0.52608,   1.30166
   0.01523,   1.49234
   0.00334,   1.35287
   0.51033,   1.87716
   0.00343,   1.53769
   0.03351,   1.38699
   0.00506,   1.52993
   0.33557,   1.23221
   0.18196,   1.09549
   0.00018,   1.30477
   0.00145,   1.36773
   0.34760,   0.73673
   0.05229,   0.86580
   0.13670,   1.29271
   0.24923,   1.45900
   0.15762,   1.48207
   0.08827,   1.48173
   0.02624,   1.15136
   0.05428,   1.43920
   0.00355,   1.27101
   0.00259,   1.40836
   0.29390,   0.82653
   0.02784,   1.24807
   0.00066,   1.25619
   0.18985,   1.64179
   0.29324,   1.06781
   0.24418,   1.01235
   0.09593,   1.08001
   0.00351,   1.26102
   0.74621,   1.89365
   0.59622,   1.92056
   0.44266,   1.15290
   0.32708,   0.90077
   0.16625,   0.73648
   0.08382,   1.30391
   0.31457,   1.58400
   0.28959,   0.86402
   0.04221,   0.95884
   0.03480,   1.03166
   0.05225,   1.13189
   0.00850,   1.08439
   0.03279,   0.93535
   0.33427,   1.55858
   0.00006,   1.09734
   0.20775,   1.05863
   0.22186,   0.84750
   0.00006,   1.07250
   0.59019,   1.82992
   0.31329,   1.01894
   0.04252,   1.00200
   0.00807,   1.04406
   0.00248,   1.08901
   0.13529,   1.44879
   0.13442,   1.53116
   0.02401,   1.33208
   0.78193,   1.90523
   0.00083,   1.35613
   0.14023,   1.58965
   0.01897,   1.34347
   0.08286,   1.07315
   0.00000,   1.22407
   0.11610,   1.06403
   0.00932,   1.33556
   0.06312,   1.51308
   0.04758,   1.55443
   1.33697,   2.21117
   0.18797,   1.39124
   1.64371,   2.28601
   2.00570,   1.39271
   0.02428,   1.46532
   0.38290,   1.28328
   0.24291,   1.27585
   0.01951,   1.45720
   0.27464,   0.88823
   0.03186,   1.08481
   0.05944,   0.89023
   0.01043,   0.87879
   0.00929,   1.08448
   0.20425,   0.41982
   0.01874,   0.37282
   0.00671,   0.70099
   0.04631,   0.51500
