MSE, Q-LIKE
   0.65038,   2.70380
   0.81530,   2.79282
   3.11024,   2.85173
   2.35765,   2.48556
   0.13909,   2.54684
   0.01078,   2.41618
   1.73404,   2.14225
   5.97862,   2.95879
   0.09133,   2.55826
   6.67746,   2.11487
   1.84601,   2.02247
   2.93323,   1.71680
   1.11427,   1.97891
   1.38748,   1.75937
  18.28278,   3.59179
   1.86518,   2.00584
   0.50452,   2.38505
   1.08378,   1.88681
   0.22198,   2.10762
   0.02062,   2.03441
   0.43376,   2.36683
   0.99969,   1.81730
   2.74280,   2.63636
  16.43096,   3.41348
   0.03633,   2.29052
   0.08753,   2.23878
   0.34377,   2.06036
   0.25005,   2.06313
   0.00068,   2.24418
   1.34416,   2.57069
   1.03011,   2.56983
   0.00320,   2.27549
   1.42869,   2.52975
   0.65396,   1.91773
   0.93209,   1.84730
   0.14746,   1.80958
   0.09902,   1.70332
   0.04085,   1.73777
   0.85704,   2.17056
   0.00874,   1.66378
   0.35274,   2.02342
   0.77131,   2.18814
   1.68718,   2.40165
   3.55108,   2.69407
   0.13808,   2.16587
   1.25972,   1.80919
   0.06186,   1.85509
   0.12012,   1.81195
   1.22023,   2.44463
   0.38066,   2.27011
   0.20786,   2.07487
   1.36198,   1.86342
   0.22007,   1.92636
   0.00310,   1.97855
   2.22056,   2.52698
   0.02170,   2.30647
   0.68456,   1.69998
   0.00008,   1.85867
   0.94876,   2.26540
   0.50070,   1.65740
   1.43178,   1.57469
   0.87165,   1.58783
   0.66064,   1.74979
   0.84938,   1.71537
   0.95128,   1.64969
   1.16552,   1.33740
   0.48196,   1.28665
   2.06136,   2.40605
   0.63482,   1.66738
   0.00001,   1.76081
   0.08124,   1.74027
   0.42381,   1.64627
   3.21371,   1.38508
   0.62897,   1.30570
   0.23135,   1.87078
   0.49863,   1.35094
   0.86588,   1.31961
   0.99192,   1.18460
   1.50150,   2.22053
   0.13888,   1.81979
   0.20602,   1.63759
   2.43922,   2.49422
   0.13204,   1.80401
   1.07776,   2.24877
   1.81733,   2.39630
   0.85874,   2.22366
   2.48764,   2.54026
   0.32712,   1.87241
   1.03881,   2.40737
   2.27934,   2.63829
   0.18562,   2.13951
   0.82786,   1.98190
   7.14084,   1.86409
   1.31321,   1.90851
   1.14403,   1.92057
   0.51766,   1.92269
   1.52860,   1.72640
   1.09132,   1.35614
   0.06651,   1.63394
   0.09108,   1.38836
   1.41080,   2.22102
   0.01033,   1.70445
   0.07260,   1.49368
   0.53680,   1.03255
   0.30881,   1.64286
   0.47987,   0.95598
   3.13909,   2.62860
   2.55275,   2.48200
   0.11523,   1.18686
   0.31569,   1.80819
   0.24201,   1.19627
   0.02774,   1.11369
   0.55312,   0.78730
   0.83813,   1.96087
   0.06017,   1.26137
   0.06994,   1.46919
   0.11526,   1.05739
   0.18433,   1.16893
   0.00912,   1.15147
   0.05842,   1.42825
   0.03081,   1.29255
   0.02303,   1.32914
   0.00280,   1.27080
   0.16645,   1.08841
   0.50070,   0.62865
   0.00007,   1.04882
   0.20194,   0.56413
   0.00000,   0.98995
   1.20467,   2.09523
   0.12084,   0.94261
   0.06082,   1.53785
   0.06953,   1.62237
   1.01266,   1.14890
   0.92220,   2.10829
   0.22767,   1.58101
   0.57888,   1.39307
   0.27452,   1.25571
   0.36545,   1.23286
   0.02350,   0.94898
   0.04914,   1.14592
   0.08459,   1.45530
   0.57895,   0.77171
   0.24679,   1.51349
   4.46574,   3.20416
   2.40967,   2.49671
   2.65748,   2.53511
   0.01767,   1.59081
   0.00027,   1.39884
   3.28921,   2.60873
   0.24292,   1.77681
   0.04149,   1.50129
   0.27334,   1.38848
   0.01901,   1.62841
   0.07445,   1.52372
   1.40121,   0.98744
   1.96985,   2.33925
   1.38933,   1.46736
   0.25408,   1.37926
   0.14200,   1.27746
   1.03303,   2.02977
   0.21255,   1.77536
   0.21135,   1.19047
   0.06650,   1.37069
   0.00751,   1.40034
   0.09242,   1.13999
   0.54488,   0.86057
   0.38754,   1.06565
   1.74382,   2.36715
   0.30670,   1.41228
   1.39201,   1.17999
   0.03362,   1.41843
   0.36294,   1.29129
   0.23673,   1.22653
   0.23146,   0.96473
   0.00851,   1.21763
   0.06396,   1.02361
   0.21085,   0.79873
   0.04087,   0.84731
   0.09419,   1.33642
   0.19619,   1.62175
   0.21597,   0.83447
   0.33051,   0.68447
   0.27735,   1.51877
   0.07410,   1.31352
   0.01421,   1.26714
   0.87434,   1.95706
   0.02579,   1.53572
   0.18073,   0.92005
   0.41590,   1.62928
   0.70232,   1.86896
   0.12009,   1.14661
   0.00060,   1.16572
   0.42841,   0.72903
   0.01700,   0.71138
   0.17168,   0.44128
   0.17224,   1.23330
   0.00601,   1.06070
   0.08884,   1.25662
   0.29468,   1.58750
   0.04742,   1.11949
   1.78241,   2.28945
   1.37261,   2.18485
   0.29651,   1.76230
   1.37617,   1.02707
   0.00751,   1.06128
   0.12986,   1.01458
   0.05275,   1.12099
   0.00595,   1.43942
   0.16097,   1.64766
   0.24985,   1.00799
   0.39057,   1.03048
   0.22157,   1.06569
   2.24707,   2.40963
   0.76893,   2.14925
   0.00014,   1.84158
   0.74848,   2.16921
   1.51163,   1.47095
   0.06775,   1.77416
   0.72724,   1.44579
   0.12286,   1.69855
   0.98286,   0.85179
   0.35164,   0.96551
   0.10058,   0.94625
   0.17287,   1.12468
   0.29937,   1.70225
   0.03885,   1.37253
   0.05552,   1.17285
   0.66352,   1.85726
   1.15562,   2.07483
   0.63590,   0.89151
   1.18532,   2.08573
   0.52558,   1.04821
   0.22880,   0.92382
   0.04272,   1.05470
   0.43567,   0.68288
  16.80154,   5.29504
   0.03381,   1.30792
   0.66439,   0.59086
   0.19793,   0.45680
   0.02899,   0.50196
   0.00059,   1.02983
   0.04356,   1.30062
   0.91411,   2.13563
   0.32403,   1.73152
   0.45265,   1.89311
   0.18505,   1.91988
   1.10713,   1.32500
   0.01983,   1.22864
   0.45404,   1.24639
   0.09396,   1.59408
   0.34678,   1.90787
   0.66544,   2.06947
   2.10356,   1.36138
   0.22410,   1.23196
   0.15665,   1.06813
   0.07142,   0.95681
   0.64350,   1.78967
   0.25814,   1.71384
   0.18829,   1.00184
   0.31693,   1.02369
