MSE, Q-LIKE
  19.64766,   3.55443
   0.84192,   2.29171
   0.25001,   2.24691
   0.04675,   2.41268
   0.46458,   2.09772
   2.60205,   1.68756
   0.31067,   1.84578
   0.08273,   2.18261
   2.23207,   2.61445
   1.01814,   1.89156
   0.38228,   1.92569
   1.17058,   2.34003
   0.40624,   2.24029
   0.17001,   2.22890
   1.47209,   2.44769
   0.35352,   2.39303
   0.09760,   2.04419
   0.19552,   2.16439
   1.60179,   2.47527
   0.14129,   1.94982
   0.53548,   1.80837
   0.79387,   1.76131
   0.23295,   2.04791
   0.37156,   1.60073
   0.07742,   1.94821
   0.12628,   1.98165
   0.38362,   2.06873
   0.26673,   2.28074
   0.27954,   1.92646
   0.28158,   1.98216
   0.27054,   2.25732
   0.00988,   2.14228
   0.00003,   2.03934
   0.56528,   1.81675
   1.46406,   1.53387
   2.59593,   1.15880
   0.00323,   1.61533
   0.20336,   1.84160
   0.06666,   1.44448
   0.27229,   1.73453
   5.38242,   2.86911
   0.18378,   1.87926
   0.00923,   1.67026
   0.60513,   2.11508
   1.23692,   1.87712
   0.82448,   1.68352
   1.20301,   2.31775
   0.75715,   2.27122
   1.71600,   2.45598
   0.19203,   1.95342
   0.12618,   1.84398
   0.01621,   1.98715
   0.46262,   2.19401
   0.56134,   1.58280
   1.30560,   2.27014
   1.04596,   1.83052
   0.03215,   1.97195
   1.03038,   2.40890
   0.17439,   1.97673
   0.02355,   1.94535
   0.05103,   1.94818
   0.09925,   2.11759
   0.36549,   1.81166
   0.42520,   2.15252
   1.07120,   1.66238
   0.87147,   2.23828
   0.33601,   1.59913
   0.85042,   1.80811
   0.14611,   1.86105
   0.01556,   1.80420
   2.21503,   1.29287
   0.60561,   2.14259
   1.07580,   1.47360
   1.65512,   1.11420
   0.06561,   1.73061
   0.17753,   1.55691
   1.02987,   1.14851
   0.00028,   1.60862
   0.48402,   1.34383
   0.12889,   1.58988
   0.08383,   1.88496
   0.09560,   1.72738
   0.81918,   1.43131
   0.05466,   1.53380
   0.35909,   1.21194
   0.00002,   1.44193
   0.11693,   1.67921
   0.00038,   1.51766
   0.00870,   1.65219
   0.50799,   1.99669
   0.85258,   1.32269
   0.02459,   1.83252
   0.04101,   1.92932
