MSE, Q-LIKE
   0.11484,   2.02632
   1.78688,   2.44185
   2.35384,   2.44582
   0.24755,   1.58633
   0.89597,   2.02058
   0.15794,   2.20236
   0.03757,   1.82010
   0.02925,   2.00744
   0.01447,   1.90542
   0.43920,   2.06917
   0.54200,   1.49821
   0.31408,   1.59605
   3.01362,   2.58709
   0.76445,   1.81162
   0.03618,   1.55881
   0.36620,   2.34571
   0.41789,   1.78673
   0.12652,   1.58035
   0.51972,   1.44835
   1.48351,   1.25622
   0.42372,   1.60328
   1.16984,   1.41965
   8.50166,   3.25030
   0.36611,   1.96759
   0.11218,   1.75161
   0.13567,   1.48948
   0.91132,   2.08425
   0.05527,   1.84784
   0.00173,   1.96983
   0.52830,   2.01654
   0.06414,   2.19856
   0.45045,   1.90869
   0.87993,   1.65773
   0.51325,   1.57641
   0.93371,   1.46770
   0.55733,   1.43408
   0.51918,   0.99634
   0.00133,   1.39122
   1.38794,   1.17661
   0.54164,   1.14087
   0.93213,   1.10766
   3.01090,   1.25740
  26.04800,   5.47373
   0.00438,   2.27375
   0.70119,   2.22339
   0.04052,   1.89610
   0.12147,   1.53497
   0.26535,   1.67255
   0.70532,   1.48996
   0.00112,   1.72546
   0.65448,   1.68963
   0.18377,   1.48304
   0.25417,   1.31041
   0.09802,   1.17038
   0.96854,   1.99548
   2.94210,   2.55803
   0.27614,   1.41706
   9.14056,   1.79092
   0.00073,   1.33905
   6.81583,   1.68195
   3.97725,   1.54202
   0.38487,   1.39113
   0.00043,   1.92414
   3.32390,   2.91840
   1.66532,   1.53789
   0.36681,   1.16019
   0.90079,   1.07183
   0.86319,   1.95660
   0.05822,   1.58138
   2.28268,   1.54195
   0.09665,   1.50561
   0.15218,   1.85423
   0.00226,   1.71737
   0.10630,   1.11601
   0.00071,   1.20115
   0.28124,   1.07403
   0.16422,   1.54391
   0.07864,   1.27854
   0.69088,   1.28395
   0.59715,   1.28970
   0.32637,   1.65758
   0.01148,   1.20243
   0.28702,   1.68315
   0.00619,   1.09563
   0.15325,   1.27615
  10.50845,   3.70114
   0.46261,   1.97369
   0.26448,   1.68248
   0.18165,   1.77394
   0.12126,   1.59147
   0.34580,   2.11695
   0.25660,   1.84455
   5.74300,   2.87855
   0.14871,   1.99963
   3.92040,   2.78032
   0.01249,   1.87031
   0.01294,   1.83187
   0.02068,   1.60934
   3.89635,   1.38838
   0.00197,   1.42279
   7.20680,   1.71575
   0.19077,   1.59424
   0.00024,   1.77897
   0.00158,   1.61439
   0.67421,   0.81840
   5.27908,   1.44578
   0.22379,   1.66047
   0.67098,   1.98636
   1.41970,   1.68948
   0.08322,   1.23893
   0.39344,   1.06524
   0.82411,   0.97554
   0.29697,   1.07952
   0.68673,   0.93552
   0.18350,   1.52798
   2.13453,   1.47139
   0.00190,   1.44931
   0.35454,   1.68834
   0.09840,   1.34424
   0.02760,   1.33925
   0.41245,   1.63819
   0.00844,   0.91178
   0.34166,   1.33001
   1.78469,   1.00153
   0.47645,   0.85526
   0.19604,   1.00999
   0.36699,   0.89840
   0.03559,   0.93057
   0.03933,   1.00451
   0.98708,   1.00731
   0.06565,   1.18540
   0.07787,   0.77808
   0.04082,   1.35812
   0.09722,   1.44356
   1.75801,   2.29202
   0.13311,   1.42762
   0.00029,   1.06531
   2.31085,   2.59892
   0.24112,   0.74561
   0.05697,   0.96743
   0.26177,   0.40935
   0.45780,   1.63257
   0.04662,   0.78169
   0.91792,   0.78200
   0.55123,   0.84948
   0.00801,   0.74919
   0.09211,   0.66728
   0.21759,   0.50427
   0.27376,   1.03361
   0.22416,   1.32908
   3.99851,   2.95359
   0.93833,   2.01097
   0.02807,   0.93038
   0.15823,   0.69632
   0.48541,   1.70255
   0.74000,   1.90268
   0.07448,   1.04142
   0.01438,   1.12478
   0.00163,   0.65888
   0.01231,   0.84769
   0.06051,   1.08539
   0.18650,   1.35917
   0.58463,   1.76848
   0.02877,   1.05975
   0.05621,   0.97565
   1.45379,   2.29413
   4.28586,   3.79052
   0.26229,   2.08458
   0.00303,   1.31262
   1.35779,   2.17480
   0.98918,   1.99755
   1.81308,   2.48916
   1.82517,   2.30771
   1.44235,   1.22097
   0.22254,   1.71447
   0.02230,   1.15480
   0.07951,   1.55827
   1.07004,   1.19533
   0.00616,   1.10667
   0.06260,   1.42325
   0.00842,   1.11281
   0.65248,   1.26825
   0.01236,   1.13197
   1.36473,   1.10870
   3.51105,   1.18521
   0.22412,   0.82619
   0.00364,   1.31146
   0.00539,   0.84684
   0.12684,   0.58351
   0.19997,   0.99567
   0.02196,   1.27303
   0.16137,   0.41752
   0.02883,   0.67277
   1.26215,   0.84367
   0.28714,   0.53406
   0.01001,   0.47915
   0.12475,   1.17653
   0.22181,   1.29068
   0.04249,   0.37567
   0.01429,   0.57856
   0.06158,   0.73881
   0.45347,   1.62706
   0.25851,   1.40723
   0.01061,   0.92838
   0.13756,   1.03999
   0.58017,   1.74575
   0.10911,   0.46710
   0.00005,   0.83670
   0.02355,   0.25940
   0.00009,   0.36664
   0.14551,   0.31267
   0.29499,   1.48983
   0.06144,   1.05573
   0.27678,   1.35988
   0.28602,   1.38231
   0.11166,   0.99197
   0.29813,   1.40363
   0.00032,   0.47521
   0.17004,   1.35478
   0.41236,   1.55732
   0.03829,   0.90528
   0.11549,   1.15945
   0.24521,   0.13467
   0.25073,   1.31192
   0.26505,   1.37522
   1.00987,   2.27241
   0.00002,   0.33661
   0.16125,  -0.27460
   0.21523,   0.09982
   0.02574,   0.88395
   0.13803,   1.09006
   0.00017,   0.37710
   0.06664,   0.87413
   0.00160,   0.30075
   0.68324,   2.06530
   0.00473,   0.83261
   0.13669,   1.08349
   0.01960,   0.51255
   0.43532,   1.77596
   0.27702,   1.46394
   0.00016,   0.27993
   0.00016,   0.35556
   1.66787,   3.00137
   1.29719,   2.13434
   0.01559,   0.55114
   0.05939,   0.92439
   0.40094,   0.71832
   0.03638,   0.96118
   1.09018,   2.34612
   0.11122,   0.85297
   0.10073,   1.15974
   0.19069,   1.21884
   0.48459,   1.68766
   0.00894,   0.95994
   0.34773,   0.93971
   0.14230,   1.07153
   0.01384,   0.87256
   0.01665,   1.06542
   0.02845,   0.87067
   0.15117,   0.95958
   0.18720,   0.46996
   0.02450,   0.05853
   0.13788,   0.35852
   0.27634,   0.73046
   0.01688,   0.37750
   0.10121,   1.02768
   0.85288,   1.94421
   0.27101,   1.53757
   1.09872,   2.94417
   1.02353,   1.02872
   0.87361,   1.07196
   0.55957,   1.73745
   0.52489,   1.84214
   1.32878,   1.34683
   4.42658,   1.27591
   0.06809,   0.97673
   0.17024,   0.39808
   0.05752,   1.12913
   0.01798,   1.06064
   0.04131,   0.83784
   0.06597,   0.96919
   0.02402,   0.52073
   0.17179,   1.22776
   0.22186,   1.39416
   2.17712,   2.71696
   0.88761,   1.97671
   2.07628,   2.38058
   0.00665,   1.39067
   5.65919,   6.89202
   0.67391,   1.80328
   0.99448,   0.77289
   0.01052,   0.94056
   0.00075,   0.96849
   0.23336,   1.13682
   0.00496,   1.07229
   0.62447,   1.79005
   0.04516,   0.60302
   0.00292,   0.68744
   0.09620,   0.52020
   0.00031,   0.87150
   0.05941,   0.76725
   0.08057,   0.77291
   0.77113,   0.80270
   0.09227,   0.40491
   0.23118,   0.29609
   0.03893,   0.50147
   3.04612,   0.90446
   0.04474,   0.22966
   0.11254,   1.02772
   0.04002,   0.26797
   0.04777,   0.35142
   0.32397,   0.46699
   0.08631,   0.93130
   0.01914,   0.91227
   0.00022,   0.55434
   0.09441,   0.78352
   0.97005,   4.32933
   0.03055,   0.54721
   0.11857,   0.93603
   0.09341,   1.12757
   1.21947,   2.91284
   0.12745,   1.00427
   0.01900,   0.65135
   0.02752,   0.96205
   0.85540,   1.96374
   0.01528,   0.73962
   0.03234,   1.00294
   0.00323,   0.76687
   0.33391,   1.46568
   0.88592,   2.29219
   0.41938,   1.61676
   0.59039,   1.97399
   0.45037,   1.64393
   1.15831,   2.15546
   5.82320,   4.97627
   0.54851,   1.86144
   0.09601,   1.59828
   0.01445,   0.60887
   0.08638,   1.02965
   0.98228,   2.08985
   0.56977,   1.72638
   0.11997,   1.17573
   0.06691,   0.68815
   0.49985,   1.81297
   0.18756,   1.17450
   2.54849,   6.29420
   0.01001,   0.76877
   0.04249,   0.90908
   0.97944,   3.00298
   0.67891,   1.88446
   0.83066,   2.30094
   0.01289,   0.71303
   0.01342,   0.44638
   0.11804,   1.05237
   0.10783,   0.98542
   0.25977,   1.40278
   0.11904,   1.08346
   0.36489,   0.72366
  15.30679,   4.16695
   1.82759,   2.65142
   3.84824,   0.97790
   0.36170,   1.57071
   0.06075,   0.87231
   0.22252,   1.31863
   0.03465,   0.79043
   0.08332,   0.78396
   0.00537,   1.14444
   0.31733,   1.87863
   0.01239,   0.56765
   0.01867,   0.58675
   0.22267,   1.29100
   0.01777,   1.00401
   0.03498,   0.71276
   0.72429,   0.68645
   0.05788,   0.07117
   0.00468,   0.80423
   0.30702,   0.51200
   0.01524,   0.86395
   0.00533,   0.77084
   0.11996,   0.19902
   0.47418,   1.78081
   0.13930,   1.03418
   0.00002,   0.58792
  96.83168,  15.47822
   4.42983,   3.38415
   0.24170,   1.34789
   0.31126,   1.47469
   8.21800,   4.21470
  19.13381,   6.73269
   2.90697,   3.58177
   3.21865,   2.80501
   0.02938,   1.83884
   2.32562,   2.77159
   1.61379,   1.50047
  24.55244,   2.05735
   0.69017,   1.82931
   0.70267,   0.65073
   0.70250,   1.16727
   3.74759,   2.85023
   2.20237,   1.46147
   0.80938,   1.68251
   0.05536,   1.09134
   1.57446,   2.28080
   0.07972,   0.99097
   4.89638,   2.84306
  29.14726,   4.73146
  15.25954,   3.85178
  20.13412,   4.12139
  42.01826,   6.17812
   0.01228,   2.26433
   2.22487,   2.46297
   0.30018,   2.00233
   0.70497,   2.66822
  28.28431,   2.26604
   0.02770,   1.92079
   0.90730,   2.40576
  10.92404,   1.94582
   3.24448,   1.53840
   3.20794,   2.58298
   7.84131,   1.77333
   1.28182,   1.45236
   2.91035,   1.05496
   3.66959,   1.20085
   4.30357,   1.56564
  20.01215,   2.00555
   1.21559,   1.84758
   0.01694,   1.68372
   0.34723,   1.62481
   3.30600,   1.19489
   0.05117,   0.62592
   4.70600,   1.63010
   0.77593,   1.20478
   0.30588,   1.03966
   7.84919,   1.35315
   0.01696,   0.95689
   0.30913,   1.05716
