MSE, Q-LIKE
  11.50612,   2.83010
   1.21202,   2.79131
   0.09235,   2.61069
   2.91475,   2.14370
   8.61621,   2.56986
  22.83551,   2.37121
   0.02569,   2.24848
  64.44087,   2.64985
   0.13949,   2.13291
   1.14206,   2.43417
   2.09963,   2.15502
   0.26482,   2.49703
   3.83400,   2.80793
   8.64956,   2.48456
   2.32895,   2.48568
   2.91016,   2.55149
   9.73583,   2.40440
   1.86812,   2.71054
  12.48394,   2.33200
   3.66737,   2.52610
   1.36329,   2.05972
   1.22435,   2.44967
   5.67957,   2.61300
  12.32081,   2.24718
   5.72412,   2.42225
   7.08789,   2.29293
   6.75979,   2.15814
   7.33746,   2.30265
   0.17888,   2.41494
   0.06533,   2.49888
  13.66841,   2.53702
   0.20071,   2.18468
  28.85213,   2.53774
   8.53947,   2.45176
   0.45958,   2.26243
   4.94521,   2.14103
   8.84747,   2.21351
   1.45815,   2.01565
   9.61025,   2.14497
   2.92595,   2.19154
   5.76289,   2.29266
   1.82600,   2.01271
   9.26156,   2.15314
   0.67982,   2.26145
   0.84137,   1.99874
   0.31545,   1.75121
   8.64353,   1.79312
   1.32478,   2.31744
   2.89935,   2.21412
   0.05796,   2.88822
   0.09749,   2.36028
  11.83676,   2.79685
   0.02218,   2.38381
  17.95708,   2.52913
   0.46681,   2.80128
   5.20885,   3.20567
  12.54009,   2.95717
  14.96758,   2.65774
  11.73503,   2.51370
   0.00595,   2.31587
   2.92920,   2.40168
   0.38507,   2.51004
  13.41145,   2.51698
   0.99958,   2.40154
  17.90105,   2.37181
   2.13800,   2.88676
   3.53338,   2.57545
  12.83062,   2.87685
   7.75475,   3.13867
  17.17556,   2.64461
   5.61745,   2.51544
   3.35173,   2.38254
   0.63234,   2.74257
   7.50896,   2.43014
  17.24475,   2.22712
   7.94254,   2.35827
   0.07858,   2.68118
   0.39988,   2.53706
   1.15076,   2.02176
   0.09005,   2.39422
   0.01082,   2.54214
   0.00017,   2.51243
   0.94886,   2.38308
   0.78972,   2.71966
   0.83941,   2.21925
   0.47158,   2.40819
   0.08490,   2.37169
   0.57328,   2.34417
   0.18313,   2.68517
  24.80311,   2.47112
   1.08073,   2.39861
   0.08668,   2.06056
   0.29845,   2.25455
   8.06384,   2.24192
   0.11444,   2.33434
   0.25229,   2.25866
   0.41099,   2.73987
   5.76149,   2.20941
   2.81908,   2.62781
   0.03624,   2.12175
   1.61596,   1.79272
   0.00005,   2.18955
  16.02305,   2.10661
   5.87943,   1.62263
   2.85732,   1.86304
   0.07768,   2.00029
  10.64831,   2.36256
   0.19658,   2.38419
   9.87168,   3.14728
   0.18489,   2.03322
   1.56089,   2.12504
   0.32348,   1.94213
   0.68096,   1.97984
   8.49802,   2.04278
   0.43366,   2.29329
   0.05153,   2.15814
   0.01263,   1.97008
   3.33608,   2.17458
   1.07610,   1.62083
   5.66610,   1.88619
   0.03335,   1.90749
   1.57669,   2.49123
   0.19966,   2.23144
   2.43909,   1.89101
   8.00529,   1.84921
   0.00076,   1.97970
   1.61622,   2.01095
   0.01973,   1.93897
   1.88999,   1.60836
   0.73899,   1.71098
   0.72691,   2.18975
  10.18553,   3.33042
  12.75513,   3.29933
   0.92281,   2.48300
   5.53636,   2.87510
   1.35155,   2.04480
   0.01113,   2.28913
   1.38741,   2.01308
   0.17214,   1.68287
   5.50320,   2.04189
   1.27958,   1.77555
   2.33343,   2.64542
   2.89811,   1.72888
   4.32204,   1.62677
   7.61480,   1.73709
   2.20683,   2.53449
   1.28388,   1.83399
   0.00687,   1.94443
   3.46920,   1.61890
   3.92360,   1.58199
  11.87532,   1.81863
   1.00185,   2.09191
   0.30004,   1.93778
   1.68297,   1.30309
   1.75029,   1.71874
   1.54716,   1.61884
   2.56531,   1.74391
   1.93371,   1.33128
   0.45773,   1.15639
   3.71872,   1.34438
   2.10201,   1.58529
   0.56951,   1.65046
   0.24040,   1.58353
   1.05590,   1.41811
   1.34542,   1.28445
   2.92850,   1.57776
   0.56927,   1.48792
   0.19684,   1.94594
   1.78346,   2.33642
   1.18809,   2.04288
   0.83483,   2.13177
   0.30772,   2.16381
   0.00638,   1.73461
   0.52045,   1.35071
   0.47974,   1.72992
   0.33544,   1.81256
   1.13780,   1.36556
   0.28739,   1.27325
   0.01990,   1.85547
   2.85522,   2.54149
   0.07288,   2.08422
   0.58240,   1.91969
   0.07883,   2.27835
   4.05704,   2.73537
  11.33374,   2.25566
   0.00028,   1.66326
   0.70782,   2.28181
   5.93845,   2.99014
   0.84406,   2.09988
   1.34543,   1.73476
   0.28599,   1.93028
   1.44801,   1.52829
   0.05903,   1.16660
   9.87066,   1.70370
   0.25701,   1.18190
   1.65957,   1.58086
   0.07998,   1.05146
  34.25735,   2.13853
   2.38238,   1.45351
   0.60388,   1.21766
   0.00178,   1.56259
  16.08280,   2.20772
   1.97680,   1.37396
   0.47240,   1.96001
   0.21196,   1.77227
   0.14918,   2.22116
   0.99428,   1.64358
   0.01302,   1.40855
   0.83048,   1.60736
   0.00417,   1.77612
   2.64852,   2.48733
   0.02799,   1.57454
   0.00027,   1.69763
   0.10276,   1.96342
   3.76972,   2.68441
   0.29064,   2.03001
   0.54221,   2.10779
   0.87484,   2.10038
   0.33018,   2.05184
   1.03932,   2.17803
   0.32926,   1.87112
   1.99796,   1.90235
   5.19633,   1.65609
   0.27426,   2.04991
   2.11589,   1.53771
   0.36601,   2.19486
   0.39965,   1.42247
   1.78958,   1.69224
   1.24807,   1.89987
   0.34640,   2.33160
   2.82390,   2.60612
   5.20664,   2.82995
   1.82921,   1.83210
   2.85293,   1.79246
   0.00067,   1.92100
   0.02848,   1.88512
   0.86803,   1.92671
   0.05401,   1.94959
   0.61492,   1.54305
   0.34739,   2.03696
   0.44514,   2.02323
   0.04220,   2.24197
   1.36321,   2.26335
   7.86303,   3.03240
   7.72341,   2.10862
   0.61337,   1.93950
   0.03591,   2.18662
   0.72876,   1.30915
   0.00477,   2.09448
   0.01162,   1.81241
   1.43007,   2.15905
   0.18056,   2.09696
   0.71978,   2.26195
   0.31410,   1.80087
   0.02668,   1.74524
  19.41435,   2.02501
   4.23541,   1.65285
   4.30852,   1.85922
   0.17785,   1.68097
   0.51006,   1.74604
  12.94281,   1.70902
   0.98751,   1.44417
   0.65970,   1.62335
   2.44506,   1.78705
   1.44826,   1.76378
   0.83139,   1.75299
   0.39367,   1.90911
   0.68492,   2.11152
   2.29716,   2.53793
   4.19778,   1.89256
   0.01279,   1.72326
   0.12550,   1.92483
   1.10752,   2.47116
   0.08741,   1.88904
   2.56727,   1.64290
