MSE, Q-LIKE
   0.16988,   1.37992
   1.29315,   1.54351
   0.79881,   1.91128
   1.14147,   0.92174
   0.42078,   1.76486
   6.23220,   1.67069
   0.00022,   1.35982
   0.45147,   1.22728
   0.63402,   1.32257
   0.00936,   1.70781
   0.73308,   1.03948
   0.04852,   1.13921
   0.79487,   1.30612
   0.07984,   1.49433
   0.04945,   1.17491
   1.70290,   2.28517
   0.14975,   1.25664
   0.00371,   1.64952
   0.07561,   0.78974
   0.08536,   0.74094
   0.02200,   1.43972
   0.10699,   1.36606
   0.01132,   1.26415
   0.41342,   1.42936
   0.03603,   0.99375
   0.01781,   0.84119
   0.21145,   0.68744
   2.45022,   1.44591
   0.03533,   1.17250
   0.26586,   1.63542
   2.79777,   1.41127
   0.25333,   1.42721
   0.52549,   1.83093
   1.05285,   1.47786
   8.51962,   1.60193
   0.34722,   1.65986
   0.92024,   0.99823
   1.49507,   1.34717
   1.32899,   1.28809
   0.00286,   1.25955
   0.01254,   1.09633
   0.90123,   0.81148
   0.76090,   0.94462
   0.21877,   1.06701
   0.12821,   1.16828
   0.13326,   0.94425
   0.29078,   0.95174
   1.33896,   1.23045
   0.00319,   0.85976
   0.00022,   1.24043
   2.01025,   1.22066
   0.38163,   1.13346
   0.06974,   1.21228
   0.04466,   1.43585
   3.62464,   1.75913
   0.00538,   1.40283
   0.66953,   1.23729
   2.76425,   1.36681
   1.67764,   1.22116
   0.04326,   1.25056
   0.53383,   0.81940
   1.12092,   0.86516
   0.13193,   0.75748
   0.19732,   1.32895
   0.07203,   1.41256
   0.29531,   1.00020
   0.19728,   0.79160
   0.08490,   0.59933
   0.18108,   1.28558
   0.00301,   0.98447
   0.01421,   0.97366
   0.14112,   1.31603
   0.00048,   1.21377
   0.00611,   1.00814
   0.00466,   0.82441
   0.02976,   0.89557
   0.03822,   1.21147
   0.48868,   0.63002
   0.00365,   0.45782
   0.10038,   1.00791
   0.22963,   1.44938
   0.07971,   0.97902
   0.07724,   0.99858
   0.02891,   1.09699
   1.00805,   2.05789
   0.40195,   1.54485
   0.01815,   1.26583
   2.39740,   1.13496
   0.02450,   1.17561
   0.16132,   0.38282
   0.38766,   0.73750
   3.79340,   1.28753
   0.06210,   1.14695
   0.16270,   1.23689
   0.23842,   1.46371
   0.00100,   1.16960
   0.40974,   1.60718
   0.00724,   0.46138
   0.04138,   0.41591
   0.00139,   0.63471
   0.00584,   0.46905
   0.18494,   0.04851
   0.00463,   1.00830
   0.90153,   0.81163
   0.00002,   0.74713
   0.05577,   0.45473
   0.31631,   0.51016
   0.26910,   0.82421
   0.09987,   0.99345
   0.07704,   0.33911
   0.00326,   0.64693
   1.06067,   0.45037
   0.01878,   0.50159
   0.06873,   0.04335
   0.08032,   1.13294
   0.25958,   0.73869
   0.24986,   1.31187
   0.00032,   0.81583
   0.26408,   0.94517
   0.63601,   0.95643
   0.06498,   1.16401
   0.01992,   0.74931
   0.20565,   0.98285
   0.58142,   0.86415
   0.08790,   0.63708
   0.09641,   0.64311
   0.02748,   0.41470
   0.46006,   0.68401
   0.20565,   0.70135
   0.01810,   0.46655
   0.00940,   0.58432
   0.00855,   0.71340
   0.01688,   0.88298
   0.43897,   1.60552
   0.29250,   1.56265
   0.10578,   1.30088
   0.22433,   0.92984
   0.00286,   1.29010
   0.09513,   1.31061
   0.20521,   1.41101
   0.06668,   0.94910
   0.00802,   0.53313
   0.00775,   0.64659
   0.05919,   0.39871
   0.00053,   0.46414
   0.07621,   0.93749
   0.69068,   1.97460
   0.33943,   1.51148
   2.63408,   3.08470
   0.07372,   1.14265
   0.01334,   0.84298
   0.30690,   1.41392
   0.12255,   0.96095
   0.17221,   0.30722
