MSE, Q-LIKE
   0.58506,   2.78173
   2.59527,   2.76031
   5.87725,   2.94504
   5.07896,   2.91599
   0.00411,   2.44232
   0.33233,   2.55233
   0.04946,   2.41721
   5.44248,   2.22288
   2.83814,   2.85680
   0.82636,   2.58040
   8.52832,   2.14854
   4.74096,   2.09894
   3.25965,   1.73060
   2.56311,   2.02760
   1.25045,   1.75219
   7.78955,   3.09320
   3.17123,   2.04474
   0.11927,   2.36795
   1.77330,   1.91546
   0.22996,   2.10252
   0.29346,   2.04785
   0.00810,   2.34835
   1.28522,   1.83136
   1.20245,   2.55887
  16.75570,   3.42731
   0.22651,   2.29652
   7.80627,   2.38183
   0.09337,   2.04885
   3.64911,   2.16195
   2.51246,   2.30683
   2.94384,   2.56937
   0.87735,   2.56417
   0.02278,   2.27630
   0.11835,   2.47594
   0.40443,   1.90503
   2.22348,   1.90196
   1.07488,   1.86239
  18.95549,   2.16382
   2.92098,   1.88107
   9.56453,   2.29452
   1.14729,   1.74659
   0.38805,   2.00980
   7.27472,   2.28705
   0.95644,   2.34171
   2.25821,   2.61736
   0.00349,   2.16019
   1.09618,   1.80097
   0.37073,   1.87495
   1.04736,   1.86514
   0.72661,   2.41745
   0.96482,   2.31107
   0.01552,   2.06558
   0.54926,   1.82254
   1.13994,   1.96900
   0.03047,   1.98030
   0.94294,   2.44663
   2.82584,   2.53438
   0.01683,   1.64399
   0.96427,   1.91273
   1.99298,   2.38464
   0.31325,   1.64211
   0.14503,   1.46071
   0.29870,   1.53806
   0.10383,   1.71433
   0.12700,   1.66997
   0.00056,   1.56541
   0.03653,   1.17624
   0.00886,   1.20154
   2.94542,   2.54031
   0.45064,   1.73029
   0.09453,   1.77348
   0.16463,   1.75771
   0.44635,   1.72506
   0.35534,   1.09409
   0.29220,   1.25859
   0.61057,   1.93873
   0.00614,   1.27168
   0.12961,   1.25422
   0.66525,   1.13920
   1.34962,   2.18748
   1.03979,   2.03339
   0.00213,   1.61551
   7.66851,   3.84221
   0.05626,   1.79802
   4.30232,   2.96851
   1.70494,   2.38461
   0.02319,   2.15811
   5.27480,   2.87507
   1.17895,   2.09223
   4.86755,   2.83322
   2.75871,   2.66256
   0.79558,   2.19606
   0.18842,   1.95166
   0.18385,   1.57727
   1.32849,   1.90915
   1.14004,   1.92040
   0.19306,   1.91308
   6.73280,   1.90795
   1.50132,   1.39308
   3.67508,   1.82538
   0.60659,   1.45204
   0.18798,   2.05832
   2.33986,   1.83592
   0.98961,   1.58074
   1.38705,   1.15688
   0.55503,   1.61569
   1.98282,   1.16918
   0.05439,   2.12164
   0.05904,   2.08896
   0.11836,   1.18755
   0.38258,   1.78603
   1.85712,   1.37905
   0.14748,   1.14443
   5.84855,   1.32715
   0.02936,   1.78731
   0.41771,   1.32009
   0.13245,   1.47137
   0.01790,   1.02710
   0.52435,   1.22686
   0.52566,   1.24932
   0.06484,   1.43027
   0.42625,   1.35529
   0.01672,   1.32598
   0.19813,   1.30893
   0.33157,   1.12348
   1.50360,   0.85524
   1.35423,   1.26899
   1.78308,   0.93485
   0.07743,   1.01824
   0.29549,   1.86091
   0.37431,   1.00862
   0.08029,   1.54265
   0.17967,   1.64724
   0.23816,   1.01454
   2.59154,   2.55872
   0.12271,   1.58116
   0.12531,   1.35787
   0.10152,   1.24965
   0.10273,   1.21418
   0.04303,   0.95675
   0.15027,   1.23070
   0.15719,   1.48083
   0.01443,   0.53676
   0.51294,   1.67402
   5.09987,   3.64263
   4.50039,   4.21548
   3.96306,   3.16513
   0.57827,   1.77030
   0.52564,   1.67985
   6.63016,   4.03781
   1.84380,   2.54287
   0.12225,   1.52589
   0.16909,   1.41050
   0.35323,   1.70937
   0.20154,   1.56738
   0.00296,   0.61791
   2.25081,   2.41230
   0.00042,   1.30760
   0.17634,   1.40834
   0.22797,   1.29219
   1.06583,   2.04124
   1.14673,   2.06926
   1.76023,   1.37126
   0.35981,   1.53642
   0.08430,   1.41372
   0.23464,   1.30892
   0.00007,   0.65758
   0.06415,   1.01126
   4.14749,   2.80368
   0.02743,   1.37036
   0.03484,   0.93267
   0.25730,   1.50860
   0.01624,   1.22914
   0.03080,   1.18739
   0.00280,   0.88510
   0.06681,   1.24469
   0.03714,   1.02464
   0.04098,   0.72591
   0.30352,   0.93388
   0.26158,   1.43384
   0.05904,   1.58793
   0.00238,   0.74048
   0.09535,   0.57922
   0.38968,   1.58344
   0.00056,   1.28533
   0.00025,   1.26244
   1.15127,   2.07102
   0.28779,   1.61252
   0.00003,   0.84920
   0.85156,   1.97288
   0.99066,   1.76030
   0.04649,   1.12796
   0.13797,   1.24689
   0.10595,   0.59970
   1.06300,   0.98939
   1.14127,   0.75804
   0.17820,   1.23953
   0.00015,   1.05834
   0.17442,   1.31227
   0.49714,   1.68687
   0.06809,   1.14370
   2.98417,   2.81149
   2.07127,   2.37840
   0.36168,   1.77767
   0.12174,   0.75256
   0.09033,   1.08698
