MSE, Q-LIKE
   0.00128,   2.19749
   0.48431,   2.48181
   1.44688,   1.82379
   0.00900,   1.84672
   0.79960,   2.38602
   0.07275,   2.08448
   0.20494,   1.77903
   0.34705,   2.11111
   1.23547,   2.35681
   4.33203,   1.60945
   0.23566,   1.58424
   0.01190,   1.91881
   0.19784,   2.03759
   0.00477,   2.12200
   0.14918,   2.04576
   1.31083,   1.69659
   0.37604,   2.09430
   2.43388,   1.45577
   0.16563,   1.46598
   6.15131,   2.98154
   0.00980,   1.98680
   0.01426,   1.80586
   1.10415,   2.28589
   0.66073,   1.65464
   0.11330,   1.83817
   1.06492,   1.78286
   0.98929,   1.49966
   0.18766,   1.98306
   0.12851,   2.03166
   1.51673,   1.61106
   0.31129,   1.56176
   0.97208,   1.51126
   0.00638,   1.77605
   0.04900,   1.87411
   0.02064,   1.73773
   0.13327,   1.57859
   0.10623,   1.30527
   0.01387,   1.46947
   0.01748,   1.60582
   0.14125,   1.33055
   0.00206,   1.46540
   0.00929,   1.59154
   0.20134,   1.33249
   0.93344,   1.50914
   0.40784,   1.72115
   0.02628,   1.73328
   0.17503,   1.82325
   0.22785,   1.41073
   0.69309,   2.01634
   0.10595,   1.74468
   0.08406,   1.59525
   0.01428,   1.68585
   0.07589,   1.47452
   0.16502,   1.83613
   1.99066,   2.40791
   2.41679,   1.69810
   0.25392,   1.54449
   0.02442,   1.53998
   0.11191,   1.46018
   2.96167,   1.39801
   0.07050,   1.72327
   1.04689,   2.07568
   0.27210,   1.50197
   0.16834,   1.75922
   0.71592,   1.22335
   0.00003,   1.37365
   0.09410,   1.62010
   0.29734,   1.78375
   0.33778,   1.37106
   0.06682,   1.44772
   0.33900,   1.88180
  14.20417,   3.58574
   0.07939,   1.76951
   0.01035,   1.47179
   0.18533,   1.21959
   0.03960,   1.54903
   0.51320,   1.24541
   0.02057,   1.35486
   0.29159,   1.03588
   0.00179,   1.47200
   0.65755,   1.34087
  18.64852,   4.21658
   2.74751,   2.52960
   0.02377,   1.58085
   0.77187,   1.09933
   1.14625,   1.22377
   0.99080,   1.22687
   0.15970,   1.45748
   0.74279,   1.06263
   0.52074,   1.32962
   1.83615,   1.21402
   0.00089,   1.35082
   0.01814,   1.73068
   0.00368,   1.57005
   0.00014,   1.53407
   0.07779,   1.42605
   0.00642,   1.71127
   0.12664,   1.14444
   0.00492,   1.24859
   0.69564,   1.89510
   0.26006,   0.95846
   0.05194,   1.37870
   0.04355,   1.47939
   0.08916,   0.78420
   0.14791,   1.32741
   0.08953,   1.40113
   1.61014,   2.24290
   0.04138,   1.44060
   0.42485,   1.82297
   0.21975,   1.64354
   0.25663,   1.22232
   0.14108,   1.46039
   0.44439,   0.88838
   1.08363,   2.06005
   0.00099,   1.57045
   0.27662,   1.21615
   0.06622,   1.18233
   0.24980,   1.12372
   0.00518,   1.28167
