MSE, Q-LIKE
   0.07308,   2.69464
   6.88951,   2.35350
   0.00409,   2.61036
   0.16975,   2.17293
   1.06507,   2.23724
   1.72677,   1.98604
   0.16922,   2.19936
   2.19544,   2.64294
   0.58937,   2.09228
   2.32594,   2.32242
   0.00073,   2.10263
   0.36901,   2.11632
   0.02657,   2.19044
   0.09491,   2.45082
   1.46569,   2.17723
   1.55182,   2.22276
   1.73044,   1.84646
   0.20751,   2.47471
   0.44441,   2.27057
   0.08900,   1.86211
   0.68424,   2.06875
   0.00049,   2.21674
   0.13970,   2.04909
   0.05140,   2.21516
   0.77450,   2.08944
   5.46834,   1.89342
   0.03688,   2.26931
   0.84068,   2.35036
   0.36471,   2.03580
   1.04046,   2.06347
   0.11170,   2.25534
   0.02161,   2.16493
   0.51877,   2.36770
   1.83647,   1.68837
   1.09316,   1.74361
   1.11795,   1.61758
   0.83443,   2.20638
   0.01371,   1.79392
   0.00950,   1.87488
   0.00153,   1.88363
   0.32231,   1.60063
   0.01121,   1.96464
   0.04474,   2.00772
   0.91977,   1.60995
   3.29750,   1.66284
   0.03780,   1.77118
   0.00601,   1.81889
   0.01004,   1.90760
   0.02633,   1.76674
   0.65469,   1.94851
   0.35103,   1.76065
   0.00008,   1.97750
   1.24495,   2.34430
  14.92835,   3.46755
   1.31853,   2.45256
   2.10269,   1.99540
   0.28190,   1.85876
   0.16962,   2.03660
   0.38080,   1.66702
   6.18270,   1.67417
   0.59894,   1.60435
   0.14065,   1.87987
   0.53971,   2.29617
   0.24252,   1.64105
   0.20996,   1.71881
   0.18675,   1.53811
   7.53902,   3.05960
   0.00297,   1.74270
   0.65292,   1.69654
   0.31173,   1.66475
   2.78985,   2.56120
   0.48818,   1.66861
   2.71353,   1.55643
   0.22704,   1.52963
   0.16452,   1.48434
   0.02471,   1.72768
   0.49845,   1.53241
   0.15804,   1.89089
   0.40460,   1.98039
  11.08541,   3.37642
   0.03948,   1.85127
   1.15497,   1.26725
   0.07045,   1.86476
   2.37019,   2.48195
   0.65392,   1.52121
   0.18097,   1.83462
   0.76378,   1.59980
   1.29483,   2.39079
   0.25181,   2.07659
   1.28995,   1.61946
   0.39394,   2.28589
   9.00551,   3.18705
   4.21167,   2.78002
   0.53318,   2.19030
   0.06676,   2.05671
   0.72280,   1.69256
   1.43376,   1.68547
   0.05640,   1.67605
   0.25586,   1.32368
   0.02502,   1.54964
   0.39154,   1.34343
   0.43264,   1.20000
   1.02734,   1.03223
   0.00131,   1.30384
   0.00001,   1.29398
   0.44516,   1.88331
   0.11004,   1.66628
   0.11913,   1.62601
   0.09283,   1.80167
   0.68435,   1.04146
   0.27282,   1.45169
   0.20563,   0.98958
   0.10757,   1.69516
   0.00730,   1.51785
   1.05699,   1.22338
   0.63898,   1.28361
   0.06083,   1.38471
   0.80919,   1.13022
   0.01734,   1.48603
   0.25326,   1.01724
   0.37768,   1.17566
   0.28851,   1.17346
   0.38473,   1.17376
   0.76672,   0.82512
   0.21599,   1.59655
   0.02113,   1.60643
   0.02905,   1.55672
   0.83488,   1.99213
   0.00685,   1.68595
   0.04228,   1.64999
   2.88271,   2.53359
   0.06257,   1.59429
   0.91221,   2.26585
   0.05031,   1.59722
   0.39458,   1.72611
   0.01233,   1.84420
   0.59548,   1.30318
   0.22434,   1.47951
   0.08415,   1.28379
   0.09058,   1.40087
   0.64107,   1.01040
   0.48358,   1.10419
   0.03225,   1.45332
   0.06187,   1.42006
   0.00058,   1.27464
   0.12100,   1.19401
   0.13834,   1.37599
   0.02494,   1.35570
   0.45222,   1.90328
   0.00494,   1.36863
   0.00494,   1.45963
   0.35535,   1.25759
   0.56074,   1.20683
   0.04859,   1.56058
   0.06293,   1.31003
   0.13919,   1.29062
   0.52266,   0.96819
   0.38681,   0.96128
   0.00971,   1.21069
   0.33885,   0.75782
   0.06432,   1.08364
   0.15672,   0.87180
   0.22004,   0.91681
   0.19485,   0.76561
   0.07968,   0.80922
   0.10303,   1.37343
   0.04282,   1.29289
   0.01046,   1.23935
   0.00692,   1.21911
   0.80291,   1.95369
   0.19020,   0.86612
   0.43078,   0.82927
   0.00025,   1.19776
   0.00300,   1.17822
   0.20414,   0.82048
   0.02946,   0.98668
   0.08246,   1.01958
   0.15062,   0.79421
   0.01759,   1.03838
   0.03328,   0.92863
   0.24616,   1.55074
   0.00298,   0.94700
   0.03679,   0.93038
   0.20091,   0.64619
   0.01580,   1.19504
   0.33027,   0.47933
   0.03228,   1.00159
   0.70506,   1.84870
   0.26160,   1.49799
   0.41872,   0.32264
   0.45459,   0.52106
   0.17446,   0.50074
   0.71203,   0.05408
   0.22688,   0.10552
   0.02683,   0.98491
   0.03107,   0.55640
   0.07327,   0.77780
   0.01099,   0.78995
   0.01282,   0.70057
   0.22570,   1.45107
   0.00036,   0.97572
   0.23696,   0.77248
   0.25983,   0.48738
   3.32649,   2.80427
   0.10565,   0.40124
   0.17896,   0.74897
   0.09117,   1.27176
   0.01438,   1.11502
   0.09419,   1.05982
   0.11174,   0.81311
   0.19850,   0.59630
   0.04194,   1.17038
   2.56558,   2.53010
   0.00976,   1.37733
   0.08857,   1.20787
   0.00917,   1.19418
   0.00010,   1.21586
   0.14434,   1.37842
   0.00557,   1.07571
   0.12885,   0.77237
   0.08984,   0.81622
   0.04089,   1.09949
   0.00757,   0.87528
   0.25426,   1.57146
   0.11567,   0.45306
   0.23826,   0.43979
   0.00840,   0.79995
   0.12707,   1.23569
   0.07038,   0.73235
   0.31139,   1.53948
   0.30685,   0.48466
   0.38820,   0.81406
   0.00006,   0.98248
   0.15260,   0.50967
   0.00058,   0.89942
   0.06008,   0.55247
   0.16612,   0.45255
   4.64996,   3.39800
   0.07225,   1.03498
   0.21919,   1.49916
   0.28836,   1.45471
   0.15524,   1.40839
   0.00149,   1.21248
   0.01386,   1.45162
   0.05324,   1.39507
   0.28122,   0.83008
   0.06003,   1.01871
   0.02249,   1.02138
   0.93717,   1.98472
   0.19005,   1.44303
   0.10506,   1.18521
   0.00253,   1.04722
   0.03010,   0.96808
   0.03418,   0.71947
   0.02229,   0.72241
   0.00591,   0.71435
   0.10353,   0.37977
   3.46712,   3.00339
   0.03989,   0.63672
   0.10482,   0.55475
   0.01315,   0.56203
   0.00026,   0.63854
   0.16179,   0.27723
   0.45720,   1.61815
   0.16664,   1.21580
   5.65165,   3.63117
   0.00002,   1.00340
   0.03017,   0.94458
   0.00804,   1.01908
   0.97814,   1.99125
   1.23798,   2.12661
   0.24067,   1.09338
   0.00045,   1.35305
   0.00280,   1.10997
   0.07286,   1.24305
   2.32822,   2.53750
   0.18224,   1.49700
   0.21199,   1.09373
   0.05403,   1.64366
   0.13976,   1.48110
   0.00014,   1.39157
   2.85693,   2.63307
  10.70743,   3.85972
   0.01602,   1.52595
   1.66591,   2.30082
   3.18604,   2.63955
   2.42442,   2.45268
   1.91798,   2.34836
   0.81745,   1.04481
   0.25048,   1.27006
   0.10241,   1.45209
   0.18852,   1.06219
   0.10889,   0.85930
   0.04407,   1.29206
   0.00330,   1.24691
   0.00023,   1.21712
   0.08696,   0.80382
   0.01462,   0.94931
   0.03505,   0.74340
   0.12909,   0.67066
   0.03733,   0.80196
   0.21954,   0.51300
   0.17147,   0.61864
   0.01488,   0.62522
   0.03372,   0.64210
   0.01180,   0.79195
   0.03594,   0.61310
   0.02341,   0.56403
   0.05513,   0.62591
   0.00613,   0.56374
   0.05209,   0.28833
   0.13425,   0.41319
   0.07667,   0.38315
   0.03632,   0.56658
   0.00164,   0.82083
   0.01297,   0.95205
   0.00003,   0.85125
   0.02964,   1.07826
   0.35604,   1.54929
   0.00432,   1.01184
   0.00094,   1.11436
   0.06765,   1.20179
   0.22595,   1.42416
   0.03084,   0.72671
   0.37581,   0.71367
   0.22846,   0.37611
   0.01093,   1.06399
   0.57049,   1.72350
   0.00128,   1.11157
   0.01259,   1.07350
   1.17846,   2.08224
   3.82779,   2.71491
   0.77189,   1.90313
   0.05619,   1.19186
   0.69851,   1.58202
   0.03557,   1.46334
   0.04171,   1.78972
   0.01736,   1.24027
