MSE, Q-LIKE
   2.65916,   2.79589
   2.42006,   2.64231
   8.30435,   2.24464
   0.48179,   2.47112
   2.44403,   2.08063
   0.00352,   2.24750
   1.33615,   2.10153
   0.01573,   2.12496
   0.11931,   2.38380
   5.34765,   2.22393
   1.83310,   2.56609
   2.61030,   2.76144
   1.44345,   2.38420
   1.43921,   2.50506
   0.22331,   2.50983
   5.92721,   2.35514
   1.56596,   2.72488
   5.58680,   2.23430
   0.34657,   2.47783
   1.35072,   2.05931
   0.46375,   2.44089
   0.34773,   2.54783
   2.54286,   2.06857
   0.30243,   2.32666
   1.78230,   2.19269
   0.36661,   1.98815
   0.00261,   2.14378
   3.06608,   2.59910
   0.04211,   2.49849
   0.07316,   2.35782
   1.44819,   2.22160
   0.91614,   2.21937
   0.00387,   2.31170
   0.00896,   2.24786
   1.21031,   2.04392
   0.11327,   2.00223
   0.02366,   1.95249
   0.12446,   1.89000
   0.34453,   2.12941
   0.07232,   2.16520
   0.12659,   1.94177
   0.22406,   1.91589
   0.30031,   2.25590
   1.41264,   2.18727
   2.30172,   1.85185
   0.85101,   1.44960
   0.21616,   2.22874
   0.55556,   2.15245
  10.39331,   3.17168
   2.10001,   2.40268
   1.96821,   2.74346
   0.03773,   2.38419
   0.07172,   2.29922
   5.48998,   2.93849
  16.33219,   3.40381
   2.97020,   2.92765
   0.33466,   2.50548
   0.05900,   2.35024
   0.06206,   2.31811
   0.39484,   2.35196
   0.43102,   2.51518
   0.37436,   2.34869
   0.02183,   2.37880
   0.85565,   2.10072
   8.79727,   3.09576
   0.47096,   2.53652
   6.58901,   2.97655
   9.94584,   3.19297
   3.15777,   2.51438
   0.55215,   2.44052
   0.39356,   2.32352
   2.04674,   2.77766
   3.75933,   2.37837
   1.15351,   1.90724
   0.23190,   2.21642
   4.44089,   2.82779
   0.06681,   2.53085
   2.74304,   2.07123
   0.60139,   2.41637
   3.06063,   2.67126
   0.43463,   2.52542
   0.03185,   2.36092
   1.16530,   2.72893
   0.53579,   2.21030
   0.20131,   2.39673
   0.56786,   2.38371
   0.96085,   2.34159
   0.41615,   2.69084
   2.45973,   2.20205
   0.29803,   2.38134
   3.61215,   2.16545
   0.01120,   2.24486
   8.74345,   2.25217
   0.26420,   2.34102
   0.68252,   2.26702
   1.66379,   2.77077
   5.72175,   2.20870
   0.88867,   2.52754
   0.11691,   2.12725
   0.70693,   1.74400
   0.64689,   2.23293
   1.08680,   1.73997
   1.60714,   1.39462
