MSE, Q-LIKE
   0.42141,   2.33700
   0.03063,   2.19060
   0.36771,   1.95555
   1.32660,   2.28842
   0.62386,   1.77595
   0.03929,   1.77645
   0.37127,   1.58541
   0.00913,   1.65051
   4.35273,   2.73608
   1.78581,   1.67395
   0.33475,   1.98465
   0.20762,   1.69842
   0.14570,   1.60652
   0.00783,   1.94016
   0.02378,   2.19561
   1.49120,   1.48056
   0.46447,   1.99082
   0.31140,   1.73745
   0.02545,   1.68100
   0.29100,   1.82032
   0.36234,   1.40462
   0.17693,   1.87309
   0.14755,   1.52611
   0.20449,   1.95753
   0.83608,   1.28969
   0.04213,   1.62268
   0.18042,   1.36644
   3.87515,   2.68457
   0.95674,   2.20375
   0.22076,   1.67545
   0.19256,   1.89548
   0.91971,   1.47453
   0.19363,   1.52957
   0.03436,   1.74648
   0.04748,   1.86563
   0.14608,   1.50423
   0.00010,   1.41563
   0.02963,   1.36441
   0.08379,   1.20764
   0.00048,   1.42705
   0.37613,   1.80975
   0.00318,   1.46632
   1.14779,   2.13692
   0.01280,   1.79479
   0.53123,   1.63983
   1.01943,   1.03393
   0.02303,   1.46048
   0.78306,   1.14513
   0.00016,   1.50050
   0.02422,   1.70612
   0.10161,   1.52926
   0.77203,   1.25737
   0.12746,   1.26078
   0.55701,   1.09457
   0.08450,   1.45749
   2.01396,   1.60763
   1.01626,   1.24323
   0.70631,   1.00547
   0.08609,   1.30926
   0.54027,   1.38387
   0.14012,   1.11747
   0.00923,   1.11019
   0.18528,   1.18302
   0.09406,   1.07442
   0.07761,   1.22338
   0.00089,   1.10524
   0.14560,   0.87530
   0.03579,   1.36040
   0.05725,   1.33593
   0.10595,   1.16454
   0.00981,   1.34005
   0.00012,   1.43497
   0.30831,   1.29796
   0.11380,   0.87606
   0.06634,   0.80270
   0.02355,   1.18874
   0.23134,   0.92921
   0.03095,   0.96933
   0.29146,   0.50062
   0.01692,   1.00952
   0.38235,   1.05692
   0.02730,   0.98986
   0.40588,   0.80328
   0.04630,   0.85772
   0.12264,   1.40415
   0.10208,   1.10343
   1.32513,   2.17590
   0.30671,   1.68452
   0.01697,   1.35579
   7.09825,   3.29902
   1.09958,   0.96385
   4.89166,   3.21009
   1.50975,   2.23132
   0.79268,   1.94508
   0.07364,   1.51830
   0.09198,   1.59157
   0.16257,   1.31221
   0.12601,   0.85999
   0.00678,   1.03184
   0.00241,   1.00943
   0.00260,   1.03147
   0.00650,   1.03505
   0.15100,   0.69805
