MSE, Q-LIKE
   0.00998,   1.41363
   0.05258,   1.70747
   1.27261,   0.94314
   0.82476,   1.91366
   0.06845,   1.26824
   0.00094,   1.36000
   0.03487,   1.14621
   0.02318,   1.22697
   0.80168,   1.91495
   0.83650,   1.05649
   0.00348,   1.12558
   0.11041,   1.20346
   0.08189,   1.49492
   0.15622,   1.18962
   0.39901,   1.92192
   0.06003,   1.23844
   0.37282,   1.73328
   0.69807,   0.96001
   0.11424,   0.75405
   0.44063,   1.62709
   0.00491,   1.32754
   0.00004,   1.26114
   0.04276,   1.38187
   0.19390,   1.04010
   0.58939,   1.00138
   1.67362,   0.99736
   0.03193,   1.18401
   0.00021,   1.15627
   0.25931,   1.63333
   0.25766,   1.15152
   0.12446,   1.42908
   0.51588,   1.82823
   0.00532,   1.35552
   0.08829,   0.99007
   0.21984,   1.61738
   0.21634,   0.84110
   0.04252,   1.15863
   0.00001,   1.07850
   0.08320,   1.29332
   0.00054,   1.09198
   0.20341,   0.60281
   0.34094,   0.84863
   0.00410,   1.00407
   0.00550,   1.13664
   0.39960,   1.01200
   0.05281,   0.87647
   0.04407,   1.01446
   0.06080,   0.88665
   0.09406,   1.28220
   0.30205,   0.98082
   0.00635,   1.04262
   0.00314,   1.19526
   0.23398,   1.50961
   0.33811,   1.63736
   0.06446,   1.42016
   0.22960,   1.16726
   0.06223,   1.04176
   0.03465,   0.94804
   0.01746,   1.24588
   1.50013,   0.99601
   0.19744,   0.61429
   0.00364,   0.68904
   0.00131,   1.21434
   0.28898,   1.51047
   0.02890,   0.91975
   0.01061,   0.70434
   0.04863,   0.57619
   0.20987,   1.36213
   0.00136,   0.98370
   0.00254,   0.96844
   0.16779,   1.33290
   0.00498,   1.21536
   0.10583,   1.04127
   0.01897,   0.83174
   0.00006,   0.86984
   0.14800,   1.27768
   0.31390,   0.56444
   0.08403,   0.52400
   0.00328,   0.90234
   0.31489,   1.50203
   0.06832,   0.92901
   0.00040,   0.92762
   0.00658,   1.08414
   0.60090,   1.76752
   0.01584,   1.25990
   0.00451,   1.26103
   0.42405,   0.83859
   0.00133,   1.16865
   0.33469,   0.47886
   0.40069,   0.74157
   0.26980,   0.85897
   0.08754,   1.16474
   0.00218,   1.12473
   0.14997,   1.41942
   0.02101,   1.17816
   0.00042,   1.10431
   0.56919,   0.72118
   0.15004,   0.49443
   0.00259,   0.63582
   0.04130,   0.49935
   0.31085,   0.15403
   0.11139,   1.09951
   0.04285,   0.50876
   0.02589,   0.77629
   0.00061,   0.39842
   0.01650,   0.30303
   0.00427,   0.71071
   0.00597,   0.88402
   0.10261,   0.36067
   0.00183,   0.64492
   0.39670,   0.16755
   0.00017,   0.48179
   0.19485,   0.17667
   0.14496,   1.19045
   0.05165,   0.64471
   0.00697,   0.95471
   0.00703,   0.82145
   0.00007,   0.85104
