MSE, Q-LIKE
   0.54014,   2.68675
   5.81810,   2.10248
   0.26772,   2.42059
   0.35312,   2.44972
   1.34775,   1.96863
   0.41388,   1.80221
   0.01260,   2.02068
   0.09852,   2.23425
   1.46661,   2.57305
   1.96663,   2.07706
   0.00321,   1.87425
   0.21926,   1.61367
   1.91366,   2.41994
   0.15032,   2.04727
   2.18995,   2.60210
   1.86278,   2.08451
   0.22296,   1.72309
   0.09986,   1.97745
   0.67095,   2.18906
   0.24558,   2.11307
   0.57913,   2.25498
   0.16163,   1.80453
   0.22656,   1.82583
   1.13177,   1.67307
   0.68459,   1.53863
   0.66910,   1.40121
   1.60143,   1.33976
   0.88289,   2.20915
   0.72318,   1.69866
   0.00004,   1.95581
   0.12584,   2.20217
   0.00813,   2.14814
   0.04203,   1.79734
   0.30915,   2.12852
   0.01883,   1.97313
   0.85638,   1.43785
   0.35969,   1.29273
   0.16482,   1.69933
   0.15012,   1.41432
   1.72273,   2.31747
   0.56084,   2.01451
   0.01866,   1.56827
   5.56641,   2.86289
   0.00643,   2.32939
   1.42195,   1.72216
   0.74620,   1.43334
   5.06151,   2.89806
   0.00652,   1.84853
   0.31148,   2.03009
   1.53445,   1.50661
   0.00672,   1.95434
   0.02632,   2.02169
   2.61783,   1.08843
   0.20251,   1.48840
   0.00022,   1.84370
   7.87718,   1.70928
   0.31969,   1.51655
   0.62485,   1.10909
   0.12252,   1.77596
   0.04220,   1.69904
   0.10699,   1.85454
   0.34427,   1.31035
   0.00929,   1.81884
   0.98598,   2.18891
   0.35124,   1.55153
   0.14666,   1.79096
   0.17145,   1.87552
   4.80583,   2.78682
   0.08227,   1.99820
   0.44349,   1.58854
   0.70289,   1.76366
   1.60822,   2.38362
   2.47781,   1.53733
   1.31602,   1.02892
   0.27641,   1.38440
   0.15742,   1.86069
   0.00244,   1.80035
   0.00793,   1.77123
   0.35725,   1.33632
   0.14654,   1.94308
   0.15615,   1.93744
   0.01027,   1.88518
   0.72685,   1.60899
   0.07180,   1.51930
   1.39814,   2.23271
   2.13196,   1.52881
   0.03966,   1.80388
   0.14820,   1.70000
   0.09520,   2.01609
   1.04667,   2.29510
   0.00203,   2.21625
   0.28649,   2.03679
   1.74724,   1.90345
   1.27646,   2.33593
   0.05733,   2.13118
   0.16547,   1.96077
   0.05089,   1.87703
