,EM (Emerging Markets),China,India,Indonesia,Korea,Malaysia -EM,Pakistan,Philippines,Sri Lanka,Taiwan,Thailand,Brazil,Chile,Colombia,Mexico,Peru,Venezuela,Czech Republic,Egypt,Greece,Hungary,Poland,Qatar,Russia,Russia ADR/GDR Index,South Africa,Turkey,United Arab Emirates
5/6/99,0,0.641637573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593283044,0,3.5507742,1.728506169,1.286768671,0,0,0,0,0,0
5/7/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593583372,0,3.61983437,1.702157151,1.288137087,0,0,0,0,0,0
5/10/99,0,0.614529708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605153896,0,3.574967355,1.664433901,1.275176002,0,0,0,0,0,0
5/11/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65196496,0,3.644648907,1.689757763,1.259822702,0,0,0,0,0,0
5/12/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628568635,0,3.633905511,1.688650466,1.266747729,0,0,0,0,0,0
5/13/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644547633,0,3.564741655,1.678353581,1.253874228,0,0,0,0,0,0
5/14/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647697315,0,3.628356027,1.681574086,1.261751268,0,0,0,0,0,0
5/17/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636656118,0,3.502177412,1.664259387,1.225325869,0,0,0,0,0,0
5/18/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642574223,0,3.644357848,1.672495654,1.254009307,0,0,0,0,0,0
5/19/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670817636,0,3.638441414,1.721722994,1.290115935,0,0,0,0,0,0
5/20/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686240172,0,3.706247372,1.697036853,1.298282777,0,0,0,0,0,0
5/21/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706092306,0,3.730640443,1.714980955,1.337864573,0,0,0,0,0,0
5/24/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732493599,0,3.633042663,1.713672199,1.343884229,0,0,0,0,0,0
5/25/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738731534,0,3.58938878,1.667599484,1.319275125,0,0,0,0,0,0
5/26/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709437325,0,3.433072317,1.692188676,1.310250254,0,0,0,0,0,0
5/27/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678049885,0,3.392099479,1.671004559,1.325611766,0,0,0,0,0,0
5/28/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687733449,0,3.370954092,1.643241238,1.295746459,0,0,0,0,0,0
5/31/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708507076,0,3.373145252,1.685787521,1.29355537,0,0,0,0,0,0
6/1/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709747851,0,3.529383516,1.600212665,1.296629785,0,0,0,0,0,0
6/2/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688034432,0,3.565777205,1.55356258,1.310063662,0,0,0,0,0,0
6/3/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687819344,0,3.660603469,1.577318775,1.309540256,0,0,0,0,0,0
6/4/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679991279,0,3.589006359,1.578654179,1.308843244,0,0,0,0,0,0
6/7/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669594867,0,3.606371593,1.54362859,1.309594479,0,0,0,0,0,0
6/8/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660880487,0,3.557154716,1.552336888,1.28936533,0,0,0,0,0,0
6/9/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661221369,0,3.535550662,1.556481825,1.276979695,0,0,0,0,0,0
6/10/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646392561,0,3.493295428,1.560465018,1.310952426,0,0,0,0,0,0
6/11/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664007783,0,3.475129413,1.559904471,1.323784364,0,0,0,0,0,0
6/14/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671272381,0,3.442561589,1.554155977,1.36402609,0,0,0,0,0,0
6/15/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687494785,0,3.391853124,1.563809573,1.380216918,0,0,0,0,0,0
6/16/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690322912,0,3.371463231,1.582722004,1.375112563,0,0,0,0,0,0
6/17/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685355101,0,3.372230908,1.577971026,1.383224528,0,0,0,0,0,0
6/18/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678653076,0,3.365489917,1.586136531,1.39417121,0,0,0,0,0,0
6/21/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687802474,0,3.366931613,1.598238414,1.399779613,0,0,0,0,0,0
6/22/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679467192,0,3.326136453,1.574560288,1.420198067,0,0,0,0,0,0
6/23/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703553115,0,3.264963341,1.552621686,1.401277559,0,0,0,0,0,0
6/24/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711543863,0,3.250819535,1.572031069,1.41958835,0,0,0,0,0,0
6/25/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705985065,0,3.246847394,1.566234832,1.431253793,0,0,0,0,0,0
6/28/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704061845,0,3.23363325,1.562134574,1.45022186,0,0,0,0,0,0
6/29/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695340973,0,3.222402526,1.549818084,1.43747723,0,0,0,0,0,0
6/30/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696531266,0,3.257990308,1.527201226,1.426894,0,0,0,0,0,0
7/1/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693442454,0,3.305337425,1.540392376,1.471309443,0,0,0,0,0,0
7/2/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679458491,0,3.310872054,1.55886016,1.470416321,0,0,0,0,0,0
7/5/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674385071,0,3.525643042,1.60240907,1.466275315,0,0,0,0,0,0
7/6/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674241857,0,3.449929262,1.621562075,1.453363027,0,0,0,0,0,0
7/7/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683659938,0,3.420955541,1.621832273,1.425853303,0,0,0,0,0,0
7/8/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683969349,0,3.376107642,1.643851946,1.440818666,0,0,0,0,0,0
7/9/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692748644,0,0,1.702026459,1.461061448,0,0,0,0,0,0
7/12/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69075513,0,0,1.727770771,1.495296782,0,0,0,0,0,0
7/13/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677050351,0,0,1.660597293,1.473649745,0,0,0,0,0,0
7/14/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691473007,0,0,1.674936324,1.471643839,0,0,0,0,0,0
7/15/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696490354,0,0,1.687591669,1.496944488,0,0,0,0,0,0
7/16/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697759801,0,0,1.681013312,1.467573871,0,0,0,0,0,0
7/19/99,0,0.543643902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707302831,0,0,1.676347815,1.447385907,0,0,0,0,0,0
7/20/99,0,0.517961487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716459689,0,0,1.654734499,1.419290528,0,0,0,0,0,0
7/21/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717013993,0,0,1.66027708,1.388079665,0,0,0,0,0,0
7/22/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746359506,0,0,1.666089182,1.391504694,0,0,0,0,0,0
7/23/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753505318,0,0,1.679797735,1.379759147,0,0,0,0,0,0
7/26/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740494086,0,0,1.662691434,1.392317599,0,0,0,0,0,0
7/27/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74097961,0,0,1.681446457,1.356481104,0,0,0,0,0,0
7/28/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748110737,0,0,1.704503442,1.37454411,0,0,0,0,0,0
7/29/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737983449,0,0,1.671503396,1.390137246,0,0,0,0,0,0
7/30/99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752283972,0,0,1.699229404,1.384186991,0,0,0,0,0,0
8/2/99,0,0,0,0,0,0,0,0,0,2.945300527,3.937861926,0,0,0,0,0,0,0.75107515,0,0,1.683475331,1.392223406,0,0,0,0,0,0
8/3/99,0,0,0,0,0,0,0,0,0,2.952570388,3.95052492,0,0,0,0,0,0,0.771781402,0,0,1.684997695,1.388243543,0,0,0,0,0,0
8/4/99,0,0,0,0,0,0,0,0,0,2.912608648,3.889993017,0,0,0,0,0,0,0.784412017,0,0,1.675007402,1.375041619,0,0,0,0,0,0
8/5/99,0,0,0,0,0,0,0,0,0,2.860007117,3.894724783,0,0,0,0,0,0,0.77170044,0,0,1.655402464,1.356226423,0,0,0,0,0,0
8/6/99,0,0,0,0,0,2.144751759,0,0,0,2.803705389,3.902693843,0,0,0,0,0,0,0.776838983,0,0,1.660271072,1.37435431,0,0,0,0,0,0
8/9/99,0,0,0,0,0,2.062177239,0,0,0,2.898998143,3.663313188,0,0,0,0,0,0,0.773790072,0,0,1.648570601,1.361740427,0,0,0,0,0,0
8/10/99,0,0,0,0,0,2.090256768,0,0,0,3.007652799,3.660472697,0,0,0,0,0,0,0.752446522,0,0,1.620686761,1.344398192,0,0,0,0,0,0
8/11/99,0,0,0,0,0,2.096695604,0,0,0,2.998840074,3.58599031,0,0,0,0,0,0,0.7543349,0,0,1.605973897,1.33019258,0,0,0,0,0,0
8/12/99,0,0,0,0,0,2.194259074,0,0,0,3.052145032,3.583045742,0,0,0,0,0,0,0.755193864,0,0,1.630249638,1.349718941,0,0,0,0,0,0
8/13/99,0,0,0,0,0,2.311686808,0,0,0,3.207128043,3.639448412,0,0,0,0,0,0,0.75684498,0,0,1.645302908,1.353453617,0,0,0,0,0,0
8/16/99,0,0,0,0,0,2.278278534,0,0,0,3.380993377,3.634726666,0,0,0,0,0,0,0.74674292,0,0,1.630684675,1.3516125,0,0,0,0,0,0
8/17/99,0,0,0,0,0,2.255956642,0,0,0,3.400945141,3.636799689,0,0,0,0,0,0,0.747369119,0,0,1.628619807,1.340190629,0,0,0,0,0,0
8/18/99,0,0,0,0,0,2.271485295,0,0,0,3.334630027,3.716671753,0,0,0,0,0,0,0.748254825,0,0,1.618289014,1.346265676,0,0,0,0,0,0
8/19/99,0,0,0,0,0,2.27108029,0,0,0,3.331058023,3.933547656,0,0,0,0,0,0,0.748876996,0,0,1.626423931,1.360442651,0,0,0,0,0,0
8/20/99,0,0,0,0,0,2.267860186,0,0,0,3.403507335,4.087022262,0,0,0,0,0,0,0.749153445,0,0,1.625940861,1.35719255,0,0,0,0,0,0
8/23/99,0,0,0,0,0,2.287001127,0,0,0,3.386151776,4.175198145,0,0,0,0,0,0,0.745544641,0,0,1.649898162,1.373342746,0,0,0,0,0,0
8/24/99,0,0,0,0,0,2.26661738,0,0,0,3.329526255,4.153157022,0,0,0,0,0,0,0.747335627,0,0,1.648183743,1.383659965,0,0,0,0,0,0
8/25/99,0,0,0,0,0,2.239212107,0,0,0,3.415453626,4.259707768,0,0,0,0,0,0,0.752829785,0,0,1.673314358,1.39939855,0,0,0,0,0,0
8/26/99,0,0,0,0,0,2.228207742,0,0,0,3.395259166,4.274312406,0,0,0,0,0,0,0.750802431,0,0,1.680934296,1.409949317,0,0,0,0,0,0
8/27/99,0,0,0,0,0,2.231339852,0,0,0,3.373885151,4.256436664,0,0,0,0,0,0,0.747969949,0,0,1.684475394,1.395666581,0,0,0,0,0,0
8/30/99,0,0,0,0,0,0,0,0,0,3.391084682,4.054654249,0,0,0,0,0,0,0.752533586,0,0,1.700650211,1.396769027,0,0,0,0,0,0
8/31/99,0,0,0,0,0,0,0,0,0,3.421327481,3.941904275,0,0,0,0,0,0,0.743914116,0,0,1.68739268,1.380385024,0,0,0,0,0,0
9/1/99,0,0,0,0,0,0,0,0,0,3.47847565,3.946989127,0,0,0,0,0,0,0.736654087,0,0,1.673397614,1.383459282,0,0,0,0,0,0
9/2/99,0,0,0,0,0,2.15076005,0,0,0,3.456310938,3.863413527,0,0,0,0,0,0,0.864524655,0,0,1.611477607,1.386398303,0,0,0,0,0,0
9/3/99,0,0,0,0,0,2.184202643,0,0,0,3.382865286,3.796576875,0,0,0,0,0,0,0.874569814,0,0,1.635546508,1.360385889,0,0,0,0,0,0
9/6/99,0,0,0,0,0,0,0,0,0,3.297013298,3.783035296,0,0,0,0,0,0,0.883323268,0,0,1.652480532,1.36376547,0,0,0,0,0,0
9/7/99,0,0,0,0,0,0,0,0,0,3.226668931,3.790487987,0,0,0,0,0,0,0.879916425,0,0,1.642825588,1.339868108,0,0,0,0,0,0
9/8/99,0,0,0,0,0,0,0,0,0,3.260927993,3.714200904,0,0,0,0,0,0,0.875505587,0,0,1.620243116,1.327969228,0,0,0,0,0,0
9/9/99,0,0,0,0,0,0,0,0,0,3.273878822,3.690213917,0,0,0,0,0,0,0.751776617,0,0,1.574772193,1.154925856,0,0,0,0,0,0
9/10/99,0,0,0,0,0,2.152442591,0,0,0,3.369416264,3.749938609,0,0,0,0,0,0,0.747611794,0,0,1.583150289,1.160204416,0,0,0,0,0,0
9/13/99,0,0,0,0,0,2.132261608,0,0,0,3.370215288,3.739342022,0,0,0,0,0,0,0.74228083,0,0,1.561482281,1.159523092,0,0,0,0,0,0
9/14/99,0,0,0,0,0,2.108654302,0,0,0,3.325654516,3.676686654,0,0,0,0,0,0,0.745719415,0,0,1.532597144,1.150790361,0,0,0,0,0,0
9/15/99,0,0,0,0,0,2.066935938,0,0,0,3.287012643,3.623058443,0,0,0,0,0,0,0.749245837,0,0,1.51414811,1.110301356,0,0,0,0,0,0
9/16/99,0,0,0,0,0,2.035835553,0,0,0,3.289082704,3.546694969,0,0,0,0,0,0,0.744657031,0,0,1.466379436,1.089080619,0,0,0,0,0,0
9/17/99,0,0,0,0,0,2.037187107,0,0,0,3.258668649,3.648765739,0,0,0,0,0,0,0.747479715,0,0,1.454285133,1.101473809,0,0,0,0,0,0
9/20/99,0,0,0,0,0,2.059082524,0,0,0,3.293382177,2.823427995,0,0,0,0,0,0,0.754383792,0,0,1.456825187,1.108918971,0,0,0,0,0,0
9/21/99,0,0,0,0,0,2.128527525,0,0,0,3.291909873,2.706896492,0,0,0,0,0,0,0.747983186,0,0,1.440993071,1.069681115,0,0,0,0,0,0
9/22/99,0,0,0,0,0,2.077371473,0,0,0,3.290436856,2.627627222,0,0,0,0,0,0,0.744244292,0,0,1.412387876,1.047174257,0,0,0,0,0,0
9/23/99,0,0,0,0,0,2.055423873,0,0,0,3.288964103,2.556446144,0,0,0,0,0,0,0.745269404,0,0,1.441096974,1.027635406,0,0,0,0,0,0
9/24/99,0,0,0,0,0,2.016311246,0,0,0,3.287596608,2.495691061,0,0,0,0,0,0,0.728470697,0,0,1.410635267,0.995391345,0,0,0,0,0,0
9/27/99,0,0,0,0,0,1.968167502,0,0,0,3.188406919,2.404697604,0,0,0,0,0,0,0.744506836,0,0,1.438491366,0.979122681,0,0,0,0,0,0
9/28/99,0,0,0,0,0,1.961633022,0,0,0,3.122626809,2.45862654,0,0,0,0,0,0,0.74080953,0,0,1.421675162,0.954283684,0,0,0,0,0,0
9/29/99,0,0,0,0,0,1.978151967,0,0,0,3.166226277,2.390956231,0,0,0,0,0,0,0.731417076,0,0,1.417057159,0.942151623,0,0,0,0,0,0
9/30/99,0,0,0,0,0,1.950299766,0,0,0,3.176276305,2.477369381,0,0,0,0,0,0,0.73522394,0,0,1.402102714,0.926025582,0,0,0,0,0,0
10/1/99,0,0,0,0,0,1.969054266,0,0,0,3.229011911,2.574500396,0,0,0,0,0,0,0.71846267,0,0,1.381039913,0.935201471,0,0,0,0,0,0
10/4/99,0,0,0,0,0,1.968720447,0,0,0,3.214143137,2.85770662,0,0,0,0,0,0,0.723540142,0,0,1.401992509,0.948337457,0,0,0,0,0,0
10/5/99,0,0,0,0,0,2.04714263,0,0,0,3.151314562,2.808491151,0,0,0,0,0,0,0.729235386,0,0,1.385799468,0.97211311,0,0,0,0,0,0
10/6/99,0,0,0,0,0,2.06185016,0,0,0,3.126815899,2.795355394,0,0,0,0,0,0,0.743261819,0,0,1.379467436,0.966878592,0,0,0,0,0,0
10/7/99,0,0,0,0,0,2.123815365,0,0,0,3.18082206,2.834196237,0,0,0,0,0,0,0.742238352,0,0,1.388851683,0.99114291,0,0,0,0,0,0
10/8/99,0,0,0,0,0,2.161083092,0,0,0,3.16541194,2.812074529,0,0,0,0,0,0,0.742639049,0,0,1.413767755,0.989808603,0,0,0,0,0,0
10/11/99,0,0,0,0,0,2.158195929,0,0,0,3.192698423,2.750267614,0,0,0,0,0,0,0.733174793,0,0,1.422820967,0.987270208,0,0,0,0,0,0
10/12/99,0,0,0,0,0,2.149286794,0,0,0,3.249117469,2.714150081,0,0,0,0,0,0,0.726897373,0,0,1.409830848,0.97132117,0,0,0,0,0,0
10/13/99,0,0,0,0,0,2.123961307,0,0,0,3.278758903,2.635860756,0,0,0,0,0,0,0.718959214,0,0,1.380481849,0.958945147,0,0,0,0,0,0
10/14/99,0,0,0,0,0,0,0,0,0,3.297448898,2.65781899,0,0,0,0,0,0,0.722177008,0,0,1.368614939,0.964491556,0,0,0,0,0,0
10/15/99,0,0,0,0,0,2.082549357,0,0,0,3.260239939,2.615212021,0,0,0,0,0,0,0.703094321,0,0,1.331036742,0.974207384,0,0,0,0,0,0
10/18/99,0,0,0,0,0,2.063568818,0,0,0,3.234124231,2.536243189,0,0,0,0,0,0,0.701327256,0,0,1.304272667,0.936265733,0,0,0,0,0,0
10/19/99,0,0,0,0,0,2.148034046,0,0,0,3.211953485,2.401679883,0,0,0,0,0,0,0.71787638,0,0,1.339896441,0.932446997,0,0,0,0,0,0
10/20/99,0,0,0,0,0,2.154162168,0,0,0,3.184728198,2.454266446,0,0,0,0,0,0,0.7136294,0,0,1.363383491,0.95698549,0,0,0,0,0,0
10/21/99,0,0,0,0,0,2.171182163,0,0,0,3.181221723,2.419495752,0,0,0,0,0,0,0.711662574,0,0,1.331214873,0.987948965,0,0,0,0,0,0
10/22/99,0,0,0,0,0,2.169341239,0,0,0,3.095739543,2.713294479,0,0,0,0,0,0,0.724511826,0,0,1.420406659,0.991545156,0,0,0,0,0,0
10/25/99,0,0,0,0,0,2.173697242,0,0,0,3.139617653,2.708355332,0,0,0,0,0,0,0.720117042,0,0,1.424584811,0.993146562,0,0,0,0,0,0
10/26/99,0,0,0,0,0,2.156664459,0,0,0,3.154457773,2.697314061,0,0,0,0,0,0,0.722174321,0,0,1.42505108,0.978306457,0,0,0,0,0,0
10/27/99,0,0,0,0,0,2.169685412,0,0,0,3.159425628,2.692602074,0,0,0,0,0,0,0.724814417,0,0,1.406951022,0.971454623,0,0,0,0,0,0
10/28/99,0,0,0,0,0,2.212246909,0,0,0,3.161143716,2.771713351,0,0,0,0,0,0,0.724658143,0,0,1.412175157,0.974223382,0,0,0,0,0,0
10/29/99,0,0,0,0,0.506538336,2.170627422,0,2.171466863,0,3.185849381,2.940943839,0,0,0,0,0,0,0.726934112,0,3.696513314,1.452683064,0.98419292,0,0,0,0,0,0
11/1/99,0,0,0,0,0.538172906,2.133573353,0,2.168383033,0,3.240224099,2.89039451,0,0,0,0,0,0,0.717944043,0,3.833003811,1.441860324,0.983602987,0,0,0,0,0,0
11/2/99,0,0,0,0,0.545703854,2.111222155,0,2.167355214,0,3.201880616,2.887069358,0,0,0,0,0,0,0.713650298,0,3.845196466,1.463013235,0.983972709,0,0,0,0,0,0
11/3/99,0,0,0,0,0.545167917,2.128045508,0,2.205704908,0,3.121610771,2.233704091,0,0,0,0,0,0,0.720522009,0,3.769033339,1.497309285,0.980692887,0,0,0,0,0,0
11/4/99,0,0,0,0,0.563180494,2.122739931,0,2.187071083,0,3.082843097,2.314177369,0,0,0,0,0,0,0.720116967,0,3.739592175,1.511755379,0.987911094,0,0,0,0,0,0
11/5/99,0,0,0,0,0.568066446,2.098703977,0,2.165933918,0,3.102170173,2.332127848,0,0,0,0,0,0,0.717246574,0,3.785514906,1.509503228,0.953016226,0,0,0,0,0,0
11/8/99,0,0,0,0,0.562573198,2.0979175,0,2.042838838,0,3.072308655,2.304476985,0,0,0,3.365191384,0,0,0.717769632,0,0,1.508054367,0.940300586,0,0,0,0,0,0
11/9/99,0,0,0,0,0.588603894,2.101582269,0,1.993885278,0,2.993047708,2.315711538,0,0,0,0,0,0,0.718299362,0,3.857521467,1.506128697,0.94691699,0,0,0,0,0,0
11/10/99,0,0,0,0,0.625055355,2.114900409,0,1.475942316,0,2.999708515,2.254081612,0,0,0,0,0,0,0.720140822,0,3.896250542,1.489796449,0.950275904,0,0,0,0,0,0
11/11/99,0,0,0,0,0.628992905,2.109411455,0,1.485618529,0,3.061553883,2.28394902,0,0,0,0,0,0,0.722923057,0,3.806146634,1.502103362,1.00513716,0,0,0,0,0,0
11/12/99,0,0.461677941,0,0,0.65002156,2.113477604,0,1.460232662,0,3.056848357,2.284692305,0,0,0,0,0,0,0.718860703,0,3.839163401,1.484131394,1.004622193,0,0,0,0,0,0
11/15/99,0,0.499717006,0,0,0.651482145,2.141544615,0,1.451737953,0,3.070978982,2.308011213,0,0,0,0,0,0,0.717202438,0,3.829260801,1.510008851,1.001506807,0,0,0,0,0,0
11/16/99,0,0.502048018,0,0,0.66308397,2.167279228,0,1.438679853,0,3.09695154,2.253595948,0,0,0,0,0,0,0.719868584,0,3.774811734,1.539438981,1.021998427,0,0,0,0,0,0
11/17/99,0,0.475374274,0,0,0.634121944,2.165869914,0,1.43599928,0,3.11328261,2.179637704,0,0,0,0,0,0,0.717788593,0,3.750803566,1.537042292,1.03445287,0,0,0,0,0,0
11/18/99,0,0.471815927,0,0,0.72518967,2.17500807,0,1.447605481,0,3.142622617,2.17710311,0,0,0,0,0,0,0.712346896,0,3.694262696,1.553051163,1.038578266,0,0,0,0,0,0
11/19/99,0,0.467368081,0,0,0.747360607,2.192565501,0,1.487786846,0,3.158483131,2.203412757,0,0,0,0,0,0,0.709257036,0,3.7074193,1.545421643,1.081116572,0,0,0,0,0,0
11/22/99,0,0.470017128,0,0,0.736159207,2.22573396,0,1.489551897,0,3.265519234,2.188631931,0,0,0,0,0,0,0.707981437,0,3.704732863,1.529717083,1.099675014,0,0,0,0,0,0
11/23/99,0,0.45541374,0,0,0.732413204,2.205321496,0,1.480886429,0,3.270485841,2.183243783,0,0,0,0,0,0,0.706229147,0,3.665429415,1.512942277,1.083223119,0,0,0,0,0,0
11/24/99,0,0.446510992,0,0,0.741247475,2.218361771,0,1.488590843,0,3.214806732,2.16366172,0,0,0,0,0,0,0.702330646,0,3.572005362,1.501075772,1.074098896,0,0,0,0,0,0
11/25/99,0,0.423136246,0,0,0.736761393,2.20550523,0,1.49702088,0,3.195495386,2.217167563,0,0,0,0,0,0,0.70781638,0,3.604855596,1.49665847,1.090321265,0,0,0,0,0,0
11/26/99,0,0.425181072,0,0,0.727084916,2.216856471,0,1.489611749,0,3.048644717,2.245020265,0,0,0,0,0,0,0.712883595,0,3.738812883,1.512685766,1.09779056,0,0,0,0,0,0
11/29/99,0,0.429830545,0,0,0.75142884,2.216109608,0,1.510772163,0,3.142305983,2.28346207,0,0,0,2.690675093,0,0,0.709683471,0,3.884566987,1.511085119,1.068708595,0,0,0,0,0,0
