,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
5/6/99,19.71885946,14.17149452,20.60748831,21.56566676,19.3399345,25.94509523,22.75458287,21.18827349,19.51228787,16.60139257,0,22.89470679,0,25.51762808,0,14.99570639,15.49913465,37.79083687,22.04474754,21.78047011,22.30418892,21.42609355,23.57397602
5/7/99,19.36450571,14.01833584,20.45038409,21.44395141,19.64236045,26.22453935,22.51410323,21.15553487,18.59154759,16.44035484,0,22.76521706,0,25.59191971,0,14.71840368,15.93141005,35.93140478,22.22580666,21.68923507,22.283994,21.23817267,23.7516425
5/10/99,19.40846382,13.88062747,20.62694598,21.59890772,19.52869757,26.55572814,22.79448998,20.81360603,18.85070233,16.17424439,0,22.66459696,0,25.36275444,0,14.83409419,16.39662168,35.23356133,22.22617953,21.73831664,22.26445818,21.11822667,23.72292825
5/11/99,19.3543993,13.75330852,20.86650587,21.68782758,19.36727727,26.92504529,22.77761962,20.97059923,18.46968413,16.07038851,0,22.5087566,0,25.19315243,0,14.76484789,16.53415312,35.81095854,22.21703184,21.9027259,22.15481769,21.1967103,23.97894291
5/12/99,19.63799238,13.48846544,20.67091688,21.6381421,19.03898053,27.21613331,22.74729295,20.9888684,18.76265591,16.30144108,0,22.23701832,0,24.95115153,0,14.50779841,16.41930737,36.74812492,22.25053161,21.99674852,22.02011301,21.08368965,24.0655225
5/13/99,19.64770211,13.48961504,20.67091675,21.81804365,19.03092425,27.07544714,22.98134182,20.98647666,18.95123708,16.27576318,0,22.31854718,0,24.94114505,0,14.48276828,16.47199311,35.88204073,22.38813866,21.98759714,21.98877866,21.39249797,24.10755009
5/14/99,19.793197,13.64187716,20.33114283,21.1823699,19.14503513,26.63196896,22.57659043,20.66544285,18.59777449,16.07345531,0,21.79460817,0,24.71802888,0,14.36852553,16.4620443,35.87329934,22.10252128,21.72645107,21.75956245,20.88587192,23.54126526
5/17/99,19.32372027,13.3959271,19.87695494,21.18602254,18.91652673,26.41741783,22.12667031,20.33696975,18.18889406,15.74397092,0,21.4212715,0,24.29815129,0,14.35917657,16.09016351,35.42544768,21.61072552,21.46581352,21.28856151,20.43523936,23.57766906
5/18/99,19.37564851,13.33729592,19.84691412,21.38162105,18.90906859,26.26966371,22.43023158,20.46675321,18.26697604,15.60366203,0,21.82434811,0,24.45550402,11.95504199,14.29713008,16.33548374,32.6605355,21.61350191,21.84777512,21.56134064,20.58679089,23.44553179
5/19/99,19.21433499,13.4755545,20.26582806,21.68640489,19.16023085,26.12041638,22.79254863,20.53641163,17.85315873,15.57183409,0,22.32670007,0,24.66972625,11.75450608,14.22572417,16.29717165,33.06506675,22.02983584,22.31714334,21.6276868,20.79355402,23.64613145
5/20/99,19.04994378,13.49719128,20.45525099,21.5791163,19.36338406,26.4439047,23.04013564,20.83976694,17.83980765,15.60074179,0,22.48075932,0,24.97590905,11.3472635,14.43752189,16.34876723,33.00265486,21.96274417,22.51715494,21.80357296,21.11004703,23.51630533
5/21/99,19.0478068,13.38114506,20.49284161,21.55393787,19.43029727,26.20581568,22.94584925,20.8934655,17.75783561,15.55189751,0,22.79128003,0,25.10468315,11.53847015,14.91712735,16.20122018,33.48648136,22.09181259,22.39004108,21.62277018,21.03447771,23.35227394
5/24/99,19.05576266,13.36997796,20.47090531,21.66407351,19.41830718,25.15785513,23.07161513,20.86914389,17.99745277,15.7266721,0,22.46984,0,25.05301399,11.57500767,14.95092605,16.25896535,33.02997446,21.94877395,22.39135311,21.62207779,20.80824243,22.91227813
5/25/99,18.74622483,12.84737943,20.33867444,21.05351059,19.32622942,25.22076458,22.88533148,20.31655255,17.94051701,15.44986327,0,22.32635466,0,24.83599971,10.99314821,14.72602778,16.24151071,32.1987893,21.83567385,22.27588137,21.19530583,20.57944835,22.50792078
5/26/99,18.83123023,12.86571096,20.11179054,20.96949253,19.31092001,25.15264745,22.87883479,20.37280142,18.03368341,15.36464425,0,22.15208607,0,24.77980738,11.08204898,14.8632966,16.3545248,31.68726409,21.74323342,22.15044074,21.1720168,20.52947105,22.85441056
5/27/99,18.79111575,12.89095158,19.72785093,20.7631199,19.17757156,25.00769817,22.55731582,20.06183427,17.75241815,15.21887242,0,21.89842499,0,24.48039582,11.09011047,14.83356113,16.48169405,32.61999059,21.50084355,22.00823674,20.75624927,20.43866557,22.44660441
5/28/99,18.68882215,12.58449298,19.77613587,21.03602628,19.23938062,25.13789359,22.464353,20.08212474,17.40433865,14.92051378,0,21.89268912,0,24.39180722,11.0287229,14.71575344,16.47822048,29.94286519,21.5667541,21.81564882,20.88676798,20.49662918,22.83586977
5/31/99,18.71342984,12.57909047,19.69779571,21.20030193,19.17520719,25.17636344,22.59433175,20.14754409,17.41490494,14.88477522,0,21.94127485,0,24.42930696,10.6771167,14.80498094,16.48364693,29.42517506,21.64593603,21.91262337,21.21916205,20.49408787,22.77812054
6/1/99,18.82321713,12.82176377,19.72052978,21.25212169,18.77934456,25.78161906,22.41784211,19.95232713,17.74208847,14.72064461,0,21.79948649,0,24.42022234,10.98534638,14.96917998,16.37870832,29.94901355,21.62313142,21.85001374,21.13869285,20.59857241,22.60954863
6/2/99,18.84386652,12.82000134,19.5167958,21.31849906,18.84695978,25.49010287,22.37034371,19.85744199,17.751672,14.90909459,0,21.71789876,0,24.54129384,11.24918667,14.95206447,16.26763786,30.37886802,21.66366683,21.96943019,21.32347756,20.80482649,22.79422996
6/3/99,19.10750578,12.82431272,19.5756801,21.56910944,19.05841886,25.71114241,22.52917459,19.85741381,17.73941616,15.00707218,0,22.11647917,40.41589815,24.78481221,11.08582472,14.89126348,16.26169836,30.3425394,21.98362266,22.32635455,21.3817474,20.90447817,22.86082369
6/4/99,19.08495617,12.88943386,19.97268758,21.76577196,19.38450569,26.07831279,22.47133609,20.2545668,17.63116795,15.2141272,0,22.07233079,40.54545604,24.94554899,11.09408244,15.01429724,16.15100475,29.88119249,22.04488686,22.53626722,21.62875541,20.95427176,23.39554881
6/7/99,19.15798319,12.95967389,19.74705373,22.05813456,19.51908067,26.69774179,22.71314774,20.60960506,18.11665244,15.18900349,0,22.18829363,40.40448434,25.05690673,10.94749872,15.00700682,16.28190696,31.03944669,22.07282475,22.85206848,21.77648196,21.07500509,23.4336094
6/8/99,19.36566866,12.8847973,19.96654973,21.82139474,19.5966104,26.82169474,22.79503717,20.72814793,18.16166289,15.34444824,0,22.19697049,40.79436155,24.90616589,10.73669192,15.37197714,16.35555914,31.61682061,21.92918167,22.90738931,21.81202128,21.1432135,23.12427597
6/9/99,19.44800751,13.04700695,19.91411876,21.94932871,19.63040869,26.96332315,22.87204301,20.90957444,18.27254486,15.53955044,0,22.21272378,40.81780934,24.95616339,10.75397879,15.37627901,16.29436947,31.40145788,21.95107989,23.18262986,21.8308553,21.11182991,23.1220046
6/10/99,19.39650376,12.88632325,19.5519928,21.86741193,19.41694107,26.4665453,22.62925609,20.75135773,18.21875889,15.42663657,0,21.99402956,41.50768353,24.77695289,10.83065232,15.37903748,15.98547473,31.98286856,21.64807372,22.94311234,21.36448792,20.94678571,22.82038298
6/11/99,19.17828898,12.87340005,19.85348337,21.82326078,19.39941519,27.42927274,22.61187445,20.98754496,18.36927701,15.50726161,0,21.99646049,42.12744802,24.93863357,10.7980789,15.33420483,15.95958102,32.14821881,21.85114406,23.23116773,21.3161152,21.23238294,22.64106448
6/14/99,19.30296989,12.86469135,19.68585969,21.81452906,19.13110097,27.08617728,22.51179575,20.95102967,18.20162792,15.26109626,0,21.56185987,41.87462944,24.71715485,10.82852795,15.20773203,15.70435209,31.67385362,21.65927031,23.10300955,21.30467818,21.00083624,22.59523149
6/15/99,19.25672295,12.93151853,19.78512991,21.64662858,19.2294186,27.37798214,22.73152831,21.16399989,18.06974846,14.98553577,0,21.64119935,42.14912804,24.72661079,10.74988721,15.16983299,15.67812143,31.24873374,21.70153947,22.81403215,21.37875232,21.05784117,22.72120222
6/16/99,19.24715732,12.93276648,19.81465409,21.85991717,19.30547385,28.09640681,22.99682292,21.34123389,18.61045621,14.64728039,0,21.93722074,43.11604428,24.99332421,10.82755202,15.10604945,15.44502046,30.75435808,21.79782752,23.07694434,21.41810928,21.19586966,23.22180655
6/17/99,19.49793201,12.88744371,19.83596218,21.93399383,19.26478495,28.227676,23.15299711,21.49984602,18.84422573,14.78699275,0,21.98523532,43.87389052,24.95075017,10.93001166,15.02545323,15.45276284,30.87550425,21.82713823,23.06321989,21.54466994,21.15467947,23.3911464
6/18/99,19.52044684,12.96038994,20.06588188,22.18511176,19.05911737,28.59737611,23.30839556,21.58918187,18.83952711,14.9255378,0,22.20525622,43.70131215,25.1338324,10.60555459,15.22017705,15.46210693,31.28744563,22.13840082,23.67118115,21.709947,21.24085985,23.41030232
6/21/99,19.49432578,13.2220952,20.13285237,22.04801778,19.05635835,29.51135833,23.28058377,21.74711359,19.58095565,15.07662644,0,22.29465305,44.2344121,25.40541497,10.51733735,15.20363907,15.52546733,30.38200241,22.21748593,24.02880867,21.87090128,21.41453487,23.44821831
6/22/99,19.543135,13.27439209,19.95119856,21.80177745,19.14158001,29.73705833,23.13778532,21.6258745,20.03981023,15.01489009,0,22.07054391,44.57619401,25.12778487,10.5686408,15.15990461,15.43543719,30.33075729,22.18464096,23.71208474,21.58524164,21.32169596,23.21866204
6/23/99,19.4340469,13.21781108,19.51340737,21.731499,19.00170057,28.91437715,22.91373227,21.37738399,20.04313779,14.93173618,0,22.05438246,43.68432848,25.02809685,10.62499186,14.86083308,15.0975626,31.01201094,22.17285021,23.43450146,21.34121514,21.09326851,23.14426489
6/24/99,19.2221988,13.17073438,19.35068309,21.5804417,19.11878953,28.6193807,22.72636947,21.2918998,19.55359528,14.68529791,0,22.01790103,43.74993615,24.7395142,10.92582586,14.80850974,14.86761568,30.45531836,22.04882031,23.4604135,21.14968576,20.85987397,22.82798686
6/25/99,19.28523676,12.96805876,19.38782687,21.79563351,19.03823702,28.42566306,22.60456618,21.19592496,19.60803632,14.49986854,0,21.91460353,43.39784148,24.52453885,11.07952737,14.56334574,14.67553461,30.31493664,21.92973573,23.47669653,21.05259302,20.94412543,22.80551054
6/28/99,19.40642994,12.97106469,19.49282805,21.75516135,19.20736597,28.09976298,22.80759745,21.1777306,19.68396467,14.34978235,0,21.89331349,43.64305834,24.57108852,10.97044263,14.638095,14.46755354,30.00903019,21.88489963,23.94115824,20.91310213,20.79025643,23.08508315
6/29/99,19.44214037,13.15897154,19.52060175,21.91635938,19.1755683,28.90581138,22.97491141,21.39854459,19.53214233,14.20309565,0,21.92754733,44.02663689,24.61595426,11.03060254,14.73099361,14.46174269,30.38584301,21.89908913,24.2223425,21.07054699,20.45868896,23.42326811
6/30/99,19.27162887,13.37344773,19.44860738,22.11117828,19.27877513,28.73929935,23.1583491,21.37557481,19.21141559,14.34330442,0,21.67043267,43.94681421,24.42833992,10.85889088,15.4526539,14.73406976,29.69669317,21.73100136,23.83634936,20.80142099,20.91038972,23.64124792
7/1/99,19.50765734,13.61414777,19.5170428,22.09511178,19.52085709,29.77920189,23.50603806,21.81709698,19.2058263,14.84122516,0,21.83220977,45.26921176,24.85626763,10.73129486,16.43397583,14.79825426,30.77950691,22.04308,24.14504423,21.26904585,21.45793832,23.82781645
7/2/99,19.74465191,13.61772803,19.63155036,22.52659087,19.68432755,30.40384484,23.50780166,22.02566729,20.14960228,15.01808222,0,21.84935294,45.65454781,24.90787886,10.75666151,16.4227595,14.80270974,31.28149806,22.07496124,24.4719362,21.59721165,21.43930318,24.03413821
7/5/99,20.03974061,13.84460164,19.67429347,22.47326147,20.0948215,31.17872202,23.89542279,22.51225147,20.49190752,15.33684165,0,22.28008611,45.98575759,25.33721444,10.74246214,16.59345683,14.88739251,31.04016461,22.34146657,24.717865,21.83926704,21.71988039,24.00027526
7/6/99,20.02186133,13.73812063,19.47514836,22.80663118,20.10749172,31.08083068,23.85016659,22.38823481,20.27722103,15.16815797,0,22.38971335,45.54039614,25.30148318,10.89371838,16.46643819,14.84539853,30.86470293,22.1379679,24.48881819,21.60255961,21.74649182,23.91338228
7/7/99,19.90734578,13.68586895,19.36321138,22.59547354,19.64960814,30.92844087,23.65256726,22.15855338,19.96337354,15.1558144,0,22.34562938,44.86009111,25.21904371,11.01082143,16.46026033,14.62355871,30.99911967,21.96339747,23.69095077,21.43302532,21.62304845,23.98535578
7/8/99,20.03257303,13.62349844,19.1835152,22.45395041,19.88855754,30.67912109,23.48589327,22.16647695,19.8922158,15.17990777,0,22.17740966,44.61638339,25.28846178,11.18395462,16.46716683,14.96439133,31.0256066,21.66449919,23.59402012,21.41266804,21.46051958,23.95598654
7/9/99,19.63861716,13.54353265,19.37819209,22.68182554,20.1038452,30.55706033,23.49953372,22.48576312,19.89301788,14.94587129,0,22.14489839,44.65983879,25.54179726,11.35152865,16.60887898,14.93840623,30.98552798,21.6679633,23.78025393,21.28579034,21.44765917,24.07359681
7/12/99,19.57783615,13.50157302,19.30137981,22.59466226,20.30467626,30.47099403,23.49706881,22.44295568,19.60759115,14.86926953,0,22.10870662,45.27664238,25.68644727,11.25450317,16.35318118,15.11302528,31.84132695,21.57963735,23.85360563,21.26460268,21.3857629,23.98029962
7/13/99,19.67546571,13.39590304,19.30448221,22.36948642,20.34027662,29.93639061,23.1345381,22.03666206,19.4144321,14.70029377,0,21.74029724,45.26554674,25.35747508,10.97431256,16.14340378,15.02464439,31.63946411,21.15259353,23.49827849,21.00201656,21.07803056,23.90203103
7/14/99,19.64009806,13.28362251,19.61056464,22.86562857,20.38782592,30.45792323,23.14188063,22.27774751,18.90549904,14.75542252,0,21.92397146,45.76900778,25.63166908,10.88731218,16.52277329,14.9193973,32.31796961,20.90579497,23.42257036,21.09304767,21.18211854,23.94233043
7/15/99,19.63457891,13.50117323,19.76924037,23.0524407,20.65577816,31.38614805,23.48228741,22.37764538,19.18284944,14.86678273,0,21.84526627,46.40884661,25.80707551,11.08443504,16.77884091,15.00817026,31.98717147,21.16685936,23.64676016,21.20598982,21.46914275,24.09895696
7/16/99,19.73928016,13.51978216,19.30266835,22.96683619,20.4971738,31.38165253,23.45847586,22.19486088,18.82204035,14.79486497,0,21.67893435,46.07444234,25.59203404,10.98490965,16.8478377,15.16582388,32.10864676,21.11737569,23.43345852,21.06262169,21.38020361,24.25651948
7/19/99,19.86383071,13.44646228,19.32858875,22.89159632,20.15460299,31.14673051,23.24942504,22.33234248,18.93556634,14.77558615,0,21.71643608,46.97268351,25.55646221,11.15476382,16.8077121,15.24955226,31.78488639,21.24304456,23.64515749,21.09954337,21.11517466,24.06145949
7/20/99,20.16535959,13.20437489,19.1420101,22.40484262,20.03431168,30.10531862,22.93795731,21.80017747,19.13345035,14.45968026,0,21.28878446,46.92867693,24.93765897,11.36872185,16.49718802,15.15609801,31.65011662,20.9806017,23.48420695,20.94087911,20.86283568,23.50402525
7/21/99,20.31527211,12.97147998,19.1359288,22.28751965,19.66431947,29.39934537,22.68880609,21.49596749,18.95336129,14.39014812,0,20.80108285,46.24543702,24.52614065,11.50689558,16.46480043,15.08150562,30.97610559,20.85296835,23.26213056,21.02523385,20.67991373,23.52665049
7/22/99,20.17074551,12.94599182,18.97203106,22.04191059,19.59213693,28.57782986,22.57578169,21.25171556,18.86851259,14.28945159,0,20.79135558,44.8678523,24.18347578,11.41674708,16.44641115,15.1526225,30.42753349,20.59784989,22.85656481,20.81429197,20.58095552,23.23216923
7/23/99,20.05839716,12.89693192,18.6030507,22.05052302,19.81144546,27.81545994,22.36444939,21.13493335,18.53545813,17.48287325,0,20.4436092,43.94947762,24.06278023,11.2970604,16.32919375,15.06098209,28.95435819,20.33231211,23.28612385,20.38718447,20.26977947,23.1639833
7/26/99,19.88781162,12.67773699,18.43421523,21.76032029,19.82057831,27.81122715,22.12447686,20.6751384,18.09205353,17.03097391,0,20.08025173,43.91482799,23.69177251,11.25699324,16.12831666,15.06847028,28.02443726,20.16446342,23.39327908,20.30293349,20.19904085,22.97169239
7/27/99,19.84375317,12.64534165,18.60316182,21.86146083,19.9669288,27.74288195,22.18950914,20.55966297,18.36744961,17.15721048,0,20.05922049,43.88368398,23.69315231,11.11661193,16.15632497,15.11418996,28.89064811,19.93707355,23.39144766,20.57176224,20.4877194,23.20877858
7/28/99,19.86210135,12.71447456,18.87141749,22.28513554,19.92572704,27.51056348,22.16100458,20.54603761,18.51325423,17.05852021,0,19.92112443,44.71782991,23.87890844,11.3139919,16.08549884,15.2456286,30.31147765,19.91589717,23.57844358,20.55843037,20.56962947,23.23953985
7/29/99,19.7088838,12.58483291,18.50568326,22.11869351,19.65633958,26.79470936,21.68796566,20.00345982,18.50351294,17.00199755,0,19.4390188,45.3682423,23.43594954,11.47462179,15.90427072,15.01295983,31.02587049,19.32298737,23.25459214,20.29084501,20.10876071,22.83720206
7/30/99,19.44166251,12.50580801,18.74161318,22.39122578,19.90933734,27.19194037,21.99572005,20.09755288,18.57113871,17.135578,0,19.98182775,45.72561746,23.87552438,11.4900399,15.87777998,15.16242181,30.17652849,19.49489711,23.66233316,20.79436352,20.43123266,22.60703097
8/2/99,19.28362833,12.21379265,18.46778419,22.28810851,20.00979338,26.87710551,21.83863855,20.00327013,18.09397058,17.12529633,0,20.12417083,45.19345973,23.46142874,11.24221612,15.6914974,14.90410267,29.41914006,19.44745227,23.32978779,20.85943716,20.51037743,22.5647981
8/3/99,19.47845147,12.31400706,18.19689544,22.15579002,19.9712711,26.81539345,21.85311064,20.02611017,18.1714033,16.93929292,0,20.0334728,45.57382763,23.28641204,11.41476885,15.61919976,14.81828732,29.59462099,19.52959307,23.20196691,20.82959475,20.39309087,22.4650182
8/4/99,19.29007891,12.30384782,18.14332382,21.81362407,19.91411809,26.03044313,21.54383807,20.17202336,18.19074091,16.59475329,0,19.85965712,44.66839221,23.34590224,11.46832762,15.78038922,14.74571871,29.3146828,19.4872685,23.05780338,20.80024149,20.31845248,22.17782491
8/5/99,19.36050285,12.35841374,17.75609655,21.5618909,19.29728155,25.17209661,21.1952187,19.6441582,17.81895956,16.34895065,0,19.41917797,43.7752607,23.0288371,11.6252275,15.78617528,14.64842861,28.4352467,18.98323429,22.61173356,20.42798897,19.8835184,22.21025756
8/6/99,19.30217779,12.41168299,17.70420097,21.51087895,19.37572792,25.95994961,21.05444983,19.80792769,17.67753286,16.45519556,0,19.29618122,43.23037284,23.29246628,11.64929388,15.90266487,14.59704926,28.01293944,18.86676876,22.66496592,20.27311247,19.90907378,21.96292518
8/9/99,19.09085031,12.47313548,17.81163808,21.54041971,19.31996275,26.41861747,21.34433901,20.12747484,17.47883006,16.49017365,0,19.60284971,42.78756431,23.64140379,11.69182736,15.91327867,14.66040344,27.90279047,19.26204118,22.95066988,20.23735073,19.87159414,21.84219917
8/10/99,18.90173021,12.4534992,17.53300276,21.27411555,19.45726255,25.07783226,21.09924347,19.70442978,17.00605632,16.37156809,0,19.34170917,42.63772138,23.36972765,11.56215953,15.88072799,14.56892421,27.25927237,19.00962745,22.57488365,19.96814979,19.47884799,21.58928686
8/11/99,18.71529092,12.42937981,17.66240214,21.78190037,19.63113192,25.50409072,21.17213138,19.86596727,16.73391199,16.22188224,0,19.45484596,42.39946233,23.45739229,11.49540406,16.04666491,14.60859759,26.75224529,19.29024143,22.85095355,20.08686287,19.5818999,21.91269046
8/12/99,18.72034539,12.49484606,17.94910171,21.66430236,19.93548694,26.54384674,21.59308837,20.25473446,17.09204216,16.18808115,0,19.89180284,43.11295691,24.05832838,11.58730246,16.12554141,14.75345662,27.23729567,19.38199782,23.22622994,20.40480699,19.97181159,21.82736137
8/13/99,18.83544498,12.63913004,18.44971865,21.89082283,19.45392434,27.06493131,21.90815356,20.56436492,16.75363018,16.28471675,0,20.16673104,43.25912731,24.48136626,11.63417474,16.21840895,14.9522345,26.20967005,19.67359928,23.289356,20.65013502,20.22904932,22.300471
8/16/99,19.29415832,12.44760788,18.50521124,21.83495096,19.57533216,27.20547306,22.05020025,20.7214175,17.17538605,16.22068589,0,20.25973285,44.02015447,24.47571649,11.68310184,16.28678979,14.5620409,26.05994537,19.4824511,23.36130663,20.76867897,20.18423298,22.34743341
8/17/99,19.01517661,12.43259657,18.78350563,21.86312172,19.47344885,27.52192216,22.15616998,20.84665341,16.95483698,16.20169595,0,20.39710287,44.2706646,24.6099173,11.69803635,16.36133292,14.5482819,25.50813995,19.75077999,23.46941246,20.73471036,19.93224755,22.5528144
8/18/99,19.29102403,12.40735338,19.02214936,21.84622293,19.70938136,27.20480779,22.22955533,20.60192147,17.39629718,16.1470618,0,20.22969069,44.74413403,24.49535606,11.72393977,16.32560742,14.41429489,26.40930471,19.66755967,23.45217638,20.74980963,20.06248273,22.34246059
8/19/99,19.22736016,12.41146728,18.82680845,21.81874519,19.74799108,26.07745666,21.85052738,20.37777515,17.88072159,16.03488169,0,19.96930561,44.73441164,24.00702959,11.54081504,16.2057973,14.3164627,26.80657534,19.62779694,23.08798318,20.8538026,19.85273527,22.17215115
8/20/99,19.20315942,12.59999601,19.08639423,21.84839192,20.07692864,26.2631155,22.11667527,20.57523942,18.12018104,16.0037136,0,20.2054871,44.96382631,24.13633917,11.48218558,16.36735598,14.42884481,26.99352572,19.9430251,23.5255828,21.01778416,20.03418533,22.41477726
8/23/99,20.1601404,12.99067968,19.45732524,20.89074234,20.19107348,26.38861957,22.10798476,20.82617706,18.17653604,16.1994462,0,20.4964715,44.95878115,24.42654258,11.21476533,16.52088097,14.38176456,27.53642136,19.92841351,23.82093844,21.26591785,20.45019141,22.82272279
8/24/99,20.13763613,12.98774103,19.33728387,20.80829046,20.21270565,26.03600048,22.30523882,20.84658909,18.26006703,16.24637598,0,20.63445826,44.7624296,24.43201189,11.06262837,16.39711003,14.26834547,27.44225898,20.19208433,23.78443374,21.12814903,20.3753705,22.92583277
8/25/99,19.90873683,12.99520105,19.66342067,21.09194649,20.57569721,26.96956134,22.68411398,21.15750831,18.06324301,16.29955327,0,20.73913009,44.03872995,24.82446617,11.03377436,16.22693255,14.44179869,27.61704901,20.328899,23.97628439,21.15806173,20.47561083,23.25183213
8/26/99,19.93749764,12.94401437,19.84601128,20.78454249,20.44895446,27.39088013,22.73741229,21.20403838,18.11635618,16.48356538,0,20.82050416,43.60798049,24.58737681,11.10691303,16.23733969,14.51416427,28.13116797,20.31320791,24.06565479,21.17900176,20.51568707,22.91937318
8/27/99,19.75492262,12.86359398,19.83475744,20.44364463,20.58047145,26.85744188,22.8212612,21.24241057,17.78200379,16.37870111,0,20.79275194,43.37104026,24.47839496,11.10548496,16.19084208,14.72559403,27.69522826,20.55455081,24.08833472,21.27142383,20.4909708,22.67425148
8/30/99,19.67919979,12.83311901,19.76862611,20.33065158,20.39972225,26.49492394,22.78668478,21.16491916,18.16605788,16.37469274,0,20.65215585,43.95383364,24.30965442,11.23577623,16.21372567,14.5105069,27.57276857,20.41345367,23.75525071,21.21708839,20.46640539,22.23429718
8/31/99,19.21757712,12.75682212,19.54071712,20.02082265,19.95659456,26.17957799,22.41378148,20.91834011,17.79548827,16.47210016,0,20.16174238,42.13479016,23.72089679,11.25110389,15.97260436,14.38857076,26.917727,19.91173377,23.20552825,20.92725451,20.10589383,22.10505654
9/1/99,19.64770514,12.72447317,19.40475539,20.36649694,20.35801734,26.12731913,22.66324972,21.25176887,17.87406945,16.80693279,0,20.19791281,43.21363759,23.70955225,11.23637969,16.34079583,14.2909916,27.07632294,20.10866605,23.42467216,21.27818368,20.17017795,22.66629319
9/2/99,19.61428429,12.50741964,19.10086369,20.10989142,20.28090742,25.47082783,22.24832661,20.81813735,17.73882768,16.68749192,0,19.79760122,43.18601635,23.25100209,11.24837109,16.06128431,14.24503129,26.77399958,19.68886408,23.15208159,21.12635079,19.95922439,22.47072803
9/3/99,19.47396751,12.55624759,19.39870114,20.44421203,20.64982123,26.56954505,22.75329711,21.28863626,17.51547157,16.65297539,0,20.35628199,43.12512962,23.68716553,11.11411252,16.33553073,14.35533186,26.54636149,20.17834735,23.6985794,21.38124878,20.40964558,23.14629018
9/6/99,19.60298226,12.89079205,19.44136077,20.37921157,20.82743226,27.11490492,22.73203372,21.61666973,17.83881898,16.57292084,0,20.51296723,43.46731116,24.03076191,11.14751236,16.3991221,14.25619022,26.53355703,20.2205326,23.91574631,21.52397402,20.53770268,23.11656869
9/7/99,19.64585381,12.89326067,19.32775993,20.58087716,20.77874376,27.15638916,22.77867483,21.5518254,17.77731206,16.57239578,0,20.36525959,43.16553468,23.94446947,11.0158756,16.39162649,14.26317401,26.65016499,19.99712852,23.70069741,21.46938945,20.2942238,22.98189442
9/8/99,19.64329878,12.74554068,19.42157459,20.42940687,20.73821134,26.83753843,22.76231984,21.48875729,17.74544088,16.42617766,0,20.51160911,43.20129744,23.71002461,10.77419089,16.31554836,14.17728011,26.18718313,20.02842342,23.40014795,21.40521877,20.10873941,22.87168214
