,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
8/26/99,0,1.580165574,2.78956523,0,2.310905067,4.398370622,2.835552453,2.434999353,1.641543736,2.302565953,0,2.378583325,0,3.710442366,,1.405225085,2.319110181,1.986339431,2.773562669,3.207489114,3.606210825,3.474379258,0
8/27/99,0,1.572705408,2.786311852,0,2.325998689,4.314730498,2.844282585,2.440833451,1.613311774,2.29905657,0,2.392749572,0,3.695847728,,1.402567497,2.353219701,1.937614964,2.807824317,3.212119508,3.618456241,3.467616346,0
8/30/99,0,1.570370951,2.783146756,0,2.310455013,4.25681742,2.853157105,2.430276148,1.646334346,2.313907625,0,2.38576519,0,3.690515944,,1.406770258,2.319815262,1.941110855,2.765210852,3.166362844,3.609010886,3.463137823,0
8/31/99,0,1.548546506,2.787014415,0,2.260777256,4.191047835,2.810597449,2.39445911,1.61363366,2.261512225,0,2.3258053,0,3.617959149,,1.388351134,2.300641426,1.903723021,2.701827196,3.086474795,3.542190681,3.389939031,0
9/1/99,0,1.542548222,2.765700958,0,2.306484068,4.182709881,2.832100801,2.423175956,1.620419027,2.307863811,0,2.332305008,0,3.616522639,,1.416612054,2.310955787,1.924382965,2.749732431,3.116873413,3.593122818,3.402308728,0
9/2/99,0,1.518180288,2.721735991,0,2.293277633,4.082607616,2.780726787,2.377191776,1.607159755,2.312149406,0,2.288375453,0,3.569495811,,1.394934427,2.299204858,1.897482587,2.691172885,3.079748349,3.567662729,3.36757268,0
9/3/99,0,1.525938579,2.766512086,0,2.317230431,4.253807306,2.847337002,2.430432111,1.586720457,2.310318211,0,2.352777248,0,3.642333609,,1.419914165,2.323132673,1.872973219,2.757342829,3.15243896,3.609714182,3.438923633,0
9/6/99,0,1.549489609,2.77339756,0,2.334000037,4.351498547,2.849246847,2.499142508,1.614951645,2.291038405,0,2.370400684,0,3.698900732,,1.429262981,2.315608305,1.869361556,2.765936266,3.172276869,3.64471458,3.466286259,0
9/7/99,0,1.550249549,2.835496872,0,2.330378913,4.35346759,2.854883056,2.492770215,1.60989982,2.294435684,0,2.352726033,0,3.688803328,,1.432476572,2.315880136,1.871236299,2.73862784,3.153421338,3.665125355,3.422915661,0
9/8/99,0,1.534147528,2.849262652,0,2.326123783,4.30010337,2.857339597,2.486211723,1.600505226,2.277416664,0,2.374344218,0,3.660905806,,1.427136104,2.298415696,2.077878079,2.744993732,3.113909814,3.659746444,3.383516301,0
9/9/99,0,1.562750101,2.870805586,0,2.34034179,4.358193903,2.877435944,2.512919964,1.67491722,2.272998353,0,2.385768671,0,3.694663918,,1.448260099,2.286221254,2.103133146,2.783695125,3.100051664,3.668308705,3.378709733,0
9/10/99,0,1.547603722,2.874154552,0,2.342009247,4.449586616,2.893646399,2.506354291,1.674692302,2.281173931,0,2.407062757,0,3.721417236,,1.455040669,2.29104356,2.109515341,2.783548846,3.117851312,3.64146666,3.345596451,0
9/13/99,0,1.541252575,2.850150749,0,2.35073201,4.445853282,2.867187403,2.491133042,1.6732497,2.229612959,0,2.40713129,0,3.689550523,,1.452165894,2.274614565,2.115339731,2.752270438,3.098082235,3.571317539,3.327213976,0
9/14/99,0,1.543701398,2.809032433,0,2.331764309,4.385547323,2.858516974,2.471669743,1.673868428,2.227804049,0,2.409928522,0,3.661333906,,1.456534244,2.241036059,2.118026757,2.712620202,3.096538799,3.561871046,3.296738668,0
9/15/99,0,1.509774736,2.808334363,0,2.335333611,4.39518437,2.833143569,2.464408357,1.625511192,2.183891553,0,2.404423481,0,3.662748939,,1.458743839,2.227730179,2.100051012,2.69938644,3.041279259,3.56226181,3.27008336,0
9/16/99,0,1.486779925,2.828808387,0,2.337390368,4.311588885,2.819561791,2.42918052,1.625263342,2.149833689,0,2.407909566,0,3.623318077,,1.447501007,2.225706653,2.063869992,2.667469212,3.026329783,3.533259683,3.249620083,0
9/17/99,0,1.546915491,2.85694474,0,2.338192834,4.287546785,2.819442185,2.392117877,1.635675508,2.147679596,0,2.427461085,0,3.572687701,,1.432978786,2.241184874,2.083288587,2.684216593,3.044517609,3.567662767,3.26532232,0
9/20/99,0,1.517642625,2.835683631,0,2.339863456,4.371989072,2.834286366,2.384130171,1.628496293,2.178457771,0,2.423641485,0,3.583335079,,1.45993086,2.277088948,2.063353413,2.676913787,3.068168356,3.539689522,3.258586183,0
9/21/99,0,1.493562446,2.805132288,0,2.33150777,4.404815687,2.789934801,2.350829389,1.626655965,2.248800968,0,2.419309082,0,3.495185935,,1.432438275,2.258190915,2.048955617,2.650233754,3.063823221,3.529572528,3.215768025,0
9/22/99,0,1.47633865,2.785631959,0,2.327179059,4.328186831,2.762675875,2.329200481,1.602101572,2.233926223,0,2.408749668,0,3.506671915,,1.417808429,2.206962018,2.065006327,2.621613745,3.038993969,3.527319045,3.194287404,0
9/23/99,0,1.478887269,2.773988256,0,2.340586668,4.437188734,2.78246618,2.340994686,1.592180507,2.255495002,0,2.42969542,0,3.512740191,,1.414990135,2.254071596,2.064835289,2.640853988,3.058640372,3.583680509,3.224423651,0
9/24/99,0,1.463193896,2.762883056,0,2.333709978,4.279587703,2.751551641,2.301192515,1.569765256,2.287120948,0,2.42718438,0,3.442181603,,1.387415031,2.252644443,2.011244182,2.612717964,3.031276803,3.540063997,3.180495813,0
9/27/99,0,1.472474533,2.776438816,0,2.371707507,4.329689615,2.777884897,2.312001252,1.539344532,2.287657662,0,2.433000694,0,3.4906959,,1.386135174,2.2658709,2.107474178,2.596915421,3.085187353,3.59760815,3.255438329,0
9/28/99,0,1.454572168,2.743277928,0,2.327367428,4.307028913,2.750633869,2.272127037,1.546080088,2.280144601,0,2.422100886,0,3.446274735,,1.36303145,2.244312346,2.136874319,2.579856503,3.057789663,3.535280629,3.217774537,0
9/29/99,0,1.456545899,2.701302516,0,2.354217483,4.32245564,2.739070156,2.25763509,1.687584672,2.256701296,0,2.403471343,0,3.444208929,,1.353351894,2.239201266,2.136978989,2.557500994,3.010931592,3.534828513,3.215913262,0
9/30/99,0,1.451580208,2.669953683,0,2.334294754,4.244297331,2.78026162,2.265340573,1.665006275,2.255007348,0,2.413840985,0,3.398851807,,1.373321726,2.248586088,2.165212616,2.552468083,3.005867979,3.544289047,3.220676013,0
10/1/99,0,1.448446633,2.63158771,0,2.329490082,4.251889871,2.756695097,2.259488968,1.655721866,2.266752256,0,2.412387637,0,3.355633697,,1.38578006,2.305674753,2.202914766,2.540528526,3.013355197,3.494999036,3.190889321,0
10/4/99,0,1.452736872,2.602251354,0,2.347643764,4.316033705,2.783620343,2.309935065,1.667195098,2.299407677,0,2.42010426,0,3.415728358,,1.380723979,2.343333674,2.200286377,2.57064926,3.022029816,3.555770715,3.232393907,0
10/5/99,0,1.445364499,2.613400076,0,2.362819031,4.461548527,2.798354495,2.329124726,1.688312108,2.298884998,0,2.406408088,0,3.43448859,,1.369203211,2.342762298,2.223336246,2.58326854,3.017536275,3.5506862,3.238897662,0
