,EM (Emerging Markets),China,India,Indonesia,Korea,Malaysia -EM,Pakistan,Philippines,Sri Lanka,Taiwan,Thailand,Brazil,Chile,Colombia,Mexico,Peru,Venezuela,Czech Republic,Egypt,Greece,Hungary,Poland,Qatar,Russia,Russia ADR/GDR Index,South Africa,Turkey,United Arab Emirates
10/3/06,1.869068491,2.091810603,3.811549595,2.976479248,1.432160176,1.778383494,0,2.074945002,0,1.847104504,1.26943039,1.555708246,1.514421898,0,2.748251973,2.790326058,,1.331334736,3.177612817,2.17531864,1.891638332,1.931305742,0,1.786506988,0,2.475596008,1.506366498,1.361995211
10/4/06,1.866648155,2.086751111,3.766624566,2.97349356,1.407934125,1.770739302,0,2.045116256,0,1.818887943,1.279976052,1.60547855,1.540615767,0,2.817394316,2.703645958,,1.337622557,3.159151051,2.202272596,1.939893817,1.945998867,0,1.78543807,0,2.468091896,1.479599625,1.361170858
10/5/06,1.887543704,2.107367112,3.830148227,2.982032922,1.40717985,1.780783463,0,2.114118276,0,1.853524638,1.300215302,1.615787507,1.545920448,0,2.85393749,2.767685777,,1.330419981,3.156928033,2.240138755,1.944967075,1.983405506,0,1.814014548,0,2.488326739,1.508343665,1.349705993
10/6/06,1.886106311,2.09926449,3.834060584,2.990487494,1.406456524,1.787924556,0,2.118725343,0,1.852541832,1.294245163,1.61381492,1.534594374,0,2.854913704,2.811445765,,1.316157228,3.171689486,2.223698885,1.940486319,1.975415395,0,1.802650485,0,2.494585779,1.500309927,1.34907092
10/9/06,1.887262431,2.074762823,3.828872406,2.977741353,1.383463684,1.783438837,0,2.098078977,0,1.85074065,1.285166153,1.630338532,1.533907247,0,2.837740826,2.847328519,,1.324809714,3.127709159,2.217217122,1.939025208,1.998925378,0,1.833858897,0,2.527572134,1.507134696,1.344040608
10/10/06,1.89073767,2.099467444,3.820769691,2.996476591,1.388571866,1.783694069,0,2.066992405,0,1.850786129,1.303394079,1.640582213,1.550184321,0,2.858658267,2.849231376,,1.339569004,3.077026036,2.230433874,1.982630718,2.037095579,0,1.801862805,0,2.528825703,1.535044229,1.353633582
10/11/06,1.888817652,2.112183607,3.817532536,2.990887091,1.385240296,1.787858135,0,2.062274791,0,1.844726243,1.295660992,1.626669906,1.548550129,0,2.840260331,2.867324032,,1.340415672,3.102052285,2.23818825,1.99208775,2.048045521,0,1.809729926,0,2.513465796,1.549754725,1.346655104
10/12/06,1.896729776,2.122990213,3.877896158,2.979735351,1.389100214,1.795684925,0,2.059628663,0,1.837716039,1.321400613,1.626542679,1.552373609,0,2.877245472,2.883303283,,1.34420468,3.147808575,2.279900303,1.99145364,2.079527284,0,1.803162207,0,2.529710788,1.581799296,1.338722367
10/13/06,1.926389677,2.135503462,3.949052611,3.020361282,1.405452546,1.800079049,0,2.083842406,0,1.860217256,1.327825528,1.653645777,1.551202042,0,2.900647412,2.952490358,,1.364479377,3.145606461,2.286163267,2.018109294,2.088136464,0,1.907457401,0,2.567323768,1.592925329,1.338090098
10/16/06,1.928775459,2.146338302,3.993911589,2.989057613,1.413552294,1.797420335,0,2.102253498,0,1.885617959,1.343943276,1.667210266,1.550948359,0,2.916697546,2.959101176,,1.365827706,3.172078505,2.274845563,2.001785757,2.082256733,0,1.819827291,0,2.579509889,1.622638464,1.313491924
10/17/06,1.915566745,2.151987019,3.975208982,2.996732118,1.407904678,1.784507226,0,2.06538882,0,1.860700641,1.323864808,1.642779061,1.548541014,0,2.879137134,2.939524585,,1.35787716,3.131705189,2.257949107,1.971074286,2.039271742,0,1.826852219,0,2.562533374,1.596307888,1.313522432
10/18/06,1.918345391,2.162462452,3.964316068,3.003152236,1.403490783,1.779916208,0,2.069523519,0,1.84347543,1.339737233,1.639375846,1.556495,0,2.898653774,2.95972161,,1.380240462,3.11933295,2.280006511,2.000752655,2.081181711,0,1.84222824,0,2.579167395,1.661175608,1.302277714
10/19/06,1.921061204,2.165718131,3.91940768,3.012047166,1.401654888,1.786168111,0,2.11150042,0,1.834860899,1.347705711,1.651861787,1.556452626,0,2.914591056,2.971835228,,1.378128775,3.111598445,2.217431719,1.992314298,2.095340113,0,1.855382481,0,2.57481884,1.655013299,1.362460703
10/20/06,1.919073913,2.186664088,3.916026273,3.015332669,1.40540865,1.785032622,0,2.128640526,0,1.841883708,1.357766397,1.632260949,1.557098668,0,2.925184926,2.9691688,,1.38767584,3.109740152,2.240103162,1.978264532,2.072869472,0,1.826040979,0,2.583752868,1.643812742,1.361143998
10/23/06,1.911687064,2.172348003,3.88628599,3.008039146,1.403049494,1.785416817,0,2.138995254,0,1.83867735,1.355488303,1.629430428,1.555322523,0,2.936545731,2.994946038,,1.395616205,3.152762705,2.227945381,1.975764766,2.063631485,0,1.805379344,0,2.576150138,1.643051252,1.357197663
10/24/06,1.920217108,2.184200099,3.884392593,3.0066902,1.404229647,1.785001022,0,2.138466809,0,1.855604166,1.371257744,1.651481362,1.573139168,0,2.931926365,2.975298973,,1.400097828,3.150847414,2.2325617,1.978243271,2.062697956,0,1.814707928,0,2.594671036,1.642574269,1.355877177
10/25/06,1.925073525,2.193792961,3.881374693,3.005341254,1.407721157,1.784158786,0,2.189198558,0,1.842591126,1.374216595,1.662652181,1.582789602,0,2.94604889,2.982938443,,1.428903754,3.148932862,2.232813084,2.00148527,2.075425872,0,1.820823142,0,2.599672493,1.642885193,1.354560472
10/26/06,1.929674638,2.216463907,3.901899993,3.005786917,1.412163455,1.787843843,0,2.195276839,0,1.85172684,1.362802261,1.655856955,1.580578737,0,2.950973974,2.977941956,,1.437991313,3.147018454,2.246321858,2.015055901,2.086827429,0,1.824623856,0,2.577575971,1.686127926,1.353243767
10/27/06,1.920963682,2.183192732,3.961643768,3.000500553,1.405022317,1.803649716,0,2.200740811,0,1.85902744,1.356861022,1.643627361,1.63125853,0,2.848789914,2.980575773,,1.424467698,3.145885667,2.231814756,2.010467266,2.058204757,0,1.818448024,0,2.560307262,1.666649515,1.352033841
10/30/06,1.898745129,2.178156031,4.006255525,2.997393855,1.390593568,1.791940486,0,2.195623145,0,1.831376626,1.338970649,1.621377012,1.617855232,0,2.788101464,2.916892944,,1.412032608,3.208521517,2.231891719,1.977784884,2.031719495,0,1.746448708,0,2.569456859,1.63095408,1.355641782
10/31/06,1.913049061,2.206375772,3.982624221,3.004790641,1.393415735,1.797258192,0,2.198935267,0,1.836506499,1.340379469,1.631711177,1.634999674,0,2.867136964,2.872418247,,1.426042923,3.240008453,2.229955639,1.973429921,2.029362417,0,1.776559232,0,2.60641551,1.65934566,1.409075266
11/1/06,1.924778817,2.225928955,4.001521734,3.024789239,1.399540099,1.797048307,0,2.198117397,0,1.83103524,1.357084885,1.641291305,1.633423664,0,2.859486537,2.876722271,,1.447688829,3.24102897,2.245175814,1.972640199,2.024204576,0,1.820431212,0,2.628390152,1.665164104,1.381029427
11/2/06,1.922772496,2.254477803,4.003500029,3.052404781,1.40502767,1.816911978,0,2.210139603,0,1.848155486,1.353560466,1.641340783,1.667856438,0,2.857006779,2.902997031,,1.426963779,3.212210703,2.231613549,1.936391488,2.021632871,0,1.774209086,0,2.609661877,1.614156401,1.337970319
11/3/06,1.933469633,2.256736162,4.014317318,3.054666259,1.405131653,1.822429678,0,2.247003529,0,1.866875115,1.363409149,1.663572902,1.651414059,0,2.856140987,2.966754322,,1.435486352,3.166949631,2.253430006,1.952184422,2.039003799,0,1.796173687,0,2.637857228,1.594775211,1.336571717
11/6/06,1.969132891,2.286873241,4.021071039,3.123428727,1.400017061,1.817630545,0,2.238258171,0,1.857348289,1.365733172,1.878318522,1.67163198,0,2.911401226,3.033484904,,1.450448103,3.120912719,2.265847025,1.988238116,2.073489995,0,1.791488514,0,2.637417932,1.609196627,1.275480588
11/7/06,1.979421571,2.283439245,4.016611008,3.161080385,1.410839882,1.837378744,0,2.254531029,0,1.874005451,1.378254475,1.867624944,1.699213462,0,2.920298549,3.056980052,,1.454888954,3.103554812,2.275735228,2.018307659,2.116857857,0,1.812316268,0,2.668539487,1.62935002,1.239263629
11/8/06,1.980078347,2.266808964,3.986085507,3.1387704,1.406084347,1.842837781,0,2.232890573,0,1.868100584,1.377641866,1.893177064,1.713982743,0,2.974429819,3.025450625,,1.453659433,3.106556788,2.261888021,2.024136479,2.105548318,0,1.814856977,0,2.677536375,1.605151851,1.254631786
11/9/06,1.993212953,2.313084569,4.015784671,3.218193928,1.428005836,1.862724646,0,2.279179355,0,1.863879061,1.386247246,1.906333577,1.717658372,0,2.967268208,3.099368969,,1.455288376,3.111471335,2.272114165,2.073257602,2.110918642,0,1.817375979,0,2.658961392,1.604544251,1.246295747
11/10/06,1.99377364,2.308427755,4.056774221,3.234245144,1.424258867,1.867951748,0,2.282799113,0,1.868934397,1.383223105,1.905977814,1.717494306,0,2.961054946,3.01785835,,1.431648116,3.142609917,2.314630091,2.054890824,2.073488924,0,1.833458317,0,2.658670399,1.591196946,1.244979858
11/13/06,1.988775248,2.335702064,4.068573616,3.169845809,1.426771818,1.866984095,0,2.273083276,0,1.849545051,1.37410429,1.886923779,1.709107639,0,2.957859436,2.983763281,,1.433530918,3.137672487,2.307372107,2.049356036,2.069800679,0,1.816515459,0,2.640272777,1.557987366,1.251872771
11/14/06,2.008261856,2.351501914,4.082284288,3.243757043,1.441855033,1.884650627,0,2.261625365,0,1.86646671,1.378056943,1.948372054,1.7365629,0,2.99012318,2.897309316,,1.432611269,3.150481377,2.317490427,2.039582674,2.072219097,0,1.811443289,0,2.670145597,1.589915212,1.232217632
11/15/06,2.010622857,2.390521709,4.088471528,3.242651717,1.447842546,1.877618208,0,2.253486736,0,1.868733019,1.365703887,1.947015421,1.73995135,0,2.994255397,2.918809252,,1.434236929,3.156729278,2.344595746,2.025656901,2.034912803,0,1.814959596,0,2.63579801,1.590605567,1.220424525
11/16/06,2.011550207,2.411379002,4.08870305,3.234121121,1.445869268,1.888221029,0,2.273592979,0,1.872844311,1.364785498,1.93644108,1.759624559,0,2.990740807,2.86411362,,1.457032537,3.129879905,2.34189049,2.05490971,2.053026353,0,1.816765918,0,2.605316917,1.5709086,1.228053543
11/17/06,2.001664487,2.411553437,4.055377482,3.23630733,1.443660072,1.891395055,0,2.289579623,0,1.872275911,1.357787097,1.934398995,1.745304346,0,2.903522246,2.840059451,,1.456869755,3.076278536,2.329789602,2.019833985,2.042418082,0,1.819345288,0,2.542105889,1.530609797,1.226786786
11/20/06,2.000650075,2.387265952,4.052386743,3.269603669,1.435820558,1.891349281,0,2.28246743,0,1.878390735,1.344333419,1.932732312,1.733371388,0,2.899935425,2.878961673,,1.440730256,3.091054632,2.302526229,2.020888273,2.041333386,0,1.816089224,0,2.597907067,1.520995349,1.197369442
11/21/06,2.017583816,2.389116441,4.101311436,3.25480224,1.435369784,1.897446369,0,2.261462803,0,1.894114316,1.338141584,1.955179278,1.750868428,0,2.947527278,2.894203464,,1.455065125,3.129243957,2.320505879,2.054304283,2.06560202,0,1.835549603,0,2.685865996,1.528143564,1.191730914
11/22/06,2.036703159,2.457520683,4.123267921,3.294341692,1.451225908,1.911937752,0,2.27642273,0,1.902377021,1.344199333,1.974573232,1.753415896,0,2.965792002,2.861212119,,1.46464969,3.183365289,2.326594989,2.057633749,2.100659125,0,1.837370502,0,2.708552687,1.489661384,1.188909013
11/23/06,2.036417288,2.465237624,4.114484553,3.283786129,1.444817367,1.909846832,0,2.239341748,0,1.912357222,1.341629812,1.978817392,1.76466676,0,2.964643449,2.860137399,,1.452494888,3.224760577,2.327030546,2.068980798,2.087780177,0,1.83332159,0,2.712704416,1.502794959,1.168197583
11/24/06,2.03814883,2.458714339,4.115217955,3.308647466,1.441122814,1.943007548,0,2.240044246,0,1.922143727,1.334684009,1.966500327,1.758047918,0,2.974456578,2.897147075,,1.45175116,3.219885276,2.315356605,2.035470589,2.073855127,0,1.845055514,0,2.727227832,1.479597534,1.166805356
11/27/06,2.036504091,2.43626366,4.114803155,3.337040935,1.439995481,1.963999533,0,2.238086125,0,1.945501051,1.368573311,1.964985893,1.715563769,0,2.924627732,2.867720824,,1.456992701,3.207376479,2.294970706,2.03717574,2.069175186,0,1.835892229,0,2.719900203,1.512481035,1.167132872
11/28/06,2.013563544,2.331035943,4.057610623,3.239984623,1.424439219,1.93968995,0,2.209512814,0,1.928092228,1.35354615,1.965891869,1.703231354,0,2.914632556,2.865478242,,1.438120006,3.17347055,2.236346755,2.005951928,2.057806943,0,1.855807431,0,2.682028131,1.459499282,1.153840055
11/29/06,2.039968531,2.381131821,4.055907132,3.279482617,1.433036787,1.943993455,0,2.18315784,0,1.936176913,1.369399632,2.010824032,1.722748808,0,2.961946919,2.875146905,,1.487239828,3.159098458,2.268330048,2.038488846,2.116784027,0,1.915323289,0,2.703159812,1.482488846,1.121151136
11/30/06,2.051663379,2.421360719,4.07414449,3.299327653,1.441183564,1.979467325,0,2.210877118,0,1.959521958,1.370260357,1.998589528,1.731869637,0,2.96615315,2.918537893,,1.488052121,3.183589988,2.252309659,2.008352586,2.103318449,0,1.941028433,0,2.699432256,1.485558874,1.137019134
12/1/06,2.05177982,2.420756152,4.109186354,3.347827699,1.445905639,1.962481607,0,2.201296775,0,1.968521415,1.375904699,1.937729221,1.724518555,0,2.933355212,2.917394127,,1.497289727,3.161487238,2.244985122,2.010181643,2.113858563,0,1.953221107,0,2.743245275,1.503414423,1.135885932
12/4/06,2.055274795,2.415390021,4.113412261,3.329646258,1.436391864,1.951710804,0,2.214120582,0,1.96846925,1.371993454,1.991422491,1.722690778,0,2.959478003,2.918506411,,1.498123955,3.105848276,2.224781608,2.019514908,2.171704078,0,1.949541906,0,2.728558053,1.475933942,1.114809866
12/5/06,2.0695614,2.460195881,4.128843835,3.436746782,1.428138026,1.973890305,0,2.225315457,0,1.964078379,1.371790893,2.017526109,1.733620911,0,3.003402815,2.937506299,,1.518300416,3.112142708,2.200321377,2.072527269,2.216215115,0,1.977246038,0,2.732802988,1.499518397,1.131915378
12/6/06,2.070272363,2.476039004,4.127743197,3.455157203,1.4214491,1.986478378,0,2.215220266,0,1.981812946,1.382930256,2.016799307,1.733861171,0,2.995390227,2.935400655,,1.510329159,3.159160525,2.20985718,2.057926652,2.203163742,0,1.978995565,0,2.717211176,1.505778436,1.156103324
12/7/06,2.068028234,2.452207613,4.141531752,3.447026308,1.412570416,1.984288425,0,2.173751315,0,1.978768639,1.380815252,2.010033332,1.769194741,0,2.999017514,2.964856347,,1.525123076,3.175208509,2.224744391,2.085317791,2.219509608,0,1.987164099,0,2.704847347,1.586144942,1.18449273
12/8/06,2.054854885,2.426376883,4.085622955,3.420844195,1.393156936,1.984808979,0,2.181630174,0,1.959230751,1.360539134,2.010556567,1.768990526,0,3.005139638,2.982001279,,1.536387622,3.172979826,2.203715152,2.065463226,2.206433852,0,1.970455922,0,2.707335903,1.562271532,1.182336611
12/11/06,2.050432242,2.45884281,3.974616888,3.376548331,1.390821217,1.99344192,0,2.188648671,0,1.951992064,1.358568583,2.01853076,1.776908539,0,3.00343019,3.011839226,,1.527968753,3.183686496,2.219006311,2.090108751,2.198162039,0,1.942222207,0,2.689984393,1.593962388,1.17525429
12/12/06,2.031005704,2.456987094,3.859325667,3.356430566,1.381878081,1.967009502,0,2.180939033,0,1.908308988,1.354324159,1.999062157,1.77603286,0,3.002233624,2.936511598,,1.522132498,3.190694517,2.228355419,2.108296787,2.190881934,0,1.928320017,0,2.66100036,1.582528646,1.177118743
12/13/06,2.02966967,2.424393243,3.90652535,3.345330788,1.386954557,1.950169757,0,2.173027031,0,1.910281143,1.350074225,2.00825035,1.798642801,0,2.981475377,2.982255974,,1.514726329,3.255200396,2.263967471,2.067513671,2.191773023,0,1.90770075,0,2.676164528,1.560120742,1.201243668
12/14/06,2.056239307,2.456883447,3.996725473,3.368280342,1.42188454,1.938944574,0,2.171329777,0,1.912856711,1.349219742,2.035687033,1.820320059,0,2.990322396,2.983093664,,1.524578574,3.253647198,2.261951617,2.089546683,2.210902623,0,1.963303637,0,2.68421018,1.593047055,1.712117654
12/15/06,2.071632091,2.483440639,4.032730145,3.409580104,1.421788846,1.966354215,0,2.169701137,0,1.924986866,1.351513599,2.038009087,1.85422104,0,2.994535423,3.002373289,,1.52713399,3.261767169,2.301945335,2.133179297,2.213996295,0,1.981813787,0,2.704938328,1.614352135,1.712066942
12/18/06,2.082234345,2.530364082,4.064068094,3.357056426,1.431496788,1.950950132,0,2.189247946,0,1.946508897,1.336368086,2.029607551,1.85358115,0,2.997262839,3.004502382,,1.529029708,3.307968537,2.297570822,2.18983785,2.228238949,0,1.973169234,0,2.722484407,1.594186175,1.742367622
12/19/06,2.051629263,2.501345664,3.9318661,3.258487526,1.424215105,1.907424384,0,2.165125505,0,1.933325863,1.109696179,2.032464064,1.84998521,0,2.969675165,2.919382971,,1.471201193,3.289499809,2.283716327,2.127493981,2.158114804,0,1.910623311,0,2.701930032,1.557462963,1.730998465
12/20/06,2.071010221,2.556425791,3.914684738,3.317557981,1.436705082,1.937629462,0,2.150324513,0,1.941884425,1.245413027,2.040305352,1.870149196,0,2.943970446,2.896813561,,1.458434379,3.235863389,2.293818857,2.164402021,2.131825872,0,1.943020048,0,2.752261081,1.549845234,1.675341427
12/21/06,2.072450559,2.558460652,3.923186865,3.359714427,1.428828152,1.936760322,0,2.186644586,0,1.937352755,1.212538591,2.034940013,1.86201744,0,2.955076361,2.804353737,,1.470808667,3.248532022,2.304446358,2.17072099,2.137486638,0,1.936596842,0,2.815518506,1.556569713,1.668450208
12/22/06,2.071834487,2.579964183,3.95196063,3.346014642,1.424736542,1.940102587,0,2.190354427,0,1.944076339,1.216544706,2.030909736,1.852561706,0,2.932063955,2.791666097,,1.455296805,3.246787512,2.283124856,2.141961454,2.099541683,0,1.934871694,0,2.799318379,1.557032768,1.668389523
12/25/06,2.068760172,2.579331203,3.923609731,3.339331431,1.424162816,1.938483987,0,2.190622028,0,1.937507373,1.22647454,2.028510321,1.851705941,0,2.928544982,2.788167241,,1.454873634,3.167508281,2.279890267,2.139739332,2.099851765,0,1.931620119,0,2.795608342,1.582434067,1.241193685
12/26/06,2.072677305,2.57890097,3.986389377,3.3329758,1.421344254,1.936947792,0,2.189976781,0,1.957126066,1.236695059,2.040828989,1.849396721,0,2.96068232,2.854375434,,1.454735055,3.171579954,2.279251389,2.138998294,2.099360335,0,1.910371573,0,2.78967399,1.588124817,1.250640716
12/27/06,2.097868585,2.714518874,4.030966653,3.343006691,1.414548375,1.945588025,0,2.210981205,0,1.96096348,1.233692405,2.07922242,1.856084176,0,3.017331117,2.908340984,,1.448397218,3.239090954,2.288139857,2.155450097,2.145851447,0,1.919246875,0,2.828243596,1.580127912,1.269138422
12/28/06,2.107683085,2.748597574,4.031063961,3.347681644,1.421505785,1.955830878,0,2.269247097,0,1.963953844,1.215886885,2.083858495,1.84518134,0,3.020367559,2.869157151,,1.463035169,3.295815164,2.28926736,2.191491174,2.135407687,0,1.953366494,0,2.824753265,1.602563425,1.272275037
12/29/06,2.11235489,2.743037258,4.01801649,3.349492281,1.421100865,1.971922149,0,2.287598458,0,1.983546434,1.227249523,2.083057955,1.908134863,0,3.03020912,2.856269051,,1.475373196,3.29403299,2.287207162,2.207490488,2.137214078,0,1.963686195,0,2.81244263,1.592496075,1.271692736
1/1/07,2.116816973,2.738178747,4.009760547,3.34510072,1.419724172,1.968243597,0,2.285532902,0,1.981748234,1.22645716,2.130713685,1.897650973,0,3.103946537,2.852590183,,1.473386913,3.289793793,2.284982759,2.201475949,2.132007118,0,1.955472821,0,2.806261001,1.591164065,1.270095072
1/2/07,2.138116046,2.804283819,4.055988254,3.407070234,1.426658201,1.967646397,0,2.28659002,0,2.008351962,1.225878932,2.160587135,1.884665641,0,3.134882584,2.855450209,,1.504654938,3.285454458,2.325892517,2.198626338,2.165934372,0,1.958217168,0,2.835471563,1.591151592,1.272226236
1/3/07,2.124833188,2.836216733,4.072779583,3.39527392,1.398822036,2.002906472,0,2.316854095,0,2.007232749,1.182559153,2.111471077,1.903044468,0,3.138868897,2.797144431,,1.487844067,3.336420345,2.345587804,2.171906404,2.168024955,0,1.957216666,0,2.774611219,1.589732016,1.297973605
1/4/07,2.103037193,2.736727998,4.037122837,3.371972493,1.386665476,1.998021525,0,2.313269516,0,2.011678273,1.160180245,2.085569927,1.910183016,0,3.135595545,2.733720976,,1.4810898,3.372886632,2.372848231,2.119135122,2.138535373,0,1.955251971,0,2.713273643,1.58508727,1.333242904
1/5/07,2.079569944,2.726032345,4.035805247,3.383681424,1.376459849,2.003594341,0,2.27351801,0,1.982530944,1.116498434,2.012196755,1.898213247,0,3.075960527,2.727222802,,1.461531075,3.371420146,2.389167068,2.087788106,2.087197936,0,1.941523846,0,2.70176593,1.559704246,1.332782266
1/8/07,2.06840937,2.665572519,3.967627857,3.341950062,1.36132283,1.985004235,0,2.244147653,0,1.951306848,1.124713473,2.040440124,1.900436582,0,3.092859346,2.747126409,,1.456182089,3.407807564,2.411775975,2.05217407,2.083383508,0,1.94355886,0,2.716596945,1.536092427,1.335018833
1/9/07,2.041786492,2.629225794,3.9397866,3.279034595,1.363245397,1.995354888,0,2.258795979,0,1.960865264,1.093866636,2.001719686,1.901532699,0,3.028720625,2.730681659,,1.441833597,3.250026095,2.39506724,2.022493222,2.085681615,0,1.811633004,0,2.742529402,1.499858525,1.364527861
1/10/07,2.01956665,2.564948127,3.882074341,3.149945594,1.342676474,1.982885115,0,2.233286795,0,1.931986372,1.101340979,2.009601912,1.897577384,0,3.052818146,2.764242313,,1.416572815,3.257469631,2.349230764,1.990651342,2.036585861,0,1.797995306,0,2.71289951,1.491791326,1.331422559
1/11/07,2.032323992,2.529202733,3.953359827,3.139985679,1.352471809,1.970421677,0,2.211913905,0,1.925366544,1.145052994,2.026366939,1.909775675,0,3.098231567,2.807955543,,1.453249853,3.27489572,2.380720266,2.042264407,2.087096582,0,1.818472173,0,2.735525428,1.543376671,1.331350823
1/12/07,2.056667355,2.564311133,4.065838783,3.085502575,1.37849897,1.995577462,0,2.25257342,0,1.973315283,1.16338106,2.049605887,1.930542259,0,3.102561617,2.818049762,,1.447016532,3.254371687,2.413613162,2.070649502,2.116418491,0,1.797837054,0,2.752947935,1.552525332,1.290706812
1/15/07,2.078614453,2.635197789,4.084859701,3.175103187,1.384629541,2.015222047,0,2.286760164,0,1.979291517,1.184580348,2.041837246,1.93464608,0,3.119206845,2.813815534,,1.46269797,3.239443925,2.419154732,2.093198505,2.172754242,0,1.842960854,0,2.784898699,1.596915344,1.288383855
1/16/07,2.074021707,2.639811622,4.077038529,3.221605177,1.386150734,2.030062989,0,2.334102182,0,1.981798624,1.182564292,2.024696878,1.872728867,0,3.127148121,2.819720021,,1.472825552,3.239717751,2.401936043,2.093646726,2.16386643,0,1.816735091,0,2.792099671,1.588170256,1.515182067
1/17/07,2.067632162,2.609918629,4.069677633,3.220635284,1.377249956,2.044263218,0,2.307910018,0,1.984890121,1.177674379,2.026959911,1.885506676,0,3.139951328,2.785420947,,1.453190939,3.17902473,2.397867936,2.094875922,2.1809326,0,1.780856221,0,2.785523575,1.622499291,1.51958104
1/18/07,2.0723456,2.622841546,4.076294586,3.242709234,1.380820325,2.05485895,0,2.344882085,0,1.9971541,1.18276287,2.009484999,1.89331352,0,3.087366975,2.79234193,,1.472779908,3.153568469,2.429144477,2.119857067,2.262702586,0,1.771603912,0,2.825531318,1.670144675,1.527033821
1/19/07,2.066560166,2.616717821,4.058080348,3.315919086,1.360968561,2.055926074,0,2.335515656,0,1.980366209,1.190286779,2.056769407,1.904631317,0,3.100652081,2.812701113,,1.466957714,3.144601784,2.425111279,2.111948156,2.276733262,0,1.765218326,0,2.76597764,1.671719842,1.524826084
1/22/07,2.091057215,2.673739393,4.052950604,3.361597729,1.364231043,2.071988416,0,2.382769034,0,1.979208434,1.187242812,2.066865033,1.926651742,0,3.12863403,2.820829394,,1.478960859,3.138980391,2.43312522,2.130792736,2.241180133,0,1.856204145,0,2.792374696,1.71607794,1.540293467
1/23/07,2.112365286,2.664805527,4.000107215,3.334718826,1.368788999,2.098778203,0,2.419794243,0,1.98185992,1.17354522,2.108971822,1.930767768,0,3.172694035,2.873701455,,1.47247057,3.135309135,2.412008223,2.116165135,2.239218479,0,1.984572682,0,2.796211545,1.718923996,1.560145416
1/24/07,2.1355249,2.682312157,4.014175783,3.331748953,1.387949378,2.123842802,0,2.464371105,0,2.011882882,1.189115101,2.135437453,1.953423399,0,3.224789874,2.90875185,,1.502173854,3.083490755,2.446615094,2.116081344,2.235108828,0,1.991729025,0,2.83316258,1.756335178,1.567606892
1/25/07,2.129770323,2.643756025,4.045153597,3.24217577,1.38750705,2.112955357,0,2.492881364,0,2.010698922,1.193703911,2.131947655,1.942685118,0,3.173069412,3.016509674,,1.518426618,3.044731748,2.460020998,2.099241469,2.22206788,0,2.002308755,0,2.840547932,1.736404817,1.574631353
1/26/07,2.101363058,2.569682677,4.036637669,3.205114267,1.371132123,2.092679043,0,2.397562304,0,1.976249564,1.190151159,2.111486051,1.929905394,0,3.184070615,3.000117418,,1.514545722,2.992789367,2.454127958,2.064921837,2.230621176,0,1.98561357,0,2.77221122,1.682553502,1.479812675
1/29/07,2.083809203,2.56325745,4.019483534,3.215340891,1.363005629,2.102929822,0,2.463344572,0,1.962248751,1.173390311,2.068634035,1.912735937,0,3.094713254,3.021692781,,1.511067932,2.998337198,2.475449546,2.047098165,2.240482468,0,1.949691287,0,2.752197791,1.670725965,1.45146224
1/30/07,2.094677638,2.596321741,4.001602521,3.205751079,1.37046544,2.106897571,0,2.4851577,0,1.960571723,1.171836043,2.089241364,1.928128245,0,3.142195236,2.956165447,,1.511808019,3.02389986,2.462566276,2.059372553,2.236959429,0,1.95332983,0,2.759275282,1.675514333,1.42608573
1/31/07,2.093918833,2.551230175,3.971243822,3.176115618,1.361536843,2.123762904,0,2.529906457,0,1.948149303,1.177418298,2.08855725,1.962745927,0,3.192977687,2.968315923,,1.508186942,3.078598871,2.473939754,2.076346481,2.285613358,0,1.97357765,0,2.774070004,1.667806017,1.39012713
2/1/07,2.10618685,2.548686032,4.010526504,3.194205612,1.386310642,2.123833594,0,2.547483562,0,1.951315299,1.174463351,2.048814623,1.991982841,0,3.216871732,3.075842388,,1.52952577,3.125496509,2.487707488,2.076614059,2.319464792,0,2.005570221,0,2.815826173,1.726974913,1.401513416
2/2/07,2.120456891,2.55466133,4.04408372,3.216546383,1.418864063,2.162888348,0,2.572010047,0,1.963565187,1.200930721,2.060794331,1.995886202,0,3.221739294,3.083274133,,1.529166031,3.103847965,2.50026334,2.088079281,2.303831883,0,2.010579948,0,2.789744501,1.763706607,1.385406741
2/5/07,2.1232942,2.554045693,4.075834832,3.190349372,1.421371708,2.199117662,0,2.571327604,0,1.957315743,1.210718639,2.062732565,1.988694876,0,3.23004981,3.074580741,,1.533820125,3.110967272,2.512162938,2.08421333,2.301472315,0,2.02112998,0,2.796600674,1.738856706,1.39071173
2/6/07,2.134597887,2.56875932,4.061323073,3.160414245,1.431989194,2.222916952,0,2.576272971,0,1.980522545,1.205381247,2.0642683,2.002123978,0,3.244566042,3.115965136,,1.557993042,3.149421604,2.488221708,2.088383333,2.284693279,0,2.035810209,0,2.820778748,1.7295509,1.385944741
2/7/07,2.132960521,2.59716916,4.104625122,3.157369739,1.427403319,2.238556303,0,2.52251885,0,1.976212992,1.207697027,2.035755401,2.034821544,0,3.258786567,3.068270664,,1.555220359,3.203863128,2.462697416,2.066880619,2.28173887,0,2.02346082,0,2.800019266,1.71671214,1.37965013
