,EM (Emerging Markets),China,India,Indonesia,Korea,Malaysia -EM,Pakistan,Philippines,Sri Lanka,Taiwan,Thailand,Brazil,Chile,Colombia,Mexico,Peru,Venezuela,Czech Republic,Egypt,Greece,Hungary,Poland,Qatar,Russia,Russia ADR/GDR Index,South Africa,Turkey,United Arab Emirates
10/2/03,387.049295,19.239689,127.785691,151.468855,148.039421,182.288323,83.953414,103.152389,118.54264,215.953197,122.81381,633.554949,706.655411,86.116679,1686.718326,247.655742,145.428924,153.539865,105.312867,312.039847,332.623644,434.385392,#N/A,453.831603,#N/A,184.88041,173.523053,#N/A
10/3/03,390.324343,19.458493,130.757199,151.612954,148.168431,183.261353,83.100971,103.867861,122.49954,217.556912,121.835446,644.866628,715.267463,87.786367,1689.165169,247.306848,145.675189,152.132233,105.312867,315.494825,330.191057,438.258252,#N/A,458.613679,#N/A,187.641741,179.101163,#N/A
10/6/03,393.782258,19.673041,132.966143,149.07517,149.953422,183.96272,82.680662,103.913037,125.164923,221.397735,117.980318,653.331695,714.905461,88.595075,1682.211369,247.552659,144.405983,149.073241,108.934856,323.567395,338.42561,455.204745,#N/A,463.361856,#N/A,186.728015,201.791377,#N/A
10/7/03,395.939453,19.974484,133.07139,148.527506,151.175028,185.632362,83.209536,104.507137,125.669368,221.72819,119.123208,655.319913,710.628269,89.916375,1673.399413,247.647908,145.110781,152.694571,116.380464,320.101276,343.991631,455.769195,#N/A,477.107815,#N/A,188.115963,199.645062,#N/A
10/8/03,398.572014,20.394189,132.578513,150.092793,150.294495,188.794719,82.531879,103.185431,125.245487,219.973446,122.61505,668.688449,732.500434,88.795996,1682.491205,247.626821,145.692687,149.887945,119.502681,325.269135,357.489701,468.792439,#N/A,495.2616,#N/A,189.489728,193.873497,#N/A
10/9/03,403.685745,20.992767,135.05046,152.9425,153.193478,195.031326,82.051781,103.47455,125.245487,221.652697,125.909508,664.432522,739.105159,89.687297,1711.214113,253.344404,148.345274,149.66938,117.135676,322.212989,355.105442,475.135613,#N/A,491.588153,#N/A,192.555558,188.951262,#N/A
10/10/03,407.879143,21.267966,136.743358,154.679197,158.647204,197.813839,83.18999,107.098114,128.2038,222.047566,128.747905,663.101398,746.805248,89.322941,1716.257286,253.975508,151.217346,152.767486,117.135676,322.040933,354.420685,476.89705,#N/A,482.749917,#N/A,192.813666,196.065763,#N/A
10/13/03,410.49434,21.41615,138.690843,154.64547,158.655813,197.675761,81.405632,111.018988,126.237978,225.997188,126.753504,679.013076,755.587919,89.522476,1724.363674,260.271185,151.14631,153.151361,115.955421,319.034492,346.343243,470.51347,#N/A,487.12544,#N/A,193.734395,189.470862,#N/A
10/14/03,408.723202,21.104039,136.311633,153.523791,158.127232,195.245506,78.422057,108.836754,126.530879,223.486305,121.14199,677.318436,777.563718,88.814033,1695.545759,260.458835,152.135267,153.108032,118.327678,319.778446,355.361745,479.845263,#N/A,503.459626,#N/A,193.585175,188.665878,#N/A
10/15/03,407.807182,21.35318,137.608915,153.731398,156.724925,195.87064,80.839723,108.413998,126.278501,222.865343,122.496146,671.666751,766.935435,87.520028,1694.718856,259.729054,151.457754,154.308002,121.427477,318.549978,349.297051,483.610285,#N/A,491.691976,#N/A,192.958481,193.632542,#N/A
10/16/03,411.61158,21.655048,140.099037,153.527064,158.828511,196.680896,79.376152,109.519317,126.165013,228.121747,124.374085,667.920174,774.879169,87.551748,1678.647631,262.787575,150.920738,156.222768,122.173792,319.531443,350.176103,465.528744,#N/A,500.514461,#N/A,194.924488,194.104647,#N/A
10/17/03,409.651253,21.544697,141.115217,153.513442,156.798388,195.509862,78.399784,109.209312,124.753426,227.496982,124.910257,658.902059,770.603717,89.33859,1679.060803,262.024445,152.816388,158.09556,122.173792,319.578639,351.077082,462.815174,#N/A,508.415336,#N/A,193.742654,188.316872,#N/A
10/20/03,411.10029,21.786295,138.850717,154.733261,158.676867,195.784528,79.283832,109.267693,123.886359,228.718505,125.172638,666.12348,781.587929,89.870713,1704.192472,265.319974,153.153837,158.150433,124.970924,320.195559,352.456022,460.770481,#N/A,505.063244,#N/A,191.638602,188.64201,#N/A
10/21/03,410.051682,21.746556,135.704395,153.265223,158.761379,198.154637,79.195788,110.554547,123.529062,227.215981,124.134212,667.869363,785.429362,90.165876,1720.999127,267.54585,153.389831,158.381952,124.748557,323.409707,351.257622,450.414255,#N/A,485.303222,#N/A,192.419888,188.510372,#N/A
10/22/03,408.934962,21.780947,134.694331,153.794994,159.574832,203.083126,75.854321,109.353507,125.450193,226.006403,126.614573,659.070837,787.52775,90.780942,1711.837383,271.314297,153.584,153.701882,124.921139,324.153327,352.445738,441.814658,#N/A,464.470568,#N/A,193.224075,185.475862,#N/A
10/23/03,400.731615,20.509297,132.438752,149.318101,153.277657,203.026233,74.70525,107.786932,128.317036,222.471823,126.709783,645.233225,786.484439,90.964732,1701.439192,265.958557,154.623285,152.179407,127.896681,319.31461,351.39241,440.751473,#N/A,461.705271,#N/A,191.886897,177.451742,#N/A
10/24/03,400.682155,20.667224,135.74916,148.82811,151.376353,203.026233,77.347215,107.531021,128.317036,220.577252,126.620472,648.666183,779.486079,92.181438,1692.250496,272.067202,156.99045,153.102143,127.896681,321.315241,352.047154,438.518391,#N/A,466.936002,#N/A,193.550277,176.262647,#N/A
10/27/03,400.967336,20.914418,133.929333,146.025837,154.840089,202.209155,76.968104,106.892967,129.345368,222.216698,127.673059,648.438094,783.327924,90.653485,1713.845297,270.843581,156.975701,149.484736,126.216937,322.15643,340.654611,430.728453,#N/A,424.483467,#N/A,194.444944,168.797292,#N/A
10/28/03,407.075092,21.690203,134.124248,146.312807,157.633864,202.883218,74.687557,107.62906,128.199509,228.125049,126.824625,660.72958,777.095331,89.793754,1726.816202,275.043026,156.777481,148.420973,120.746704,319.789544,339.796439,442.971909,#N/A,440.761591,#N/A,194.793646,170.157841,#N/A
10/29/03,408.791277,21.736677,135.600251,147.020265,159.423178,203.351676,73.000269,107.698082,126.326917,229.103856,128.526114,654.990839,780.366557,90.644006,1714.84583,283.301216,157.427878,147.55497,120.25674,320.227323,339.357135,440.913507,#N/A,432.842185,#N/A,197.02785,170.381733,#N/A
10/30/03,409.889614,21.70772,136.647177,148.723558,161.225635,203.984478,74.488351,109.092198,127.942834,229.505246,129.126947,659.861114,776.351975,89.936927,1737.150749,286.249765,159.292853,149.831037,120.265345,321.129544,341.10547,445.627287,#N/A,391.733663,#N/A,199.794373,182.962593,#N/A
10/31/03,409.114632,21.76888,139.937859,147.238944,159.415379,204.455175,74.835262,110.353675,128.337291,225.959813,132.291985,653.02908,770.941298,91.348751,1751.095239,279.075055,165.629308,150.787241,120.265345,319.735841,334.610242,438.66611,#N/A,406.840065,#N/A,198.693536,188.678026,#N/A
11/3/03,415.489671,22.162397,144.590631,144.626168,160.777016,203.912917,75.451377,110.395908,127.655969,227.069309,136.827325,669.489276,766.563485,91.46468,1801.338863,281.645619,172.181316,151.550856,115.912995,321.540275,328.896499,441.080497,#N/A,438.266931,#N/A,199.872362,198.185741,#N/A
11/4/03,417.478527,22.232574,146.074873,146.114986,162.036194,205.444982,76.121868,112.472069,121.223249,228.542198,139.124416,671.292589,748.024289,92.244397,1808.487644,286.125976,173.086658,150.9927,119.128345,321.063379,330.180205,435.191164,#N/A,444.761971,#N/A,199.842427,195.90858,#N/A
11/5/03,417.576566,22.120567,145.003163,150.077217,164.40216,204.286204,73.343027,112.750407,106.407255,229.924806,141.548527,657.883984,729.016427,93.188828,1808.679874,283.836394,175.651421,150.193926,122.849607,320.739003,338.631887,432.589173,#N/A,438.294514,#N/A,198.714524,196.540238,#N/A
11/6/03,413.770868,21.581447,144.754042,149.923745,160.75466,203.064037,73.093802,112.836093,103.8975,225.360627,138.993954,660.611623,729.247805,94.000712,1827.40231,285.443309,173.953207,149.984537,123.467363,321.999608,339.839308,441.021545,#N/A,434.756239,#N/A,199.844627,183.668789,#N/A
11/7/03,416.473663,21.63067,142.985317,147.273213,164.262627,202.416532,73.635165,111.491416,118.765031,227.151563,138.173158,664.659217,732.937174,95.037935,1860.115923,288.230611,172.902481,150.474838,123.467363,325.773308,339.609075,438.817598,#N/A,434.714596,#N/A,200.157362,187.170956,#N/A
11/10/03,414.109153,21.488051,143.192469,144.575702,163.189259,201.097749,73.854842,111.145709,112.406891,226.436891,135.840281,654.420005,710.271573,94.783562,1835.305665,288.883028,170.874481,151.140764,123.862448,326.775436,343.705057,447.17768,#N/A,436.829316,#N/A,200.237437,184.905765,#N/A
11/11/03,409.641693,21.118517,143.523415,143.75198,160.672601,199.678557,75.000582,109.321229,106.103067,223.765155,133.186537,653.25654,713.871014,95.24099,1838.7106,287.921649,168.993837,146.837661,122.617627,324.975955,340.732656,448.023262,#N/A,422.480336,#N/A,198.185948,180.84078,#N/A
11/12/03,412.508416,21.215291,143.697653,144.866564,163.807114,198.1123,75.856854,107.48315,110.230502,222.297924,132.767429,660.59605,726.253259,95.583096,1864.674144,295.322652,168.083308,148.491733,121.720134,326.002901,347.208685,442.725969,#N/A,417.669967,#N/A,199.633622,188.976312,#N/A
11/13/03,417.597062,21.593528,142.053573,142.666035,167.918549,197.774419,74.735802,105.400509,112.361519,225.026149,134.452129,656.503253,739.526214,95.73606,1867.079726,299.089413,162.434738,149.418919,120.557789,328.93588,349.669227,444.98085,#N/A,423.068439,#N/A,205.29385,192.891821,#N/A
11/14/03,417.674629,21.576027,139.125306,141.780572,166.255006,198.403699,75.462176,105.317295,104.898217,225.070663,135.675729,664.008269,749.49957,96.519093,1863.679763,297.552818,160.846656,151.486965,120.557789,330.961246,345.624736,448.92146,#N/A,421.054011,#N/A,208.541632,194.079224,#N/A
11/17/03,410.303411,21.261788,140.953774,142.534236,161.448811,196.042527,76.391853,103.826834,108.842029,221.176877,131.997544,650.264906,734.395219,96.582022,1831.964597,292.437636,160.091501,152.068638,120.363375,326.620312,346.326979,437.129304,#N/A,409.141071,#N/A,205.005173,189.696597,#N/A
11/18/03,410.770946,21.332569,139.207931,142.608987,163.077394,196.15293,75.928826,103.853685,106.062671,220.628661,130.605795,656.466364,720.061663,98.284508,1846.253213,303.483807,157.569406,151.449913,123.666166,329.096554,347.257766,433.761011,#N/A,396.472817,#N/A,204.914735,191.860633,#N/A
11/19/03,404.273156,20.98667,137.176425,141.801429,157.674694,191.540052,76.067908,102.846103,113.367922,218.004049,126.449907,653.871701,712.641428,98.918158,1794.740139,301.622743,157.964349,151.000672,123.341914,329.907767,343.280199,424.590645,#N/A,385.12666,#N/A,205.610063,190.727472,#N/A
11/20/03,401.150193,20.665486,135.773359,141.991448,154.751533,194.299115,76.715421,104.594365,111.169038,216.229883,124.598835,660.468831,713.109356,99.56623,1800.315984,305.299195,158.164074,148.195664,121.897797,326.264752,337.580549,410.230081,#N/A,393.59977,#N/A,203.660244,173.032514,#N/A
11/21/03,403.723428,20.624529,136.927801,145.460298,155.112399,195.821626,77.714549,104.261371,111.321624,216.004335,125.657089,666.417232,715.302593,99.636463,1794.810524,311.359197,162.826008,149.30008,121.897797,328.851854,339.849956,414.562487,#N/A,408.43078,#N/A,206.32895,175.090325,#N/A
11/24/03,401.040136,20.664943,136.50666,145.460298,150.326297,195.821626,79.8156,104.355625,108.775061,215.39259,125.244311,679.432139,727.27432,99.217522,1757.697463,301.698047,163.848949,147.864564,122.064092,327.159394,336.761387,418.813989,#N/A,416.834754,#N/A,203.491923,175.090325,#N/A
11/25/03,405.497529,20.950491,138.530278,145.460298,153.58741,195.821626,79.383575,105.323028,106.316257,217.643873,126.332307,683.450216,725.990672,98.66274,1771.92999,317.761927,165.055298,148.66827,122.064092,331.844309,332.034057,409.06788,#N/A,424.231729,#N/A,205.62955,175.268988,#N/A
11/26/03,408.897675,21.16658,138.666151,145.460298,156.226536,195.821626,79.383575,105.370471,106.316257,216.980057,132.08884,671.58022,724.77538,98.498837,1786.753652,327.120444,165.507096,150.345497,122.064092,339.200123,327.951066,414.425051,#N/A,436.891063,#N/A,209.31564,175.268988,#N/A
11/27/03,408.629971,21.341316,141.567902,145.460298,156.053823,194.612375,79.383575,102.846679,107.608727,211.081381,132.891598,676.868663,731.263059,98.548019,1805.541073,321.660912,165.972471,148.593446,121.715485,339.325294,321.324535,416.809235,#N/A,436.367728,#N/A,209.588353,175.268988,#N/A
11/28/03,413.325281,21.984042,143.3317,145.674084,159.137338,195.947006,79.383575,102.285378,108.728441,212.737894,134.854919,684.319504,744.93446,97.995314,1816.037312,323.365555,103.981306,148.540404,121.715485,339.43001,324.851548,417.664298,#N/A,431.540077,#N/A,213.443722,176.228053,#N/A
12/1/03,421.290587,22.648641,147.238923,147.75039,161.257354,198.432941,83.677654,103.270213,105.859079,216.73742,134.88455,700.635598,763.066907,98.183141,1837.246712,339.614623,105.365221,149.584027,123.079154,339.648786,327.37958,435.436963,#N/A,429.308107,#N/A,219.012623,196.03988,#N/A
12/2/03,422.683732,22.573966,147.830252,148.551479,161.850456,199.441063,85.001303,104.485127,105.513276,218.635548,135.751967,701.11492,765.2439,99.370324,1842.931345,347.706372,104.427408,145.445723,122.073301,345.104195,312.563348,435.629461,#N/A,435.014018,#N/A,219.409304,197.709385,#N/A
12/3/03,423.651228,22.701708,149.362543,150.408286,161.987819,198.854905,83.96342,106.725371,101.881389,217.573641,137.259414,703.96253,770.980726,99.644991,1839.66718,341.571004,107.16605,146.957675,119.104592,348.743462,313.140545,440.194934,#N/A,445.999032,#N/A,218.495336,200.292377,#N/A
12/4/03,421.194127,22.565795,149.80496,148.967991,160.826475,197.61189,83.51966,106.270931,98.888381,219.346383,136.629488,699.67324,773.418414,98.97646,1839.085681,341.521276,106.722023,145.573915,119.001209,345.882544,317.959761,433.05628,#N/A,444.12607,#N/A,214.126735,197.517347,#N/A
12/5/03,419.682408,22.559536,147.308033,147.439226,157.548145,196.653882,81.768559,105.147868,101.739431,218.457847,136.595249,712.216437,775.587952,99.224084,1834.795076,340.036749,107.381275,147.464205,119.001209,347.050694,325.313955,433.152306,#N/A,433.856108,#N/A,216.084912,201.606607,#N/A
12/8/03,418.73413,22.586747,147.414468,150.205985,157.655291,195.747566,82.505347,105.662622,101.739431,216.33815,137.485544,715.154031,777.25052,99.084704,1827.266847,339.699182,105.922943,149.337669,117.749628,348.019096,328.983119,445.886606,#N/A,437.647361,#N/A,212.446696,208.701472,#N/A
12/9/03,423.099765,23.429628,150.102751,149.654375,157.984197,196.807978,83.069205,107.303338,102.2789,217.466737,138.380582,735.515245,766.351096,98.950654,1815.322883,343.536522,107.600171,151.920443,118.424257,352.082829,336.887624,453.813338,#N/A,445.745893,#N/A,214.376749,208.630625,#N/A
12/10/03,421.771711,23.640772,151.120858,149.642496,160.201464,198.492345,83.543713,106.750627,101.862216,214.705834,138.328415,728.717176,761.868538,99.309543,1793.239685,320.261188,105.350967,151.628965,119.021824,353.957539,334.6287,453.078975,#N/A,443.854677,#N/A,211.124727,204.020806,#N/A
12/11/03,423.506898,23.859973,151.905492,151.064605,159.385823,198.027581,82.023889,106.654582,97.931883,217.071181,144.705339,732.083084,770.604538,100.185286,1809.913316,326.492072,101.085093,150.664925,120.417806,351.846499,326.256517,453.663082,#N/A,443.850032,#N/A,211.14246,201.590186,#N/A
12/12/03,426.368809,24.083078,152.413949,152.729388,162.679426,197.655363,83.018332,108.893899,98.256967,216.588779,145.330009,730.315682,779.042736,99.629802,1803.628335,332.027418,103.817711,154.712989,120.417806,357.016803,333.839636,465.942107,#N/A,443.97496,#N/A,212.443792,207.984098,#N/A
12/15/03,429.604758,23.391801,154.220504,154.39835,165.808142,197.084445,82.184613,109.741277,97.10358,219.512236,148.403713,727.598878,783.159931,99.646605,1785.657218,332.659674,101.276779,156.326382,124.37707,356.631872,335.820106,466.244683,#N/A,451.039705,#N/A,216.344187,215.25817,#N/A
12/16/03,425.648377,23.168746,155.571268,153.974708,161.898898,195.346228,82.097106,110.484082,94.061954,217.664737,147.605967,726.60897,768.679511,100.480019,1773.163518,319.501044,101.682952,155.00746,125.085503,354.389601,339.155353,467.554597,#N/A,441.980811,#N/A,215.450906,211.642687,#N/A
12/17/03,421.969171,22.904002,155.203299,153.312311,159.375415,193.287825,81.038581,110.43969,91.509242,212.654987,146.346784,738.092485,764.32813,101.427956,1789.905641,316.490099,100.786084,154.072933,124.397934,356.417905,333.776093,465.69474,#N/A,439.881532,#N/A,212.157833,212.17582,#N/A
12/18/03,425.77598,23.41384,156.320717,155.905856,161.556473,191.13513,81.554596,111.569994,89.381047,212.794597,148.13242,755.025292,776.368623,101.777095,1819.739201,324.882604,101.566227,157.876122,124.265359,357.236739,339.346996,468.480062,#N/A,446.429816,#N/A,210.530928,218.228352,#N/A
12/19/03,427.758806,24.094626,158.343712,157.336244,162.657784,192.42653,82.527386,112.346476,91.768465,212.221198,151.016967,761.163182,777.334993,102.844648,1825.985611,321.539098,99.065195,157.574319,124.265359,361.61285,340.884218,464.888198,#N/A,458.228613,#N/A,206.520503,223.615419,#N/A
12/22/03,430.573615,24.570095,158.97759,156.927632,160.917174,193.81309,83.307019,112.045099,91.254379,215.740657,153.224091,780.42886,778.921723,107.16308,1820.703426,326.066687,101.32308,159.683316,127.463889,364.187851,344.707716,467.562202,#N/A,463.512889,#N/A,207.570533,225.653156,#N/A
12/23/03,430.638501,24.325819,158.973251,158.380016,160.038731,193.934875,83.578681,112.637465,92.987735,215.985958,155.083291,780.755754,788.874107,106.737441,1834.202485,329.371161,108.711053,160.211283,126.575321,364.677623,347.86955,472.507916,#N/A,458.523817,#N/A,208.975281,223.275729,#N/A
12/24/03,432.374416,24.493902,160.755455,158.44527,158.103238,193.9089,83.431437,112.647609,93.072606,216.217217,158.510611,781.212022,792.700334,107.658949,1839.260847,329.27798,104.839143,160.280742,124.82177,367.530885,351.659449,473.732635,#N/A,459.832527,#N/A,214.478195,223.865226,#N/A
12/25/03,432.430856,24.490607,160.755455,158.44527,158.103238,193.9089,83.431437,112.647609,93.072606,216.186867,163.163196,781.212022,792.700334,107.658949,1839.260847,329.27798,104.839143,160.280742,126.516867,367.530885,351.659449,473.732635,#N/A,458.360126,#N/A,214.478195,216.365621,#N/A
12/26/03,433.35844,24.493912,162.407839,158.44527,157.832141,194.499531,82.709179,112.688203,93.760578,215.963494,165.492269,784.793046,792.068481,107.750432,1844.709155,335.456467,102.335181,160.020046,126.516867,367.383335,351.815851,474.264897,#N/A,459.328797,#N/A,214.558344,222.901847,#N/A
12/29/03,436.29587,24.689935,165.633585,162.274923,158.752645,196.068123,84.264421,114.406139,91.91271,213.961577,170.14453,801.017117,792.550409,108.376014,1862.042145,347.679958,100.801814,162.83752,127.262323,369.244018,354.228782,471.846683,#N/A,461.164228,#N/A,213.927109,222.913107,#N/A
12/30/03,441.627479,25.062793,166.255635,161.749618,162.78988,196.858951,84.207525,113.765654,91.518407,216.511363,173.698565,798.399879,800.362767,108.67527,1873.943101,343.898249,103.873186,164.085761,129.384411,378.526211,356.068529,470.411707,#N/A,460.038757,#N/A,219.218742,227.952296,#N/A
12/31/03,442.778084,25.414161,166.350421,162.815466,163.589142,196.946574,84.483213,113.786145,91.035507,217.895326,176.60681,801.997521,800.632908,108.57362,1873.049298,344.137841,103.839775,166.383755,129.689464,382.840442,352.920033,471.069601,#N/A,461.107307,#N/A,216.618311,231.80055,#N/A
1/1/04,443.13532,25.414161,168.702597,162.815466,163.589142,196.946574,84.7957,113.786145,91.035507,217.895326,176.60681,801.997521,800.632908,108.57362,1873.049298,344.137841,103.839775,166.383755,129.689464,382.840442,352.920033,471.069601,#N/A,461.107307,#N/A,216.618311,231.80055,#N/A
1/2/04,450.698299,26.642411,171.347584,165.936241,164.979992,196.066322,84.824468,113.745171,90.71076,223.746769,176.885828,813.50966,808.988546,108.602923,1897.455074,343.458711,102.063418,166.47128,129.479441,390.134653,352.171855,485.574853,#N/A,461.107307,#N/A,222.673128,240.477044,#N/A
1/5/04,462.289667,27.040807,172.470718,174.294019,166.648816,197.820569,84.961259,118.397035,94.119163,227.498065,181.843482,861.453713,824.641071,108.678951,1966.496123,364.158929,102.063418,168.002909,134.575783,398.022933,364.202788,509.821983,#N/A,481.847894,#N/A,229.01652,251.449529,#N/A
1/6/04,460.946782,26.423046,170.155341,176.272016,167.778292,196.372407,85.179424,122.406737,94.597536,228.804315,175.791227,869.20506,827.904641,110.511667,1963.52583,360.688062,106.124973,171.723756,139.231373,400.410159,370.212818,511.6084,#N/A,485.785482,#N/A,224.780284,242.446116,#N/A
1/7/04,459.844445,26.407114,169.614765,171.641322,168.896152,200.985017,85.681196,120.871965,94.597536,228.341662,170.196957,852.287816,820.622092,113.311393,1988.249014,357.795514,107.84042,171.223253,139.231373,405.247916,363.368185,510.906957,#N/A,486.826556,#N/A,222.575345,247.722684,#N/A
1/8/04,461.859329,26.621953,173.51302,178.876342,169.323458,203.69312,84.909543,118.662835,96.757402,229.563743,174.438414,860.986625,824.562827,116.430465,2004.767936,351.269456,113.482243,169.100516,136.99068,410.775551,365.838402,509.284912,#N/A,480.272897,#N/A,219.545073,247.87871,#N/A
1/9/04,468.068454,26.90285,174.25561,185.260129,175.877791,206.517019,85.142428,121.751776,98.38097,232.554878,178.091539,863.282577,842.032752,117.589389,2005.848889,356.388564,112.877533,168.694057,136.99068,413.654925,359.850898,510.180635,#N/A,490.516858,#N/A,218.130087,258.050351,#N/A
1/12/04,467.356967,26.12018,171.922319,182.034563,178.304019,206.196972,85.355277,119.699821,99.51596,232.98749,181.750683,875.90776,842.194391,116.818903,2013.49515,349.694078,115.690403,168.38173,142.185097,411.951274,353.162159,524.2654,#N/A,485.498305,#N/A,214.131787,256.112022,#N/A
1/13/04,467.660105,25.940045,174.144008,183.378746,176.551502,204.801545,85.319241,119.912471,102.011365,232.607154,179.381533,874.017804,834.732293,116.906021,2018.793323,343.940283,114.870181,170.436284,142.444865,420.496748,358.500827,520.355085,#N/A,481.614991,#N/A,219.870992,254.834538,#N/A
1/14/04,464.128535,25.679144,175.337936,185.96874,175.808448,203.996473,85.195248,121.066235,102.900025,234.542534,177.687335,849.363008,832.76128,116.554429,2021.45825,332.31502,112.024268,169.96673,143.931829,425.466298,357.943306,501.622802,#N/A,484.124364,#N/A,214.639283,242.45353,#N/A
1/15/04,458.75123,25.632566,172.089063,186.47573,174.333008,203.315022,85.791113,119.418963,102.900025,233.298681,172.37488,835.613642,829.660964,118.441868,2013.918222,320.398622,111.647831,168.278649,143.593499,422.191551,351.805857,503.821,#N/A,475.358751,#N/A,207.2338,247.010879,#N/A
1/16/04,459.110835,25.226579,168.529189,187.704451,175.124472,204.221582,86.813079,120.135812,99.556977,233.135667,174.283748,834.595598,815.823264,117.741631,2033.66151,319.350301,113.147054,166.072898,143.593499,416.69045,349.702642,494.429671,#N/A,480.635134,#N/A,210.241564,234.53476,#N/A
1/19/04,462.455487,25.661686,171.29958,186.158752,178.220458,205.072032,87.53792,119.998111,92.898908,233.343484,174.070569,837.221605,815.649986,120.240656,2038.455917,316.632597,114.844349,167.096231,153.309962,408.703308,356.439157,495.647755,#N/A,482.204485,#N/A,210.770939,229.919124,#N/A
1/20/04,467.073051,26.449549,168.039338,186.769655,179.122963,206.296965,87.507763,122.570991,92.541581,232.962769,173.945993,853.65488,820.294049,122.417264,2060.78393,333.329305,121.64895,168.026478,152.996977,409.043679,362.358223,502.451771,#N/A,488.699872,#N/A,213.821532,246.284928,#N/A
1/21/04,465.469067,26.859874,162.905644,187.411877,179.047606,206.296965,88.032516,123.887241,94.494475,233.482234,173.95654,834.450468,817.407011,123.649451,2072.983364,330.046406,119.923434,168.357634,157.016751,420.547923,361.314042,502.201872,#N/A,490.757651,#N/A,212.106078,247.903979,#N/A
1/22/04,465.635395,26.861931,158.379812,187.411877,179.047606,206.296965,89.245591,123.16903,95.744047,233.76023,171.879224,828.358838,817.118077,129.523395,2081.637933,329.685238,115.36784,170.67155,160.448112,423.722964,366.212126,512.552302,#N/A,496.516678,#N/A,215.313212,242.524388,#N/A
1/23/04,467.89698,26.862617,164.718316,189.696098,179.652241,206.296965,88.066063,123.494653,95.327156,233.76023,171.719333,838.927453,810.752144,125.096328,2067.433878,333.019204,119.795013,170.234835,160.448112,420.986928,372.096108,511.740125,#N/A,505.062173,#N/A,216.18011,242.858958,#N/A
1/26/04,469.76832,26.38157,164.827401,188.428903,182.903869,207.51835,86.583869,122.047635,101.338198,232.997328,163.268301,859.484465,794.358938,125.323943,2097.922304,331.002395,122.493646,167.45579,155.101522,407.598347,367.988269,504.686604,#N/A,500.969288,#N/A,217.831824,242.452309,#N/A
1/27/04,471.43497,26.652433,169.409169,186.014674,181.641261,206.498308,87.929925,123.87083,106.086017,238.395502,168.074968,855.062063,801.757499,128.653717,2107.095175,333.742681,122.904398,167.637881,149.818869,411.502505,369.549535,501.310513,#N/A,499.192437,#N/A,217.848213,234.990454,#N/A
1/28/04,468.840523,25.837313,166.33771,185.0316,183.243343,205.654734,87.674299,122.129888,105.11328,238.922122,165.03476,838.615921,785.201264,129.551375,2074.941425,331.565257,120.873038,166.637781,154.697696,404.671854,376.823562,486.493596,#N/A,495.039652,#N/A,219.556135,234.452922,#N/A
1/29/04,459.228525,25.557792,164.569012,182.981135,180.441778,204.582899,88.001976,118.526577,103.686556,235.984222,161.779081,775.82158,764.97265,129.920952,2019.749067,302.006099,118.906281,164.298558,153.544873,394.413424,369.641145,473.994534,#N/A,499.904379,#N/A,215.139783,223.709488,#N/A
1/30/04,457.191197,25.250405,162.185508,179.38671,178.83752,205.139105,88.795833,118.648577,104.637267,236.978244,161.63392,766.14907,784.120042,130.308507,2032.409916,303.656424,116.995938,165.194381,153.544873,403.837871,371.880603,476.862319,#N/A,490.197537,#N/A,214.650199,224.238322,#N/A
2/2/04,456.759933,24.677438,162.239236,179.38671,180.330265,205.139105,88.803566,112.984331,104.637267,233.888242,156.004935,759.153309,788.907191,127.550829,2094.681883,299.10484,118.673965,167.166164,153.544873,405.273446,376.449613,484.687236,#N/A,486.077044,#N/A,215.802287,224.28095,#N/A
2/3/04,457.276538,25.171753,159.025978,172.588805,176.356674,205.139105,88.803566,112.011168,98.993357,231.339693,162.881751,781.618303,789.191743,128.301052,2079.503304,313.392664,123.522256,170.095082,153.794336,405.30011,375.315356,484.08074,#N/A,490.192446,#N/A,220.194308,224.213288,#N/A
2/4/04,455.681367,24.80826,163.69201,172.340295,174.62096,201.263727,88.803566,112.135603,98.993357,230.857499,166.400289,776.304395,775.519358,129.255052,2082.657737,308.679838,119.066938,172.28037,151.990267,404.55655,370.786895,481.833998,#N/A,496.861612,#N/A,218.288886,225.332167,#N/A
2/5/04,453.635309,24.589891,162.976724,174.550615,176.516917,201.731409,88.803566,111.62321,98.993357,231.13121,169.120311,750.139634,776.358782,129.75611,2040.045224,306.167676,115.167394,173.90365,158.203218,414.352439,373.013769,476.763932,#N/A,495.134244,#N/A,214.501918,223.037748,#N/A
2/6/04,459.980636,25.337715,165.268792,180.120337,179.606983,203.637994,89.347239,113.90389,101.881503,233.52294,165.805044,771.744063,780.617947,130.938435,2100.41638,312.127707,120.612023,177.491608,158.203218,417.358479,373.002886,483.908224,#N/A,487.075734,#N/A,216.573451,220.138275,#N/A
2/9/04,467.950576,26.307951,169.158672,183.997059,183.551307,204.266417,88.352544,115.52082,86.428941,238.273235,168.469812,776.684476,790.933393,135.262171,2122.343101,320.788712,124.426294,178.93399,161.868719,411.830942,379.482239,502.047358,#N/A,493.303858,#N/A,218.040302,227.87838,#N/A
2/10/04,468.946294,25.799525,169.725113,184.548261,184.637521,202.61842,89.68699,116.56446,82.557086,238.379345,171.274678,792.34689,794.648953,134.588544,2102.065754,316.725368,120.617366,181.048226,158.848083,415.028952,379.774991,510.846391,#N/A,489.896493,#N/A,221.061812,225.67123,#N/A
