MSE, Q-LIKE
   1.70564,   2.76647
   1.84389,   2.28559
   1.56801,   2.12217
   0.03729,   2.35431
   1.45042,   2.12850
   1.33525,   1.84292
   0.84126,   1.76970
   0.00658,   1.99323
   0.38288,   1.97319
   3.91627,   1.76424
   0.14480,   1.97390
  17.80953,   2.14407
   0.72915,   2.19498
   0.16358,   1.72973
   1.60376,   2.52033
   1.94523,   1.95195
   0.16052,   2.10446
   0.64037,   1.84019
   0.48206,   2.11951
   0.60837,   2.14716
   0.72743,   1.82402
   0.33814,   1.62514
   0.26388,   2.06707
   1.24834,   1.70751
   0.20225,   1.92937
   2.02014,   1.71736
   0.41955,   1.61062
   1.97965,   2.39194
   0.48266,   2.17857
   0.09112,   2.08884
   0.02050,   2.02825
   1.36439,   1.53913
   0.13657,   1.68805
   0.13050,   1.66675
   0.37870,   1.53043
   0.30589,   1.43934
   0.10745,   1.27513
   0.02618,   1.40607
   0.03549,   1.41917
   0.00655,   1.55461
   0.00152,   1.50197
   0.04182,   1.48483
   1.22116,   2.17596
   3.08905,   2.73897
   0.01150,   1.58976
   0.37039,   1.10883
   0.00000,   1.43077
   0.82918,   2.11385
   0.07849,   1.40447
   0.07672,   1.97229
   0.00333,   1.75036
   0.01375,   1.62463
   0.08343,   1.47511
   0.13296,   1.83773
   0.87361,   2.15703
   0.93857,   1.30767
   0.02267,   1.55940
   0.00167,   1.40741
   0.03719,   1.64968
   0.36338,   1.61069
   0.20726,   1.37485
   0.04138,   1.31758
   0.10700,   1.50602
   0.00699,   1.61070
   0.15698,   1.37653
   0.00379,   1.36093
   0.21104,   1.71521
   2.51969,   2.46218
   0.40105,   1.51021
   0.09211,   1.76100
   0.07428,   1.62077
   0.26561,   1.88355
   0.57121,   1.53875
   0.13353,   1.25363
   0.00018,   1.39643
   0.23236,   1.75738
   0.01002,   1.65578
   0.16676,   1.27600
   0.01629,   1.56079
   0.58790,   1.91621
   0.44036,   1.38855
   0.01812,   1.59411
   0.83719,   1.25524
   0.07876,   1.28224
   1.64636,   2.29051
   1.14153,   1.38295
   0.08449,   1.48609
   0.64341,   1.45269
   0.01868,   1.54500
   0.00187,   1.73694
   0.45041,   1.52191
   1.54482,   2.23270
   0.00000,   1.90854
   1.26988,   2.22899
   0.23965,   2.02570
   0.01599,   1.72669
   0.77003,   1.40267
   0.33456,   1.20394
   0.03458,   1.00905
   0.01234,   1.19803
   0.00949,   1.32453
   0.00005,   1.28307
   0.71530,   0.73984
   0.20004,   1.40656
   0.39585,   1.53749
   0.90229,   0.91164
   0.40086,   1.70897
   0.46234,   1.92944
   0.20840,   1.09992
   0.00707,   1.26568
   0.71478,   1.00467
   0.17734,   1.39135
   0.05595,   1.01424
   0.51101,   1.73482
   0.06137,   1.63091
   0.57075,   1.07280
   0.15909,   1.58675
   0.01365,   1.36489
   0.00193,   1.23364
   0.03624,   1.07353
   0.41723,   0.93209
   0.04281,   1.13950
   0.62656,   0.93606
   0.44629,   0.98913
   0.13893,   0.75746
   0.01586,   1.23891
   0.05134,   0.96277
   0.03698,   0.95924
   0.05486,   1.11091
   0.14645,   1.55682
   0.05547,   1.54673
   0.99186,   2.11592
   0.21527,   1.51008
   0.11800,   1.73742
   1.65383,   1.42182
   0.04323,   1.48019
   0.23296,   1.73053
   0.31477,   1.13694
   0.06417,   1.30270
   0.04599,   1.19899
   0.17363,   0.92142
   0.41512,   0.82444
   0.01584,   0.90969
   0.06897,   1.18084
   0.16839,   1.47110
   0.00539,   1.24916
   0.05290,   1.25482
   0.71529,   1.91406
   0.24120,   1.58735
   0.36463,   0.75370
   0.02583,   1.44461
   0.02689,   1.33569
   0.00021,   1.48707
   0.14883,   0.92614
   0.00815,   1.35131
   0.27335,   1.28450
   0.59034,   0.97640
   0.21010,   0.84230
   0.01479,   1.24330
   0.10294,   0.71232
   0.32459,   0.68187
   0.12706,   1.46615
   0.44969,   0.69918
   0.26752,   0.52375
   0.02238,   0.85241
   0.20372,   0.63679
   0.03250,   0.92729
   0.15557,   1.16249
   0.04104,   1.48066
   0.00000,   1.26342
   1.86716,   2.32199
   0.20746,   1.01773
   0.29891,   0.73322
   0.00568,   1.05184
   0.00011,   1.11513
   0.07140,   0.87580
   0.07406,   0.88538
   0.00037,   0.92793
   0.20362,   0.64501
   0.01947,   1.16546
   0.06411,   0.82494
   0.00612,   0.99544
   0.04052,   0.79958
   0.06787,   1.22175
   0.12058,   0.67816
   0.07141,   0.71579
