MSE, Q-LIKE
   1.04385,   2.57730
   6.31496,   2.95576
   0.84803,   2.01908
   0.00064,   2.31643
   0.77193,   2.01136
   0.05207,   2.08673
   0.34452,   1.96240
   0.80834,   2.31480
   0.00029,   2.24560
   0.36673,   2.17794
   0.00125,   1.91488
   4.78424,   2.36977
   1.32861,   2.49061
   8.34828,   4.22838
   7.29906,   3.01365
   1.61955,   2.24719
   3.52290,   2.80983
   0.77626,   2.11841
   0.44315,   1.90133
   0.12039,   2.26014
   1.40661,   2.02034
   0.94051,   1.82794
   0.02380,   1.99929
   0.64024,   2.11293
   6.72606,   1.99342
   5.76972,   2.03250
   3.32754,   1.65204
   0.37491,   1.96609
   0.12070,   1.87657
   0.28357,   1.78989
   0.36686,   1.90979
   0.25502,   1.74169
   0.01063,   1.92052
   0.28206,   1.75791
   0.25517,   1.67832
   0.03526,   1.79610
   0.32953,   1.52432
   0.62777,   1.33859
   0.39095,   1.33484
   0.03903,   1.65059
   0.00054,   1.82229
   1.56173,   1.70067
   0.01699,   1.88138
   4.88334,  48.53853
   0.19440,   1.24639
   0.96740,   1.98879
   0.20390,   1.81694
   0.01726,   1.89950
   0.54021,   2.09601
   0.06781,   2.11641
   0.00027,   1.89326
   0.46987,   1.50635
   0.86660,   2.22334
   0.57036,   1.54536
   0.62586,   2.21135
   3.12902,   5.89675
   0.72172,   1.84936
   1.70042,   2.27018
   0.00412,   1.55378
   0.21966,   2.01014
   1.15864,   1.58108
   0.20199,   1.94010
   0.45354,   2.20408
   0.45786,   1.73638
   0.00179,   1.79906
   0.21609,   1.77238
   0.66554,   2.13604
   1.43713,   2.34533
   0.00029,   2.15174
   0.11691,   2.11079
   0.28742,   1.86936
   1.03232,   2.28148
   1.68025,   1.61282
   1.17673,   1.33561
   0.26629,   1.44404
   0.00248,   1.77579
   0.03409,   1.82562
   0.20712,   1.65726
   0.00796,   1.79034
   1.14856,   2.10179
   0.15483,   1.65025
   0.07129,   1.82927
   0.21604,   1.75022
   0.24470,   2.00079
   0.64173,   2.21991
   0.18698,   1.93733
   0.01757,   1.92741
   0.36986,   2.06367
   0.00223,   1.94817
   1.58991,   2.55014
   0.36414,   1.59031
   0.97952,   2.23941
   3.91007,   1.62057
   0.70627,   2.18450
   0.11014,   1.93225
   0.64833,   2.28295
   0.33938,   1.87897
   0.75269,   1.52241
   0.21293,   1.63474
   0.20836,   1.34298
   0.35493,   1.38682
   1.05944,   1.08754
   1.81850,   0.73370
   0.38158,   0.95422
   1.19374,   2.08867
   0.81613,   1.58697
   1.06805,   2.19162
   0.60438,   2.17763
   1.08125,   1.37676
   0.01583,   1.67327
   2.10446,   1.14817
   0.17486,   1.04500
   0.53854,   1.09365
   0.41975,   1.90199
   0.74626,   2.19192
   0.71935,   1.44934
   0.02137,   1.74210
   0.26390,   1.52677
