MSE, Q-LIKE
   0.06237,   2.69461
   5.51400,   2.33347
   0.00993,   2.61048
   0.03926,   2.16768
   2.89823,   2.27845
   2.34841,   2.00646
   0.10827,   2.19709
   2.52077,   2.65838
   0.48575,   2.08837
   1.56605,   2.30682
   0.05604,   2.10538
  77.53130,   2.72345
   0.00405,   2.18947
   0.71451,   2.47437
   1.97551,   2.19040
   0.94479,   2.20672
   1.51554,   1.83707
   0.22159,   2.47518
   0.19419,   2.25584
   0.29729,   1.87556
   0.54733,   2.06349
   0.02817,   2.21804
   0.19362,   2.05165
   0.04308,   2.21484
   0.64178,   2.08464
   3.67179,   1.83815
   0.79210,   2.31362
   1.22952,   2.37760
   0.28796,   2.03235
   0.52435,   2.04408
   0.27828,   2.26429
   0.00680,   2.16426
   0.66683,   2.37557
   1.61715,   1.67655
   1.54333,   1.76726
   1.61943,   1.64867
   0.70644,   2.19369
   0.23278,   1.81090
   0.02791,   1.87623
   0.01903,   1.88501
   0.59912,   1.62401
   0.00032,   1.96389
   0.12610,   2.01456
   0.00721,   1.52337
   0.61815,   1.49777
   0.00032,   1.76759
   0.00010,   1.81834
   0.01850,   1.90823
   0.07428,   1.77101
   0.55509,   1.94384
   0.26595,   1.75451
   0.00264,   1.97769
   1.12251,   2.33406
  13.48307,   3.35792
   1.43638,   2.45989
   0.23732,   1.91859
   0.06996,   1.84447
   0.06432,   2.02776
   0.73167,   1.69261
   5.68851,   1.65645
   0.54780,   1.60019
   0.05472,   1.86977
   0.68714,   2.30579
   0.39544,   1.65419
   0.25353,   1.72232
   0.33827,   1.55405
   6.68338,   2.96385
   0.05904,   1.74815
   0.88199,   1.71145
   0.29913,   1.66369
   2.92018,   2.57354
   0.46907,   1.66715
   2.89478,   1.56623
   0.30585,   1.53804
   0.14171,   1.48142
   0.00521,   1.72510
   0.50356,   1.53289
   0.08617,   1.88231
   0.19149,   1.95379
  10.71584,   3.32902
   0.14228,   1.85870
   1.50506,   1.30249
   0.02470,   1.86132
   2.13055,   2.45702
   0.78109,   1.53218
   0.23118,   1.83800
   1.45262,   1.64595
   1.07316,   2.37487
   0.10873,   2.06472
   1.29058,   1.61950
   0.39078,   2.28570
   8.69457,   3.15016
   3.75240,   2.75503
   0.25910,   2.16903
   0.00318,   2.05230
   0.79319,   1.69721
   1.38224,   1.68253
   0.10771,   1.68117
   0.44589,   1.34980
   0.05775,   1.55404
   0.35595,   1.33866
   0.60960,   1.22633
   1.35672,   1.07860
   0.00231,   1.30409
   0.10101,   1.33404
   0.12619,   1.82960
   0.02683,   1.65101
   0.08583,   1.62246
   0.07983,   1.79988
   0.77603,   1.05688
   0.36995,   1.46297
   0.31199,   1.01561
   0.04043,   1.68353
   0.00424,   1.51725
   0.91508,   1.20606
   0.68249,   1.28905
   0.06825,   1.38598
   0.79499,   1.12814
   0.00974,   1.48435
   0.34240,   1.03748
   0.35032,   1.17091
   0.30159,   1.17586
   0.39494,   1.17550
   0.48550,   0.75483
   0.23503,   1.60271
   0.12591,   1.62797
   0.06083,   1.56357
   0.62796,   1.94425
   0.03784,   1.69055
   0.03844,   1.64932
   2.72147,   2.51097
   0.14248,   1.60323
   0.76017,   2.25277
   0.19607,   1.61302
   0.85615,   1.75598
   0.01545,   1.84446
   0.64951,   1.30986
   0.19660,   1.47612
   0.05995,   1.27889
   0.13986,   1.40842
   0.68361,   1.01814
   0.53613,   1.11331
   0.00878,   1.44749
   0.03111,   1.41068
   0.00468,   1.27574
   0.14103,   1.19823
   0.15342,   1.37831
   0.02712,   1.35614
   0.65288,   1.94426
   0.00976,   1.36966
   0.05465,   1.46777
   0.38150,   1.26157
   0.55382,   1.20581
   0.06432,   1.56408
   0.07240,   1.31186
   0.18910,   1.29922
   0.59230,   0.98233
   0.35329,   0.95337
   0.02134,   1.21386
   0.36026,   0.76457
   0.07759,   1.08739
   0.27060,   0.90649
   0.38707,   0.95987
   0.20820,   0.77052
   0.13843,   0.83261
   0.03670,   1.34775
   0.01039,   1.28081
   0.02813,   1.24383
   0.01998,   1.22266
   0.84889,   1.96738
   0.20123,   0.86965
   0.46335,   0.83787
   0.00108,   1.19802
   0.00000,   1.17710
   0.21829,   0.82523
   0.03749,   0.98968
   0.10180,   1.02536
   0.11852,   0.78145
   0.01232,   1.03640
   0.03355,   0.92874
   0.31415,   1.58013
   0.05987,   0.96996
   0.02456,   0.92525
   0.18564,   0.63939
   0.01843,   1.19618
   0.37771,   0.50064
   0.01846,   0.99634
   0.75574,   1.87231
   0.17613,   1.45656
   0.53343,   0.37739
   0.60458,   0.57505
   0.23207,   0.53093
   0.78457,   0.09282
   0.30751,   0.16816
   0.00843,   0.97172
   0.07056,   0.58396
   0.06387,   0.77338
   0.01378,   0.79162
   0.02712,   0.70992
   0.21615,   1.44589
   0.00000,   0.97553
   0.22821,   0.76940
   0.21171,   0.46198
   3.43082,   2.85537
   0.13842,   0.42438
   0.18219,   0.75023
   0.10835,   1.28141
   0.00139,   1.11052
   0.06713,   1.05197
   0.08545,   0.80220
   0.16175,   0.57822
   0.05472,   1.17757
   2.56673,   2.53054
   0.00234,   1.37575
   0.05578,   1.20029
   0.01638,   1.19717
   0.00067,   1.21606
   0.16037,   1.38665
   0.00690,   1.07621
   0.10602,   0.76270
   0.07497,   0.80986
   0.03094,   1.09321
   0.00226,   0.87232
   0.24274,   1.56704
   0.14608,   0.47266
   0.24488,   0.44341
   0.00817,   0.79981
   0.11173,   1.22456
   0.03545,   0.71344
   0.33778,   1.55422
   0.32806,   0.49456
   0.33834,   0.79946
   0.00000,   0.98245
   0.20969,   0.54030
   0.00010,   0.89911
   0.06544,   0.55611
   0.13485,   0.43266
   4.71925,   3.44839
   0.04512,   1.00989
   0.20434,   1.49262
   0.25492,   1.43054
   0.18138,   1.42127
   0.00112,   1.21237
   0.00001,   1.44906
   0.06552,   1.39921
   0.24187,   0.81766
   0.04357,   1.01321
   0.01979,   1.01956
   1.01029,   2.01221
   0.21242,   1.45421
   0.03145,   1.16714
   0.00136,   1.04673
   0.03351,   0.96941
   0.03996,   0.72280
   0.02071,   0.72142
   0.00972,   0.71708
   0.11632,   0.38946
   3.50728,   3.03037
   0.03245,   0.63173
   0.08341,   0.54142
   0.02372,   0.57090
   0.00447,   0.64236
   0.14700,   0.26544
   0.43507,   1.60027
   0.15235,   1.20082
   5.62798,   3.61495
   0.00065,   1.00370
   0.01153,   0.93652
   0.01796,   1.02518
   0.98731,   1.99664
   1.27280,   2.14765
   0.14811,   1.07182
   0.02325,   1.35961
   0.00143,   1.10952
   0.05575,   1.23414
   2.21032,   2.47832
   0.14390,   1.48245
   0.19109,   1.08898
   0.14385,   1.66181
   0.16380,   1.49000
   0.00281,   1.39222
   2.83443,   2.62379
  10.85586,   3.90923
   0.00003,   1.52340
   1.80844,   2.32418
   3.18751,   2.63999
   2.72996,   2.50260
   2.19232,   2.39705
   0.73906,   1.03171
   0.16534,   1.25531
   0.10902,   1.45439
   0.14541,   1.05139
   0.11131,   0.86020
   0.04226,   1.29133
   0.00627,   1.24793
   0.00013,   1.21709
   0.10598,   0.81174
   0.03302,   0.95696
   0.05860,   0.75587
   0.15302,   0.68176
   0.04106,   0.80382
   0.24956,   0.52791
   0.15774,   0.61197
   0.03577,   0.64016
   0.05697,   0.65668
   0.00413,   0.78715
   0.02334,   0.60398
   0.05875,   0.58952
   0.05682,   0.62696
   0.02338,   0.57863
   0.09054,   0.32521
   0.14334,   0.41933
   0.11219,   0.41077
   0.03581,   0.56620
   0.00129,   0.82055
   0.02811,   0.96381
   0.00050,   0.85158
   0.03181,   1.07963
   0.38973,   1.57189
   0.00581,   1.01269
   0.00001,   1.11401
   0.06255,   1.19883
   0.20990,   1.41449
   0.03214,   0.72747
   0.32964,   0.69803
   0.23283,   0.37875
   0.02141,   1.07001
   0.64326,   1.77974
   0.00842,   1.11481
   0.01561,   1.07518
   1.21633,   2.09804
   4.44444,   2.87292
   0.87427,   1.94407
   0.02784,   1.18459
   0.24680,   1.54073
   0.02476,   1.46158
   0.20436,   1.81363
   0.01798,   1.24043
   0.53072,   1.06056
   0.00510,   1.29675
   0.04035,   1.05675
   0.00565,   1.35578
   0.14571,   1.43817
   2.46437,   2.54172
   0.76884,   0.71942
   0.07773,   1.37511
   0.27540,   1.63117
   0.50088,   0.64773
   0.20851,   1.05922
   0.02887,   1.08164
   0.17245,   0.76751
   0.00810,   1.10863
   0.02180,   0.83382
   0.05035,   0.84809
   0.21677,   0.41833
   0.01094,   0.76095
   0.01331,   0.72647
   0.03739,   0.61346
   0.43916,   0.05588
   0.04800,   0.49619
   0.02592,   0.87233
   0.35059,   1.50001
   0.00630,   0.75016
   0.14870,   0.63808
   0.04459,   0.52431
   0.00405,   0.71008
   0.02337,   0.99215
   0.02135,   0.62587
   0.13540,   0.33034
   0.00785,   0.66566
   0.10630,   0.32722
   0.18995,   1.28814
   0.17213,   0.20295
   0.00052,   0.67037
   0.00004,   0.71757
   0.00171,   0.76590
   0.01985,   0.93162
   0.03340,   0.51079
   0.00458,   0.65432
   0.02318,   0.50385
   0.00665,   0.79397
   0.03819,   0.69007
   0.08756,   0.48944
   0.02610,   0.66026
   0.18698,   1.28436
   0.07185,   0.32319
   0.01345,   0.46196
   0.00071,   0.66992
   0.14309,   0.20335
   0.00621,   0.64233
   0.31419,   1.43554
   0.28527,   1.42040
   0.23288,   1.44068
   0.01629,   0.98015
  12.26684,   4.23484
  13.41515,   4.14506
   1.00384,   2.02396
   0.67700,   0.84115
   0.27034,   1.26525
   0.02815,   1.37967
   0.18470,   1.59122
   0.03039,   1.30973
   0.06738,   1.20226
   0.17349,   0.82943
   0.35941,   1.61514
   0.28794,   1.59729
   0.25153,   1.55416
   0.01393,   1.43554
   0.90119,   0.59782
   0.42181,   0.68517
   0.05391,   0.73603
   0.00088,   0.79074
   0.13288,   0.51808
   0.12379,   0.33417
   0.10094,   0.26872
   0.00556,   0.74201
   0.02294,   0.45623
   0.03840,   1.02762
   0.07945,   1.14990
   0.00247,   0.83235
   0.11088,   0.22037
   0.12739,   1.18813
   0.00015,   0.63847
   0.09647,   0.56799
   0.00551,   0.76033
   0.06520,   1.12743
   0.01772,   0.80622
   0.03061,   0.71226
   0.03117,   0.41549
   0.00990,   0.89467
   0.00570,   0.62112
   0.01172,   0.80095
   0.06520,   0.40410
   0.00020,   0.55743
   0.00270,   0.54560
   3.27415,   3.35716
   0.03655,   0.96535
   0.05481,   0.76799
   0.00263,   0.65264
   0.03781,   0.30280
   0.07360,   0.18485
   0.00486,   0.41680
   0.08790,   0.04008
   0.07428,   0.00427
   0.11482,  -0.22943
   0.01749,   0.66023
   0.02190,   0.64660
   0.15240,   1.22053
   0.00026,   0.76241
   0.00455,   0.88843
   0.01073,   0.85805
   0.00474,   0.65751
   0.12333,   1.11685
   0.18071,   1.24264
   0.06605,   0.52064
   0.38404,   1.54305
   0.16499,   1.27218
   0.22010,   1.37858
   0.02314,   0.88907
   0.16646,   0.61241
   0.02299,   0.76989
   0.27137,   0.37404
   0.05124,   0.39552
   0.00170,   0.66015
   0.36952,   0.08287
   0.69949,   0.52543
   0.45072,   0.02673
   0.25923,  -0.09696
   0.08030,   0.11565
   0.02359,   0.19648
   0.06012,  -0.02329
   0.01792,   0.15084
   0.04082,   0.01363
   0.01061,   0.17564
   0.08579,  -0.14949
   0.08683,  -0.08666
   0.01219,   0.07306
   0.00358,   0.17425
   0.00569,   0.44111
   0.00007,   0.37001
   0.01264,   0.59069
   0.03971,   0.29373
   0.00370,   0.25949
   0.14897,   1.08680
   0.00661,   0.58570
   0.08303,   0.96967
   0.02673,   0.70398
   0.01732,   0.72459
   0.06683,   0.16681
   0.02523,   0.71441
   0.00354,   0.33407
   0.00069,   0.42279
   0.15953,   0.07996
   0.00017,   0.65784
   0.00020,   0.59654
   0.11885,   1.08467
   0.01856,   0.79644
   0.00557,   0.84415
   0.01083,   0.77511
   0.52436,   1.67728
   0.05752,   0.99989
   0.15837,   0.24173
   0.11040,   0.34212
   0.44400,   1.59421
   0.04178,   0.88966
   0.00141,   0.78734
   2.48080,   2.68945
   0.60569,   1.75096
   0.02905,   1.12176
   0.45504,   0.61766
   0.00953,   0.94919
   0.00103,   0.71448
   0.07093,   0.28668
   0.43435,   1.58508
   0.08934,   1.00597
   0.00201,   0.85600
   0.68282,   1.80951
   0.22191,   1.49401
   0.11942,   1.15895
   2.99172,   2.56198
   1.03388,   2.02008
   0.04701,   1.46849
   0.39229,   0.57810
   0.00748,   1.09825
   0.01106,   1.04062
   0.09772,   0.81318
   0.14958,   0.86877
   0.08136,   0.95986
   0.78622,   1.90760
   0.03361,   0.69498
   0.38983,   1.62753
   0.08354,   1.25945
   0.12738,   0.60648
   0.19241,   1.29661
   0.39031,   1.53573
   0.13314,   1.27219
   1.08798,   2.04448
   0.14195,   0.79629
   0.19354,   0.81898
   0.10198,   0.50056
   0.06415,   0.46816
   0.13669,   0.38289
   0.05741,   0.26469
   0.00441,   0.41394
   0.03516,   0.18589
   0.02665,   0.16994
   0.01448,   0.25288
   0.00011,   0.36778
   1.49395,   2.69168
   0.27644,   1.36180
   0.00560,   0.77254
   0.00423,   0.32051
   0.02054,   0.71353
   0.00001,   0.41840
   0.02425,   0.79234
   0.00056,   0.53090
   0.10718,   1.09094
   0.03111,   0.37703
   0.03236,   0.39602
   0.00244,   0.43157
   0.24762,   1.31679
   0.02437,   0.20165
   0.04167,   0.35661
   0.03264,   0.11947
   0.00134,   0.51020
   0.01599,   0.73941
   0.02234,   0.47933
   0.16905,   0.11422
   0.07857,   0.11085
   0.01326,   0.67295
   0.00592,   0.65968
   0.00045,   0.80459
   0.00730,   0.64494
   0.23304,   1.34035
   0.03989,   0.89566
   0.00744,   0.75477
   0.00239,   0.55312
   0.00523,   0.40376
   0.02587,   0.23205
   0.00102,   0.31216
   0.00778,   0.40020
   0.09733,   0.98018
   2.75444,   3.08417
   0.35335,   1.48110
   0.05229,   0.29001
   0.20381,   0.22524
   0.00023,   0.48599
   0.01704,   0.65898
   0.05793,   0.16334
   0.03684,   0.10054
   0.03801,   0.09174
   0.02677,   0.06982
   0.05120,  -0.10330
   0.11537,  -0.42263
   0.00000,   0.25877
   0.00706,   0.08256
   0.02696,   0.59454
   0.10134,   0.92903
   0.13077,   1.02500
   0.00011,   0.51941
   0.01137,   0.69921
   0.22075,   1.25338
   0.02796,   0.75316
   0.01340,   0.65136
   0.06030,   0.22165
   0.03080,   0.25858
   0.02683,   0.35884
   0.06386,   0.92897
   0.00079,   0.47629
   0.02062,   0.73923
   0.12317,   1.03506
   0.37646,   1.51718
   0.93145,   2.04684
   0.85210,   1.95073
   0.01949,   1.00195
   0.04850,   0.69893
   0.08951,   0.27717
   0.00904,   0.71490
   0.05909,   0.12231
   0.05239,   0.18691
   0.05262,   0.04304
   0.01920,   0.14796
   0.01692,   0.21776
   0.31305,   1.41971
   0.16663,   1.18323
   0.02487,   0.84685
   0.44767,   1.60015
   0.57395,   1.72389
   0.11397,   1.20211
   0.04385,   0.66935
   0.01703,   0.93512
   0.18112,   1.28074
   0.47093,   1.62560
   0.13426,   1.19375
   0.02036,   1.00685
   0.00753,   0.58444
   0.10536,   1.13952
   0.69408,   1.81744
   0.01122,   0.95473
   0.11899,   1.09055
   0.32048,   1.58144
   0.67904,   1.82896
   1.95489,   2.37264
   0.00207,   1.24578
   0.42206,   0.94754
   0.03693,   0.94703
   0.12327,   1.31523
   0.01107,   1.15401
   0.52137,   0.70416
   0.60641,   0.94823
   0.03186,   1.13952
   0.03501,   0.92294
   0.14376,   0.68285
   0.16598,   0.70952
   0.04933,   0.76694
   0.07659,   0.82144
   0.03562,   1.09930
   0.13242,   1.25863
   0.13773,   0.38815
   0.14295,   0.67926
   0.14872,   0.31919
   0.00157,   0.61214
   0.01594,   0.76773
   0.20039,   0.24485
   0.16979,   0.33589
   0.00167,   0.49526
   0.27672,   1.36890
   0.04128,   0.49297
   0.03569,   1.07203
   0.22432,   0.31262
   0.13208,   0.46686
   0.02427,   0.93076
   0.00102,   0.66311
   0.00005,   0.63468
   0.11663,   1.13649
   0.00011,   0.63856
   0.00429,   0.60175
   0.02062,   0.44215
   0.02587,   0.35021
   0.00032,   0.65537
   0.11741,   1.06610
   0.06313,   0.56947
   0.00406,   0.64580
   0.13899,   1.15492
   0.03973,   0.88621
   0.07558,   0.54806
   0.14191,   0.07393
   0.01000,   0.50114
   0.00026,   0.53781
   0.06992,   0.33901
   0.16784,   0.04434
   0.12185,   0.06014
   0.02934,   0.20761
   0.04369,   0.00112
   0.09790,  -0.12663
   0.00567,   0.15118
   0.75883,   2.06029
   0.50720,   1.70964
   0.01327,   0.58777
   0.10676,   1.08828
   0.63608,   1.79571
   0.00191,   0.62426
   0.10627,  -0.03565
   0.00735,   0.72733
   0.00450,   0.67641
   0.02340,   0.75337
   1.45660,   2.50772
   0.29149,   1.39305
   2.36687,   2.77979
   0.58305,   1.73533
   0.00208,   0.94319
   0.07877,   1.26593
   0.11360,   1.35753
   0.43388,   1.73143
   0.27066,   0.84745
   0.01522,   1.00780
   0.17593,   1.39230
   0.05345,   1.16264
   0.00366,   1.04533
   0.32422,   0.49405
   0.01016,   0.83232
   0.08642,   0.35740
   0.00407,   1.02040
   0.10744,   1.28897
   0.03690,   1.17608
   0.03731,   0.88002
   0.13182,   1.25991
   0.22775,   0.36306
   0.17613,   0.50522
   0.04443,   0.95906
   0.00000,   0.56808
   0.10311,   1.13625
   0.02991,   0.84023
   0.01731,   0.93028
   0.01319,   0.77315
   0.04056,   0.98862
   0.11438,   0.58606
   0.10350,   1.12380
   0.13669,   1.24811
   0.00007,   0.89094
   0.00701,   0.97074
   0.10238,   0.62568
   0.12058,   0.76658
   0.15786,   0.67933
   0.21927,   0.35405
   0.04117,   0.41087
   0.00590,   0.58251
   0.19973,   0.22596
   0.01516,   0.45792
   0.74749,   1.87169
   0.05934,   0.97869
   0.14710,   1.24215
   0.00773,   0.86378
   0.06586,   0.52289
   0.70301,   1.83698
   0.32552,   1.45388
   0.39820,   1.56041
   0.10334,   0.50047
   0.01157,   0.85299
   0.02682,   1.07519
   0.00003,   1.01008
   0.01810,   0.71018
   0.05362,   1.13697
   0.00001,   0.90456
   0.00480,   1.10763
   0.17601,   0.19096
   0.01359,   0.83858
   0.00527,   0.59691
   0.53975,   1.69723
   0.38513,   1.55045
   0.03521,   1.19751
   0.31631,   0.67824
   0.11429,   0.86747
   0.03283,   0.83133
   0.04183,   0.83396
   0.32621,   1.58957
   6.15655,   3.53386
   0.01619,   1.27436
   0.00000,   1.01802
   0.25441,   0.52190
   0.36090,   0.29355
   0.08316,   0.71570
   0.04577,   0.53778
   0.07410,   0.20731
   0.18600,   1.23111
   0.08963,   1.04117
   0.32329,   1.52441
   0.23476,   1.43709
   0.02570,   1.04617
   0.37072,   1.71762
   0.24171,   1.50975
   0.04263,   1.23881
   1.37806,   2.16159
   0.40028,   1.15464
   1.04995,   2.10481
   0.14267,   0.98577
   2.06269,   1.01222
   0.02672,   1.12936
   0.10547,   1.33473
   0.11364,   0.71452
   0.00091,   1.23922
   0.02276,   0.95527
   0.86160,   1.93348
   0.12315,   1.43241
   3.46575,   2.63780
   0.02192,   1.46250
   1.32113,   1.46228
   4.57369,   2.81533
   3.59762,   2.70995
   0.21888,   1.61137
   0.30773,   1.19324
   0.01549,   1.28466
   0.04941,   0.98470
   0.24978,   1.66836
   0.00000,   1.10494
   0.00065,   1.29239
   0.03737,   0.99471
   0.22983,   0.72414
   0.02518,   0.68440
   1.51382,   2.22875
   0.00936,   1.03278
   0.01692,   1.14248
   0.07476,   0.83793
   0.00816,   0.75365
   0.22009,   0.18950
   0.10532,   0.66010
   0.25260,   1.40215
   0.22546,   1.44312
   0.75542,   1.86444
   0.10934,   0.99127
   0.15621,   1.60709
   4.27383,   2.86881
   0.02702,   1.38496
   0.00162,   1.54033
   0.03989,   1.17811
   0.08901,   1.34611
   0.11427,   1.00898
   0.00062,   1.48340
   0.08804,   1.10814
   0.55180,   0.75590
   0.26369,   0.66790
   0.00852,   0.67482
   0.07268,   0.67837
   0.14917,   1.35472
   0.11117,   0.50243
   0.32613,   1.58717
   0.08842,   1.15123
   0.02632,   0.93964
   0.02666,   0.82723
   0.00501,   0.88495
   0.00458,   0.66329
   0.05571,   0.51942
   0.02067,   0.53562
   0.01298,   0.53945
   0.09679,   0.32681
   0.02998,   0.44866
   0.04302,   0.17022
   0.08866,  -0.10588
   0.00236,   0.56240
   0.03276,   0.15839
   0.00127,   0.51727
   0.06021,   0.02030
   0.06715,   0.08818
   0.02166,   0.18098
   0.01310,   0.14026
   0.00646,   0.17563
   0.03312,   0.78776
   0.01048,   0.56428
   0.01415,   0.33561
   0.01040,   0.51634
   0.05026,   0.94797
   0.01845,   0.23544
   0.03994,   0.82079
   0.03315,   0.78830
   0.00339,   0.49136
   0.04885,   0.86942
   0.02679,   0.80305
   0.01117,   0.35429
   0.06399,   0.97920
   0.01998,   0.81395
   0.32020,   1.46338
   0.02363,   0.48084
   0.08382,   0.50037
   0.00539,   0.73664
   0.03517,   0.78691
   0.04596,   0.83964
   0.03613,   0.33664
   0.00839,   0.64503
   0.10495,   0.25358
   0.04163,   0.60918
   0.02982,   0.81385
   0.01884,   0.34599
   0.01748,   0.77566
   0.00371,   0.54626
   0.11726,   1.03491
   4.09391,   3.94255
   0.33490,   1.46433
   0.00297,   0.90495
   0.02042,   0.86132
   0.08053,   0.70877
   0.01101,   1.02979
   0.03804,   0.49476
   0.00080,   0.71612
   0.00059,   0.76001
   0.00366,   0.79383
   0.00282,   0.59038
   0.02420,   0.52043
   0.04870,   1.00695
   0.00879,   0.46442
   0.02671,   0.83272
