MSE, Q-LIKE
   0.12035,   1.77222
   0.03176,   1.39487
   0.00295,   1.13203
   0.01331,   1.56611
   0.00799,   1.25495
   0.00785,   1.08924
   0.58244,   2.40713
   0.00249,   1.10557
   0.09011,   1.41330
   0.78039,   0.86145
   0.40986,   2.08921
   0.53436,   1.16552
   0.19997,   1.21573
   0.45018,   1.60823
   0.36928,   1.63803
   0.02583,   0.98282
   0.02527,   1.18966
   0.00265,   0.80122
   0.13420,   0.79016
   0.05505,   0.88271
   0.54495,   0.74835
   0.43516,   1.77873
   0.06271,   1.03532
   0.02848,   0.69933
   0.00066,   0.68928
   0.13876,   1.02123
   0.09284,   0.68832
   0.15031,   1.18602
   0.01915,   1.11178
   0.04424,   0.79507
   0.00022,   1.05883
   0.05352,   0.82071
   0.03232,   0.88648
   0.23643,   1.27917
   0.07035,   0.90161
   0.39976,   0.69917
   0.17948,   2.03871
   0.01210,   0.61041
   0.02185,   0.54911
   0.00446,   0.66511
   0.16519,   0.59407
   0.00249,   0.56318
   0.28951,   1.06476
   2.40493,   1.36399
   0.00023,   0.63992
   0.00523,   0.25991
   0.10350,   0.86946
   0.18124,   0.81549
   0.54135,   2.70449
   0.13298,   0.84374
   0.00120,   0.78564
   0.00711,   0.92580
   0.00472,   0.62103
   0.09385,   1.06634
   1.12321,   3.56917
   0.08574,   0.64865
   0.07608,   0.72424
   0.07319,   0.70799
   0.00524,   0.77683
   0.35286,   0.85505
   0.00988,   0.35972
   0.03961,   0.72894
   0.00066,   0.71588
   0.22006,   1.53706
   0.06766,   0.64505
   0.24905,   4.59237
   0.00900,   0.48937
   0.04091,   1.06317
   0.16714,   0.40091
   0.00001,   0.88941
   0.14306,   1.03103
   0.00012,   0.95650
   0.11689,   0.62053
   0.07592,   0.71346
   0.05293,   0.51347
   0.00482,   0.81752
   0.02577,   0.69849
   0.05520,   0.62759
   0.08299,   0.82816
   0.64374,   2.37271
   0.20882,   0.80631
   0.06092,   0.82388
   2.19390,   1.02052
   0.23864,   0.64966
   0.41915,   1.58045
   0.45379,   0.80544
   0.23407,   1.27490
   0.00439,   0.94818
   0.00038,   1.00384
   0.10581,   1.41883
   0.13405,   0.74346
   0.87993,   2.75607
   0.00654,   0.98603
   0.66104,   2.14859
   0.00060,   1.23085
   0.07240,   1.14840
   0.24399,   0.83164
   0.05688,   0.62192
   0.14844,   0.54942
   0.02774,   0.28194
   0.54629,   0.58886
   0.03059,   0.51692
   0.00161,  -0.33720
   0.00076,  -0.30131
   0.29615,   0.42488
   0.83303,   0.52976
   0.21814,   1.28438
   0.13792,   0.62204
   1.41741,   0.70874
   0.08934,   0.82548
   0.15564,  -0.25362
   0.14066,   6.74687
   0.06810,   0.20770
   0.13951,   1.04063
   0.13605,   0.68412
   0.43079,   0.46664
   0.13930,   1.69766
   0.03945,   0.06842
   0.00017,  -0.10468
   0.00887,   0.11715
   0.32829,   0.36668
   0.01759,   0.46545
   0.00319,   0.05339
   0.04503,  -0.10948
   0.08919,   0.03955
   0.04422,   0.00922
   0.00117,  -0.09614
   0.04432,   0.44187
   0.12014,   0.22480
   0.04582,   0.68761
   0.15929,   1.10295
   0.07214,   1.10343
   0.00773,   0.42399
   0.10464,   1.18606
   0.06717,   0.56501
   0.52879,   0.64607
   0.00146,   0.64961
   0.24784,   0.09489
   0.22011,   2.76707
   0.02670,   0.38989
   0.00376,   0.52929
   0.25308,   0.24559
   0.00173,  -0.38800
   0.00000,  -0.09623
   0.00445,   0.12426
   0.01533,   0.22377
   0.15788,   0.35098
   0.11829,   0.20488
   0.01546,   0.00798
   0.01421,   0.06391
   0.08043,   0.74287
   0.00088,   0.53142
   0.05215,   0.02408
   0.00301,   0.01800
   0.01189,   0.21501
   0.09841,   0.51833
   0.21635,   0.22379
   0.05133,   0.03365
   0.00052,  -0.42662
   0.00205,  -0.06722
   0.00112,   0.10899
   0.04578,   0.41962
   0.00018,  -0.30074
   0.00999,  -0.29579
