MSE, Q-LIKE
   1.29096,   2.71040
   4.02183,   2.30925
   1.20381,   2.64360
   2.82156,   2.24331
   2.75432,   2.27559
   4.00556,   2.05238
   2.86097,   2.52700
   0.12312,   2.56780
   2.58226,   2.15093
   3.99997,   2.35208
   2.03896,   2.36142
   3.24626,   2.19526
   7.41033,   2.33974
   4.23946,   2.72423
   2.86545,   2.21106
   2.65697,   2.24798
   5.18242,   1.95891
   0.69726,   2.49286
   0.00028,   2.24624
   3.31103,   1.99211
   0.60041,   2.06556
   5.08439,   3.12547
   1.74697,   2.10647
   0.00060,   2.21311
   0.23518,   2.06832
   0.39801,   1.68057
   0.07189,   2.27032
   0.10425,   2.30967
   1.15714,   2.06602
   0.64311,   2.04883
   0.17765,   2.25636
   0.18539,   2.17157
   4.99412,   2.86635
   0.30847,   1.58471
   0.28139,   1.68971
   5.86565,   1.81862
   3.47086,   2.70946
   0.07376,   1.79908
   0.16879,   1.89285
   0.01811,   1.88517
   3.53755,   1.77534
   0.02160,   1.96533
   3.74140,   2.12530
 136.30903,   2.71849
   1.33804,   1.55528
   0.13415,   1.78605
   0.26651,   1.85480
   2.04732,   1.99665
   1.32377,   2.15107
   0.52019,   1.94216
   0.65457,   1.78025
   0.17812,   1.98784
   1.77675,   2.39442
  13.70269,   3.37354
   7.92490,   3.53466
   0.63507,   1.93904
   0.17787,   1.86049
   0.83281,   2.11370
   3.06025,   1.80625
   9.86217,   1.78299
   0.08972,   1.55543
   0.40302,   1.89020
   1.07138,   2.33394
   0.08546,   1.63095
   0.23472,   1.72082
   0.88632,   1.97501
   5.49065,   2.85230
   0.87544,   1.80260
   1.18416,   1.72927
   0.55231,   1.68342
   5.18344,   2.86772
   0.78695,   1.68974
   3.22405,   1.58320
   0.00467,   1.50087
   1.12746,   1.57190
   0.08690,   1.73299
   0.00009,   1.47339
   0.00560,   1.87385
   0.48004,   1.99104
  15.66092,   4.27735
   1.02834,   1.90591
   0.42543,   1.17102
  30.15717,   2.36161
   0.00466,   2.30654
   0.19968,   1.47421
   2.43456,   1.93636
   0.17561,   1.56858
   3.22625,   2.58821
   0.00001,   2.05701
   3.20899,   1.71764
   0.41870,   2.28735
   9.99011,   3.31723
   2.11054,   2.68017
   2.30644,   2.42111
   0.42575,   2.07179
   0.28464,   1.65960
   3.13258,   1.76528
   0.98026,   1.99040
   2.19902,   1.50057
   0.07520,   1.55626
   7.19618,   1.71635
   0.22626,   1.16354
   0.00383,   0.77413
   0.22436,   1.41091
   0.01139,   1.29751
   1.18406,   1.88225
   0.26276,   1.70123
   0.77103,   1.67897
   4.03308,   1.96104
   0.40020,   0.98604
   0.30855,   1.45595
   0.08317,   0.99926
   0.26409,   1.70244
   0.00929,   1.51825
   3.31814,   1.40997
   3.18960,   1.48862
   0.39492,   1.56898
   0.79227,   1.12774
   0.06437,   1.49770
   0.02003,   0.94643
   1.05325,   1.26726
   0.25386,   1.16695
   0.01255,   1.09057
   0.81453,   0.83551
   0.02461,   1.54484
   0.00283,   1.60331
   0.03212,   1.55735
   1.95094,   2.42986
   0.09155,   1.69465
   0.04812,   1.65101
   5.68120,   3.18688
   0.46486,   1.63276
   3.16460,   2.58634
   0.19737,   1.61315
   0.36775,   1.72415
   1.43549,   1.91875
   1.08496,   1.35705
   0.31100,   1.48952
   0.36403,   1.50524
   0.19551,   1.41631
   0.58910,   1.00059
   1.24559,   1.21038
   0.54770,   1.70422
   0.08062,   1.42627
   0.03596,   1.28724
   0.00778,   1.16632
   0.65478,   1.43887
   0.78985,   1.45148
   1.66892,   2.28725
   0.01924,   1.37160
   0.18225,   1.51377
   0.44625,   1.27105
   0.25693,   1.15595
   0.44816,   1.69170
   0.04088,   1.30556
   0.40163,   1.33073
   1.46621,   1.11475
   0.92048,   1.06035
   0.08631,   1.24860
   0.84599,   0.88325
   0.06469,   1.08375
   1.84796,   1.15662
   0.04402,   0.85516
   0.00843,   0.67384
   0.04951,   0.79542
   0.21050,   1.42678
   0.01039,   1.28019
   0.10545,   1.28495
   0.00498,   1.21855
   0.40543,   1.85584
   0.62121,   0.97230
   1.92930,   1.07789
   0.08045,   1.23609
   0.12255,   1.20751
   0.00318,   0.72946
   0.02270,   0.98914
   1.20009,   1.20955
   0.02053,   0.73320
   0.91631,   1.20643
   0.03965,   0.93122
   0.00077,   1.47323
   0.04154,   0.97735
   3.73815,   1.36922
   0.43930,   0.73218
   0.02199,   1.19523
   0.23853,   0.43274
   0.18160,   1.04560
   0.61582,   1.81030
   0.79944,   1.98805
   0.21487,   0.19408
   0.01345,   0.23139
   0.13004,   0.47429
   0.42493,  -0.14484
   0.66554,   0.35782
   0.00569,   0.96996
   0.05759,   0.57552
   0.00014,   0.73664
   0.00025,   0.78294
   0.01148,   0.69963
   0.28984,   1.48884
   0.05281,   0.99640
   1.31458,   1.00084
   0.02895,   0.32382
   3.24381,   2.76576
   0.38285,   0.54890
   0.76507,   0.90635
   0.17909,   1.32710
   0.46487,   1.73570
   0.42219,   1.13096
   0.00241,   0.75872
   0.00060,   0.46292
   0.05769,   1.16691
   1.52086,   2.23078
   0.11120,   1.39511
   0.25607,   1.24014
   0.00071,   1.19092
   0.12226,   1.24425
   0.00030,   1.32036
   0.11479,   1.10776
   0.03121,   0.72527
   0.04169,   0.79432
   0.00743,   1.07996
   0.07009,   0.90277
   0.19718,   1.55044
   0.07591,   0.42404
   0.25421,   0.44842
   0.02493,   0.81946
   0.10860,   1.22236
   0.17792,   0.77848
   0.07189,   1.43617
   1.57264,   0.81861
   0.12866,   0.72395
   0.00340,   0.98408
   0.28019,   0.57322
   0.04149,   0.93460
   0.02086,   0.52219
   0.15111,   0.44323
   5.00635,   3.67968
   0.37996,   1.68838
   0.00349,   1.42388
   0.31623,   1.47632
   0.10633,   1.38647
   0.20360,   1.25577
   0.00565,   1.45014
   0.07448,   1.40234
   0.51723,   0.89261
   0.13680,   1.04120
   0.07586,   1.06453
   0.74981,   1.92190
   0.01511,   1.37459
   0.22843,   1.21009
   0.17332,   1.19927
   0.31494,   1.04690
   0.12144,   0.76225
   0.03744,   0.73140
   0.00511,   0.71375
   0.23434,   0.46312
   2.74331,   2.61361
   0.21764,   0.72270
   0.00094,   0.47297
   0.11166,   0.62669
   0.03456,   0.66419
   0.68229,   0.52928
   0.29841,   1.50525
   0.39312,   1.58404
   6.35574,   4.21639
   0.03815,   1.01831
   0.00580,   0.93453
   0.00645,   1.01815
   1.29775,   2.21521
   0.77168,   1.90397
   0.50514,   1.14314
   0.00118,   1.35324
   0.00489,   1.11073
   0.05560,   1.22433
   1.63681,   2.24733
   0.06378,   1.45596
   0.24992,   1.10200
   0.08986,   1.65050
   0.38285,   1.59382
   0.00355,   1.39231
   2.39659,   2.46362
   9.18404,   3.44154
   0.00341,   1.52402
   1.65777,   2.29953
   3.47455,   2.73255
   1.89954,   2.37871
   1.49506,   2.28345
   1.02051,   1.07596
   0.29185,   1.27670
   0.13204,   1.46269
   0.34002,   1.09518
   0.38892,   0.94094
   0.07988,   1.30772
   0.01861,   1.25081
   0.00014,   1.21709
   0.08176,   0.80157
   0.10861,   0.98301
   0.00058,   0.72113
   0.28577,   0.73399
   0.00047,   0.78066
   0.18760,   0.49602
   0.28666,   0.66755
   0.02042,   0.62943
   0.17757,   0.71517
   0.22407,   0.87632
   0.01593,   0.59818
   0.02151,   0.56248
   0.06664,   0.63292
   0.00128,   0.55904
   0.00783,   0.23105
   0.42117,   0.55708
   0.07932,   0.38536
   0.00789,   0.54273
   0.00017,   0.81969
   0.00000,   0.94344
   0.09079,   0.95861
   0.01547,   1.06978
   0.85227,   2.07950
   0.05492,   1.02987
   0.00041,   1.11416
   0.01280,   1.17349
   0.46513,   1.61749
   0.03733,   0.73047
   0.44187,   0.73448
   0.48076,   0.49831
   0.00968,   1.06331
   0.54003,   1.70183
   0.03804,   1.12331
   0.00203,   1.06797
   1.39514,   2.17979
   4.40337,   2.86129
   0.87925,   1.94617
   0.00528,   1.17810
   0.00154,   1.50969
   0.00021,   1.45725
   0.35121,   1.84012
   0.37989,   1.30478
   0.71871,   1.09264
   0.01376,   1.29954
   0.00286,   1.04334
   0.01236,   1.35767
   0.15810,   1.44344
   1.23379,   2.14836
   0.88701,   0.74789
   0.25375,   1.40133
   0.48478,   1.71292
   0.56340,   0.66729
   0.30483,   1.08059
   0.01697,   1.07768
   0.23583,   0.79042
   0.00320,   1.10617
   0.04555,   0.84527
   0.07609,   0.85897
   0.24100,   0.43212
   0.03413,   0.77438
   0.01352,   0.72661
   0.04364,   0.61769
   0.45494,   0.06667
   0.01942,   0.47131
   0.06228,   0.91535
   0.38294,   1.53036
   0.00442,   0.74885
   0.23769,   0.67701
   0.00000,   0.48265
   0.00092,   0.70761
   0.00095,   0.97734
   0.06326,   0.65308
   0.07702,   0.28019
   0.04220,   0.68867
   0.00322,   0.20934
   0.20949,   1.30650
   0.27022,   0.27513
   0.00738,   0.67834
   0.12080,   0.78112
   0.01434,   0.77412
   0.00783,   0.92231
   0.08786,   0.54982
   0.00055,   0.65077
   0.02961,   0.50946
   0.00014,   0.78822
   0.01948,   0.67806
   0.14250,   0.52399
   0.00416,   0.64380
   0.10017,   1.21567
   0.01340,   0.25660
