MSE, Q-LIKE
   1.03235,   1.84130
   1.71291,   1.43760
   0.57044,   1.10918
   0.27139,   1.76538
   0.18382,   1.44460
   0.24837,   1.45681
   1.28693,   2.97312
   0.32547,   1.55724
   0.03834,   1.69494
   2.63124,   1.51289
   1.92122,   3.63104
   0.10078,   1.79343
   0.73598,   1.76318
   2.31858,   3.67472
   0.00462,   1.92803
   0.65886,   1.69152
   0.00573,   1.67756
   0.09544,   1.39360
   0.39606,   1.98708
   0.08498,   1.64472
   0.50106,   1.46479
   0.85285,   1.96691
   0.28301,   1.62422
   0.02159,   1.45275
   0.13454,   1.27416
   0.12446,   1.42969
   0.18377,   1.51303
   0.30705,   1.78826
   0.05917,   1.63628
   0.14341,   1.49669
   0.39773,   1.57548
   0.43464,   1.36082
   0.81205,   1.98341
   0.87468,   1.97437
   0.01657,   1.03112
   1.61849,   1.31295
   0.49021,   2.00484
   0.01674,   0.76052
   0.03111,   1.31782
   0.01090,   1.16056
   1.57652,   1.14811
   0.02920,   1.11976
   0.76128,   1.80211
   9.65910,   1.91601
   0.83626,   1.24381
   0.01355,   0.82694
   0.88140,   2.03213
   0.60874,   1.45317
   2.31298,   5.56488
   0.00533,   1.52236
   0.01285,   1.29675
   0.02633,   1.55732
   0.00145,   0.97484
   0.06989,   1.16446
   6.77833,  11.78750
   0.01957,   1.84848
   0.50226,   1.69867
   0.18021,   1.17950
   0.34538,   1.41052
   1.82004,   1.52793
   0.13043,   1.28261
   0.13253,   1.76485
   0.04250,   1.51307
   0.10540,   0.99961
   1.06562,   0.68280
   0.03531,   0.79456
   0.05314,   1.20732
   0.02536,   1.59246
   0.05319,   1.48477
   0.03339,   1.25803
   0.33191,   1.53258
   0.04040,   1.41330
   1.37104,   1.21212
   0.15548,   1.12082
   0.15287,   1.42870
   0.07680,   1.36065
   0.44034,   1.59844
   0.07370,   1.33359
   0.00906,   0.97488
   1.21459,   2.43611
   0.29281,   1.41825
   0.08139,   1.29905
  11.07689,   1.67502
   2.38229,   1.18778
   0.07019,   1.09297
   2.34083,   1.25378
   0.09656,   0.94944
   0.06271,   1.43899
   0.14500,   1.37902
   0.88782,   1.33840
   0.38852,   1.15093
   1.33755,   2.15673
   0.68206,   1.38045
   0.26608,   1.40691
   0.13422,   1.42910
   0.24169,   1.58249
   0.91489,   1.30551
   0.96530,   3.40396
   0.23515,   1.02657
   0.00987,   0.76753
   1.71628,   1.43832
   0.02277,   0.96646
   0.11378,   0.97083
   0.40203,   1.97955
   0.13280,   1.25831
   1.78278,   0.99558
   0.07797,   1.10985
   0.09661,   1.30855
   3.02128,   1.17782
   0.08650,   1.03916
   0.42856,   0.65541
   0.65403,   6.90202
   1.26170,   0.76001
   2.05202,   2.71729
   0.16924,   1.45825
   0.04783,   1.53471
   1.69068,   5.00769
   0.05924,   0.86144
   0.00540,   0.69654
   0.08000,   0.82286
   0.30809,   1.17996
   0.04428,   0.98602
   0.05823,   0.86562
   0.05523,   0.77813
   0.15405,   1.55439
   0.06902,   1.25657
   0.04174,   0.87053
   0.29645,   1.45361
   0.21738,   1.13283
   0.52791,   1.74650
   1.44935,   2.34386
   0.01644,   1.71151
   0.03535,   1.27458
   0.00000,   1.36881
   0.81120,   1.11871
   0.91794,   1.56587
   0.07893,   1.32603
   0.42913,   0.85487
   0.19570,   1.30924
   0.05898,   0.95433
   0.00541,   1.07615
   0.76917,   0.95060
   0.00025,   0.31558
   0.02508,   0.41845
   0.07035,   0.90450
   0.15481,   1.06742
   0.83830,   0.87363
   1.62814,   0.67025
   0.06790,  -0.13922
   0.00030,   0.84925
   0.01516,   0.74419
   0.12797,   0.98057
   0.44968,   0.32443
   0.07485,   0.87204
   0.15959,   0.11580
   0.69617,   0.71107
   0.51780,   0.72315
   0.22078,   0.63520
   0.04799,   0.59576
   0.51502,   0.43589
   0.01033,   0.52693
   0.41762,   0.96008
   0.01644,   0.68472
   0.02592,   0.52128
   0.09398,   0.89026
   0.07773,   0.88087
   0.15314,   0.67954
   0.10537,   0.92143
   0.03065,   0.55926
   0.01673,   0.69731
   0.00899,   1.08899
   0.87784,   0.72433
   0.00874,  -0.09349
   0.14236,   0.36895
   0.07185,   0.70967
   0.04565,   0.63563
   0.78648,   0.78995
   0.11780,   0.98945
   0.25190,   0.90962
   0.00779,   0.86318
   0.24650,   0.68045
   0.33717,   1.46742
   1.67516,   1.44797
   0.54073,   0.91284
   0.18063,   0.43629
   0.11358,   0.98974
   0.09600,   1.20682
   0.47431,   0.27612
   0.19359,   1.30599
   0.00240,  -0.12348
   0.13852,   1.29970
   0.00033,   0.32798
