MSE, Q-LIKE
   0.12928,   2.16952
   4.01092,   1.52614
   0.07923,   1.92912
   0.24798,   2.02639
   0.69159,   1.42869
   0.10835,   1.79087
   5.39112,   3.65487
   0.79763,   2.10270
   0.01168,   1.69982
   0.96036,   1.59789
   0.08389,   1.11995
   4.26636,   1.58089
   0.01963,   2.01345
   1.14886,   2.08214
   0.26543,   1.78548
   0.00681,   1.68631
   1.16281,   1.36944
   0.13922,   1.18904
   0.26069,   2.01583
   1.58001,   2.32003
   2.33053,   1.26214
   0.04951,   1.38351
   0.00348,   1.78769
   0.00591,   1.56244
   3.77926,   2.71096
   2.48917,   2.52506
   0.03079,   1.56194
   0.05656,   1.27352
   0.39919,   1.28961
   0.12112,   1.82235
   0.13273,   1.50459
   0.43062,   1.31591
   0.06001,   1.38190
   0.27830,   1.50871
   0.01036,   1.30972
   1.07555,   1.36447
   0.26680,   1.53417
   0.05710,   0.94141
   0.07931,   0.48225
   0.00358,   1.08950
   0.63112,   1.10604
   0.25875,   1.57351
   0.00662,   1.98183
   7.10221,   1.97220
   0.04895,   1.25256
   0.02353,   1.07448
   0.70125,   1.82402
   1.18017,   1.23718
   0.62795,   1.82421
   0.05779,   1.62898
   0.05416,   1.63170
   0.54980,   1.22913
   0.71359,   1.89963
   0.11766,   1.09020
   8.48897,   4.43890
   0.00856,   1.53180
   0.29778,   1.39849
   3.04211,   3.57005
   0.15741,   1.57580
   0.46642,   2.14190
   1.56843,   2.23713
   0.04465,   1.49715
   0.45238,   0.97765
   1.93912,   2.73644
   0.91919,   1.12968
   4.53758,   6.06616
   0.28282,   1.64681
   0.03807,   1.45840
   0.21752,   1.79843
  10.07922,   3.32267
   0.54544,   1.71738
   0.43694,   2.05884
   0.20855,   1.50594
   2.15981,   2.61563
   0.00187,   1.60716
   0.13492,   1.36886
   0.08936,   1.13771
   1.99981,   1.02526
   0.00666,   1.11699
   3.64321,   2.93487
   0.14539,   1.66912
   0.17140,   1.08313
   3.42009,   1.62740
   0.87218,   1.28278
   0.24712,   1.65815
   0.63813,   1.60629
   0.34328,   1.76349
   0.00496,   1.74717
   0.73985,   1.27668
   0.24230,   1.53219
   1.28817,   1.12501
   4.34588,   4.25609
   0.11963,   1.78318
   2.93265,   2.97599
   0.18468,   1.61927
   0.01393,   1.43720
   0.00045,   1.80719
   0.15373,   1.35180
   0.50199,   1.15936
   0.00581,   1.35702
   0.91049,   1.23960
   0.14873,   1.34709
   0.02839,   0.47373
   0.01919,   0.47247
   2.31967,   1.27564
   2.32304,   1.18704
   0.06860,   1.17738
   0.36896,   1.28869
   4.55301,   1.15827
   0.86344,   1.93562
   0.53784,   0.56715
   0.04183,   0.49299
   0.00455,   1.29516
   0.18880,   1.21137
   0.60514,   1.27693
   0.80920,   1.07948
   0.61722,   2.39401
   0.18673,   0.78434
   0.01096,   0.86456
   0.73268,   1.85026
   0.62218,   1.14642
   0.00064,   0.85433
  30.13274,   6.35425
   0.24444,   0.89987
   0.45994,   0.73357
   0.01933,   1.23660
   0.07817,   1.05839
