MSE, Q-LIKE
   1.20245,   2.29278
   5.57382,   1.99366
   0.49168,   1.80938
  14.93045,   3.39910
   2.45626,   1.94513
   0.86367,   1.88910
   1.76308,   1.39748
   0.97204,   1.41291
   0.48032,   2.27805
   1.97576,   1.84513
   0.19808,   1.96368
   0.84210,   1.66447
   0.36182,   2.20174
   0.71899,   1.89418
   0.22233,   2.24432
   0.23306,   2.04150
   0.02429,   2.00690
   0.00015,   1.98333
   1.28898,   2.27607
   0.00000,   1.80885
   1.96677,   1.35887
   1.12372,   2.24368
   2.47613,   2.54612
   0.38823,   1.80422
   3.63186,   2.67037
   0.04498,   2.00668
   0.38196,   1.62659
   0.93399,   2.34192
   0.13534,   2.23554
   1.37347,   1.86053
   0.00080,   1.95122
   0.63787,   1.78733
   0.02315,   1.93521
   0.00665,   1.86810
   0.48284,   1.65618
   0.13343,   1.63527
   1.03311,   2.09982
   0.35445,   1.34330
   0.65611,   1.14315
   0.00169,   1.57508
   0.35065,   1.25616
   0.27164,   1.18253
   0.44602,   1.96291
   0.22784,   2.25825
   1.30373,   1.63810
   1.88362,   1.06386
   1.01418,   2.04848
   1.70971,   2.34351
   1.77587,   2.36470
   0.53320,   1.67218
   0.26118,   2.02229
   0.11375,   2.00207
   0.05543,   1.64601
   0.18542,   1.61545
   1.16774,   2.34492
   7.74097,   1.67152
   0.23267,   1.60678
   0.92439,   1.07402
   0.00623,   1.79723
   0.13595,   1.58819
   0.32229,   1.19408
   0.08137,   1.61718
   0.46991,   1.96647
   0.03918,   1.77403
   0.00002,   1.73785
   0.36264,   1.44594
   0.08650,   1.29880
   0.00170,   1.68534
   1.14682,   1.51447
   0.00950,   1.57819
   0.05283,   1.50612
   0.00000,   1.71334
   1.37862,   1.34733
   0.16708,   1.10567
   0.11656,   0.93333
   0.08283,   1.43810
   0.00776,   1.49469
   0.08733,   1.22303
   1.26974,   2.15784
   2.48922,   2.46014
   0.71346,   2.25048
   0.26665,   1.90074
   0.81394,   1.28116
   0.00468,   1.40373
   1.03159,   2.13089
   1.38874,   1.33917
   0.17782,   1.87297
   0.03355,   1.68303
   1.36377,   2.31107
   0.02516,   1.87373
   2.30915,   1.44219
   0.72437,   2.04082
   2.29804,   1.62690
   0.08079,   1.98165
   0.00742,   1.86774
   0.31501,   2.12720
   0.25686,   1.71611
   0.32629,   1.35593
   0.04116,   1.42622
   0.20682,   1.00279
   0.01124,   1.12443
   0.00057,   1.13677
   0.40332,   0.98709
   0.08035,   0.46964
   0.01769,   0.92512
   0.31072,   0.84708
   0.02732,   1.16098
   0.21296,   1.19358
   0.49188,   0.88767
   0.18137,   1.42341
   0.91444,   0.74435
   0.27404,   1.36256
   0.07064,   0.76873
   0.45834,   1.63048
   0.00162,   1.43272
   0.75906,   0.89739
   0.02565,   0.89528
   0.00069,   1.19401
   0.02693,   0.77314
   0.00193,   0.83314
   0.19088,   0.54381
   0.01386,   1.07186
   0.52569,   0.53709
   0.00452,   0.74637
   0.03950,   0.27542
   0.49815,   1.65565
   0.00346,   0.74421
   0.01899,   1.01370
   0.09391,   1.31960
   1.55378,   2.26653
   0.02961,   1.49437
   0.16014,   1.73438
   0.35635,   1.28824
   0.27005,   1.77126
   0.22883,   1.63141
   0.33333,   1.81034
   0.12172,   1.13889
   0.37125,   0.97842
   0.13592,   1.33165
   0.07812,   1.09457
   0.00053,   1.10311
   0.04099,   1.10852
   0.15102,   0.47384
   0.01386,   0.79939
   0.02269,   1.03800
   0.01232,   1.14352
   0.13348,   0.90758
   0.07389,   0.77034
   0.05236,   0.66314
   0.00602,   0.73952
   0.24719,   1.62852
   0.01023,   1.27185
   3.30217,   2.66373
   0.27282,   1.60570
   0.07830,   0.99124
   0.00068,   1.45547
   0.45581,   0.89780
   0.02066,   0.88666
   0.06332,   0.64197
   0.07709,   0.31162
   0.00086,   0.75490
   0.06156,   1.05961
   0.05763,   0.86570
   1.21281,   2.21390
   0.04089,   0.94253
   0.04172,   0.60732
   0.07014,   1.13586
   0.04112,   1.32195
   0.06208,   1.03934
   0.15453,   0.68317
   0.11538,   1.32523
   0.35556,   0.84743
   0.03163,   0.78611
   0.08669,   0.35043
   0.00534,   0.70807
   0.05758,   0.53982
   0.22068,   0.29487
   0.08061,   0.08436
   0.00148,   0.79528
   0.08128,   0.38206
   0.01050,   0.77177
   0.00057,   0.65270
   0.04141,   0.49530
   0.00019,   0.50133
   0.00187,   0.48681
   0.02858,   0.80813
   0.09839,   0.50436
   0.03735,   0.33962
   0.35522,   1.48488
   0.04594,   0.89445
   0.12604,   0.33313
   0.00012,   0.31560
   0.03112,  -0.03188
   0.00102,  -0.12241
   0.00023,   0.00158
   0.01080,   0.37364
   0.03388,   0.39637
   0.05503,  -0.06239
   0.01663,  -0.15345
   0.02392,   0.66943
   0.01877,   0.34423
   0.01411,   0.71000
   0.07123,   0.86747
   0.13565,   0.26906
   0.47802,   1.67578
   0.40587,   0.61196
   0.03734,   0.36061
   0.28485,   1.39979
   0.12695,   0.54620
   0.07063,   1.09704
   0.94192,   1.97123
   0.00930,   0.77609
   0.53392,   1.72701
   0.28961,   1.37862
   0.25720,   1.36351
   0.10071,   1.44786
   0.04219,   1.20401
   0.00004,   0.89754
   0.09341,   0.93897
   0.27382,   1.50556
   0.00054,   1.07055
   0.01873,   0.48668
   0.46996,   1.62262
   0.44348,   0.69143
   0.04831,   0.97468
   0.16934,   0.57540
   0.00304,   0.65338
   0.00000,   0.49733
   0.06197,   0.51269
   0.02668,   0.62911
