MSE, Q-LIKE
   0.50256,   1.71130
   0.74410,   1.65534
   0.02567,   1.43652
   0.22634,   1.45264
   0.27362,   1.50060
   0.21537,   1.32582
   0.17203,   1.05379
   0.05290,   1.46431
   0.10373,   1.72386
   1.51954,   1.06273
   0.00266,   1.15803
   0.02235,   1.41117
   0.03346,   1.39450
   0.12440,   1.28163
   0.41135,   1.77077
   0.64708,   1.23662
   0.07678,   1.14460
   0.10591,   1.52678
   0.00029,   1.06779
   0.05202,   1.03886
   0.23488,   0.95575
   0.03929,   1.24663
   0.03938,   1.36941
   0.19118,   1.08538
   0.18422,   0.94158
   0.24222,   0.91736
   0.00235,   1.13188
   0.07289,   1.38117
   0.10789,   1.00822
   0.44362,   1.79496
   0.23501,   0.98517
   0.03056,   1.19933
   0.07335,   0.87244
   0.00257,   1.06886
   0.00108,   1.14884
   0.05318,   0.75777
   0.02671,   0.48368
   0.03531,   0.95493
   0.12831,   0.36157
   0.00467,   0.79328
   0.17398,   0.23069
   0.03717,   0.39096
   0.00065,   0.84964
   0.11612,   0.93076
   0.04527,   0.98797
   0.14321,   0.43958
   0.32612,   1.44054
   0.00076,   0.86122
   0.05860,   1.14554
   0.00887,   1.20217
   0.01081,   0.96429
   0.07524,   0.81634
   0.00006,   0.87221
   0.04640,   0.67630
   0.67499,   1.81956
   1.21272,   0.85463
   0.06901,   0.54780
   0.05891,   0.15866
   0.00525,   0.68963
   0.00414,   0.71561
   0.14804,   1.21576
   0.11982,   1.14060
   0.00010,   0.89470
   0.00054,   0.92775
   0.10443,   0.61299
   0.03439,   0.62709
   0.04293,   0.26495
   0.42464,   1.57180
   0.17778,   0.70144
   0.42455,   1.59331
   0.02736,   1.18573
   0.12474,   1.32498
   0.17817,   0.78701
   0.00340,   0.72883
   0.04605,   0.92529
   0.66507,   1.79742
   0.09880,   1.35856
   0.01806,   1.07708
   0.13376,   1.31040
   0.01425,   1.22041
   0.15472,   1.05857
   0.01451,   0.94511
   0.00456,   1.22471
   0.00118,   0.92815
   0.65024,   1.80329
   0.31781,   0.97677
   0.14501,   1.43506
   0.17719,   1.00845
   0.01223,   1.25878
   0.00144,   1.24728
   0.15957,   1.13022
   2.74060,   2.64620
   0.61882,   1.14005
   0.00451,   1.22449
   0.05246,   1.17207
   0.06136,   1.13202
   0.15579,   0.91232
   0.24336,   0.48149
   0.00020,   0.50596
   0.00027,   0.61462
   0.05663,   0.26034
   0.02858,   0.38223
   0.03350,   0.52167
   0.00516,   0.12075
   0.11015,   0.93793
   0.00117,   0.75245
   0.43995,   1.59729
   0.01492,   0.90240
   0.00160,   0.92841
   0.16749,   1.22842
   0.70182,   0.26413
   0.02731,   0.57540
   0.00946,   0.43234
   0.08084,   0.95047
   0.15917,   0.54206
   0.20009,   0.35924
   0.00298,   0.58832
   0.04066,   0.37648
   0.00115,   0.36700
   0.06612,   0.82390
   0.00154,   0.45737
   0.15118,   1.11515
   0.02000,   0.54169
   0.01030,   0.73634
   0.00012,   0.38401
   0.00203,   0.24904
   0.25561,   1.32796
   0.10444,   1.04076
   0.12996,   0.17184
   0.00032,   0.69920
   0.04317,   0.58977
   0.00148,   0.93901
   0.10951,   1.30326
   0.49073,   1.66363
   0.15541,   0.95331
   0.01016,   0.75863
   0.11033,   1.19048
   0.36123,   0.26517
   0.33310,   1.45065
   0.01245,   0.63963
   0.03575,   0.94524
   0.13800,   0.35114
   0.00182,   0.22730
   0.03808,   0.71516
   0.03548,   0.90365
   0.00057,   0.76472
   0.00014,   0.82575
   0.03053,   0.51922
   0.00148,   0.53968
   0.07675,   1.01560
   0.01707,   0.68466
   0.06367,   1.15701
   0.00168,   0.77808
   0.02748,   0.92733
   0.25234,   1.38549
   1.36561,   2.15582
   0.25336,   0.74299
   0.03901,   0.55691
   0.00034,   0.65786
   0.15082,   1.15541
   0.06666,   1.06686
   0.09652,   1.13382
   0.02829,   0.66493
   0.01671,   0.47422
   0.00144,   0.64491
   0.00090,   0.64420
  13.03108,   5.28856
   0.11362,   0.91949
   0.00020,   1.11341
   0.07560,   1.27861
   0.00234,   0.92869
   0.00027,   1.15710
   0.20802,   0.60906
   0.00125,   0.80243
   0.00470,   0.90884
   0.05479,   0.68120
   0.00968,   0.59371
   0.00004,   0.56927
   0.00967,   0.85686
   0.00004,   0.75158
   0.01053,   0.60921
   0.00477,   0.44418
   0.00016,   0.65766
   0.05341,   0.21598
   0.03459,   0.31425
   0.15998,   1.17869
   0.08687,   0.44994
   0.08186,   0.12040
   0.01735,  -0.03061
   0.00003,   0.42022
   0.01192,   0.36314
   0.00136,   0.15932
   0.00149,   0.15961
   0.03465,   0.42139
   0.00828,   0.32846
   0.12030,   0.96409
   0.07993,   0.22474
   0.06567,   0.87173
   0.09544,   0.98073
   0.18175,   1.22176
   0.21304,   1.30683
   0.14881,   0.53635
   0.04858,   0.94796
   0.03443,   0.59827
   0.11103,   1.02742
   0.05192,   0.63848
   0.06328,   0.49725
   0.00881,   0.57792
   0.03449,   1.02263
   0.02011,   0.98272
   0.03442,   0.69588
   0.09649,   1.20246
   3.81400,   3.13958
   0.07677,   1.24962
   0.01235,   1.28831
   0.06972,   1.39319
   0.14010,   1.04559
   0.11502,   1.24414
   0.10831,   0.84133
   0.00027,   1.01994
   0.17063,   0.54820
   0.02135,   0.84513
   0.18875,   1.32310
   0.46527,   0.60353
   0.18882,   1.31174
   0.12619,   0.70438
   0.02326,   0.46389
   0.00759,   0.73329
   0.00017,   0.86085
   0.07581,   0.55230
   0.00529,   0.61933
   0.07712,   0.58274
   0.03042,   0.16441
   0.02821,   0.60513
   0.11802,   0.00131
   0.00021,   0.45559
   0.06230,   0.39644
   0.11465,  -0.16008
   0.69237,   2.09568
   0.32102,   0.32954
   0.02538,   0.65336
   0.50172,   1.65542
   3.06000,   2.78943
   0.13888,   1.36226
   1.07694,   2.03759
   0.00824,   1.25690
   0.25370,   0.69385
   0.72531,   1.85749
   0.02028,   0.95802
   0.13633,   1.34428
   0.01247,   1.23462
   1.63498,   2.25152
   0.65136,   0.88479
   0.00954,   0.80765
   0.13465,   1.26453
   0.02178,   0.57383
   0.13423,   1.21010
   0.02737,   0.74374
   0.00102,   0.87279
   0.32423,   0.53466
   0.00206,   0.61638
   0.11902,   1.06063
   0.01874,   0.73855
   0.16318,   0.49915
   0.03906,   0.75258
   0.00028,   1.01994
   0.02525,   1.06759
   0.35480,   0.77652
   0.12824,   0.36151
   0.01029,   0.65625
   0.21129,   1.32537
   0.33819,   1.00992
   0.28019,   0.70375
   0.03618,   0.88320
   0.25755,   1.36930
   0.01288,   1.11039
   3.05941,   2.75605
   0.41745,   1.91575
   0.09263,   1.07860
   0.45676,   1.66138
   0.39571,   0.94665
   0.40363,   1.58632
   0.24869,   1.54434
   6.33546,   3.08669
   0.88216,   1.36751
   0.65932,   1.84790
   0.24439,   1.50909
   0.00014,   1.60979
   0.43904,   1.28069
   0.53851,   0.90008
   0.21978,   1.40554
   0.28740,   0.73086
   0.01837,   0.91942
   0.00764,   0.76960
   0.00500,   0.93064
   0.00142,   0.97026
   0.04600,   1.07700
   0.00412,   0.76725
   0.00615,   0.70541
   0.14034,   0.38760
   0.00000,   0.47237
   0.01802,   0.70741
   0.14340,   0.07716
   0.02454,   0.63836
   0.04604,   0.79831
   0.19083,   0.12317
   0.00529,   0.37657
   0.02219,   0.62018
   0.11801,   0.29910
   0.08281,  -0.07288
   0.00004,   0.24508
   0.12839,  -0.01027
   0.04610,   0.70792
   0.16909,   0.24608
   0.10310,  -0.01795
   0.00169,   0.34957
   0.00147,   0.40483
   0.00015,   0.47259
   0.09702,   0.93627
   0.00002,   0.67151
   0.09056,   0.57635
   0.13040,   0.12985
   0.04234,  -0.06105
   0.00001,   0.15606
   0.11439,   0.15637
   0.00056,   0.26732
   0.03567,   0.10389
   0.06705,   0.68354
   0.02703,   0.01565
   0.00675,   0.23627
   0.14008,   0.40438
   0.07683,   0.31908
   0.03037,   0.36592
   0.07996,   1.04493
   0.26120,   0.64535
   0.03746,   0.76200
   0.18784,   0.33363
   0.00938,   0.66881
   0.01071,   0.50119
   0.00369,   0.27286
   0.00015,   0.34635
   0.01411,   0.13820
   0.05606,   0.75216
   0.26329,   1.34872
   0.03322,   1.10399
   0.11940,   0.73920
   0.00042,   0.50629
   0.18297,   1.19380
   0.05492,   1.10948
   0.02888,   0.98934
   0.01270,   0.51929
   0.04819,   0.87654
   0.37717,   1.51970
   0.07809,   0.22281
   0.04959,   0.72695
   0.00997,   0.45767
   0.01035,   0.45853
   0.02253,   0.03260
   0.01024,   0.58439
   0.02149,  -0.26048
   0.03633,   0.39596
   0.01761,   0.37699
   0.00573,   0.51488
   0.29102,   0.20178
   0.09368,  -0.03088
   0.00723,   0.48514
   0.19084,  -0.06028
   0.13236,  -0.08077
   0.00475,   0.33771
   0.04502,  -0.08336
   0.00281,   0.01433
   0.00009,   0.05871
   0.06894,  -0.37299
   0.01478,   0.25674
   0.00266,  -0.15991
   0.01854,   0.47877
   0.03667,   0.63787
   0.32116,   1.43942
   0.02489,   0.30284
   0.00471,   0.51312
   0.00430,   0.46081
   0.04634,   0.92560
   0.01524,   0.36723
   0.10726,   0.41488
   0.01011,   0.64201
   0.02824,   0.38186
   0.03481,  -0.07575
   0.04085,   0.79006
   0.00389,   0.63258
   0.00265,   0.60220
   0.15093,   1.08014
   0.08591,   1.11679
   0.02406,   1.12502
   1.86395,   0.94593
   0.24874,   0.83389
   0.18876,   0.52828
   0.00580,   0.96202
   0.03092,   1.04135
   0.03170,   1.00290
   0.00101,   1.01047
   0.13860,   0.77172
   0.08613,   1.25510
   0.27446,   1.49833
   0.09806,   1.30408
   0.00290,   1.01148
   0.00726,   0.97299
   0.88996,   1.94519
   1.04391,   0.70365
   0.01506,   0.73623
   0.23813,   0.56716
   0.00044,   0.48976
   0.11430,   1.06867
   0.06415,   0.43237
   0.01417,   0.40240
