MSE, Q-LIKE
   0.40782,   1.50322
   0.12467,   1.52427
   0.01368,   1.25160
   0.03822,   1.25650
   0.62920,   0.98653
   0.09058,   1.52823
   0.07951,   0.86377
   0.03914,   1.23888
   0.15999,   1.60160
   0.39761,   1.14392
   0.00068,   0.93852
   0.00346,   1.05025
   0.01949,   1.20654
   0.17301,   0.89671
   0.08659,   1.33978
   0.73753,   0.91271
   0.02494,   0.97021
   0.04406,   0.92581
   0.01104,   0.54928
   0.01523,   1.06625
   0.42020,   0.44403
   0.05862,   1.11209
   0.11066,   1.33755
   0.04380,   1.00722
   0.03066,   0.96224
   0.01365,   0.82198
   0.07014,   1.16127
   0.01979,   0.75196
   0.18297,   0.56903
   0.00418,   1.06964
   0.01542,   1.17193
   0.01684,   0.97711
   0.00344,   0.86282
   0.31413,   1.48876
   0.00400,   1.04123
   0.00433,   0.79225
   0.01256,   0.81290
   0.00061,   0.68589
   0.10517,   1.13387
   0.11379,   0.35044
   0.03785,   0.55603
   0.15237,   0.19255
   0.08819,   0.53009
   0.06718,   0.78903
   0.11553,   0.73748
   0.01801,   0.97111
   3.52831,   3.48380
   0.15538,   1.39165
   0.01118,   1.05463
   0.08197,   0.92950
   0.07363,   1.26305
   0.05690,   0.79622
   0.03483,   1.06014
   0.08026,   1.19925
   0.37212,   1.61785
   0.25918,   0.88044
   0.14628,   0.47358
   0.00115,   0.65873
   0.06239,   1.21953
   0.00816,   0.89907
   0.00122,   0.86150
   0.01044,   0.92383
   0.03333,   1.05911
   0.03360,   0.75990
   0.02298,   0.80319
   0.03152,   0.85438
   0.14640,   0.28486
   0.23926,   1.36029
   0.10726,   0.85218
   0.04659,   1.14636
   0.03788,   1.25365
   0.04234,   1.20913
   0.00466,   1.23269
   0.01582,   0.67011
   0.01536,   0.53760
   0.03389,   1.00303
   0.00330,   0.91842
   0.04280,   0.67413
   0.05235,   1.09038
   0.14729,   1.33771
   0.10665,   0.85195
   0.01647,   1.05767
   0.10891,   0.83019
   0.40870,   1.60200
   0.10866,   1.30280
   0.08543,   1.04904
   0.13429,   1.38130
   0.03363,   1.08864
   0.00098,   1.08658
   0.04102,   1.02568
