MSE, Q-LIKE
   0.16382,   1.92948
   1.67279,   1.27328
   0.00096,   1.39261
   0.00003,   1.33320
   0.11534,   1.43690
   0.00050,   1.46115
   0.00155,   1.23885
   0.35677,   1.68715
   0.36476,   1.02273
   0.68703,   0.99514
   0.00061,   1.18600
   0.12213,   1.16268
   0.00251,   1.42779
   0.20194,   1.33836
   0.00000,   1.54258
   0.41707,   0.96864
   0.10304,   1.00852
   0.05849,   1.38717
   0.15916,   0.80323
   0.00346,   0.98421
   0.18151,   0.66728
   0.08180,   0.64211
   0.02250,   1.19886
   0.05177,   0.88989
   0.17633,   1.34368
   0.01233,   1.18794
   0.02071,   1.20578
   0.06077,   1.48344
   0.04001,   1.25386
   0.29001,   1.12440
   0.02004,   0.94305
   0.25362,   0.81317
   0.00142,   1.00366
   0.02754,   1.19245
   0.00600,   1.02783
   0.03667,   0.78605
   0.03246,   0.85534
   0.12867,   0.52402
   0.01185,   0.69123
   0.00096,   0.69405
   0.00052,   0.77740
   0.05853,   1.08203
   0.06208,   1.17664
   0.44098,   1.17517
   0.11685,   1.04373
   0.15620,   0.61935
   0.02018,   0.81165
   0.00561,   0.91270
   0.05776,   1.15645
   0.22467,   0.67986
   0.09131,   1.25953
   0.08879,   0.75404
   0.03481,   0.80949
   0.01409,   1.08101
   0.75478,   1.88228
   1.82388,   1.02713
   0.05991,   0.87911
   0.24412,   0.48484
   0.11934,   0.65666
   0.17616,   0.41517
   0.01854,   0.35064
   0.01710,   0.44194
   0.01596,   0.62297
   0.02070,   0.54802
   0.05174,   0.50095
   0.02818,   0.44087
   3.15164,   3.45097
   0.67379,   1.80689
   0.13279,   0.69181
   0.05583,   0.38808
   0.00781,   0.43684
   0.00362,   0.66348
   0.13054,   0.40324
   0.05847,   0.01578
   0.00051,   0.30416
   0.03491,   0.67549
   0.00508,   0.76510
   0.00463,   0.37198
   0.20598,   1.25340
   0.17038,   1.23685
   0.05155,   0.83525
   0.01863,   0.60988
   0.05534,   0.38973
   0.03219,   0.77561
   0.14664,   1.17155
   0.00493,   0.71752
   0.09005,   1.12294
   0.01403,   0.58140
   0.02740,   0.64845
   0.24499,   1.39229
   0.07355,   0.67010
   0.59121,   1.74982
   0.03480,   0.88665
   0.00812,   1.09615
   0.19255,   1.42856
   0.02609,   0.90287
   0.04604,   1.26104
   0.09474,   0.51921
   0.00229,   0.67425
   0.00710,   0.65617
   0.01535,   0.67158
   0.15171,   1.10834
