MSE, Q-LIKE
   8.66240,   3.09892
   0.77842,   2.47355
   3.51070,   2.69269
   0.05541,   2.18654
   4.56508,   2.86560
   0.01082,   2.25745
   1.37806,   1.72596
   1.73068,   2.42747
   1.93323,   2.61271
   1.59551,   2.01924
  22.99078,   3.83776
   0.63760,   2.51073
   0.40054,   2.51103
   0.22665,   1.99151
   4.55908,   2.81001
   2.70441,   2.87188
   4.42746,   1.92223
   0.75757,   2.05771
   0.22866,   2.10451
   7.85678,   3.03639
   2.65281,   2.77234
   1.07084,   2.09987
   3.30435,   2.72885
  75.14152,   4.48788
  85.66927,   4.33296
   0.23508,   2.87414
   2.61405,   2.30500
   1.10214,   2.13607
   0.00714,   2.33204
   0.14125,   2.40046
   0.81117,   2.21200
   0.00028,   2.26385
   0.00171,   2.23355
   0.00033,   2.20650
   0.55215,   1.94485
   0.62728,   1.62909
   0.59880,   2.19760
   0.98874,   2.31366
   2.04621,   2.49448
   0.65474,   2.40298
  41.43023,   4.17505
   0.35030,   2.53947
   2.52728,   2.69035
  30.99707,   3.98863
   0.73561,   2.28192
   0.77394,   2.45899
   2.10345,   2.60730
   3.41645,   1.85197
  32.59952,   3.91891
   5.96509,   2.22406
   0.00499,   2.39023
   0.01666,   2.33279
   0.16226,   2.24082
   1.56702,   2.08993
   1.00744,   2.43034
   1.79389,   2.73215
   0.10773,   2.50113
   5.01323,   2.86854
 101.50940,   4.52815
   0.33426,   2.69842
   8.66029,   2.05191
   2.56534,   2.74827
   2.62833,   1.96958
   1.45353,   2.14047
   0.32488,   2.42536
  18.56929,   2.12482
   2.02759,   1.69405
   0.07218,   2.30935
   1.97896,   2.24201
   0.09473,   2.24774
   0.00582,   2.32607
   1.07870,   2.06688
   0.00184,   2.35425
   0.26433,   2.02831
   1.61037,   1.69322
   0.00242,   2.08677
   0.64578,   2.00281
   0.36661,   1.85579
   0.02611,   1.72493
   0.83970,   2.16799
   1.55790,   1.50888
   0.24518,   1.59095
   1.19769,   1.56999
   4.53135,   2.76506
   2.93464,   2.68065
   0.09559,   2.35915
  26.80889,   3.79554
   4.35048,   1.91175
  39.38921,   4.11163
   2.68717,   2.83556
   0.79922,   2.03522
   0.46312,   2.34809
   4.34261,   2.01861
   0.09396,   1.92724
   1.48657,   1.81057
   0.73025,   2.44713
   3.52597,   1.80962
   1.78947,   1.53305
   0.04618,   1.78487
   0.11840,   1.53843
   0.46530,   1.43951
   0.00376,   1.65694
   0.30106,   1.41147
   0.31928,   0.76223
   0.50048,   1.12134
   0.51120,   1.26596
   0.00533,   1.50469
   0.22103,   1.43954
   0.70760,   1.36340
   0.02569,   1.49868
   0.21581,   1.22891
   0.01965,   1.15867
   3.22198,   2.62882
   0.71592,   2.06584
   1.42104,   1.54129
   0.47578,   1.47762
   3.47892,   2.62348
   1.68466,   1.51541
   0.27665,   1.39604
   0.72745,   1.93225
   0.10858,   1.44512
   0.07220,   1.73533
   0.07517,   1.56166
   0.03619,   1.48971
  20.94363,   4.18364
   0.85958,   1.77513
   2.11128,   1.34141
   2.94626,   2.54125
   0.09351,   1.79780
   1.23418,   1.51188
   2.14142,   1.43873
   0.41199,   1.74298
   1.17753,   1.78038
   0.06905,   1.83770
  46.35927,   4.45545
   0.08865,   2.18199
   0.04931,   2.00518
   1.39068,   1.58305
   0.88084,   1.40150
   0.94510,   1.25723
   0.29704,   1.23765
   0.43054,   1.21697
   0.06625,   1.23772
   0.62550,   0.84669
   0.02695,   0.88869
   0.00001,   1.44736
   0.28739,   1.05133
   1.25037,   2.16793
   0.56543,   2.10694
   1.53735,   2.28023
   8.97296,   3.26758
   8.99895,   3.10732
   0.09598,   2.10121
   0.06071,   1.94548
   0.06675,   2.01996
   0.56352,   1.67419
   1.83917,   2.46260
   0.00250,   1.79208
   0.55619,   1.99572
   0.00122,   1.64839
   0.00898,   1.70036
   0.15920,   1.52804
   0.43484,   1.24832
   0.48122,   1.81746
   0.09948,   1.29669
   0.34311,   1.08716
   0.00179,   1.59954
   0.00043,   1.67603
   0.57851,   1.14133
   1.50416,   0.74003
   0.54849,   0.71806
   0.00194,   1.38048
   0.79547,   1.94479
   0.07382,   1.25427
   0.03108,   1.31767
   0.55514,   1.93029
   0.54114,   1.99970
   0.06317,   1.73518
   1.17765,   2.16081
   0.00009,   1.58992
   1.32853,   0.98345
   0.10920,   1.36526
   0.30048,   1.24111
   1.59645,   2.23607
   0.01588,   1.64259
   6.83343,   3.16392
   1.13435,   1.41479
   0.73044,   1.24870
   0.11290,   0.84590
   0.03447,   1.35462
   0.08723,   1.41189
   0.05272,   0.83998
   0.35753,   0.37512
   0.01441,   0.68607
   0.09973,   1.06173
   0.81277,   1.89795
   0.04867,   1.33091
   0.50091,   1.77993
   0.00524,   1.30573
   0.83350,   1.97580
   0.47452,   1.93188
   0.01559,   1.77180
   0.00556,   1.49605
   1.47807,   0.98766
   0.01798,   1.37290
   0.60925,   1.15089
   2.03230,   2.36785
   0.00082,   1.50053
   3.66442,   2.68832
   2.78160,   1.63577
   1.07738,   1.66483
   1.00658,   1.41388
   0.16266,   1.66588
   0.25777,   1.91882
   0.02647,   2.01105
   0.65918,   1.62986
   0.93242,   1.70191
   0.86682,   1.32529
   0.84557,   1.40177
   1.01241,   1.28703
   0.71005,   0.95877
   0.56908,   1.78591
   0.03368,   1.41161
   1.68331,   0.90032
   0.00814,   1.05334
   0.73268,   0.94930
   0.21823,   0.53243
   1.56198,   2.22311
   0.59967,   1.11889
   0.02800,   1.30933
   1.07311,   2.09904
   0.01430,   1.86306
   0.04073,   1.43584
   0.03128,   0.88175
   0.23374,   0.69111
   0.03547,   1.36211
   0.15127,   1.13052
   0.87695,   0.52187
   0.13050,   0.49363
   0.07436,   0.88247
   0.03557,   0.78850
   0.07043,   0.98703
   1.04983,   2.03888
   0.17658,   1.88592
   0.00203,   1.52894
   1.72866,   0.88633
   0.05330,   1.03963
   0.32563,   1.60371
   0.08672,   1.58291
   0.25433,   1.74671
   1.33193,   1.40645
   0.03244,   1.35510
   0.23473,   1.11753
   0.17339,   0.82832
   0.25143,   0.71444
   0.50858,   1.66194
   0.13428,   1.32574
   0.01014,   1.16600
   0.00664,   1.26687
   0.22961,   1.03960
   0.00009,   0.89635
   0.35480,   1.56515
   0.23288,   0.79487
   0.13550,   0.61553
   0.00045,   0.78850
   0.00272,   0.97524
   0.15351,   0.66979
   0.12362,   1.45380
   0.07816,   1.47274
   0.00013,   1.27317
   9.40690,   3.52667
   6.64876,   2.94967
   2.69571,   2.65841
   1.38906,   1.51512
   0.03589,   1.22824
   0.01112,   1.12837
   0.00117,   1.20664
   5.23326,   2.85543
   2.09946,   1.35636
   0.18056,   1.74431
   0.61041,   1.40458
   1.01366,   2.11558
   1.22632,   2.21326
   0.00751,   2.14073
   0.86190,   2.25484
   0.23988,   1.62708
   1.82264,   1.57239
   1.05285,   1.39361
   0.01531,   1.71155
   0.00014,   1.57086
   0.61514,   1.88728
   0.01322,   1.67932
   0.05031,   1.30658
   1.06397,   2.09981
   0.00173,   1.71335
   0.26036,   1.44478
   0.41636,   0.98351
   0.94684,   1.97332
   0.01565,   1.02264
   3.12594,   2.65168
   1.19427,   2.18103
   0.18517,   1.75747
   0.62673,   1.10143
   0.08278,   1.29310
   8.03495,   3.34852
   0.79381,   2.17358
   0.93785,   1.33616
   0.00067,   1.37240
   1.41860,   1.14875
   1.01062,   1.11463
   0.38836,   1.00274
   0.34889,   0.99289
   0.00506,   1.13464
   0.00871,   1.36163
  11.03897,   3.64052
   0.22158,   1.65229
   0.00294,   1.78189
   1.05367,   2.13329
   1.35687,   2.25761
   0.03802,   1.77028
   1.11437,   1.56918
   1.72045,   0.97808
   0.00296,   1.40285
   0.45244,   1.91269
   1.20499,   1.51453
   1.57976,   2.28977
   2.54533,   2.54485
   0.00044,   1.90122
   0.47356,   1.73803
   0.24144,   1.93798
   0.51172,   2.31215
   2.87611,   1.92712
   0.12224,   2.15432
  25.90822,   3.74784
   8.26918,   2.01264
  73.70565,   4.90780
   6.11231,   2.41459
   0.12805,   2.39985
   0.04011,   2.40870
   1.89321,   1.82707
   0.40654,   1.79291
   3.60861,   1.23988
   0.20693,   1.13136
   2.31556,   2.42007
  20.74310,   3.80744
   5.32879,   1.52044
   0.00384,   1.40203
   0.10195,   1.76930
   0.21617,   1.55998
   0.00120,   1.66699
   0.00985,   1.61490
   0.00038,   1.39794
   3.58526,   2.75782
   0.27487,   1.88655
   0.06076,   1.54068
   0.00103,   1.31860
   0.46120,   1.77341
   0.00853,   1.34169
   0.07656,   0.92747
   0.00445,   0.91075
   0.18818,   0.13336
   0.02739,   0.78278
   0.01762,   1.20476
   1.10337,   0.59005
   0.03814,   0.88223
   0.00529,   1.03611
   0.11570,   0.70529
   0.00002,   1.39820
   0.14666,   1.57492
   0.12287,   0.97240
   0.11688,   0.89324
   0.26491,   1.38857
   0.00558,   0.89718
   0.09396,   1.22974
   0.00402,   1.11979
   0.00009,   1.55753
   0.14587,   1.35119
   0.14322,   0.84839
   0.00167,   1.12707
   0.00731,   1.22002
   8.28840,   3.77318
   0.54404,   1.31745
   0.03843,   1.55825
   0.00330,   1.33820
   0.30916,   1.71071
   0.00164,   1.50779
   0.00270,   1.43609
   0.37041,   1.80037
   0.98219,   2.09526
   0.37263,   1.33542
   2.01664,   2.35550
   0.41800,   1.09397
   0.06949,   1.51172
   0.44266,   1.84034
   0.77399,   1.28334
   0.08517,   2.08111
   3.68709,   1.45089
   4.26224,   2.74884
   5.34696,   1.66728
