MSE, Q-LIKE
   0.26274,   2.70197
   2.45732,   2.97964
  15.75986,   3.38739
   1.25692,   2.74546
   3.92378,   2.20068
   0.96856,   2.19195
   0.01071,   2.07637
   2.69260,   2.66726
   1.92715,   2.76691
   1.15291,   2.31552
   7.37454,   3.00628
   0.50602,   2.09173
   0.87860,   2.48444
   5.44777,   2.06148
   0.12644,   2.27813
   2.15935,   2.17731
   0.07826,   2.36543
   0.14632,   2.32075
   0.16806,   1.86854
   0.26796,   1.97277
   3.20565,   1.66236
   0.01146,   2.02413
   1.77655,   1.68109
   1.68358,   1.79894
   0.00743,   2.03343
   0.24205,   1.98676
   1.16017,   1.69556
   0.00047,   2.17173
   2.22088,   2.62844
   3.52396,   1.77362
   0.04941,   2.07692
   0.33408,   2.05089
   0.06265,   1.93210
   1.45109,   2.40906
   0.04210,   2.10156
   1.10591,   1.49472
   0.00126,   1.53805
   0.78699,   2.11943
   0.38263,   1.49326
   0.01090,   1.67605
   0.26807,   1.41776
   0.00015,   1.64550
   1.01082,   2.27593
   0.98820,   2.18142
   4.95672,   1.72828
   2.54998,   1.38902
   0.31103,   1.78741
   0.37551,   1.49173
   1.63096,   2.34469
   0.58006,   2.23468
   1.12698,   2.32938
   0.00090,   1.97884
   0.00825,   1.85032
   0.06746,   1.95733
   9.74951,   3.16908
   4.76783,   2.10417
   0.25161,   1.70395
   0.21374,   1.93010
   0.54995,   1.94953
   0.39600,   1.64397
   0.11334,   1.55314
   5.17303,   2.82751
   0.05987,   1.99255
   0.27843,   2.06190
   0.08909,   1.87720
   0.82719,   1.64789
   0.09369,   1.57386
   0.05481,   1.88513
   1.57870,   1.62304
   0.02588,   1.84589
   0.00135,   1.89988
   0.00014,   1.81613
   1.16866,   1.53558
   0.01535,   1.61469
   0.18165,   1.77642
  12.13374,   3.47594
   0.40467,   1.67229
   0.00407,   1.66665
   0.02413,   1.60274
   1.40515,   2.35624
   0.99676,   1.80224
   0.57226,   2.18901
   0.62866,   1.67280
   0.59590,   2.07532
   0.81675,   2.19677
   0.11607,   1.97710
   0.00685,   1.86713
   0.02312,   2.04374
   0.94512,   2.33379
   0.55611,   2.30689
   0.93095,   1.94187
   0.35656,   2.11711
   0.68446,   2.03342
   0.04746,   2.05736
   0.35825,   1.93572
   0.02745,   2.17210
   0.41697,   1.85428
   1.13496,   1.46711
   0.01065,   1.59790
   0.00737,   1.52065
   0.11972,   1.29928
   0.04013,   1.61929
   1.34974,   1.26922
   0.00067,   1.36792
   2.40072,   2.47647
   0.00021,   1.64859
   1.68392,   2.27355
   0.38181,   1.61106
   4.71714,   2.77778
   0.46955,   1.96299
   2.15111,   1.35963
   0.71687,   1.91909
   0.25241,   1.87591
   2.70810,   2.49814
   0.12826,   1.74713
   0.43558,   1.66211
   0.00193,   1.71184
   0.03234,   1.68182
   0.22372,   1.96918
   0.23124,   1.85037
   0.51814,   1.45361
  28.15131,   4.39089
   0.00001,   1.96918
   0.02191,   1.85896
   0.00587,   1.73980
   0.12887,   1.34221
   8.00686,   3.09798
   0.41212,   1.68194
   0.52727,   2.15738
   0.46948,   2.14379
   2.79055,   2.59518
   0.90615,   2.41000
   0.17488,   1.89149
   0.79651,   2.28804
   3.14470,   1.66800
   0.04343,   1.86094
   0.17327,   2.07248
   0.39089,   1.67181
   0.00289,   1.65664
   1.01531,   2.29686
   0.02374,   1.70024
   0.87078,   1.52626
   1.39993,   0.99532
   1.17012,   2.14324
   0.54544,   1.56758
   0.00381,   1.93132
   1.82082,   1.40896
   1.06985,   1.20469
   0.62244,   1.15964
   0.09002,   1.80268
   0.14589,   1.71460
   1.79026,   1.29409
   0.02435,   1.54177
   0.17441,   1.99747
   0.35098,   2.01233
   0.56320,   1.84095
   0.01244,   1.97386
   1.72197,   2.33957
   0.02599,   1.70268
   0.82892,   2.10948
   0.38953,   1.46428
   0.46537,   1.97006
   0.00562,   1.84262
   0.01021,   1.77879
   0.15479,   1.85071
   0.44347,   1.41555
   2.91348,   2.56904
   2.40060,   2.58917
   0.07267,   2.15716
   1.15067,   1.62378
   0.96410,   2.29186
   2.49258,   1.55724
   2.00474,   1.38966
   0.07420,   1.91265
   0.73992,   2.15319
   0.01186,   1.83877
   0.46939,   1.29022
   0.33045,   1.86219
   0.54148,   1.53879
   0.14262,   1.61964
   1.10773,   1.16803
   0.00684,   1.74038
   0.03232,   1.80209
   0.01755,   1.63602
   1.27414,   0.97150
   0.27220,   1.55017
   0.96354,   1.33642
   0.08657,   1.40341
   0.60115,   1.91033
   3.40173,   2.61254
   0.03899,   1.84311
   0.63039,   1.99475
   0.08340,   1.58925
   0.10558,   1.55754
   0.36196,   1.13796
   1.74913,   2.28161
   0.69426,   1.36591
   0.24114,   1.93971
   0.02389,   1.59755
   0.43937,   1.96095
  23.64863,   3.97493
   2.53875,   2.59813
   9.26372,   3.13923
   0.00031,   2.07164
   2.97988,   2.60842
   0.47048,   2.06223
   0.73689,   1.80487
   0.00414,   2.03350
   0.29477,   1.87691
   1.14192,   2.32323
   0.80693,   1.59505
   0.89494,   1.56349
   2.14328,   2.45040
   1.07822,   2.54046
   0.00043,   2.39999
   0.00272,   2.30750
   1.98930,   1.99259
   0.32441,   1.86710
   0.00030,   2.17930
   0.03737,   2.00023
   1.94470,   1.59047
   0.03566,   1.80312
   0.15188,   1.93117
