,Var1,Var2,Var3,Var4
1-1,20020102,1.9402707274852826,2.804180782069178,0.98522964430114435
2-1,20020103,0.62918021165279114,2.457735660931164,0.03920799893397664
3-1,20020104,1.5904136622714837,3.3591411592793867,1.8448916306684993
4-1,20020107,-1.2191733013918959,2.3228996940536519,-1.1806969638644915
5-1,20020108,-2.9074130704938916,3.616260036010694,-3.7089030417910784
6-1,20020109,-0.78070659770204109,1.9969336591214788,0.54408194671293764
7-1,20020110,-0.32051309489480317,2.181427242907338,0.1606426048273768
8-1,20020111,-1.9958328039666018,2.9296639833101068,-1.4755194428044849
9-1,20020114,-0.34704536209857473,2.5761368250581445,-0.42852835703266479
10-1,20020115,0.7060039410724972,2.5075683537551541,1.7233067123775481
11-1,20020116,-1.1013776435573774,2.6091717184600611,-2.0100158991531281
12-1,20020117,-0.24028846163099971,0.81758034666458801,2.2709816198765331
13-1,20020118,0.14018225986407451,0.94721486823812284,0.18027045442776668
14-1,20020122,-2.5470142511204941,2.2268887528587822,-1.4919631586004289
15-1,20020123,-0.36326982431362786,3.7601260115999668,0.46610683231609329
16-1,20020124,0.040032026155101263,2.7112276296727558,1.0258563262843357
17-1,20020125,-0.20181641562371233,2.5909267134681864,-0.94501557814687942
18-1,20020128,-1.1495538509386893,2.6795097372334542,-0.40485885260004295
19-1,20020129,-5.4382735561183004,7.3325582747136275,-5.4179916373792825
20-1,20020130,2.1277398447284934,13.500892458209474,1.6985546365743787
21-1,20020131,-0.82045269319670489,6.01603456274787,-0.33741069547574831
22-1,20020201,-1.3060885803829692,4.6114073309409518,-2.0056144853628499
23-1,20020204,-4.1501573207639364,7.1596408121235662,-5.0159635950753678
24-1,20020205,1.8307664682747582,10.962285919626881,1.1714484041052131
25-1,20020206,-1.8245804060311066,11.627821631469352,-1.4891971961879413
26-1,20020207,0.5452080747464727,6.1339920395894767,0.34040654679619031
27-1,20020208,1.6401076861048303,5.1055031922741003,3.0126120753322549
28-1,20020211,0.72265725641278422,3.0871495198699939,0.74463769391197587
29-1,20020212,-1.627124728216911,2.3111944734921708,-1.583494710072797
30-1,20020213,-0.33094349013671476,4.8801168630394853,0.30987187256306115
31-1,20020214,0.10995053334168503,3.8063848833075911,0.5509655810969516
