,Var1,Var2,Var3,Var4
1-1,20020102,1.0536495944520219,1.4438783084449125,0.23849283901506979
2-1,20020103,-0.015884361879159314,1.952739788516701,-0.0317662010295372
3-1,20020104,1.1655510749016607,2.1629749416604795,1.4352426796279794
4-1,20020107,1.0362787035546717,1.844671300432464,-1.2765124875707023
5-1,20020108,-1.0259788618641075,1.5734046648564457,-1.5826403390694743
6-1,20020109,-0.56383556542662916,1.7162976507456722,-0.25814793296836669
7-1,20020110,-0.40273916699815615,1.6040517849352156,0.080742838460157174
8-1,20020111,-2.1104679417535799,1.3067557233812674,-1.6273752147871079
9-1,20020114,-0.23018753998256258,1.0076813257098658,-0.3286773706623336
10-1,20020115,0.68841445451450767,2.05752640186854,0.77068512966089742
11-1,20020116,0.3294895896852168,2.4995574008037922,-0.68841445451450767
12-1,20020117,-0.03276540003094297,0.90080537637615354,0.3775757584282502
13-1,20020118,-0.13166558847466092,1.6854491988576263,-0.50924134690291112
14-1,20020122,1.9324272826402478,2.5501351989884746,3.2088314551500297
15-1,20020123,0.1912655986332723,1.5389609847831136,0.15936258352775567
16-1,20020124,0.61181459962327267,1.7145515531804594,1.7990070157543059
17-1,20020125,-0.50584995630336138,1.8589027364149164,-1.3224374084527923
18-1,20020128,0.55969560005451058,1.2775464925983262,0.79713140610069289
19-1,20020129,-7.272086718078441,5.8025338712900103,-7.0757541462755924
20-1,20020130,2.515959397036216,7.0043841974534233,3.8402600350935678
21-1,20020131,1.518692765005536,2.4336356903715712,2.327366102866435
22-1,20020201,-2.0023275138323804,1.9531844229460229,-2.7667841750422362
23-1,20020204,-2.4918232790489547,3.6383753893268804,-3.0807338637805159
24-1,20020205,0,6.6511134839213613,-1.0993768232210321
25-1,20020206,0.15320455801131061,5.1113088213853226,-0.017008249041694512
26-1,20020207,0.16977932770938509,3.8616518714288164,0.27178545692159162
27-1,20020208,1.772609139723702,3.8981096671199342,2.7852760215166583
28-1,20020211,1.1494379425735168,1.5255847195498313,1.0421462226290146
29-1,20020212,0.44295044124567085,1.381338242504488,-0.2615662763161275
30-1,20020213,1.1255635246899764,3.3770780075160918,1.6317283738320754
31-1,20020214,0.096727397514229096,2.9811766773966708,-0.05638113797621358
32-1,20020215,-0.89833188851917711,1.6777374154726845,-1.8047803092953174
33-1,20020219,-0.66050990521357988,2.8823342562340302,-2.231439275731617
34-1,20020220,2.2651212297887469,3.1723898457791551,2.5917410084509207
35-1,20020221,-0.57147677776336891,2.2255960533687489,-0.16361260194308613
36-1,20020222,0.33489923071652328,3.6406854284767181,0.40037639789467505
37-1,20020225,2.8792237087460926,2.5976203340497435,3.0991561885515218
38-1,20020226,0.58327587133684133,3.0249972852695954,0.59118132214930341
39-1,20020227,0,2.9987354734725504,0
