,Var1,Var2,Var3,Var4
1-1,20020102,-0.037785755220021144,2.4290798531337421,-0.037785755220021144
2-1,20020103,0.97561749453647373,2.0799423868540807,1.202118157621701
3-1,20020104,0,1.1917697249503754,0.74405105165831209
4-1,20020107,0.92166551049239764,1.9391807345667864,0.99576703296433422
5-1,20020108,0.073099418459765531,1.8570350626075478,0.43940019433348354
6-1,20020109,-1.2569481568371454,1.8856351772526301,-1.8065007397639388
7-1,20020110,-0.18618512174159996,2.8555740531167806,-0.18618512174159996
8-1,20020111,-1.9534806020641948,1.5126102677865909,-1.7672954803225949
9-1,20020114,-1.7113937372251531,2.4241699694467003,-1.1062481688896231
10-1,20020115,-1.3270336920896852,2.4399861746180291,0.49741828216407491
11-1,20020116,-1.0287764578130965,1.7674158263191484,-0.34410280560135398
12-1,20020117,0.34123255859612733,1.4239673392005012,1.1802916383141682
13-1,20020118,0,2.5132903902611328,0.11348592101292354
14-1,20020122,0.93791721133782424,1.7150050658462346,1.2399181958718142
15-1,20020123,0.91760599803931697,1.8828671460932527,2.1792182789561299
16-1,20020124,-3.6745644553375811,5.5004945539981014,-3.419136474827944
17-1,20020125,-2.2758937959573622,3.707165424757525,-3.1492617928328581
18-1,20020128,3.3143688812579342,3.8580658634448817,2.8842606913188629
19-1,20020129,0.038044512537993569,7.2003184865536332,-0.34175085473786559
20-1,20020130,2.933644001255864,4.6756878269804725,2.5907212037819871
21-1,20020131,0.44345970678656421,2.457090573840067,0.51756122925850079
22-1,20020201,-0.89686699827602467,1.6912588359083665,-1.7857617400006465
23-1,20020204,-0.48680118600730182,2.0418594371932386,0
24-1,20020205,1.8185693238175649,3.4123109719184934,2.0435412972191092
25-1,20020206,-0.44101504775526656,3.6693890715638888,-0.14722122644350577
26-1,20020207,-0.77362699344898367,2.1784169218358702,-0.40597952051810715
27-1,20020208,-1.1169140682655065,2.7071749124562836,-1.2279224052893944
28-1,20020211,2.0496338902340927,1.4795874826583804,1.4864636388704611
29-1,20020212,-0.2605622170260613,1.5837642864739532,-1.0381999073041381
30-1,20020213,0.29750858686337089,1.093302822426701,0.37202423859747924
31-1,20020214,-0.11158639803934278,0.93111585699071153,-0.22304841961076072
32-1,20020215,-0.63326715634794972,2.5598185283865527,-0.410218736737189
33-1,20020219,-1.0630320301756147,3.3331877233000977,-2.1148824492976726
34-1,20020220,2.7429861741977035,3.5065381653318699,2.933644001255864
35-1,20020221,-1.6066103091661788,2.6557038450349464,-1.6066103091661788
36-1,20020222,1.6096173831330773,4.4217732618587702,1.421115913555937
37-1,20020225,-0.1857010747213117,1.1538105226067605,-0.11146202157141794
38-1,20020226,-0.93686276396347523,1.5739781276337652,-1.2719961999560159
39-1,20020227,-0.37821527687458278,2.5932920542593716,-0.64211740930004702
40-1,20020228,-1.2516757382597277,1.5960213442595874,-0.72257397481814145
41-1,20020301,-0.64725145056176991,1.3026489829953884,-0.076365028529723489
42-1,20020304,2.2557347424074337,2.4451328744978453,2.7130526126039278
43-1,20020305,2.1230665653706904,2.7158103962062068,2.6051739334270074
44-1,20020306,0.96515494522217971,2.6647438968077721,1.7947358976377448
45-1,20020307,-1.0772096981911172,2.4447783621617512,-1.4692971725148052
46-1,20020308,0.39490268516395588,2.717640229001721,0.7552634354938359
47-1,20020311,0.25121132895207232,0.87358150211565611,-0.035835872091105614
48-1,20020312,2.1429391455899172,2.2457999520353771,1.4235115821871869
