,Var1,Var2,Var3,Var4
1-1,20020102,3.3750025044586351,5.0148005617367337,4.763913720525359
2-1,20020103,5.9394717418228993,4.2765639489502867,7.4584121413864501
3-1,20020104,-1.1390594053791059,5.1336195751351399,0.67283685286847472
4-1,20020107,-2.1041595499849297,5.5123375490809998,-1.4635780529973719
5-1,20020108,0.67682153461383621,4.272997651634622,0.8750937989728147
6-1,20020109,-1.6825971833976716,5.5180891702872739,-0.62024444682462487
7-1,20020110,-2.2261193241468025,7.2936507328710727,-2.0283512133530301
8-1,20020111,-0.80738616215105807,5.7330997491651168,-0.31796529173799826
9-1,20020114,1.5620797812408327,5.4121156267894888,0.86480792657699368
10-1,20020115,-0.74691527935697444,5.8771508468687896,-0.46030000719614605
11-1,20020116,-0.76855240848305861,5.1965043490660037,-2.8665314554024768
12-1,20020117,1.3708833619705985,4.7778172973167843,2.4041028856911062
13-1,20020118,-0.17899766115774263,5.2313203568109188,-3.0291979409113878
14-1,20020122,-5.6720182534455876,5.9837126097673199,-5.493020592287845
15-1,20020123,2.4174946451893664,5.297220063126364,2.3228126119207104
16-1,20020124,0.81682499230137928,5.6083307479083491,2.270381872944105
17-1,20020125,2.4640669742333809,4.0620008872547926,1.495243168657856
18-1,20020128,0.26568281310854758,3.0936530852421051,0.68037535052409837
19-1,20020129,-3.6515212975097633,7.3862865266774973,-3.7547585310723885
20-1,20020130,3.0264482107726032,10.659934157469808,3.6367644170875124
21-1,20020131,1.2347608420937739,3.5450263308914729,3.3665396284336957
22-1,20020201,-0.43171746431109881,3.4371212105250324,-1.0615506371258743
23-1,20020204,-1.9095398377123374,5.2268421387942645,-2.0249799659724843
24-1,20020205,0.05918911093187873,5.7612609515397706,-0.51641575482341828
25-1,20020206,-2.5188738009203515,9.2485643613594881,-2.6076706100699898
26-1,20020207,-1.6910472148316202,7.9499327810159164,-2.0866053146491481
27-1,20020208,0.061519534391818453,9.1629613611858396,0.83372414378284354
28-1,20020211,4.0692953936812604,4.7166442072937258,3.2045586895629974
29-1,20020212,-0.4386967174933698,4.8918194981494798,-1.7999554443787424
30-1,20020213,0.55568213873891104,3.5192614034227168,1.2205380178379688
31-1,20020214,-0.8663235660821389,4.8703186995722723,-0.16488049901841606
32-1,20020215,-3.4087292938636882,3.8890110752204694,-3.1390662091037136
33-1,20020219,-1.2678458259771208,4.2848037932119114,-2.9852963149681333
34-1,20020220,-0.12706482014555043,9.827070275865772,0.3502630551202035
35-1,20020221,-2.9413885206293511,12.467519993157094,-6.5004830308995842
36-1,20020222,-0.0508431499809614,11.927928501546079,0.05086901339028671
37-1,20020225,4.1312548015542294,6.9718057204396118,5.0088975657319068
38-1,20020226,-4.0488716730135099,9.7236378755029307,-3.2779073660082148
39-1,20020227,-2.0503363752996773,13.731005811913205,-0.26693375876680747
40-1,20020228,-5.3375553077419813,11.259948122149561,-4.7379532448384776
41-1,20020301,6.3270099292546345,7.6743837746050128,8.2182782383434017
42-1,20020304,2.8664382887567452,12.905347635052708,2.7372810218515564
43-1,20020305,0.55214864203052549,6.4046739011070866,2.6031838717946787
44-1,20020306,0.34946476346435773,9.1516767953674165,0.83771718291441033
45-1,20020307,-1.5193974131279209,10.631197197547124,0.060652010957085167
46-1,20020308,2.8513960284915818,6.9418191892988927,3.4709673341964731
47-1,20020311,-1.1897820303186535,4.2141956491384231,-2.1608062849550969
48-1,20020312,1.6493959750346843,4.4481925760715288,-1.2343977302146314
49-1,20020313,-2.1153117053896775,3.867379712485286,-5.1915308937226623
50-1,20020314,-0.99663258627256113,4.6162934247897667,-1.2522237797270019
51-1,20020315,3.0378035359171829,5.3813040075081018,2.551972620809595
52-1,20020318,-0.99143152161143,4.7328071001773688,-0.4261033828124372
53-1,20020319,0.1577536216098796,5.9348679160217426,0.33157052560706113
54-1,20020320,-0.18001805041478747,3.6146863340783946,-3.8401376769878759
55-1,20020321,2.6788757011464437,5.4610953000404407,2.8261872917439312
56-1,20020322,-1.653466102237644,4.4087150447684751,-2.6134734751395605
57-1,20020325,-2.3065272930995917,4.047749674838216,-1.9475776500656572
58-1,20020326,2.452192320805624,4.8738105284377147,2.4855200998176397
59-1,20020327,-0.16428457777424299,4.1042597431158967,-1.1281080971058621
60-1,20020328,-1.2903404835908017,3.3958101688466624,0.016440608339518548
61-1,20020401,3.3602900580896211,4.8132599623472219,2.4520186006577127
62-1,20020402,-1.8149318505677137,4.0239020113470572,-3.7259211784006485
63-1,20020403,-0.65038168054214474,6.7904159739765504,-0.48401997190214985
64-1,20020404,1.8137347977118523,6.3520287450527011,2.364332668211766
65-1,20020405,-2.0415592174226838,4.1133588532535548,-1.7804624633506627
66-1,20020408,3.0354174420720081,7.7601574301738561,-0.41670199475132286
67-1,20020409,-4.9693279980150606,7.1169850433292412,-5.05287717156091
68-1,20020410,2.0726130517116914,12.147694321589293,2.7379981016159238
69-1,20020411,0.39809658806571058,7.9756689092039528,-1.0482096146897657
70-1,20020412,-2.6598699765616463,6.396470471876925,-1.9712805799071198
71-1,20020415,-0.33732832697399573,6.2366275602666672,-0.93814299877315044
72-1,20020416,1.4339610680455639,5.1144067085904279,4.8087021601609159
73-1,20020417,-1.7948577877741734,5.5487329905485332,3.8079253591920548
74-1,20020418,-0.2951305634580681,4.522092379373027,-0.63835227817889972
75-1,20020419,-2.3963070143229181,3.6196162686202684,-1.1560822401075921
76-1,20020422,0.43326180089553468,2.5454246507112397,-0.099717475439220493
77-1,20020423,-2.2288312661837839,4.3255518159473327,-1.8968256491305624
78-1,20020424,-2.5611780681531027,4.6211478644137793,-2.0372184480877298
79-1,20020425,1.4897209504570075,11.268791896641378,0.58630966370638582
80-1,20020426,-4.5711320501216068,6.8910469573279149,-3.374741092115352
81-1,20020429,-0.53352429596316142,5.6441870767528517,-0.26711795777756286
82-1,20020430,2.1369466589048702,6.4266011288750891,2.0298993694676248
83-1,20020501,0.20979028673422384,11.061269416228429,0.052406324895803991
84-1,20020502,-2.2704061430723677,8.9862529029835887,-2.6904277616166983
85-1,20020503,-4.7426641765059951,11.551742370263726,-4.8144516885623823
86-1,20020506,-2.7157913098923014,8.1868321435091982,-2.941950471497945
87-1,20020507,0.038233607806592573,13.120134539457267,1.4244706695744291
88-1,20020508,6.2976523300806164,11.870909555014665,10.30643033974763
89-1,20020509,-1.4236992383523273,9.0758062084779461,-2.6379379209248821
90-1,20020510,-5.2292424857181885,8.7623820418409526,-4.4709282972700937
91-1,20020513,4.7388622244143974,8.6167114042279991,5.4398427741570998
92-1,20020514,0.69942000359333178,4.4914780952037825,5.4915757596114556
93-1,20020515,1.9184840637571199,7.9645070746189743,0.43053552179999066
94-1,20020516,1.8019982763570752,6.3008513396483625,1.6697231247954303
95-1,20020517,0.57896591444843715,4.56444113115605,1.3252924021466495
96-1,20020520,-1.3489265239587933,4.0564303666070272,-3.2266119910883351
97-1,20020521,-3.813520981003915,4.7926619489368916,-3.7804029147962659
98-1,20020522,2.3924586085245281,8.6512437408785079,1.8405427542715458
99-1,20020523,-0.88076450129084272,8.5845011618144387,-0.74576616826740327
100-1,20020524,-0.59223304957796152,4.8114867054553656,-2.6548706302521374
101-1,20020528,-0.70274358074566834,5.559084823310207,-0.91260724643777991
102-1,20020529,-2.2305757514298197,3.6068787256353572,-3.9375873285901974
103-1,20020530,1.5430137144987643,7.5676479330254454,0.60334765714871175
104-1,20020531,-1.2615052858466314,6.265416701311894,0.50909200861934956
105-1,20020603,-3.0532485521340913,7.6108667168398432,-3.5441140046107655
106-1,20020604,4.7645781057700898,14.886552318379179,3.326248994688541
107-1,20020605,2.0083156610669395,12.825184238234723,2.3530497410193973
108-1,20020606,-1.8349138668196652,7.116079963977862,-4.2243206342348127
109-1,20020607,-1.5567150237412175,12.676697551640766,-20.524906143765918
110-1,20020610,-5.590800783603278,7.3178329402093363,-4.2806397343619462
111-1,20020611,-5.8833433109866995,10.372168429061402,-4.1356504130316107
112-1,20020612,7.1347335276278123,17.550756027339769,6.464672700707208
113-1,20020613,-2.2935711680733828,14.7593133351874,-2.0851171261745627
114-1,20020614,3.5588220904604118,14.74923374148019,0.75472056353826922
115-1,20020617,4.0729611500188501,8.511452127289088,5.7967401475243818
116-1,20020618,-0.5434795985956864,9.552366938336986,-2.3783934654153516
117-1,20020619,-4.2886584562032315,10.505005622154888,-9.2221856403724711
118-1,20020620,-4.472289999397816,14.908576685168754,-4.2737829653248571
119-1,20020621,-1.7980389209864445,16.95174409118161,-2.6331168427284446
120-1,20020624,4.930762860529958,22.359924063091484,3.0998016409963469
121-1,20020625,-7.718340036849014,21.41403723992909,-5.3664933974255202
122-1,20020626,6.0960699789687212,28.445422734583097,1.5168221473171428
123-1,20020627,-1.3203181778543627,19.375072306522146,0.27971595678972783
124-1,20020628,-2.3797769896082954,13.918727225513525,-2.0698369897137692
125-1,20020701,-4.6286488992334007,12.419244718392234,-4.1917284881670014
126-1,20020702,-5.2922401454342349,22.634519431386398,-5.6352936551131716
127-1,20020703,8.7062594690478168,22.583320765797541,6.9395366964311034
128-1,20020708,-4.0259674285700431,20.07299059078581,-5.469291453035785
129-1,20020709,-1.7660503151950557,14.0414574240509,-2.9623669210225412
130-1,20020710,-8.2173947579914586,18.975306871132808,-6.5608135287145597
131-1,20020711,8.8157737421198146,44.893535126308514,8.1626152441592659
132-1,20020712,-4.4596840792429315,24.077238928140112,-1.4905050985026147
133-1,20020715,5.8666268817683775,26.918640170108276,6.1997754408686934
134-1,20020716,-1.0602143990499524,23.565345680825327,-3.9505123693445388
135-1,20020717,0.72277031214533771,20.985532313418297,5.5580139273577078
136-1,20020718,-0.52015721960732009,12.083180600975073,-1.372545177897333
137-1,20020719,-0.26773777707163049,15.349711080676007,-2.7761201163495119
138-1,20020722,-1.0887423821233089,27.172977349547114,-2.058577569990927
139-1,20020723,-3.2029242572276573,22.297157037744167,-2.4938948347251966
140-1,20020724,8.0711380383172049,40.556798664255048,4.8202101817877541
141-1,20020725,-4.4227751020857298,36.380245972443724,-6.8038399714575704
142-1,20020726,0.67587439959404527,25.33020003889424,1.8713333152074352
143-1,20020729,2.9548214685099605,12.103577235617989,5.9434224215378695
144-1,20020730,2.1047799776247711,15.857319721276939,0.39624936274438305
145-1,20020731,-0.74270898436155086,11.374008906402862,-0.98027013607451252
146-1,20020801,-6.283057879241527,10.282102369180132,-6.6030581523086163
