,Var1,Var2,Var3,Var4
1-1,20020102,-1.0501772989011116,2.0141770166539601,-1.1130901666572157
2-1,20020103,0.33150610494523391,8.0481220706540508,-0.076345594750382162
3-1,20020104,-0.98497758275275515,1.0616415094124461,-0.98497758275275515
4-1,20020107,-1.1021181249337708,1.7159344088631556,-1.4111179845472499
5-1,20020108,-1.5625317903080749,1.1961913852340957,-0.65402456806094023
6-1,20020109,1.2454753627905824,1.3479042528511065,1.7690367681850283
7-1,20020110,0.45059619207057366,0.9499708350904934,0.37320679055561357
8-1,20020111,-0.32000027306713363,0.97023353335436879,0.19249284095845809
9-1,20020114,-0.34764729534781935,0.7803636973478949,-0.60438684587236224
10-1,20020115,1.6121127026728743,0.76204338842209041,1.6121127026728743
11-1,20020116,-0.22839751078311821,0.73283775442286769,-0.088883251359916926
12-1,20020117,0.61755820441495857,0.39473679753579866,1.0991204073760308
13-1,20020118,-0.13826914402006452,0.55579288813480099,-0.11314351574718273
14-1,20020122,-0.55499637917462152,0.4693721931953303,-0.55499637917462152
15-1,20020123,-2.051353983310289,2.1043795095237789,-2.3807600837809417
16-1,20020124,0.1292825002304987,0.80423433726652405,0.25873235649509496
17-1,20020125,1.3031601746537724,0.77706603619813808,0.78502430045404026
18-1,20020128,-1.089787640689277,1.3931083738288301,-1.745696364781324
19-1,20020129,-5.6975322339459566,3.0900691898954404,-5.1252101722584875
20-1,20020130,-2.1368927439157304,25.872801169536032,-2.1231630809573687
21-1,20020131,2.9154189652572882,4.1112425666950791,3.8923981248378148
22-1,20020201,-1.2484895510962879,2.7542796460810544,-1.2215135595649684
23-1,20020204,-2.3777343946956186,4.3412689302355432,-3.5867063942442101
24-1,20020205,-0.83896688328133351,3.9855996223360917,-0.88143874631096963
25-1,20020206,0.70922283094914107,2.2572253709425927,1.0228814855920199
26-1,20020207,1.916991610772012,9.2544156652637639,0.49348002858478068
27-1,20020208,0.86815520848269045,3.224129367074319,4.0518150896102334
28-1,20020211,0,1.1301515264390809,0.14845808786443371
29-1,20020212,-0.067590404736161958,1.7872322455972045,-0.27008794271328185
30-1,20020213,3.7949949616566947,3.4696895558232659,4.1324910633092848
31-1,20020214,0.051880675612459015,2.3732320200848647,0.0648550512388546
32-1,20020215,-2.6597312519266225,3.7529271854688626,-3.8598500128955493
33-1,20020219,-2.106771770352367,2.0442060074808075,-1.9048194970694432
34-1,20020220,1.1185493787009726,3.9991995897736623,1.2558177598982034
35-1,20020221,-0.36532287363355564,7.05899631866854,-3.7031034117707584
36-1,20020222,0.51267557463461344,3.8337096738869736,-0.90498355199173375
37-1,20020225,0.79961147091909268,2.3824606709402585,1.6482728586509232
38-1,20020226,1.3889112160667239,3.7713728536104294,1.2910570110122421
39-1,20020227,1.3932748262148742,3.8355575044502666,1.6687570940993268
40-1,20020228,0.16235966223874243,2.7034439495523093,0.33854727981541544
41-1,20020301,-0.040702802271397331,4.3984456841009418,-0.37925008208681277
