,Var1,Var2,Var3,Var4
1-1,20020102,1.6000341346441349,3.4697314239600594,2.2223136784710107
2-1,20020103,0.37014231031862188,1.9647299268361571,-0.85837436913913656
3-1,20020104,0.24479816386397957,3.7345528321412109,0.73619964410687189
4-1,20020107,-3.1740762782840104,3.5552969085650892,-3.7871989837776177
5-1,20020108,-1.8325786458492477,2.1954623711593664,-1.1492911588615318
6-1,20020109,-0.49216522089183812,2.8893640889738799,-1.0847213795546651
7-1,20020110,0.23319093349787323,2.0383861391463212,0.3370061517499412
8-1,20020111,-2.2763528179193138,2.9776107282301258,-1.0929070532190277
9-1,20020114,-0.78844035241485422,1.7402917631589736,-0.84078267237459592
10-1,20020115,2.4692612590371699,3.8602288566669469,2.2050603127532931
11-1,20020116,-1.8132148323415365,3.1413987039534983,-2.7076403945648142
12-1,20020117,-0.43797570977397449,1.6472762993724177,2.668918225639505
13-1,20020118,0.46716928982766248,0.98937126526093633,-0.28442165262925201
14-1,20020122,-2.9323088579325862,2.2045653789395905,-0.80593182878105907
15-1,20020123,-1.6851372957594091,2.8551574448033286,-1.7112435483551458
16-1,20020124,-1.3742288147335913,3.2705325509059757,-0.21265292436867256
17-1,20020125,0.68188042857211251,2.7839044240639903,1.7932970026787398
18-1,20020128,-1.1988676298511969,2.2618179097162141,-0.31413638398336552
19-1,20020129,-4.1370390475868657,3.5410255720662329,-4.5047830921756127
20-1,20020130,1.3371736965889003,16.277798747744164,1.1724742358067086
21-1,20020131,0.269905696916517,6.934083386781416,0.56764580048054292
22-1,20020201,-0.13559324111360738,1.9485381201854266,-0.67613509780439784
23-1,20020204,-2.5674989114636393,5.1442262205500704,-5.1793312255748791
24-1,20020205,3.1134193305729863,17.923772341062396,3.4273017397953076
25-1,20020206,1.6642042793955092,8.723419011210332,2.0500922995933646
26-1,20020207,0.51206148810365448,4.8292091239284813,0.64725145056176991
27-1,20020208,-0.56307964835076163,5.5363895188999885,-0.026885334212245482
28-1,20020211,1.4392572535829373,3.6913985434306178,1.6004609424419058
29-1,20020212,-0.26702285558788397,2.5622196795680581,-1.0373812940911442
30-1,20020213,0.92409898537297863,1.9513330196098251,1.7230379887208436
31-1,20020214,-0.26281224062696396,2.8159019187744256,-0.13149245813091071
32-1,20020215,-2.3699684653879505,3.0038705364409628,-2.3699684653879505
33-1,20020219,-1.5292488078456401,2.1579420113131724,-2.0967412104480943
34-1,20020220,2.7273190351171372,7.2730998252058807,3.2487968190337391
