,Var1,Var2,Var3,Var4
1-1,20020102,-0.30607063512801957,2.7634195038364275,-0.56041583371104764
2-1,20020103,-0.034077355926953601,1.3025277646670654,-0.068143103147910722
3-1,20020104,-0.99332894169155139,1.2768762958733451,-0.99332894169155139
4-1,20020107,-0.069108503096071416,1.4032113693445742,-0.41393643098768251
5-1,20020108,-1.1254555640334729,1.2569409969695378,-0.74594846717834784
6-1,20020109,-0.087834876090653324,1.7906537365049517,-0.92714737439205663
7-1,20020110,2.6983968135948722,1.572811393861185,2.2933597185192056
8-1,20020111,0.15483874061299474,1.7442536608323909,-0.08591803948068133
9-1,20020114,0.50994501123486913,1.1885966803132602,1.3828645464459832
10-1,20020115,0.033818059165735548,0.96721930605017514,0.28781870372656115
11-1,20020116,0.40363324224603758,0.67450942393688762,0.72433568607408461
12-1,20020117,0.48555976521242883,0.97566810202293619,0.48555976521242883
13-1,20020118,-0.21751870033837051,0.48871412814940857,-0.28435245387044006
14-1,20020122,-0.94229201345052971,2.8997498118892246,-0.92554299741607338
15-1,20020123,-0.55965549281573601,1.57308984215458,-0.59347355198147156
16-1,20020124,0.086169759748155883,0.34532155443935064,-1.2837146760680263
17-1,20020125,-0.77821404420550522,1.0395124873153372,-0.77821404420550522
18-1,20020128,0.55488264444640834,0.74143054624793081,0.39851044682812642
19-1,20020129,-1.2163486193197848,2.2417317102465959,-1.0953773784375009
20-1,20020130,0.10484012842173485,2.9751381213576233,0.10484012842173485
21-1,20020131,0.50562395228670454,0.95032128584521058,0.41826481333355758
22-1,20020201,0.67879470450984414,1.4519396171467041,0.26052989117628655
23-1,20020204,-2.1781995901364759,3.6311436825162149,-2.3518107448540881
24-1,20020205,-0.018016394968167759,3.5287943526314209,-1.4489118514138255
25-1,20020206,0.66445427186687667,2.1953552124597615,0.66445427186687667
26-1,20020207,0.99715925958525631,1.9889858977618657,1.0150563513556143
27-1,20020208,1.4521239758344073,5.9586688998364545,0.77656585103724751
28-1,20020211,0.66585141749833099,2.6026375348180149,0.66585141749833099
29-1,20020212,0.43725474126095065,1.2755515386118215,0.069832405072478565
30-1,20020213,-0.15475886503777403,2.1866156171587559,1.4037142366320587
31-1,20020214,-1.3015368112069936,2.5111525091616449,-1.4910123652665419
32-1,20020215,-0.74802471082877631,2.1328971631321636,0.034928397141698042
33-1,20020219,-0.99642464135483166,1.0208090774285183,-0.61301531841149171
34-1,20020220,1.0898819066882837,1.3661670291457302,2.0863065480431153
35-1,20020221,-0.4128682967837527,1.0577059370667365,-0.18944292241096505
36-1,20020222,2.1828970441412743,2.4953471358617816,2.1656571509859113
37-1,20020225,-0.33411324098349127,1.1110900519796441,0.80645598367299343
38-1,20020226,0.41788610749673438,1.158780843105758,0.31743406489619375
39-1,20020227,0.082994444136552659,0.60353567610141268,0.53235860214293496
40-1,20020228,0.64532365920015877,1.4807546927120527,0.59553525886864023
41-1,20020301,1.9512814223581643,1.7439947998615062,2.3956168855793436
42-1,20020304,-0.94848392112156787,0.38286250744331785,-0.30642714082924627
43-1,20020305,-0.97371752778583343,1.4704625093763553,-0.95756635275270341
44-1,20020306,1.2704199167847818,0.90111695595009367,2.0339684237122846
45-1,20020307,0.22022975709399262,1.7627739488568952,1.6796465228849478
46-1,20020308,-1.140013908137405,1.6555989857503479,0.047129055934824748
47-1,20020311,0.094206318790135413,0.67065690400727662,0.078499101291384932
48-1,20020312,-0.28248606355552042,0.66488043943511566,-0.14134277971473708
49-1,20020313,0.37635296108362581,0.52550754886013606,0.40777973695513836
50-1,20020314,0.79495391753106048,0.84940302665976497,0.81060459445474464
51-1,20020315,-0.34008380280994288,1.0333999976187507,0.26358647713298211
52-1,20020318,0.07724990727924208,1.6950349877342079,0.26289352495183493
53-1,20020319,1.0752791776261539,1.2064373958385746,1.0752791776261539
54-1,20020320,-0.32505252674477347,1.4422018327574966,-1.4621268554182443
55-1,20020321,0.82088279433305544,1.3738066609294761,0.51032353851780954
56-1,20020322,0.44825795748240083,1.1605756833219616,0.015423768057054588
57-1,20020325,-0.54116869607261364,1.8486891323496111,-0.52574730657486413
58-1,20020326,0.26301554575853814,0.80504989569671781,0.34050489485100144
59-1,20020327,0.18458703902846096,0.41610482010252203,0.53933407566564284
60-1,20020328,-0.38452712150096602,0.70943613161843533,-0.27700848738154704
61-1,20020401,0.66754885788888885,1.4827084313507661,-0.4014829358273353
62-1,20020402,0.35650661644961446,0.7551686394021464,0
63-1,20020403,-1.2911433933357586,0.65463107876718507,-1.1828931701306722
64-1,20020404,-0.08662440987396991,1.3293297850184749,-0.63611947333566121
65-1,20020405,-0.63211335633708288,1.3858380641264161,-0.60848107453033151
66-1,20020408,1.0139503852440335,1.8001083701984988,0.56908152317554084
67-1,20020409,-1.2153886488539101,1.0079337714752239,-0.7436154825941621
68-1,20020410,0.61801955681923815,0.7701493410267195,0.52269066494794458
69-1,20020411,-0.85755647023963988,0.98252625697349416,-0.95238815112557162
70-1,20020412,-0.047858340229112173,2.2682794416363632,-0.047858340229112173
71-1,20020415,-1.694143123882963,1.3853336295863863,-1.0103525928245816
72-1,20020416,0.52244241368066824,2.2337517787880392,2.0579812220001159
73-1,20020417,-0.6550067351457578,1.6509011161437219,-1.4954144405644243
74-1,20020418,2.7295218222053386,2.6273526082638976,2.9376717652634277
75-1,20020419,-0.46475683965470083,0.69929810632409928,0.23319093349787323
76-1,20020422,-1.3641920695463661,0.98281475519267059,-1.6596591999814336
77-1,20020423,-1.2501151805164312,2.1247096939853254,-0.85619676363410946
78-1,20020424,0.80385017927531166,2.1785443777054843,1.422948910396471
79-1,20020425,-0.03152585145915765,2.2967848072976862,-0.42476269323117322
80-1,20020426,0.61480449034290174,2.2044553899571966,0.31481215988948819
81-1,20020429,-0.50681134772521119,1.0365872292829408,-1.0267841571821812
82-1,20020430,1.4672504288470556,1.6496177627968767,1.3719366805669431
83-1,20020501,-0.046907983035016088,1.4203386930579525,0.14085611531475806
84-1,20020502,0.37576371128329455,0.77056303850112728,0.0781677519673174
85-1,20020503,-1.0510725048163749,1.4564539948184507,-0.91052434394285342
86-1,20020506,-2.5136544577854636,2.0567994630051221,-2.135879728637935
87-1,20020507,-2.7756883998663717,2.8947728565673367,-2.727367548479176
88-1,20020508,0.51041520213921387,4.0142959425241935,0.80798526797138948
89-1,20020509,1.0154034180348326,2.1085438976599447,0.78521587805227
90-1,20020510,1.2200232660947385,2.8609139657667328,0.77909824374913228
91-1,20020513,0.064735396337400886,1.7168725229464183,-0.06469351673148438
92-1,20020514,-0.2943102189793656,1.7590458785693148,-1.2044416436139294
93-1,20020515,-0.26578088735211836,1.6838423540313359,-1.567818235026941
94-1,20020516,0.16520737278131747,0.7478360409478052,0.76222407143173854
95-1,20020517,2.9217230520361959,1.3864626228149746,1.4584445319827388
96-1,20020520,-1.4584445319827388,0.88537774619144027,-1.4584445319827388
97-1,20020521,0.065930445770501223,0.63959881984289191,0.18141342486730494
98-1,20020522,0.12915726690518881,2.125092443255971,2.1032812511838195
99-1,20020523,-0.48504541337495155,1.6984347457812161,-0.45278214482600276
100-1,20020524,-0.78036487705235302,0.56718774593930965,-0.69936041737790333
101-1,20020528,-0.32653090237397819,0.66536491098363759,-0.19604646043820395
102-1,20020529,-0.1139601262933887,0.24396998833687136,0.39170933062235846
103-1,20020530,1.1801481010946802,2.3913653830430874,-0.032583903839888961
104-1,20020531,-0.17864397767626272,1.5118922422768919,0.24412087963829876
105-1,20020603,-1.700131731547927,3.3538612249671127,-2.385177633531832
106-1,20020604,-0.38730367518375886,2.9518821535732571,-1.340727306232381
107-1,20020605,0.72396982597719983,0.94637301339049074,0.57200694320886925
108-1,20020606,-2.1103171936214693,2.0908628751275384,-1.6918014743497523
109-1,20020607,0.77419741536148834,2.4749026106882814,-0.44459717557732148
110-1,20020610,0.7485574252663163,2.0938203875486088,1.1078085173155117
111-1,20020611,-2.3769634410488294,2.2970197035910669,-2.8015925291939858
112-1,20020612,-1.1824168363805398,3.6903529468194027,-0.34922333378997195
113-1,20020613,1.4892960329289551,3.9021177337498418,0.57556625274246542
114-1,20020614,-0.51007058086138812,4.0018552923035076,-1.3834385777368396
115-1,20020617,1.1898653066164222,2.7291293419803782,1.3660457609263155
116-1,20020618,-1.0404820082665189,2.269392852470296,-1.8964571883314463
117-1,20020619,0.49786731573160381,1.9121655379520002,-0.053196206591810125
118-1,20020620,-1.6049393273686263,1.8705007941474876,-2.4599498798600017
119-1,20020621,-2.0484887632612025,6.5015823630877696,-3.4396882099410053
120-1,20020624,1.9026875054693804,6.589043651819555,1.8085698514630266
121-1,20020625,-2.1685587071588852,3.0093243382013428,-1.3955012956733626
122-1,20020626,3.9146887897627547,12.125401771293312,1.5063046311095452
123-1,20020627,0.57095651928142921,4.5769403564359203,0.49710127220206068
124-1,20020628,-2.5389234004819627,7.945428095570696,-3.6469679781391484
125-1,20020701,-2.5466606437060779,4.9834890790894146,-4.0821994520255256
126-1,20020702,0.67928451398162615,5.4794563335714956,2.5466606437060779
127-1,20020703,1.6970566496461004,5.2622439672484083,2.2756503563504893
128-1,20020708,-2.0165330427646122,3.6235526520854182,-1.998216347045334
129-1,20020709,-2.4133901336429897,4.5698235054956022,-2.0961960996216611
130-1,20020710,-3.5358698575448155,8.3314970736596088,-4.110034114312322
131-1,20020711,3.7574364147494599,8.6562548557210626,1.3627148764096209
132-1,20020712,-0.90999638843474173,8.1250347534523382,-1.3030786555784601
133-1,20020715,-0.99483106531885745,18.926927453284648,-2.6378253470728641
134-1,20020716,1.4669207081535074,21.148668111606987,2.2595272353955753
135-1,20020717,-0.95229560399245905,12.195493900893286,2.1315194199047038
136-1,20020718,-2.2285044789434938,5.7147453801966277,-2.9929892371876043
137-1,20020719,0.24067400305654019,36.625615110332745,-17.790476583536517
138-1,20020722,2.3754086008107134,21.947168309211715,2.3754086008107134
139-1,20020723,2.2029344264494988,30.194506911659392,3.3698088098871981
140-1,20020724,7.9206237528570256,25.598373918079531,8.1473298123213134
141-1,20020725,2.6712427914314496,18.662541075986056,2.3569418517115359
142-1,20020726,0.32303682442362813,4.7308762682764005,1.3597368298432055
143-1,20020729,2.6836653953559608,7.4382546468380539,3.4667233068748082
144-1,20020730,0.68999780899967611,8.6596418702596445,-0.89967358252285301
145-1,20020731,4.1411791057552882,11.523355130444935,4.0428989995644926
146-1,20020801,-3.2796112150944801,7.929677400216911,-3.2796112150944801
147-1,20020802,0,7.9731051994467679,1.5669147358144286
148-1,20020805,-4.6792161506759022,5.6737397401125502,-3.9143940668502353
149-1,20020806,0.66771654208097608,5.8765425587735702,1.9567775251887465
150-1,20020807,1.9421819980077526,6.304649865076664,2.7414844307061426
151-1,20020808,3.033072766531042,7.1297219350904939,3.8297385885438739
152-1,20020809,0.69994759888212243,7.203369848054872,-0.14673516939498477
153-1,20020812,1.0152371464018373,4.2749923374987002,-0.055081246228727565
154-1,20020813,-1.4897854680636868,4.1851311004127041,-2.1346518207170817
155-1,20020814,3.688830020922973,6.8234166504462275,4.0446689580589723
156-1,20020815,-0.25031302181188764,4.0635521888842412,0.64655397646422585
157-1,20020816,-1.276192390138764,1.9455848926746306,-1.0437381057616157
158-1,20020819,1.5512576583690318,2.5991805917238882,1.0616384011642666
159-1,20020820,-1.0706934695212666,3.207622391222237,-1.9154904413031915
160-1,20020821,-0.5986412435746935,7.777594862493701,0.27329888560689852
161-1,20020822,1.9767040740776842,4.6268049097850046,2.2311108985551442
162-1,20020823,-2.5226562945675823,3.1992068276892964,-2.5226562945675823
163-1,20020826,1.2469665506441352,3.0484494366703858,1.5930822072194317
164-1,20020827,-2.3696505366187282,4.5862197508503026,-1.9037833618537725
165-1,20020828,-0.11015238859330978,3.4115625892591992,-0.34840046243611589
166-1,20020829,0.79534313642706245,4.1578533084115401,-0.29433428165970277
167-1,20020830,1.2060634177650353,2.6288552974971244,-0.1105990896149045
168-1,20020903,-2.309311296217853,6.8754742703119414,-2.9383605490534759
169-1,20020904,1.9526422350355066,3.2735768967493084,3.0857988359905164
170-1,20020905,0.27565945968053285,4.4299997474369457,0.34929716551173051
171-1,20020906,-0.45475294376293718,1.7243782329797428,0.65849881262325383
172-1,20020909,1.7359960862481039,3.7031734267942609,0.63607665618103937
173-1,20020910,0.090293459859225322,2.5806787586954401,0.36166404701880595
174-1,20020912,-0.97723650386472016,1.887132483857191,-2.7594258816079797
175-1,20020913,1.0772763915128714,4.3807714273698304,0.29602241783353023
176-1,20020916,1.2846570507958788,2.8436552400030242,1.3031293885227502
177-1,20020917,-2.5271104110194731,2.5235406512997502,-2.4177610288824258
178-1,20020918,1.4216475872465661,4.5094418880227964,0.57744409311824008
179-1,20020919,-1.9432884338777878,3.3501893455753651,-3.5157656123128156
180-1,20020920,0.78597164889977478,3.5021755873566853,0.74748790780523322
181-1,20020923,2.5308099199295775,4.5930697650354322,0.85559985775898184
182-1,20020924,3.1110247920363321,11.798361084275246,1.3539131223220036
183-1,20020925,-1.2427128304106194,4.4115469651203361,0.074682602425646394
184-1,20020926,2.568681167851361,3.2672940728093156,3.7007337140073648
185-1,20020927,-0.52588751173701098,4.1671482023041628,-1.0850016024065212
186-1,20020930,-0.46189458562944097,4.7162372724549551,-1.8349138668196652
187-1,20021001,2.2493076050015048,4.9656523553756822,3.9932710335371269
188-1,20021002,0.84417763791266864,4.3421195190824493,3.6513795157812723
189-1,20021003,-0.79011060297284885,6.4726135006114882,-0.51599701691094069
190-1,20021004,-2.4796101905192103,8.0784285351296834,-2.4968560300031584
191-1,20021007,-1.0665369040748551,5.8957818539583462,0.58175571742387078
192-1,20021008,1.5900784374881738,6.2537376637946975,2.4825508937846408
193-1,20021009,-1.4134510934904476,7.8941064699225647,-3.7028330800756848
194-1,20021010,2.0685473649981745,12.85425707009337,0.81517375027244654
195-1,20021011,-0.47455928766062527,8.2762780265461817,0.17633578894713509
196-1,20021014,1.9038213652395441,5.9218228340525618,1.815692338649022
197-1,20021015,1.5679323149505819,7.3288049886556408,3.368238117746003
198-1,20021016,-0.49023849346028214,3.9815160822734401,-1.2964235786714795
199-1,20021017,0.83682496705161924,2.095967542197767,1.6637641153023353
200-1,20021018,0.084139676819194875,2.8033319704035442,-0.92089390853091757
201-1,20021021,2.5880674755147659,2.5160446653847384,2.6721364169940642
202-1,20021022,-1.6918632116329491,6.6461759108040317,-2.1185830450940024
203-1,20021023,-1.4211351237499947,5.6126173996981903,-3.0400574967442751
204-1,20021024,-0.43233962717073027,6.7869064859466768,-0.50134083742952029
