,Var1,Var2,Var3,Var4
1-1,20020102,2.5042650514720766,3.7713356713136581,3.7560868872123621
2-1,20020103,0.090456813042694151,1.4106293577041851,3.1690367168648148
3-1,20020104,0.79752305743698848,4.001396062545604,2.411907894572618
4-1,20020107,1.0834342165710442,4.4984571745922057,2.3551023072404309
5-1,20020108,-2.0422174014329553,5.5369668141828896,-1.8269320653228505
6-1,20020109,-4.8833890529875301,3.3872115328005039,-4.4890840514221431
7-1,20020110,0.17985616359150747,5.8406369691176607,2.179922834258452
8-1,20020111,0,4.2938893992866012,-1.8590424305799935
9-1,20020114,-0.8851676709739742,4.8158874066396642,-2.22128522105427
10-1,20020115,0.13976242666378091,3.8685985159365801,0.51342003096075395
11-1,20020116,-4.669738349630137,5.379301720730238,-4.669738349630137
12-1,20020117,1.8532248128927176,3.8420479473085907,3.5461310229375265
13-1,20020118,0,2.2298076121445676,-0.1885014695770959
14-1,20020122,-1.4117881545784972,2.9555443834632742,-0.47281411959461117
15-1,20020123,1.6482595895761953,3.0086184594475043,1.4585062119570669
16-1,20020124,-1.907478164102594,7.9013559076825626,-0.56206236962035305
17-1,20020125,1.4808229872429912,3.731100624155633,2.2295396341068141
18-1,20020128,-2.1467729624106369,4.9267272595247009,1.5949301407677918
19-1,20020129,-1.9577224387528069,8.7669009405450584,-1.6868419119441036
20-1,20020130,0.84349141150599216,18.159385560605145,-1.4821948049207112
21-1,20020131,-1.6965534158296602,4.3986129992707896,-1.836642161597668
22-1,20020201,-0.13371965442492417,6.3035921945526647,6.3528029774504891
23-1,20020204,-3.4423688763883131,4.9509432874939128,-3.2641157097600182
24-1,20020205,1.4774045271307656,5.5237947238133485,0.55147198585108193
25-1,20020206,-0.97471182458974681,9.2066996336873412,-1.7568644202323291
26-1,20020207,3.8544785060522724,5.3962143866319314,4.7367688822888887
27-1,20020208,3.9135428943601003,3.7853787997216957,4.2244469866798084
28-1,20020211,2.9233176766405577,3.7147816203292146,2.1097828964635745
29-1,20020212,-0.46918405540257169,4.1088472879208391,-2.3659743260836308
30-1,20020213,2.7573326904099638,6.2906212034383389,2.1569878341377358
31-1,20020214,0.82988028146950832,2.9253182442784222,1.2474174225175716
32-1,20020215,-1.1642543151702434,4.2333673625723476,-1.2055851692407415
33-1,20020219,-3.5649040106395802,3.7717152079492609,-4.447077343554362
34-1,20020220,4.7146778425701807,5.6871492255195406,6.1473049063276441
35-1,20020221,-1.378755912450691,7.7289008660065344,-2.2874775725863827
36-1,20020222,0.76336248550710195,7.3914295067735285,-0.4215857846209925
37-1,20020225,1.2670228694398933,4.1916124776306622,2.3176734250937692
38-1,20020226,-2.3987916116861907,9.5560580378350028,-1.3925196439112053
39-1,20020227,0.45633765148438421,4.884598439236286,1.1238411728895947
40-1,20020228,-3.2088314551500741,4.4040437197822939,-4.9204157137464399
41-1,20020301,4.4319140345049135,8.112295579242307,4.2142860922453451
42-1,20020304,-1.8928009885518904,3.2407856724962105,-1.8511256389176278
43-1,20020305,2.3134575401656754,4.8446546206851595,2.1009176089343384
44-1,20020306,0.54020492889947924,2.1366992623199774,0.33208830851703119
45-1,20020307,-1.501905578371554,3.5007514933079955,-1.419055532207425
46-1,20020308,-1.0050335853501569,4.8382682691761225,-0.12618298204221112
47-1,20020311,1.3050069438668821,2.6177883293096809,0.62932869757892362
48-1,20020312,-0.46286638498398425,4.0336987948900305,-0.83998813929193616
49-1,20020313,-1.1026405185025734,4.9326122137702928,-1.1026405185025734
50-1,20020314,0.38404143638079979,2.2665109870687825,0.12785000676074354
51-1,20020315,1.4907108349138554,2.6383434940339221,3.5561161835535593
52-1,20020318,0.12247398958957767,4.2662176597781887,0.73710407445899406
53-1,20020319,-2.7254076535760507,4.8345352066481029,-1.0664580156529269
54-1,20020320,-0.4981330350204427,3.4612304618656888,-0.91135676351146166
55-1,20020321,-1.4690715410003996,4.409097026934969,-1.5939934810435652
56-1,20020322,-1.1054534341853994,4.1827940824634613,-1.1054534341853994
57-1,20020325,-2.3048395436291003,2.5340730992788556,-0.9881927891293163
58-1,20020326,-0.78397614079679379,4.5246215964898804,-1.2600644670104799
59-1,20020327,0.52562538888274446,3.0547994429840335,0.087412592978575177
60-1,20020328,-0.25951571658393568,2.4947312441186509,0.86994894019283286
61-1,20020401,1.1413644536361289,5.2921852844972834,-0.78261269009995971
62-1,20020402,-0.13166558847470533,3.4525475182212411,-0.61296163897561762
63-1,20020403,-1.7730960971231724,2.346321133337117,-1.8170231788749547
64-1,20020404,0.79893900334786494,8.0168494458600197,1.1560822401075921
65-1,20020405,2.0484481794138532,6.5038959286478528,2.4455367223631175
66-1,20020408,1.5267472130788384,2.9350531548445806,-0.3457220383857873
67-1,20020409,-0.51858370323656366,3.2536391979833028,-0.086617588784898558
68-1,20020410,2.6926321734491498,3.4912502454885717,4.2830374986881026
69-1,20020411,-1.8155449074532815,8.3175575948996023,-2.6073806763847518
70-1,20020412,1.8983906960386321,6.2110218278434761,1.9409892057349776
71-1,20020415,-1.5536739149129453,4.2313046176509674,-1.2615810721465781
72-1,20020416,-0.87518791588911959,1.3619689950699476,1.0942870138901828
73-1,20020417,0.37429862788340706,2.7547375329554309,0.83368552890616954
74-1,20020418,1.0307244416184691,11.292298147611776,1.1966307426345413
75-1,20020419,-0.20020026706730754,1.7909076774238646,2.3110698144402253
76-1,20020422,-1.4098924379501554,2.8803563419234708,-1.2096921708828479
77-1,20020423,-0.77251858064064649,4.2930565716506051,-0.6103782938017499
78-1,20020424,-0.60913893934020358,2.721859590067933,0.20387366898479975
79-1,20020425,2.0408871631207415,8.1421600194465533,0.81136347741699311
80-1,20020426,-1.7706865755700907,6.5556864620012067,-2.7859237219718835
81-1,20020429,-3.6212689494807382,4.7310796417697141,-4.3300482352322867
82-1,20020430,0.77888753785280151,4.2672667435717102,0.64865092296066962
83-1,20020501,3.1508592666942281,5.9138872956815725,4.1373566514382176
84-1,20020502,-1.7327166172503627,5.5385841108540914,-0.62227954382692019
85-1,20020503,-0.84388686458645168,5.0227864535791067,-1.8056337716812809
86-1,20020506,-2.0316237990572361,5.5836165924900767,-3.0109801471370545
87-1,20020507,0,4.257242726687184,0
88-1,20020508,3.5031347998004225,4.1314858289283061,3.9388653366959847
89-1,20020509,-0.29705092922935883,3.9694187722570509,-1.224936118788289
90-1,20020510,-1.7131039930183611,2.9417229036598096,-1.6281422207027774
91-1,20020513,0.1704303778533145,3.1230233623298966,1.4580018138578232
92-1,20020514,1.6119381879883043,2.1290112413948066,3.7598413557007326
93-1,20020515,1.6461277054072188,5.6519664033486485,0.44999053228527153
94-1,20020516,-0.52877894206884157,3.1464077457919393,0.081599351732908332
95-1,20020517,2.2381402196134825,3.5539643279418085,1.3368641474627019
96-1,20020520,-0.61162270174359712,3.316710485352846,-1.6227536621756578
97-1,20020521,-2.9011566381489828,2.5546358591926772,-2.7785324658245347
98-1,20020522,-1.2285687255320976,4.1578803517012046,-1.3548048037306248
99-1,20020523,0.42105325363435142,2.2010545775982751,1.4388737452099676
100-1,20020524,-1.6842503394497221,3.687842713652226,-1.0559760215002267
101-1,20020528,-1.0135221894043145,2.6973414828701916,0.042453832095912247
102-1,20020529,-1.9726197096022968,2.8114610208026258,-2.0150735416982091
103-1,20020530,1.9587133275305035,5.1166530289633618,0.47526553058605536
104-1,20020531,-0.30481190593367735,3.4940609481540985,-1.1706181802451532
105-1,20020603,-2.4203601740886427,5.8870848223297303,-2.1155482681549653
106-1,20020604,-0.22497197340154429,4.5462195976197837,-1.11983253100294
107-1,20020605,-0.49583153194232565,3.6380983675115357,-0.31581348152753819
108-1,20020606,-3.3593717288149527,5.2709821018424288,-2.1466912490113899
109-1,20020607,1.7261916840636271,5.3255526108969917,-0.18484293617824221
110-1,20020610,1.0519191440782283,3.5325536966917079,1.6514136764413045
111-1,20020611,-2.0666636808559069,5.6126007683993251,-1.9757132425718194
112-1,20020612,-1.8271766235955944,15.668536458485534,-1.87359110574703
113-1,20020613,-0.47732787526579834,3.8741138436502247,-1.1890746521521667
114-1,20020614,2.6475673984027726,22.616730698761145,0.71514011576252479
115-1,20020617,2.5389234004819627,6.8648488460600374,2.3011111599852363
116-1,20020618,0.91533819864872967,4.7051650393060536,1.8855467792937564
117-1,20020619,-1.8523445797799631,6.2443976164544539,-5.0933689948553962
118-1,20020620,-6.1106665691760931,8.032425314999827,-6.6393868587679705
119-1,20020621,-0.15556134845646774,4.0274630701205565,-1.2890098558671514
120-1,20020624,-0.78227256812088974,8.8804016496696967,-0.88611473736905921
121-1,20020625,-2.1605778714581803,3.6652689421221196,0.67832245481040943
122-1,20020626,1.964491102741972,9.2110544225225475,-1.0980502483444177
123-1,20020627,-3.1416196233378546,11.970399746656252,-1.163418728134058
124-1,20020628,0.68910953853276169,4.1886002206481523,0.68910953853276169
125-1,20020701,-3.226086221822122,8.2792601292738279,-3.3846905373855929
126-1,20020702,1.583434666662642,13.919484769094485,0.87051692273307779
127-1,20020703,1.8742181809741076,12.950018102870743,2.0906684819313792
128-1,20020708,-3.2670782289549116,6.6688234564219337,-4.2317975667551799
129-1,20020709,-1.2712035588361648,5.0877231850905735,-1.113184036884407
130-1,20020710,-3.0158451491245852,10.238481692257082,-2.537248117530444
131-1,20020711,3.6010437523033456,14.968108051110869,2.0027733016423799
132-1,20020712,0.70787118343562661,14.649719949254184,-1.240242373746625
133-1,20020715,-0.55555698446023705,16.578124662239997,-2.6389656747443979
134-1,20020716,2.2923639901936799,22.291566502646802,-1.685433155498206
135-1,20020717,0.44223399878693392,9.3932888168334259,2.683224138745377
136-1,20020718,-2.0202707317519053,8.8352388689729935,-2.7398974188113989
137-1,20020719,-2.7398974188114433,13.643345238135023,-6.3178901621531836
138-1,20020722,-4.0066992596885953,21.903700712207897,-4.0671039730927561
139-1,20020723,-1.7710772862923996,19.552745869518855,-1.457105285825655
140-1,20020724,8.1108400093798494,33.509009649347888,4.7360875681247361
141-1,20020725,0.54628360436552725,45.958228175290699,0.54628360436552725
142-1,20020726,1.0071808015610806,17.334916911534609,-0.33348522645044731
143-1,20020729,5.0520268407214797,12.941040927674823,5.2643733485421951
144-1,20020730,0.28776998276147658,24.884875364740658,0.258955690673357
145-1,20020731,-0.1137009787075538,20.949297942000214,1.029168603654762
146-1,20020801,-3.6197763936031802,16.755081258686467,-4.4193237712228939
147-1,20020802,1.4512128035656158,5.6663026349835039,-9.6678535314260738
148-1,20020805,-5.4233237706283965,11.713681715578996,-6.8081134565077583
149-1,20020806,-1.7153079226249535,9.1563028123368309,1.2885429892977474
150-1,20020807,-4.6421836851249232,9.3679225580761312,-3.9525257792188739
151-1,20020808,4.5542020446916354,13.082751790029526,4.9852371948038599
152-1,20020809,1.7271586508660786,9.0873741901957032,0
153-1,20020812,-2.7075586605281643,15.194656830908535,-2.7075586605281643
154-1,20020813,-1.6565016874694916,4.4325742773042531,-3.1453629368445757
155-1,20020814,4.8790164169431716,9.728272167512479,5.0966443592027399
156-1,20020815,4.0546094394350085,12.249133661788724,4.123598748828794
157-1,20020816,2.8801990903705832,10.875111397633008,4.8474756502410621
158-1,20020819,2.6798193154724537,7.8487830287168618,4.8639935069773266
159-1,20020820,-1.512888159629977,6.4277241297319794,-1.4528100562909874
160-1,20020821,1.7910926566529817,9.4549612384279165,3.0032287098874733
161-1,20020822,2.5672355054126683,4.811924619656005,2.6855087303176539
162-1,20020823,-1.6558627894408318,12.386376467079973,-3.457713339708679
163-1,20020826,-1.0152371464017929,7.4590297424937946,-0.65809390964206571
164-1,20020827,-4.341862036752131,7.5590539004475099,-4.0421914498915523
165-1,20020828,-3.5091319811269894,7.0158445681270827,-3.8221212820197525
166-1,20020829,4.5315196212042164,17.261687795453788,2.5642430613337375
167-1,20020830,-0.89002494702641322,10.911297033806001,-0.89002494702641322
168-1,20020903,-5.7120658757165987,6.6979705479034299,-6.2242308877220598
169-1,20020904,0.39973404326203443,8.0056295618602498,2.1845936836257351
170-1,20020905,-2.2185783908347467,10.583260358746982,-2.2185783908347467
171-1,20020906,2.5067275601668992,6.5626754014785806,4.2587939419859833
172-1,20020909,3.5248762935267131,9.0333813377999341,3.3944981785783757
173-1,20020910,2.3003812004760427,5.8191428114280122,2.4262465411956757
174-1,20020912,-3.7979248065216353,7.222374996348246,-4.2317649663814905
175-1,20020913,-0.12911557636199333,9.8557942390502333,-0.12911557636199333
176-1,20020916,1.6000341346441349,7.3083207711798055,1.7291497110061282
177-1,20020917,-1.3112894728787072,5.7139875832517086,1.0107477078053151
178-1,20020918,0.44600265075294132,7.6492612133966551,-1.1378125279509099
179-1,20020919,-2.7927346903579675,9.3633577084172632,-5.8917560920345391
180-1,20020920,1.9212250421804633,5.0712621289499467,2.7271394108659308
181-1,20020923,1.0681009420334231,10.34347311902877,-1.1881327886752668
182-1,20020924,0.61245512981140671,15.431248114357707,-2.1477335610557091
183-1,20020925,1.9672765598704789,12.44010527026005,4.3802622658393187
184-1,20020926,2.3004209307945889,11.144932709406513,2.7539364473337269
185-1,20020927,-3.4230012838102564,11.614777321337471,-3.9296521459381228
186-1,20020930,0.066423117686253974,19.455142635521138,-1.0568130061792136
187-1,20021001,3.1625739935836616,10.235463458412722,4.4163020617509652
188-1,20021002,3.2584336333004504,10.937220106495914,3.003980569800957
189-1,20021003,-3.6927272592218507,11.586767392549662,-1.6786219456413232
190-1,20021004,-6.4995531054331313,21.088091232080576,-5.8745510709159898
191-1,20021007,-6.2370330726458256,12.211023029478282,-6.1705658053266887
192-1,20021008,3.8132869695443716,18.971707823857461,3.8839833316263839
193-1,20021009,-1.0530107829910484,21.769475913571814,-3.6720440082101291
194-1,20021010,6.3664012992638686,22.898805335351909,7.2796496555910917
195-1,20021011,0.94192219164916935,10.744587430920776,4.8665171981280952
196-1,20021014,4.3346492588255625,10.09182722805086,0.18732443816804611
197-1,20021015,1.9922180168579828,8.3823959279784397,4.2741548377271066
198-1,20021016,-0.12202564052294917,9.7312703911957552,-2.114243657380932
199-1,20021017,-0.11947432723427021,8.0055372030727128,2.114243657380932
200-1,20021018,3.0305349495328926,9.9907983283337689,0.11947432723427021
201-1,20021021,3.6346321981938434,5.7762144279944989,3.6346321981938434
202-1,20021022,-0.58309203107929086,13.186972832572312,-1.5666116744399439
203-1,20021023,4.6546753245353845,7.705622898297154,4.068163379295564
204-1,20021024,-2.8823696453454062,14.245472219405269,-2.0993678820736328
205-1,20021025,3.5111194402599022,12.395341769821654,2.9937282314633773
206-1,20021028,-3.3901551675681318,5.4546117294323775,-3.2233494574984256
207-1,20021029,-2.2433054064953328,9.0876267097129162,-3.8071947949407825
208-1,20021030,0.53587505431051952,5.6801410485892463,0.53587505431051952
209-1,20021031,-0.32909528579914138,6.5604353359048293,-0.92468966108429917
210-1,20021101,1.6578236403521629,5.5470353097497203,2.0466382471259426
211-1,20021104,-0.60790460763819887,7.2668243623287951,5.7615019959880609
