,Var1,Var2,Var3,Var4
1-1,20020102,-1.30230727702636,2.6975704377030962,-1.30230727702636
2-1,20020103,-0.19960086467150084,2.100806298135701,-0.59761134033418095
3-1,20020104,0.74980619638496115,2.4142611074327767,1.6250853073444205
4-1,20020107,-1.082155174317867,2.0390112469645136,-0.63104133681934904
5-1,20020108,-0.19588644853332227,1.8521979478450845,0.88626872578454474
6-1,20020109,-2.242864034567349,3.0812463360746869,-1.4616100608879634
7-1,20020110,0.7137223001531634,1.9846054024579458,0.7137223001531634
8-1,20020111,-0.23767093778461756,1.5546781301444927,-0.37605190283436229
9-1,20020114,-1.8198682436914915,1.5476455258357731,-1.7603975312637132
10-1,20020115,0.34263865024368734,2.8833751794555083,0.302267232658604
11-1,20020116,-1.1139355690706676,2.6938953044663601,-1.2145898302108105
12-1,20020117,-0.88232849006701919,2.9818041788198362,-1.1882950724625641
13-1,20020118,1.1599135843351593,3.1801524637859129,0.082406267539347766
14-1,20020122,-0.94417778592585933,3.2381112485659345,-0.1442555633981879
15-1,20020123,-0.26757245561648269,2.4891147010361383,0.061849295858840136
16-1,20020124,-1.4478019180653057,1.5166134759803753,-1.0775073167958116
17-1,20020125,-1.164650538632328,1.3776524910345813,-2.2117805253619061
18-1,20020128,0.60867015494716625,1.253824339253752,1.7733206935794943
19-1,20020129,-2.0641002399248265,4.16023378401463,-1.6881599475342846
20-1,20020130,4.269258430131373,5.8438613113105795,4.2905372896647975
21-1,20020131,1.1049836186584727,1.917985816312042,2.0182319749857403
22-1,20020201,-1.5113637810048264,2.6565826403988084,-1.6113138143131867
23-1,20020204,-1.076480386041867,3.2865014427430124,-0.57015019038715309
24-1,20020205,0.18354241922273751,3.0738796242098116,0.2243754128484543
25-1,20020206,-0.28583114601063997,3.3128008732423635,-0.34697452914449478
26-1,20020207,-0.14319323301799081,3.1615959251229326,-0.1227496062473854
27-1,20020208,1.156551392185623,2.109728822112261,1.4631433543690786
28-1,20020211,1.9398668494483573,2.081891250064837,1.8389484838341463
