,Var1,Var2,Var3,Var4
1-1,20020102,0.023334500164207128,2.6821072420536232,0.81996476747319136
2-1,20020103,2.7683428748416894,2.9057850423057974,2.5113634085755177
3-1,20020104,1.2283794882152144,1.6051523769752596,2.4720359923160906
4-1,20020107,-0.78081824478117845,0.91642050736820602,-0.89186767318389926
5-1,20020108,-1.0106767669774808,1.1921094347231789,-0.7869630271418071
6-1,20020109,-1.1500859656171869,1.6640156927142475,-0.47516776812432937
7-1,20020110,-2.359518464742516,2.3388692230327539,-2.1782358408836355
8-1,20020111,-0.51056040357004839,1.5872204239248102,-0.37157497466457912
9-1,20020114,-1.8652411854672479,1.9129368566607912,-2.4018107686267776
10-1,20020115,0.73608310506019237,2.4568031552515071,0.73608310506019237
11-1,20020116,-2.6381598394221939,2.1745733189357694,-4.5247829611593904
12-1,20020117,0.49505051598561778,3.0015650843767894,0.24721891453887146
13-1,20020118,0.34499787792205971,2.3665041469892087,0.3696861881326452
14-1,20020122,-0.24660924951938057,2.4532188361951737,-0.3696861881326452
15-1,20020123,2.0800945745728328,2.4893985003533459,1.9318365785505609
16-1,20020124,2.9268079211325571,8.5275667978780483,4.0347190610191319
17-1,20020125,2.557448449163191,5.5594746420722263,2.2312599027230373
18-1,20020128,-1.0971538628039568,1.3094533132862449,-1.028933280283173
19-1,20020129,-2.0320680537735392,2.7313695473115596,-2.6314243892435751
20-1,20020130,2.8250466285851594,6.4578589459999902,1.6382299448034487
21-1,20020131,2.9173999674464213,4.5649513023047072,2.4986973320247685
22-1,20020201,-1.707497375257816,1.6376392868013834,-1.4136122309923671
23-1,20020204,-1.0582109330536937,3.4588487051746943,-0.71437105275040658
24-1,20020205,-2.0821900920377612,7.8516622363172273,-2.1978906718775448
25-1,20020206,-0.094607386432166152,5.370867589561569,-0.094607386432166152
26-1,20020207,-0.64186598592947952,3.165397727414403,-0.78394510052390842
27-1,20020208,2.1068361239160005,3.5090716382968896,1.7963139587199084
28-1,20020211,2.9839362241140144,3.5486113559261745,4.287189484915821
29-1,20020212,-0.71668839801013462,2.4653421860406972,-0.15721508010781982
30-1,20020213,0.11370097870750939,0.80033390751098654,-1.1074810899689425
31-1,20020214,-1.0050335853501124,0.71095918012898673,-1.0050335853501124
