,Var1,Var2,Var3,Var4
1-1,20020102,-1.1482380853565122,2.1600153548148131,-1.8205964496572413
2-1,20020103,0.85570339329796852,2.2782326211475716,1.6400211394005382
3-1,20020104,1.7004660804420091,2.7789137962799391,4.0481115358616204
4-1,20020107,-0.024393218806162409,2.428591687337569,1.6232525630969441
5-1,20020108,-2.8866975055033883,2.2902500726555513,-1.7224835312990461
6-1,20020109,-1.2707284481683789,3.2649708036795051,-1.0228354109618198
7-1,20020110,-0.75094220221316732,1.759885622562386,-0.20080328032459072
8-1,20020111,-2.9031832680661562,3.3541042002144685,-2.8027312254655712
9-1,20020114,-1.0653602127668194,1.2590392063730451,-1.0912033450982683
10-1,20020115,1.9243698392627184,2.1084798092997969,2.7568408278658918
11-1,20020116,-1.4857565110266702,3.3749584212089125,-3.2806764940247923
12-1,20020117,-0.59841469066785891,3.0597650072110936,0.62827431794953981
13-1,20020118,2.1422938269846092,5.9066972178033312,2.168386455964999
14-1,20020122,0.012593665402960141,2.3195406578607676,1.3821306684864698
15-1,20020123,-1.8899390803903238,11.885994742493057,-0.99981849134054279
16-1,20020124,1.0300304608708899,2.9852231264779667,1.7650483435374564
17-1,20020125,0.82100224809260602,2.4511589323222842,0.87097726162648215
18-1,20020128,0.12271445888947241,2.6683313898490653,1.010732134575365
19-1,20020129,-2.1606536578557378,3.0870825776317341,-1.1843217627906188
20-1,20020130,0.27565485441289894,5.8845669641839242,-0.82243454229029567
21-1,20020131,1.6099418934181209,1.9303622849208149,1.8349138668196652
22-1,20020201,0.99503308531678769,1.9719319204862509,1.7294305108926267
23-1,20020204,-1.2350320438943019,2.329956267596935,-0.89751966949616069
24-1,20020205,0.024476808346429735,5.7073751320086608,-0.43956114730381302
25-1,20020206,0.61192211504326188,4.9646295749396572,0.29325534212776283
26-1,20020207,-0.41377690775052933,2.4317233354869323,0.048792389355423182
27-1,20020208,1.571029290631909,3.4948754043523573,1.6929062100448089
28-1,20020211,2.614681986755274,2.9359999924108697,3.0931517990888668
29-1,20020212,0.93132221466678544,2.3399961392977335,0.32497707337921788
30-1,20020213,2.9380644393219857,4.3618663553307515,3.9755377218771759
31-1,20020214,0.11179431013412788,1.637588925864083,-0.33463500273440694
32-1,20020215,0.22311477350176467,2.9333073422019389,0.26779752670273993
33-1,20020219,-0.89972704203487019,2.0953437373435255,-2.630690795544055
34-1,20020220,-0.98658595351257539,2.7728147587505814,-0.76945541851767274
35-1,20020221,2.150128576476007,5.5802852706091688,1.8730561295373871
36-1,20020222,2.0084168265602109,5.9761288034791082,1.2816364301075911
37-1,20020225,0.51265018103050508,3.889606403134326,0.49030630874451475
38-1,20020226,1.1555684143407685,3.2187436035614732,0.62056936742216351
39-1,20020227,0.69854027771589777,3.7400675963482843,1.556536961274535
40-1,20020228,0.021732043984279414,5.5346274939425042,0.10870747890834309
41-1,20020301,2.628940886699116,3.0925511317255285,3.7740327982846988
42-1,20020304,2.3472356185141763,2.9790943176474238,2.785695450296588
43-1,20020305,-0.90853402144830397,2.808137812395902,-1.910689867550186
44-1,20020306,3.1437575677899066,3.3360930015864629,3.1644980013393109
45-1,20020307,-2.8515170308021531,5.5427994514242966,-2.7711634708338373
46-1,20020308,-0.28322899775123922,3.4232501737779253,1.9640565874546656
47-1,20020311,2.9126335800096825,3.7624238186789203,2.9936380396841322
48-1,20020312,0.79872629102109016,2.5803705247304451,-1.1469376271926901
49-1,20020313,-1.8504148245884533,3.036179038875082,-2.0494991029655019
50-1,20020314,-3.3460370563681785,3.9069917826049534,-3.4069569485964291
51-1,20020315,0.46034816597750883,5.3174455161247582,0.60726812104419103
52-1,20020318,-1.3977488435027219,2.9629548456711086,-0.6282743179494954
53-1,20020319,0.8571182399013999,3.5330546823613136,0.92012359744084726
54-1,20020320,-1.0347468525424564,3.4431189261006305,-1.9548704499833036
55-1,20020321,2.0335375597797967,5.3220804689700554,1.223643959818288
56-1,20020322,-1.3818440651112596,2.5529148643245749,-2.8392571251186993
57-1,20020325,-0.91324835632726753,2.9789254690239173,-1.2481846534525332
58-1,20020326,0.10899183640256105,3.356497554933263,0.26178025420788842
59-1,20020327,2.7205276408869938,4.5383569006595668,3.0467922043686535
60-1,20020328,1.419351734080454,3.8506929182690826,1.9462788674808884
61-1,20020401,-0.79068243805773264,2.6102465951302438,-0.79068243805773264
62-1,20020402,2.4529726243958994,3.9379968791797579,2.5573676646735599
63-1,20020403,0.16430482234004451,4.0059678579339586,-0.77678231957385435
64-1,20020404,0.57295020660417251,2.9271283734628732,0.57295020660417251
65-1,20020405,-2.3944661839390591,4.2629739659689081,-1.5006962692125647
66-1,20020408,2.1479553597655965,3.977164734636526,1.3577661785194817
67-1,20020409,-1.0256500167189042,2.2697919589605764,-0.90312600710880098
68-1,20020410,2.1387921906001139,2.6295115658317325,2.283018032021733
69-1,20020411,-1.8646669167267316,4.1696217449589215,-1.5025663400314748
70-1,20020412,-1.6583448933206402,5.0661327189685075,-0.90423961784487084
71-1,20020415,-1.0951869570071882,1.8586518227439182,-1.5918767198408457
72-1,20020416,0.47359297825511071,1.8259661135433771,2.0861116632843402
73-1,20020417,-4.5168968367911511,7.1185612219626684,-6.8655447495838295
74-1,20020418,-3.7723377250151291,21.357524266636297,-3.9264718521943465
75-1,20020419,-3.0417091483195158,7.5972909880679875,-2.22128522105427
76-1,20020422,0.8607706979634866,5.543722044625456,1.0010559676384201
77-1,20020423,-1.7517673226827402,6.881897624897019,-1.7054495821603677
78-1,20020424,-1.1959340569425159,3.6904856948379536,-0.11788283812363964
79-1,20020425,-0.52207047861574374,8.3644310389974503,-0.8528836347520663
80-1,20020426,-1.1976191046715989,3.6567803605474936,-1.2690221780372823
81-1,20020429,-0.045829515009288002,3.5487618893347834,5.0051559898865783
82-1,20020430,2.1010600062356222,6.0525174718607868,2.4899430309238468
