,Var1,Var2,Var3,Var4
1-1,20020102,0.58733213166815013,2.7427175427311887,0.69959708873001958
2-1,20020103,1.1324523731232272,1.7618221998651111,1.5220994010355593
3-1,20020104,3.287819717681062,6.0425388346076057,3.5346995577914431
4-1,20020107,-1.2698583337127367,1.1755093333672642,-0.42508034251942384
5-1,20020108,-1.2072581234269464,2.1693155102726132,-1.3671302597966672
6-1,20020109,-0.053850297477975317,2.1827323816290938,0.21569164468928648
7-1,20020110,0.85129537786960974,2.3586601045834485,1.6560207506044922
8-1,20020111,-0.45375761827268768,3.6444396357072049,-0.98496736676167984
9-1,20020114,-2.0743101818646803,3.6329613961970382,-3.0420596700711844
10-1,20020115,2.6596597933680854,2.3721352098704771,3.9475252438551767
11-1,20020116,-1.9984462008927562,2.8804693321848571,-2.8504215353697848
12-1,20020117,0.29621672393242982,2.6701137562719168,1.4353665525419945
13-1,20020118,-0.35045190201161702,2.0258338023861961,-0.43115130114572686
14-1,20020122,-0.66925694855961559,1.7894188987742339,0.53864929591038724
15-1,20020123,-1.6574214484060157,2.7586263251292511,-1.980262729617932
16-1,20020124,0.054451403469002457,3.5426312688764017,0.65538191985337058
17-1,20020125,2.3543381434648403,4.7687243717384691,0.59701669865037665
18-1,20020128,-1.7757603617535533,5.0587611308101117,-1.8569621526547397
19-1,20020129,-5.2439060617073263,7.0597267248693196,-5.1612500437764997
20-1,20020130,1.3706668043587111,9.8840443296119478,2.3095052160552854
21-1,20020131,2.380390091879736,6.6643174727025496,1.2681584636633048
22-1,20020201,-0.37021258288127967,3.7476208982086647,-1.8655148125757748
23-1,20020204,-4.303312877637433,7.0065035467392258,-4.7321913048592013
24-1,20020205,0.59648253201709522,9.6398899822873805,0.59648253201709522
25-1,20020206,-3.9910001752985647,10.143984007741754,-2.1641962796929537
26-1,20020207,1.1581964273612577,6.7397974318575766,0.27309985112315971
27-1,20020208,2.0539492704216844,5.2156497256153971,2.808669833959998
28-1,20020211,0.62771092373723469,2.7235243406295604,-1.1259378207074899
29-1,20020212,-1.3851471085048139,1.067786094646928,-1.7433564467552731
30-1,20020213,1.9890814606082774,3.333641656383211,3.1047269836263158
31-1,20020214,-0.14461318499998654,2.9742745904751806,1.5458963245963186
32-1,20020215,-2.7799888277596274,2.6272663453516909,-2.4909712855362809
33-1,20020219,-1.2548715609344452,4.9040628781183679,-1.3142363593534601
34-1,20020220,0.14781968693111658,4.5941370246654714,1.7583525593502625
35-1,20020221,-1.8403606382472404,5.6373719342469739,-1.3982081124594981
36-1,20020222,0.35756891494487242,7.899555625380585,0.71642097467803367
37-1,20020225,2.8945580885078037,3.2949945978299691,4.1654485500129734
38-1,20020226,-0.4248696378493122,5.3185353685655343,0.51223788725467401
39-1,20020227,1.1811160928344666,5.6658170313097482,1.5211560917780531
40-1,20020228,1.4639123465176151,6.829269455290949,1.9380451549662503
41-1,20020301,2.3045617982549338,4.9951195835316371,2.2771382412477337
42-1,20020304,4.7659064531145212,7.7104346482200778,5.2471908045899518
43-1,20020305,0.43584224870589772,7.3786757659141768,-0.5866615474102499
44-1,20020306,1.3365474460448556,3.3248985494944141,2.1010771638399817
45-1,20020307,-1.1825524648954477,1.7510666265538086,-1.0323647019963911
46-1,20020308,1.1187189390564622,3.690154687417019,2.3512839081201609
47-1,20020311,1.9455866615365913,3.2444479247967184,2.6108595353132369
48-1,20020312,1.3485554376188258,3.3740647342363763,-1.1140827266845843
49-1,20020313,-0.46907875173047842,2.3342019690179936,-1.5957132500405091
50-1,20020314,0.32071077199127274,2.9279671878629507,0.46907875173047842
51-1,20020315,2.8150541637110837,2.0207513823841143,3.7466617840177463
52-1,20020318,0,2.8387865155603929,-0.47562515346490919
53-1,20020319,1.3731276352326738,1.6842862581642288,1.3731276352326738
54-1,20020320,-0.52456009648498281,1.2233311792503025,-1.6595923811435043
55-1,20020321,-0.79990730721197778,4.0288639986793831,-1.784900255878874
56-1,20020322,-0.17046150480943822,2.3054264556905242,-0.14612764412236245
57-1,20020325,-1.0829542215629484,2.7669256578081138,-1.5226227363712486
58-1,20020326,0.96619109117370705,3.6908454309491976,0.37050801925455623
59-1,20020327,2.1110258652738967,2.7694297333435514,1.4927476498885373
60-1,20020328,-0.92458079566917206,2.0880571218800239,-0.6335303840506068
61-1,20020401,-0.65712219596751886,1.7069471559314018,-1.7631922161382985
62-1,20020402,-0.075216250255438766,1.6477997540791709,-0.81184483866607593
63-1,20020403,-2.2793723209935557,2.8441092613984718,-1.0083271718507536
64-1,20020404,1.0313259566689936,1.9676241082993684,1.2338064105597013
65-1,20020405,1.6345089000519231,2.7553613761350428,1.8594808734534674
66-1,20020408,0.74074412778619703,2.1244977811751586,-0.14749265210678431
67-1,20020409,0.3408817520503149,3.1441094230012827,1.198204823099136
68-1,20020410,0.21741764815272902,2.4407318009265562,0.72657137264164895
69-1,20020411,-2.7742051595796013,3.0208615965177414,-3.1126149580036788
70-1,20020412,0.5203827875027045,2.5834534668203744,0.71933833684085791
71-1,20020415,-0.99133401686510858,3.0660499604982112,-0.76913913468286133
72-1,20020416,1.0221554071537575,2.0339619509096774,2.8240059574216048
73-1,20020417,-0.86978079138200215,2.4498652537195151,-0.21815546162606836
