MSE, Q-LIKE
   1.37023,   2.29467
   1.37041,   1.16786
   0.39921,   1.42718
   0.01435,   1.78894
   0.10536,   1.57506
   1.74749,   2.36751
   0.37420,   2.02570
   0.10985,   1.57176
   0.60943,   1.35556
   0.70123,   1.32825
   0.02692,   1.81024
   0.20507,   1.51333
   0.65007,   1.34323
   0.39637,   1.42827
   0.34830,   1.44724
   0.51685,   1.38527
   0.70965,   1.32584
   1.60724,   1.12111
   1.34021,   1.17410
   2.32398,   0.99757
   0.97150,   1.25690
   1.25824,   1.19141
   0.19073,   1.52109
   0.34858,   2.01544
   0.00458,   1.69871
   0.64969,   1.34334
   1.01941,   1.24534
   0.19946,   1.51633
   1.09541,   1.22755
   0.50333,   1.38982
   0.04634,   1.62767
   0.04595,   1.62811
   0.90178,   1.27424
   0.00039,   1.74074
   1.04484,   1.23932
   2.65632,   2.51570
   0.14295,   1.54931
   0.87095,   1.28212
   0.04721,   1.83585
   0.13359,   1.55537
   0.89271,   2.18602
   0.06293,   1.85202
   0.19835,   1.51693
   1.51000,   1.13986
   0.00240,   1.70772
   1.31336,   1.17971
   0.16031,   1.92398
   0.08988,   1.58699
   0.25662,   1.48747
   0.00538,   1.76658
   8.81941,   3.16060
   0.18375,   1.52497
   0.47585,   2.06329
   0.21725,   1.50695
   0.03619,   1.82284
   0.05906,   1.61432
   0.44504,   1.41021
   0.92067,   1.26947
   2.08867,   1.03571
   0.91569,   1.27072
   0.64548,   2.11796
   0.02406,   1.65663
   1.09208,   1.22832
   0.40959,   1.42326
   0.86956,   1.28248
   0.06366,   1.60985
   0.12847,   1.55877
   0.00508,   1.69697
   0.00103,   1.74671
   0.84409,   1.28910
   0.18278,   1.52551
   1.47268,   1.14721
   0.29673,   1.99345
   0.00568,   1.76756
   0.15721,   1.92211
   0.06694,   1.60676
   0.28458,   1.47453
   0.02682,   1.81010
   0.56427,   1.36974
   1.06192,   1.23531
   0.42363,   1.41802
   0.99943,   1.25013
   0.56877,   1.36831
   2.26415,   1.00708
   2.25078,   1.00922
   1.32013,   1.17829
   1.63450,   1.11596
   0.85801,   1.28547
   0.69322,   1.33056
   2.48921,   0.97194
   0.11142,   1.57063
   2.60534,   0.95442
   3.00219,   0.89735
   0.54201,   1.37695
   1.09743,   1.22709
   0.79998,   1.30080
   1.41023,   1.15973
   0.97651,   1.25567
   1.80283,   1.08505
