MSE, Q-LIKE
   0.99754,   2.18780
   0.01487,   1.62210
   0.74302,   2.11876
   0.00461,   1.71794
   0.13523,   1.49803
   0.00589,   1.64491
   0.06575,   1.55423
   0.58665,   1.29704
   0.02566,   1.60280
   0.24411,   1.93305
   0.10645,   1.51897
   0.00836,   1.72981
   0.28256,   1.41534
   0.11057,   1.51581
   0.03082,   1.77227
   0.47132,   1.33712
   1.54326,   1.05660
   1.10644,   1.15271
   0.28827,   1.41264
   0.62732,   1.28386
   0.24833,   1.43212
   0.71472,   1.25692
   0.43396,   1.35114
   0.43101,   1.35227
   0.01713,   1.61759
   0.37836,   1.37317
   0.96103,   1.18882
   0.04986,   1.57094
   1.46733,   1.07222
   0.03725,   1.58624
   0.00182,   1.66210
   0.33951,   1.38954
   0.63216,   1.28233
   0.47511,   1.33573
   0.23602,   1.43843
   0.50933,   1.32342
   0.57641,   1.30043
   1.13112,   1.14682
   1.75107,   1.01571
   0.12346,   1.50629
   0.53730,   1.31366
   1.00468,   1.17771
   5.12722,   2.82662
   0.09170,   1.53080
   0.36769,   1.37758
   1.25131,   1.11902
   0.94167,   1.19383
   1.17452,   1.13662
   0.02050,   1.61139
   0.24524,   1.43369
   0.64960,   1.27683
   0.98957,   1.18153
   0.93017,   1.19683
   0.39506,   1.36639
   0.30910,   1.40302
   0.67046,   1.27035
   0.71995,   1.25536
   0.52804,   1.31686
   0.00545,   1.72092
   0.00785,   1.63894
   0.30608,   1.40440
   0.00726,   1.64065
   0.13673,   1.49701
   0.97988,   1.18400
   0.49664,   1.32794
   0.02676,   1.76623
   0.06661,   1.55338
   0.17731,   1.47111
   0.03484,   1.58944
   0.29916,   1.40757
   0.12976,   1.86549
   0.76975,   1.24080
   0.20743,   1.45377
   0.16527,   1.47846
   0.00098,   1.69949
   0.13173,   1.50045
   0.36855,   1.99009
   0.28218,   1.41552
   1.28817,   1.11076
   1.15915,   1.14021
   0.37998,   1.37251
   1.02024,   1.17381
   1.26408,   1.11614
   2.23872,   0.92841
   2.75090,   0.84646
   1.00010,   1.17886
   1.58003,   1.04917
   0.02405,   1.76193
   0.42344,   1.35519
   1.10309,   1.15351
   0.08823,   1.83359
   1.54422,   1.05640
   1.28588,   1.11127
   2.39556,   0.90240
   0.16437,   1.47901
   1.02590,   1.17240
   1.12516,   1.14823
   0.32491,   1.39594
   1.35439,   1.09622
   1.88172,   0.99124
   0.71914,   1.25560
   0.76083,   1.24337
   1.01542,   1.17501
   1.36425,   1.09408
   1.08111,   1.15882
   1.26279,   1.11643
   1.05777,   1.16451
   1.99032,   0.97154
   0.00073,   1.67006
   1.49755,   1.06595
   0.86278,   1.21480
   0.75270,   1.24573
   1.39822,   1.08679
   0.78493,   1.23645
   0.00030,   1.69233
   0.55387,   1.30800
   0.75796,   1.24420
   0.27008,   1.42134
   1.57353,   1.05048
   0.08359,   1.53772
   1.55458,   1.05430
   1.29078,   1.11018
   0.68412,   1.26616
   1.84895,   0.99729
   0.83187,   1.22328
   1.17071,   1.13750
   0.09848,   1.52526
   0.79553,   1.23344
   0.86498,   1.21420
   1.15321,   1.14160
   0.85150,   1.21788
   0.40288,   1.36327
   0.97718,   1.18468
   0.78960,   1.23512
   1.18450,   1.13430
   0.44321,   1.34761
   0.59813,   1.29328
   1.01907,   1.17410
   1.93705,   0.98113
   1.50805,   1.06379
   1.80282,   1.00591
   2.00714,   0.96854
   1.36999,   1.09285
   1.90293,   0.98735
   1.16261,   1.13939
   1.22806,   1.12428
   1.18179,   1.13492
   1.15132,   1.14204
   0.69915,   1.26160
   1.32572,   1.10247
   1.89460,   0.98887
   0.41882,   1.35699
   0.94242,   1.19364
   1.03344,   1.17052
   0.92370,   1.19853
   1.62030,   1.04114
