MSE, Q-LIKE
   0.18519,   2.10427
   0.00125,   2.21970
   1.47669,   1.87487
   1.38515,   1.88606
   2.68058,   1.75151
   3.36579,   1.69383
   4.25987,   1.62680
   5.29025,   1.55779
   0.09385,   2.14051
   2.33953,   1.78299
   0.67340,   1.99020
   0.01352,   2.19606
   0.07311,   2.15102
   1.46460,   1.87633
   0.15835,   2.11374
   0.60684,   2.00236
   4.14039,   1.63532
   4.70329,   1.59618
   2.15264,   1.80122
   3.78565,   1.66137
   0.09335,   2.14075
   0.70479,   1.98467
   2.76254,   1.74425
   1.18070,   2.54764
   0.12706,   2.33423
   2.45944,   1.77168
   4.10014,   1.63822
   0.12308,   2.33258
   1.18051,   1.91248
   0.48808,   2.02585
   4.04420,   1.64227
   0.68173,   1.98872
   0.42075,   2.04046
   7.80535,   1.41348
   3.37823,   1.69284
   1.20226,   1.90957
   4.70673,   1.59595
   3.28585,   1.70023
   6.05380,   1.51091
   1.65215,   1.85436
   2.02147,   1.81449
   1.20879,   1.90870
   4.58271,   1.60436
   1.33562,   1.89226
   0.18599,   2.10400
   3.08670,   1.71654
   1.58821,   1.86170
   1.14234,   1.91766
   0.69399,   2.47353
   0.52034,   2.01921
   2.90709,   1.73170
   1.92241,   1.82480
   0.02055,   2.27195
   4.26969,   1.62610
   7.17905,   1.44692
   4.07317,   1.64017
   1.21104,   1.90840
   1.42944,   1.88060
   1.58939,   1.86157
   4.43509,   1.61452
   0.79163,   1.97000
   0.79833,   1.96890
   1.00041,   1.93771
   2.92434,   1.73023
   3.09162,   1.71613
   0.25293,   2.08305
   4.17438,   1.63288
   1.43354,   1.88010
   2.06579,   1.80996
   0.46163,   2.03146
   0.00068,   2.22242
   0.00222,   2.21626
   0.45085,   2.03379
   1.36943,   1.88801
   0.00382,   2.24811
   0.11050,   2.13289
   0.69573,   1.98626
   1.05490,   1.92985
   4.91894,   1.58181
   3.49082,   1.68396
   5.12341,   1.56847
   6.38491,   1.49150
   5.40539,   1.55051
   7.05248,   1.45386
   3.29339,   1.69963
  13.52414,   3.30491
   6.29968,   1.49645
   5.22569,   1.56190
   4.84234,   1.58688
   5.89504,   1.52040
   3.45365,   1.68688
   7.41562,   1.43412
   6.73484,   1.47154
   7.62243,   1.42310
   5.95286,   1.51693
   3.54505,   1.67973
   1.18301,   1.91215
   0.93455,   1.94749
   3.75340,   1.66379
   2.02030,   1.81461
   2.93943,   1.72894
   3.35888,   1.69438
   0.91215,   1.95090
   2.22918,   1.79366
   2.07657,   1.80886
   4.99548,   1.57679
   2.62028,   1.75693
   5.75810,   1.52869
   3.57099,   1.67772
   6.04981,   1.51115
   2.99900,   1.72389
   0.19897,   2.09967
   3.43545,   1.68831
   2.14041,   1.80244
   0.01092,   2.19950
   2.70271,   1.74954
   2.24975,   1.79165
   6.50246,   1.48474
   7.05470,   1.45373
   2.20014,   1.79651
   5.76264,   1.52842
   3.86520,   1.65542
   7.73974,   1.41691
   7.82495,   1.41245
   7.51771,   1.42866
   3.55269,   1.67914
   3.62688,   1.67342
   6.21082,   1.50164
   5.51167,   1.54386
   5.42071,   1.54955
   4.40843,   1.61637
   6.21894,   1.50117
   4.64884,   1.59986
   5.10157,   1.56989
   4.53368,   1.60771
   5.15923,   1.56617
   1.50645,   1.87131
   3.52521,   1.68128
   4.63614,   1.60072
