MSE, Q-LIKE
   0.12855,   1.64917
   0.57208,   1.47199
   0.39810,   1.52784
   0.18889,   1.61528
   0.46079,   1.50652
   0.93689,   1.37776
   0.59335,   1.46578
   0.38030,   1.53419
   0.02536,   1.73793
   0.13640,   1.64436
   0.40440,   1.52562
   0.29753,   1.56592
   0.82561,   1.40417
   0.53981,   1.48162
   0.35907,   1.54197
   1.48995,   1.26521
   1.36345,   1.28880
   1.47074,   1.26873
   2.15234,   1.15545
   0.78323,   1.41469
   1.15629,   1.32994
   1.94757,   1.18731
   1.27452,   1.30605
   0.01715,   1.75052
   0.32278,   1.55582
   1.31999,   1.29716
   2.00009,   1.17898
   0.46444,   1.50533
   0.63015,   1.45530
   0.21881,   1.60051
   0.31452,   1.55907
   0.81749,   1.40617
   0.25610,   1.58346
   1.61532,   1.24280
   1.18748,   1.32352
   0.32390,   2.06232
   0.00743,   1.84724
   1.00153,   1.36314
   1.58231,   1.24862
   0.66517,   1.44561
   0.69159,   1.43847
   1.00823,   1.36165
   0.01889,   1.74764
   0.34846,   1.54595
   1.85254,   1.20266
   3.26814,   1.00371
   2.14387,   1.15674
   1.06587,   1.34904
   0.19641,   1.61147
   0.40371,   1.52587
   0.92520,   1.38046
   0.60015,   1.46382
   0.55494,   1.47707
   1.63419,   1.23951
   1.68394,   1.23091
   0.62676,   1.45626
   0.71971,   1.43101
   0.67780,   1.44218
   0.75786,   1.42113
   1.62372,   1.24133
   0.37095,   1.53759
   0.62924,   1.45556
   0.88485,   1.38990
   1.68139,   1.23134
   2.11031,   1.16186
   1.37469,   1.28666
   1.82786,   1.20671
   1.97998,   1.18216
   0.51909,   1.48797
   0.67563,   1.44277
   1.04195,   1.35423
   1.40367,   1.28119
   0.00811,   1.76873
   0.85116,   1.39796
   0.92797,   1.37982
   0.55224,   1.47788
   0.32832,   1.55366
   1.15367,   1.33048
   1.00039,   1.36339
   1.66840,   1.23358
   2.12608,   1.15945
   0.95705,   1.37315
   1.67303,   1.23278
   2.76671,   1.06804
   1.76512,   1.21714
   1.08707,   1.34449
   2.61151,   1.08912
   1.40588,   1.28077
   0.83077,   1.40291
   2.39037,   1.12027
   1.63945,   1.23859
   2.84052,   1.05823
   1.79085,   1.21284
   3.15431,   1.01785
   0.01705,   1.75069
   0.49629,   1.49510
   0.30293,   1.56372
   0.49841,   1.49442
   1.95999,   1.18533
   2.28101,   1.13620
   2.31416,   1.13133
   1.27914,   1.30514
   1.63052,   1.24015
   2.04396,   1.17211
   2.15980,   1.15432
   0.32624,   1.55447
   0.94886,   1.37501
   1.91868,   1.19194
   1.71612,   1.22541
   1.36204,   1.28907
   0.20199,   1.60869
   0.10352,   1.66555
   0.04522,   1.71414
   0.89526,   1.38745
   0.63889,   1.45286
   1.71063,   1.22634
   0.41371,   1.52239
   0.77891,   1.41578
   2.29032,   1.13483
   2.32266,   1.13009
   1.72507,   1.22389
   1.36647,   1.28823
   2.22686,   1.14424
   3.03170,   1.03338
   2.89990,   1.05042
   1.98444,   1.18145
   2.10366,   1.16288
   2.51289,   1.10284
   3.69915,   0.95226
   3.92191,   0.92684
   1.91941,   1.19182
   2.18796,   1.15007
   1.71552,   1.22551
   3.68212,   0.95423
   2.10807,   1.16221
   3.70641,   0.95142
   2.90764,   1.04941
   2.73193,   1.07272
   2.69031,   1.07834
   2.74936,   1.07037
   3.48803,   0.97706
   2.65396,   1.08330
   1.97888,   1.18233
   2.34346,   1.12706
   2.75761,   1.06926
   2.18534,   1.15046
   2.09684,   1.16393
   2.50909,   1.10338
   2.16970,   1.15282
   2.62301,   1.08754
   2.29753,   1.13377
   1.33620,   1.29403
   3.00397,   1.03693
   3.68629,   0.95375
   3.19327,   1.01298
   2.68019,   1.07972
   2.61286,   1.08894
   2.73842,   1.07184
   1.98325,   1.18164
   2.00355,   1.17844
   1.89996,   1.19495
   2.60399,   1.09016
   1.35081,   1.29122
   0.91477,   1.38288
   2.19952,   1.14833
   3.10390,   1.02420
   1.94571,   1.18761
   1.16429,   1.32828
   3.82027,   0.93835
   2.33772,   1.12789
   3.69895,   0.95228
   2.83396,   1.05909
   3.01018,   1.03614
   3.54020,   0.97086
   3.21548,   1.01022
   2.80336,   1.06315
   2.13473,   1.15813
   3.01611,   1.03537
   2.62189,   1.08769
   2.53530,   1.09970
   2.12737,   1.15925
   1.42459,   1.27727
   2.36241,   1.12431
   0.88192,   1.39060
   3.13113,   1.02076
   0.09546,   1.94645
   3.84318,   0.93574
   3.01825,   1.03510
   2.49315,   1.10562
   2.14259,   1.15693
   2.42458,   1.11536
   2.74279,   1.07125
   3.19841,   1.01234
   0.99296,   1.36505
   0.53105,   1.48429
   2.56774,   1.09518
   0.75657,   1.42146
   2.62087,   1.08783
   2.56486,   1.09558
   1.80178,   1.21103
   2.48626,   1.10659
   2.76454,   1.06833
   2.45976,   1.11035
