MSE, Q-LIKE
   0.46888,   0.79963
   0.41394,   0.83013
   0.50860,   0.77867
   0.02655,   1.18441
   0.61268,   0.72736
   0.53420,   0.76560
   0.31702,   0.88937
   0.08346,   1.51763
   0.00825,   1.23760
   0.17451,   1.61264
   0.01010,   1.23048
   0.00000,   1.30537
   0.01713,   1.40109
   0.08980,   1.08360
   0.22198,   0.95714
   0.16199,   1.00778
   0.37746,   0.85152
   1.01176,   0.56283
   0.52073,   0.77243
   0.67446,   0.69896
   0.65050,   0.70981
   0.88284,   0.61169
   0.97226,   0.57745
   0.15660,   1.01276
   0.25469,   0.93242
   0.24327,   0.94086
   0.98897,   0.57123
   0.69885,   0.68810
   0.50202,   0.78208
   0.56122,   0.75214
   0.48994,   0.78841
   0.54792,   0.75872
   0.58018,   0.74288
   0.86685,   0.61799
   0.02999,   1.17687
   0.00092,   1.28226
   0.45559,   0.80683
   0.80331,   0.64364
   0.68750,   0.69313
   0.44815,   0.81091
   0.54579,   0.75978
   0.79358,   0.64765
   0.51548,   0.77513
   0.61811,   0.72481
   0.71434,   0.68131
   0.37911,   0.85053
   0.36142,   0.86125
   0.46920,   0.79945
   0.07167,   1.10716
   0.83669,   0.63004
   0.60984,   0.72870
   0.26995,   0.92143
   0.11205,   1.05773
   0.79506,   0.64704
   0.59412,   0.73617
   0.83687,   0.62997
   0.65903,   0.70593
   0.78421,   0.65154
   0.63581,   0.71657
   1.03411,   0.55468
   0.42482,   0.82393
   0.74497,   0.66809
   0.40577,   0.83484
   0.95879,   0.58250
   0.80206,   0.64415
   0.11532,   1.05416
   0.19045,   0.98276
   0.45715,   0.80598
   0.12679,   1.04200
   0.10117,   1.07003
   0.09697,   1.07494
   0.13554,   1.03309
   0.22297,   1.65279
   0.11684,   1.05251
   0.44027,   0.81527
   0.08130,   1.51485
   0.17729,   0.99407
   0.29446,   0.90442
   0.76908,   0.65787
   0.79882,   0.64549
   0.37385,   0.85369
   0.72472,   0.67680
   0.59588,   0.73533
   1.01448,   0.56183
   0.70915,   0.68358
   0.71255,   0.68209
   0.28186,   0.91307
   0.09731,   1.07454
   0.31470,   0.89089
   0.75056,   0.66571
   0.78158,   0.65264
   0.55150,   0.75694
   0.42906,   0.82154
   0.75110,   0.66548
   0.34365,   0.87228
   0.27389,   0.91865
   0.12987,   1.03882
   0.21275,   0.96444
   1.06871,   0.54223
   0.99529,   0.56889
   0.88480,   0.61092
   0.95577,   0.58364
   0.80969,   0.64102
   0.90286,   0.60388
   1.07339,   0.54057
   0.74256,   0.66912
   0.85449,   0.62291
   1.02205,   0.55906
   0.16719,   1.00305
   0.16831,   1.00205
   0.72248,   0.67777
   0.29366,   0.90496
   0.32678,   0.88303
   0.60261,   0.73212
   0.81233,   0.63994
   0.88250,   0.61183
   0.75326,   0.66456
   0.78629,   0.65068
   0.72727,   0.67570
   0.37238,   0.85458
   0.25505,   0.93216
   0.16710,   1.00313
   0.97344,   0.57701
   0.97899,   0.57493
   0.81684,   0.63809
   0.79089,   0.64876
   0.46312,   0.80274
   0.39616,   0.84043
   0.81058,   0.64065
   0.72108,   0.67838
   0.34399,   0.87207
   0.65317,   0.70860
   0.10846,   1.06172
   0.06222,   1.12064
   0.28713,   0.90943
   0.74054,   0.66999
   0.89762,   0.60592
   0.62391,   0.72209
   0.84661,   0.62606
   0.91114,   0.60067
   0.73111,   0.67404
   0.59410,   0.73618
   0.37803,   0.85118
   0.53908,   0.76314
   0.91722,   0.59833
   0.72119,   0.67833
   0.61604,   0.72578
   0.64155,   0.71392
   0.55684,   0.75429
   0.33259,   0.87929
   0.47922,   0.79409
   0.76522,   0.65950
   0.53589,   0.76475
   0.54663,   0.75936
   0.33884,   0.87532
   0.45826,   0.80538
   0.72462,   0.67684
   0.68708,   0.69332
   0.40627,   0.83455
   0.83733,   0.62978
   1.00115,   0.56672
   0.84696,   0.62592
   0.98715,   0.57190
   0.88030,   0.61269
   0.53695,   0.76421
   0.91292,   0.59998
   0.75800,   0.66255
   0.61440,   0.72655
   1.37635,   0.43944
   1.12167,   0.52357
   0.21800,   0.96027
   1.01554,   0.56144
   0.86237,   0.61977
   1.08256,   0.53731
   1.16691,   0.50798
   1.32853,   0.45460
   1.09140,   0.53418
   0.54239,   0.76148
   1.13981,   0.51728
   1.09199,   0.53397
   0.12472,   1.04415
   0.43063,   0.82066
   0.89923,   0.60529
   0.42793,   0.82218
   0.68004,   0.69646
   0.48559,   0.79070
   0.71268,   0.68203
   0.38705,   0.84580
   0.21956,   0.95904
   0.58626,   0.73995
   0.31029,   0.89380
   0.07218,   1.10646
   0.30072,   0.90019
   0.02426,   1.41945
   0.49160,   0.78754
   0.45855,   0.80521
   0.40614,   0.83462
   0.68753,   0.69312
   0.17645,   0.99481
   0.02895,   1.17912
   0.09376,   1.07877
   0.76484,   0.65966
   0.94189,   0.58889
   0.42888,   0.82164
   0.55850,   0.75348
   0.50785,   0.77906
   0.45205,   0.80877
   1.00837,   0.56407
   0.01399,   1.21736
   0.79185,   0.64837
   0.36603,   0.85843
   0.04827,   1.14256
   0.31035,   0.89376
   0.83511,   0.63068
   0.82030,   0.63668
   0.28141,   0.91339
   0.17956,   0.99210
   0.77685,   0.65461
   0.93479,   0.59159
   0.05824,   1.12662
   0.82410,   0.63514
   0.32174,   0.88629
   0.15747,   1.59721
   0.00216,   1.33888
   0.12075,   1.04832
   0.00155,   1.27551
   0.24436,   0.94004
   0.55852,   0.75346
   0.17191,   0.99883
   0.35523,   0.86506
   0.09884,   1.53642
   0.29265,   0.90565
   0.08412,   1.09070
   0.30565,   0.89689
   0.27178,   0.92014
   0.78843,   0.64979
   1.19093,   0.49982
   0.33303,   0.87902
   0.52238,   0.77160
   0.30808,   0.89527
   0.63552,   0.71670
   0.76168,   0.66099
   0.64721,   0.71132
   0.68510,   0.69420
   0.97336,   0.57704
   0.40560,   0.83493
   0.27080,   0.92083
   0.05172,   1.13687
   0.53783,   0.76377
   0.79670,   0.64636
   0.69015,   0.69196
   0.37639,   0.85216
   0.58338,   0.74133
   0.50536,   0.78035
   0.37645,   0.85212
   0.28143,   0.91337
   0.26658,   0.92384
   0.00032,   1.29143
   0.08090,   1.09483
   0.03706,   1.16261
   0.00584,   1.36093
   0.80603,   0.64252
   0.60783,   0.72965
   0.03484,   1.16694
   0.00381,   1.25908
   0.05770,   1.12745
   0.02609,   1.42370
   0.06618,   1.11487
   0.13962,   1.02904
   0.16097,   1.00872
   0.74110,   0.66974
   0.57974,   0.74310
   0.31937,   0.88784
   0.82183,   0.63606
   0.36834,   0.85702
   0.22966,   0.95118
   0.77692,   0.65458
   0.61183,   0.72776
   0.89534,   0.60680
   0.84823,   0.62541
   1.23493,   0.48509
   0.67200,   0.70006
   0.53722,   0.76408
   1.13747,   0.51809
   1.16052,   0.51016
   1.09185,   0.53403
   1.15880,   0.51075
   0.94444,   0.58793
   0.74385,   0.66857
   1.49087,   0.40417
   1.33096,   0.45382
   0.63096,   0.71881
   0.13407,   1.03457
   0.25904,   0.92926
   0.55193,   0.75673
   0.61031,   0.72848
   0.11794,   1.05132
   0.01184,   1.38481
   0.05916,   1.12522
   0.22191,   0.95719
   0.00228,   1.33981
   0.15102,   1.01801
   0.19841,   0.97610
   0.30186,   0.89942
   0.03434,   1.16792
   0.43077,   0.82058
   0.22983,   0.95105
   1.05528,   0.54704
   0.78951,   0.64934
   0.68281,   0.69522
   0.65618,   0.70722
   0.19366,   0.98006
   0.32759,   0.88251
   0.13547,   1.57600
   0.61767,   1.88414
   0.10234,   1.54049
   0.01969,   1.40806
   0.08881,   1.08482
   0.00669,   1.36490
   0.00109,   1.32889
   0.42323,   1.78432
   5.50037,   3.03407
   0.12337,   1.56360
   0.23209,   0.94931
   0.01180,   1.22448
   0.00967,   1.23205
   0.11779,   1.05149
   0.13244,   1.03622
   0.00195,   1.27201
   0.18737,   0.98537
   0.15883,   1.01069
   0.42971,   0.82118
   0.56743,   0.74909
   0.92289,   0.59615
   0.13051,   1.03817
   0.22107,   0.95785
   0.84653,   0.62609
   1.20110,   0.49639
   1.05965,   0.54547
   0.76790,   0.65837
   1.31964,   0.45745
   0.94730,   0.58684
   0.39480,   0.84123
   0.44970,   0.81006
   0.88460,   0.61100
   0.82332,   0.63545
   0.03695,   1.16284
   0.57562,   0.74509
   0.03014,   1.17655
   0.60692,   0.73008
   0.62314,   0.72246
   1.01175,   0.56283
   1.26392,   0.47553
   0.66769,   0.70201
   0.21292,   0.96431
   0.00766,   1.36913
   0.20048,   0.97439
   0.75984,   0.66177
   0.54805,   0.75865
   0.29001,   0.90746
   0.69560,   0.68954
   0.24990,   0.93594
   0.38982,   0.84416
   0.09230,   1.08054
   0.43932,   0.81580
   1.06758,   0.54264
   1.07173,   0.54116
   0.88074,   0.61251
   0.83260,   0.63169
   0.45358,   0.80793
   0.55920,   0.75313
   0.04829,   1.14254
   0.23074,   0.95035
   0.42851,   0.82185
   0.31235,   1.71672
   0.08355,   1.09143
   0.00012,   1.31275
   0.01474,   1.21504
   0.43612,   1.79158
   0.05202,   1.13639
   0.25031,   1.67352
   0.09570,   1.53270
   5.67084,   3.06067
   0.00062,   1.32301
   0.27905,   0.91503
   0.10556,   1.06499
   0.80152,   0.64437
   0.08547,   1.52017
   0.01122,   1.22647
   0.00033,   1.29114
   0.19767,   0.97672
   0.54340,   0.76098
   0.14666,   1.02217
   0.32717,   0.88278
   0.60714,   0.72998
   0.09110,   1.08200
   0.58918,   0.73854
   0.48197,   0.79262
   0.31919,   0.88796
   0.00296,   1.34467
   0.39589,   0.84059
   0.25527,   0.93200
   0.63111,   0.71874
   0.01264,   1.22168
   0.09095,   1.08218
   0.09203,   1.52829
   0.06299,   1.11950
   0.27062,   0.92096
   0.16477,   1.00524
   0.02011,   1.20001
   0.29142,   0.90649
   0.87902,   1.99597
   0.08595,   1.52078
   0.27320,   0.91914
   0.00887,   1.23513
   0.23996,   0.94334
   0.01460,   1.21549
   0.54674,   1.84985
   0.24883,   0.93673
   0.41890,   0.82730
   0.23206,   0.94934
   0.45556,   0.80685
   0.50340,   0.78136
   0.78313,   0.65199
   1.09623,   0.53248
   0.90266,   0.60395
   0.76245,   0.66067
   0.08490,   1.08971
   0.34376,   0.87221
   0.00880,   1.23540
   0.03439,   1.16782
   0.00481,   1.35575
   0.71922,   0.67918
   0.21619,   0.96170
   0.17734,   0.99403
   0.07850,   1.09797
   0.22917,   0.95156
   0.09409,   1.07838
   0.21650,   0.96145
   0.00495,   1.35645
   0.00543,   1.35891
   0.20584,   1.63915
   0.09499,   1.07730
   0.30955,   0.89429
   0.00494,   1.25277
   6.76914,   3.22320
   0.08569,   1.08871
   0.37225,   0.85466
   0.69446,   0.69005
   0.57737,   0.74424
   0.88263,   0.61177
   0.28980,   0.90759
   0.70867,   0.68379
   0.84523,   0.62661
   0.50075,   0.78275
   0.58949,   0.73839
   0.81812,   0.63757
   0.60797,   0.72958
   0.90203,   0.60420
   0.62097,   0.72347
   0.49887,   0.78373
   0.56603,   0.74977
   0.45359,   0.80793
   1.17774,   0.50429
   1.18936,   0.50035
   0.43501,   0.81820
   0.54073,   0.76232
   0.70733,   0.68438
   0.17934,   0.99229
   1.12683,   0.52178
   1.29022,   0.46694
   0.82120,   0.63632
   0.23099,   0.95016
   0.38140,   0.84916
   0.47573,   0.79595
   0.41852,   0.82751
   0.32997,   0.88098
   0.32859,   0.88186
   0.57991,   0.74301
   0.18791,   0.98491
   0.31318,   0.89189
   0.55223,   0.75658
   0.20451,   0.97109
   0.57657,   0.74463
   0.29537,   0.90380
   1.01946,   0.56001
   0.02420,   1.18986
   0.23416,   0.94774
   0.11083,   1.55008
   0.02026,   1.19962
   0.54677,   0.75929
   0.95620,   0.58348
   0.58072,   0.74262
   0.74819,   0.66672
   0.30005,   0.90064
   0.17569,   0.99548
   0.28370,   0.91180
   0.04081,   1.15560
   0.00222,   1.33931
   0.00275,   1.34327
   0.85279,   0.62358
   0.01600,   1.21129
   0.00318,   1.26297
   0.00123,   1.27867
   0.00133,   1.27766
   0.17415,   0.99684
   0.70363,   1.92316
   4.87410,   2.93264
   0.42757,   1.78678
   0.26483,   0.92509
   0.01901,   1.20291
   0.13482,   1.03381
   0.02661,   1.42487
   0.18469,   0.98766
   0.55125,   0.75706
   0.08739,   1.08658
   0.20463,   0.97100
   0.60646,   0.73030
   0.07978,   1.09629
   0.91713,   0.59836
   0.59015,   0.73807
   0.37079,   0.85554
   0.09192,   1.08101
   0.73149,   0.67388
   0.59375,   0.73635
   0.79716,   0.64617
   0.35085,   0.86778
   0.98870,   0.57132
   1.17369,   0.50567
   0.59502,   0.73574
   0.08106,   1.09462
   0.77529,   0.65527
   0.58959,   0.73835
   1.27664,   0.47137
   0.55208,   0.75665
   0.98794,   0.57161
   0.78446,   0.65144
   0.77639,   0.65481
   0.29759,   0.90230
   0.65148,   0.70937
   1.02312,   0.55867
   1.22654,   0.48788
   0.05623,   1.12971
   0.93607,   0.59111
   1.21363,   0.49219
   0.83238,   0.63178
   0.28412,   0.91151
   0.08690,   1.08719
   0.51037,   0.77776
   0.74968,   0.66608
   0.06339,   1.11891
   0.09014,   1.08318
   0.10728,   1.06304
   1.40661,   2.17918
   0.54603,   0.75966
   0.19129,   0.98205
   0.64665,   0.71158
   0.63752,   0.71578
   0.24999,   0.93587
   0.33709,   0.87643
   0.58632,   0.73992
   0.62162,   0.72317
   0.69968,   0.68774
   0.76007,   0.66167
   0.36316,   0.86018
   0.25800,   0.93001
   0.95129,   0.58533
   1.20661,   0.49454
   0.72609,   0.67621
   0.78165,   0.65261
   0.64382,   0.71288
   0.91925,   0.59755
   0.05174,   1.47231
   1.39901,   0.43235
   0.50998,   0.77796
   0.23779,   0.94498
   0.95203,   0.58505
   0.68442,   0.69450
   0.82936,   0.63301
   0.00047,   1.28852
   0.04959,   1.14036
   0.58781,   0.73920
   0.27560,   0.91745
   0.52768,   0.76890
   0.95639,   0.58341
   0.30925,   0.89449
   0.87682,   0.61406
   0.40515,   0.83519
   0.78836,   0.64982
   0.62235,   0.72283
   0.83422,   0.63104
   0.43268,   0.81951
   0.12510,   1.04376
   0.06164,   1.12149
   0.02072,   1.19843
   0.18626,   0.98632
   0.43757,   0.81678
   0.70052,   0.68737
   1.22140,   0.48959
   0.54360,   0.76088
   0.58736,   0.73942
   0.69136,   0.69142
   0.28044,   0.91406
   0.83412,   0.63108
   0.81419,   0.63918
   0.71291,   0.68194
   0.68105,   0.69601
   0.26937,   0.92185
   0.70755,   0.68428
   0.35511,   0.86514
   0.53811,   0.76363
   0.09377,   1.07877
   0.13495,   1.03368
   0.32403,   0.88481
   0.36254,   0.86056
   0.00033,   1.31789
   0.49929,   0.78350
   0.17865,   0.99289
   0.32354,   0.88512
   5.75967,   3.07437
   0.01691,   1.20869
   0.05479,   1.13196
   0.54239,   0.76148
   0.11500,   1.05450
   0.00095,   1.28187
   0.54566,   0.75985
   0.37302,   0.85419
   0.13569,   1.03294
   0.02821,   1.18073
   2.68414,   2.51274
   0.27014,   0.92130
   0.08338,   1.09164
   0.08235,   1.09296
   0.09858,   1.07304
   0.52871,   0.76837
   0.19501,   0.97893
   0.03957,   1.45127
   0.04040,   1.15637
   0.07677,   1.10026
   0.66701,   0.70231
   0.23611,   0.94625
   0.22549,   0.95441
   0.83986,   0.62877
   0.35726,   0.86381
   0.84132,   0.62818
   0.74493,   0.66811
   0.42630,   0.82310
   1.72647,   0.33563
   0.80422,   0.64326
   0.62915,   0.71966
   0.06733,   1.11323
   0.61044,   0.72842
   0.68298,   0.69514
   1.20369,   0.49552
   0.58230,   0.74185
   0.73071,   0.67421
   0.37850,   0.85089
   0.55891,   0.75327
   0.75280,   0.66475
   0.65436,   0.70805
   0.70279,   0.68637
   0.20145,   0.97359
   0.30029,   0.90048
   0.58091,   0.74253
   0.85348,   0.62331
   0.00577,   1.24855
   0.16085,   1.00882
   0.00216,   1.33883
   0.07636,   1.10080
   0.11892,   1.05027
   0.18051,   0.99127
   0.35256,   0.86672
   0.61745,   0.72512
   1.12399,   0.52277
   0.41043,   0.83215
   1.02158,   0.55923
   0.94046,   0.58944
   0.24141,   0.94225
   0.10903,   1.06108
   0.41150,   0.83153
   0.81667,   0.63816
   1.23015,   0.48668
   0.82699,   0.63397
   0.93451,   0.59170
   0.81305,   0.63964
   1.29666,   0.46486
   0.86816,   0.61747
   0.76348,   0.66023
   0.88587,   0.61050
   0.53576,   0.76481
   0.32996,   0.88098
   0.48161,   0.79282
   0.00212,   1.27062
   0.54751,   0.75892
   0.44382,   0.81330
   0.25351,   0.93328
   0.47300,   0.79741
   0.18446,   0.98786
   0.37874,   0.85075
   0.81751,   0.63782
   0.15311,   1.01603
   0.62828,   0.72006
   0.27644,   0.91686
   0.62591,   0.72116
   0.82444,   0.63500
   1.07830,   0.53882
   0.82154,   0.63618
   0.91797,   0.59804
   0.91317,   0.59989
   0.56543,   0.75007
   0.80588,   0.64258
   0.95191,   0.58510
   1.05826,   0.54597
   0.65159,   0.70932
   0.42780,   0.82225
   0.66296,   0.70415
   0.19892,   0.97568
   1.02750,   0.55708
   0.41324,   0.83053
   0.22486,   0.95489
   0.82552,   0.63456
   0.34570,   0.87099
   0.32385,   0.88492
   0.50516,   0.78045
   0.55756,   0.75394
   0.61476,   0.72638
   0.00011,   1.29670
   0.66550,   0.70299
   0.51903,   0.77331
   0.53088,   0.76728
   0.49493,   0.78579
   0.83250,   0.63173
   0.40062,   0.83783
   0.76538,   0.65943
   0.04757,   1.14374
   0.76136,   0.66113
   0.52254,   0.77151
   0.01461,   1.21545
   0.12732,   1.04145
   0.01134,   1.22606
   0.15400,   1.01519
   0.39967,   0.83838
   0.61394,   0.72677
   0.15133,   1.01771
   0.00061,   1.28638
   0.86241,   0.61975
   0.01451,   1.21576
   1.23907,   0.48372
   1.19644,   0.49796
   0.46419,   0.80216
   0.54978,   0.75779
   0.00619,   1.24655
   0.03839,   1.44906
   0.00791,   1.23901
   0.22706,   0.95319
   0.08329,   1.09176
   0.16329,   1.00659
   0.00521,   1.35780
   0.27000,   0.92140
   0.05294,   1.47425
   0.00992,   1.23113
   1.97817,   2.34176
   0.11396,   1.55353
   1.12014,   0.52411
   0.58449,   0.74080
   1.06092,   0.54502
   0.90218,   0.60414
   0.44132,   0.81469
   0.72218,   0.67790
   0.08845,   1.08527
   0.75413,   0.66419
   0.19759,   0.97678
   0.24212,   0.94172
   0.23157,   1.65945
   0.02307,   1.41660
   0.05139,   1.13740
   0.03363,   1.43982
   0.68396,   0.69471
   0.02138,   1.19676
   0.56461,   0.75047
   0.28462,   0.91116
   0.61886,   0.72446
   0.31632,   0.88983
   0.03853,   1.15982
   0.00479,   1.25354
   0.02560,   1.18660
   4.70181,   2.90361
   0.15443,   1.59438
   0.08525,   1.08927
   0.96611,   2.02941
   0.09129,   1.52739
   0.00202,   1.33773
   0.86344,   0.61934
   0.00277,   1.34337
   0.25173,   0.93459
   0.23062,   0.95044
   0.88404,   0.61122
   0.74051,   0.67000
   0.34920,   0.86881
   0.51468,   0.77554
   0.49130,   0.78769
   0.27742,   0.91617
   0.00127,   1.33082
   0.27446,   0.91825
   0.60476,   0.73110
   0.87698,   0.61399
   1.25539,   0.47833
   0.76594,   0.65919
   0.53671,   0.76433
   0.58880,   0.73872
