MSE, Q-LIKE
   2.28585,   2.82759
   1.14686,   2.72773
   2.36446,   2.13701
   0.34146,   2.61755
  72.19981,   4.40940
 117.84530,   4.94351
   4.32318,   2.95606
   0.92272,   2.26769
   2.03571,   2.16212
   0.39448,   2.34299
   0.14019,   2.40043
   1.31408,   2.22563
   0.76901,   2.28663
   0.96585,   2.26267
   1.15390,   2.24196
   3.69653,   2.04983
   7.02746,   1.88491
   1.54539,   2.20371
   0.85216,   2.27617
   0.20290,   2.38321
   0.21370,   2.38053
  27.24073,   3.66714
   0.04019,   2.53061
   0.32197,   2.61371
  16.31156,   3.39981
   0.79404,   2.28343
   0.05907,   2.43018
   0.03289,   2.52629
   6.03011,   1.92913
  21.32063,   3.53085
   2.23652,   2.14656
   0.16063,   2.39446
   0.39241,   2.34336
   0.95624,   2.26378
   2.61405,   2.11909
   0.10794,   2.41082
   0.98003,   2.70940
   0.00331,   2.49824
   1.17291,   2.73047
 125.79948,   5.02512
   1.04548,   2.71676
   5.10645,   1.97349
   0.86831,   2.69623
   4.28259,   2.01659
   2.09135,   2.15773
   0.09303,   2.41615
   6.46324,   1.90951
   7.25061,   1.87545
   0.52271,   2.32149
   1.31147,   2.22588
   0.89429,   2.27107
   0.42312,   2.33792
   2.68630,   2.11406
   0.29409,   2.36241
   2.74878,   2.10977
   7.00932,   1.88568
   2.10729,   2.15649
   3.15736,   2.08283
   4.50173,   2.00475
   5.55587,   1.95145
   2.06758,   2.15960
   9.02688,   1.80485
   7.08047,   1.88265
   8.09108,   1.84108
   0.02722,   2.52258
   0.13980,   2.56989
   0.28820,   2.36365
  15.13555,   3.36622
   5.64447,   1.94721
  26.04728,   3.64096
   2.23103,   2.82346
   2.89803,   2.09971
   0.41817,   2.33878
   4.27655,   2.01692
   3.62704,   2.05394
   5.60940,   1.94888
   0.08231,   2.42025
   6.61537,   1.90277
   8.93407,   1.80835
   4.99970,   1.97887
   7.45402,   1.86695
   8.77446,   1.81443
   6.19046,   1.92179
   8.85711,   1.81127
  13.97706,   1.63860
  11.66305,   1.71185
  10.43505,   1.75370
   7.62408,   1.85994
   8.50197,   1.82492
   9.75779,   1.77784
   7.71947,   1.85604
  10.35523,   1.75650
  10.58881,   1.74833
   1.60583,   2.19825
   3.03681,   2.09059
   8.57014,   1.82228
   8.41683,   1.82824
   0.43071,   2.33660
   9.05177,   1.80391
   8.97038,   1.80698
   4.89156,   1.98437
   8.31022,   1.83241
   5.52668,   1.95285
   7.18359,   1.87827
   7.80495,   1.85257
   3.61339,   2.91568
   5.64504,   1.94718
  11.28234,   1.72458
   1.11671,   2.24592
   4.89818,   1.98404
   8.74047,   1.81573
  10.24712,   1.76032
   5.68820,   1.94513
   5.77594,   1.94098
   4.48557,   2.00561
  27.08560,   3.66377
   1.36246,   2.22089
   2.86183,   2.10213
   8.09216,   1.84103
   9.56169,   1.78498
  11.01599,   1.73361
  10.40016,   1.75492
  10.76075,   1.74237
  10.14295,   1.76401
  13.96773,   1.63889
  12.48556,   1.68505
   8.13247,   1.83943
  11.89154,   1.70431
   2.89954,   2.09961
   2.37543,   2.13620
   1.83680,   2.17831
   0.11483,   2.56196
   1.48628,   2.76129
   2.02272,   2.16315
   3.44280,   2.06504
   2.74456,   2.11006
   6.51077,   1.90740
   0.29028,   2.36321
   4.87739,   1.98510
   3.57118,   2.05728
   6.26897,   1.91823
   5.77843,   1.94086
   7.59896,   1.86097
  10.49437,   1.75162
   5.58139,   1.95022
   9.60462,   1.78341
  11.70423,   1.71049
   6.73484,   1.89754
   6.00237,   1.93041
  11.60389,   1.71382
  16.07017,   1.57742
  14.70926,   1.61671
   8.72390,   1.81636
   5.01414,   1.97814
   9.91653,   1.77211
   9.31301,   1.79415
   4.35547,   2.01262
   3.49853,   2.06165
   5.51450,   1.95344
   2.78719,   2.10716
   6.82316,   1.89370
  13.90113,   1.64091
   9.19785,   1.79843
  10.37546,   1.75579
   3.24587,   2.07723
   6.34596,   1.91476
   0.11058,   2.40991
   9.66504,   1.78121
  10.85300,   1.73919
  12.98473,   1.66921
   9.03061,   1.80470
   8.68322,   1.81792
  12.86657,   1.67293
  16.24519,   1.57249
  13.67713,   1.64774
  11.84528,   1.70584
   6.55264,   1.90554
   9.27995,   1.79537
   6.17716,   1.92239
   9.36602,   1.79218
   4.64553,   1.99713
   4.15502,   2.02362
   5.09037,   1.97430
   7.70233,   1.85674
  14.04883,   1.63643
   8.82736,   1.81241
  11.56377,   1.71515
   1.70282,   2.18971
   7.65401,   1.85872
   0.00408,   2.49969
   8.39097,   1.82925
   6.97906,   1.88698
   9.55721,   1.78514
   6.26440,   1.91843
   3.80473,   2.04351
   2.79527,   2.10661
   7.04460,   1.88417
   6.47976,   1.90877
  10.28891,   1.75884
   9.52482,   1.78633
  10.80655,   1.74079
  13.26632,   1.66041
   6.47635,   1.90892
   8.50501,   1.82481
  15.03893,   1.60703
  11.32059,   1.72329
  13.37309,   1.65710
  15.08053,   1.60582
   3.59405,   2.05591
  11.82087,   1.70664
   9.37766,   1.79175
   3.48084,   2.06272
   4.19742,   2.02127
   8.29984,   1.83282
  12.54244,   1.68323
  14.22777,   1.63104
   8.96833,   1.80706
  11.04480,   1.73263
  16.54441,   1.56412
  15.03060,   1.60728
  12.65360,   1.67968
  13.13032,   1.66465
  11.94104,   1.70269
   4.70861,   1.99383
   4.15853,   2.02342
   7.39495,   1.86941
  15.21163,   1.60200
  11.52975,   1.71629
   7.66740,   1.85817
   7.05627,   1.88368
   5.76104,   1.94168
   9.92696,   1.77173
   8.99633,   1.80600
  11.28963,   1.72433
  13.23899,   1.66126
  14.12813,   1.63404
   8.92965,   1.80852
   9.69009,   1.78029
  10.49905,   1.75146
   9.68978,   1.78031
