Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,V,WMT,WBA,DIS
2008-03-19,57.55790328979492,34.362937927246094,16.079835891723633,53.679874420166016,51.212154388427734,52.48827362060547,18.942581176757812,18.26780128479004,57.99033737182617,142.17713928222656,19.840740203857422,81.97738647460938,14.58926773071289,45.44218444824219,31.545400619506836,37.326576232910156,27.787443161010742,21.695762634277344,10.042222023010254,12.750079154968262,46.83216094970703,34.59971618652344,30.380359649658203,51.76252365112305,18.069862365722656,11.16482162475586,38.291595458984375,27.982969284057617,26.503475189208984
2008-03-20,56.47873306274414,37.619266510009766,16.52625274658203,54.66651153564453,51.27467346191406,53.334327697753906,19.174816131591797,18.596843719482422,58.3818473815918,153.39828491210938,20.742597579956055,82.95178985595703,15.045830726623535,45.79240036010742,34.14508819580078,37.85525131225586,28.02660369873047,22.120277404785156,10.925768852233887,12.73770809173584,47.90957260131836,35.628536224365234,30.18381690979004,51.950721740722656,18.579092025756836,12.716039657592773,40.13906478881836,28.290639877319336,27.063405990600586
2008-03-24,56.95677185058594,38.78923416137695,17.302536010742188,55.755455017089844,52.80971145629883,53.847110748291016,19.84829330444336,18.63949203491211,59.03434753417969,152.7578125,21.629671096801758,83.4635238647461,15.308699607849121,45.449195861816406,34.575897216796875,38.79433059692383,28.60186767578125,22.112689971923828,11.219745635986328,12.750079154968262,48.323936462402344,35.55398178100586,30.517091751098633,52.951942443847656,19.016305923461914,11.803094863891602,40.4406852722168,29.69824981689453,27.18218421936035
2008-03-25,57.2029914855957,38.87104034423828,17.48233985900879,55.47043228149414,53.23342514038086,54.18682098388672,19.93345069885254,18.709562301635742,58.519187927246094,153.39828491210938,21.260055541992188,82.69941711425781,15.405549049377441,45.2110710144043,34.21194076538086,39.09344482421875,28.873340606689453,22.089963912963867,11.104430198669434,12.855243682861328,48.02696228027344,35.60615921020508,30.14962387084961,52.81644821166992,18.980297088623047,12.498672485351562,40.003334045410156,29.236743927001953,27.21611785888672
2008-03-26,56.97124099731445,37.11199951171875,17.98828887939453,55.76276779174805,53.73353576660156,54.45601272583008,19.182554244995117,18.630359649658203,59.24725341796875,149.85427856445312,20.816516876220703,81.95635223388672,15.121922492980957,45.31612014770508,32.76354217529297,38.67606735229492,28.892724990844727,21.650279998779297,10.763351440429688,12.799568176269531,48.096046447753906,35.44960021972656,29.141218185424805,52.402400970458984,18.589374542236328,12.638976097106934,39.890220642089844,29.198272705078125,26.94463348388672
2008-03-27,56.391822814941406,36.67836380004883,17.391817092895508,54.24260711669922,53.504310607910156,54.097068786621094,18.718090057373047,18.67910385131836,59.20606994628906,143.58616638183594,20.543012619018555,80.98193359375,14.58926773071289,45.260093688964844,31.8350772857666,38.57173156738281,28.94443702697754,21.2636661529541,10.716252326965332,12.719147682189941,47.937191009521484,35.38251495361328,29.055755615234375,52.251834869384766,18.49678611755371,12.431486129760742,39.49055480957031,28.65985107421875,26.62224578857422
2008-03-28,56.45702362060547,35.30384826660156,17.73407745361328,53.69449234008789,53.545963287353516,54.16117477416992,18.64068031311035,18.56637191772461,58.53293991088867,140.43502807617188,20.239927291870117,80.31597137451172,14.38173770904541,44.9519157409668,31.723665237426758,38.59259033203125,28.769916534423828,21.15753936767578,10.696761131286621,12.68203353881836,47.957916259765625,35.352684020996094,29.397598266601562,51.604434967041016,18.44020652770996,12.40184497833252,39.30204772949219,28.790611267089844,26.299867630004883
2008-03-31,57.32613754272461,35.77020263671875,17.794837951660156,54.352256774902344,54.3795166015625,54.71238327026367,18.64842414855957,18.545042037963867,58.093360900878906,141.2377471923828,20.676067352294922,80.71553802490234,14.651524543762207,45.4351921081543,31.90192985534668,38.79433059692383,24.52973175048828,21.513837814331055,11.044332504272461,12.948040962219238,48.39302444458008,35.67325210571289,29.389039993286133,51.80769348144531,18.748828887939453,12.32280158996582,39.72433090209961,29.298276901245117,26.62224578857422
2008-04-01,58.89781951904297,38.52741241455078,18.542591094970703,55.455814361572266,55.553340911865234,55.596927642822266,19.33738136291504,18.718704223632812,59.76926803588867,151.03282165527344,21.799686431884766,81.66192626953125,15.198013305664062,46.13559341430664,34.9101448059082,39.58732986450195,24.768892288208008,22.36286735534668,11.299325942993164,13.22642707824707,49.13199234008789,37.68617630004883,31.005617141723633,53.62947463989258,19.528505325317383,12.174595832824707,40.780025482177734,29.94439125061035,27.071889877319336
2008-04-02,58.60086441040039,38.16741943359375,18.289623260498047,56.16471862792969,54.532310485839844,56.09047317504883,19.321895599365234,18.42013168334961,60.799522399902344,151.0413360595703,21.555742263793945,80.48422241210938,15.115005493164062,45.74334716796875,34.62560272216797,39.41343307495117,23.980321884155273,22.10511589050293,11.039459228515625,13.306856155395508,48.676170349121094,37.23138427734375,30.757566452026367,53.584293365478516,19.61635398864746,12.31489372253418,41.06657409667969,29.336727142333984,26.774953842163086
2008-04-03,58.06489944458008,38.191959381103516,18.80052947998047,55.64583969116211,53.5321044921875,56.22505187988281,18.756793975830078,18.45060157775879,60.6003532409668,150.75091552734375,21.60009765625,81.33244323730469,15.170343399047852,45.71533966064453,34.65554428100586,39.12126922607422,24.79474639892578,21.983829498291016,11.190506935119629,13.20168399810791,48.66926956176758,36.82135772705078,30.92007827758789,53.26812744140625,19.67319679260254,12.94328784942627,41.42098617553711,29.375194549560547,26.74950408935547
2008-04-04,58.31839370727539,37.72560501098633,18.98281478881836,55.28773498535156,54.05997085571289,56.43659210205078,18.88064956665039,18.356155395507812,60.950618743896484,149.78599548339844,21.282230377197266,81.15018463134766,15.128841400146484,46.03753662109375,34.123878479003906,38.759552001953125,25.85478973388672,22.10511589050293,11.127165794372559,13.20787525177002,48.7590446472168,36.75425720214844,31.219432830810547,53.99832534790039,19.29595947265625,12.741731643676758,41.021331787109375,29.152132034301758,26.503475189208984
2008-04-07,58.079383850097656,38.085609436035156,19.331266403198242,54.798072814941406,53.657127380371094,56.57759475708008,18.532302856445312,18.392711639404297,61.07426452636719,152.62969970703125,21.067861557006836,81.53572082519531,15.045830726623535,46.324710845947266,34.101417541503906,38.710838317871094,26.358957290649414,22.10511589050293,10.854302406311035,13.28829288482666,48.696895599365234,37.41032791137695,31.364837646484375,54.04350280761719,19.32697105407715,12.852388381958008,40.89313888549805,29.267507553100586,26.741024017333984
2008-04-08,57.8548698425293,38.02015686035156,18.95305061340332,54.82730484008789,53.89326477050781,57.224971771240234,18.54778480529785,18.435365676879883,61.548179626464844,152.77488708496094,20.83130645751953,81.50768280029297,14.582347869873047,46.450775146484375,33.59220886230469,38.86388397216797,26.436527252197266,21.794315338134766,10.80557918548584,12.991349220275879,48.793582916259766,36.44114685058594,32.57086181640625,54.051029205322266,19.22677230834961,13.455093383789062,41.05903244018555,28.9367618560791,26.35924530029297
2008-04-09,57.64482879638672,37.026329040527344,18.779443740844727,57.44368362426758,52.90000915527344,57.654388427734375,18.214916229248047,18.517623901367188,61.609989166259766,148.70997619628906,20.45430564880371,81.85820007324219,14.817550659179688,46.42976379394531,33.1728630065918,38.773475646972656,26.462383270263672,21.90044403076172,10.790963172912598,12.923298835754395,48.48969650268555,36.5529670715332,31.886592864990234,53.305763244628906,18.844844818115234,13.000595092773438,40.82527542114258,28.39063262939453,26.172603607177734
2008-04-10,58.195255279541016,37.00989532470703,19.165096282958984,57.31943893432617,52.58744812011719,57.430076599121094,18.609708786010742,18.685195922851562,61.506980895996094,145.644287109375,20.979150772094727,83.26725006103516,15.274107933044434,46.4577751159668,32.84339141845703,38.849979400634766,26.96009063720703,22.067214965820312,10.942010879516602,12.941858291625977,48.46898651123047,36.709537506103516,31.30497169494629,54.08867645263672,18.74544334411621,13.06383228302002,41.21738052368164,28.16756820678711,26.59679412841797
2008-04-11,56.83363342285156,35.63824462890625,18.246217727661133,56.172019958496094,51.95539474487305,56.917301177978516,18.098796844482422,18.36833953857422,60.86820983886719,142.8688201904297,20.823909759521484,81.31842041015625,14.693028450012207,46.22666549682617,31.847444534301758,38.536956787109375,26.591651916503906,21.438016891479492,10.831565856933594,12.651098251342773,48.34467315673828,36.75425720214844,30.680580139160156,52.34214782714844,18.61988067626953,13.06383228302002,41.32294845581055,27.752220153808594,25.60419273376465
2008-04-14,56.681549072265625,35.08794021606445,18.325580596923828,56.43512725830078,52.46937561035156,57.237789154052734,18.044605255126953,18.584657669067383,61.609989166259766,139.70059204101562,20.6317138671875,82.2157211303711,14.312561988830566,46.04454803466797,31.07617950439453,38.634342193603516,26.75971221923828,21.27124786376953,10.72924518585205,12.719147682189941,48.42754364013672,36.530609130859375,31.039819717407227,52.68846130371094,18.48908233642578,12.978861808776855,41.58687973022461,27.259931564331055,25.48541831970215
